,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
17,-0.5386777,-0.46089482,"('nasty', 'nice')",-0.20958629,-0.18127248,-0.374132,-0.3210837,0.0530483
18,-0.21103236,-0.09847194,"('disagreeable', 'welcoming')",-0.29904297,-0.28922835,-0.2550377,-0.1938501,0.0611876
19,-1.1364193,-1.1789352,"('inhospitable', 'hospitable')",-0.0012446102,0.04976771,-0.568832,-0.5645837,0.0042483
20,0.035542518,0.101060115,"('rough', 'thoughtful')",1.0794057,1.0626284,0.5574741,0.5818443,0.0243702
21,0.08904504,0.11758594,"('immoral', 'moral')",-0.49657503,-0.3866401,-0.203765,-0.1345271,0.0692379
22,0.5137191,0.5679733,"('untrustworthy', 'trustworthy')",-0.6373128,-0.64905167,-0.0617969,-0.0405392,0.0212577
23,-0.753269,-0.7437943,"('insincere', 'sincere')",5.846026,5.924388,2.5463784,2.5902967,0.0439183
24,-0.6007237,-0.6666139,"('dishonest', 'honest')",0.80099,0.7560177,0.1001332,0.0447019,-0.0554313
25,-0.26301205,-0.26973233,"('egoistic', 'altruistic')",1.5444164,1.4609666,0.6407022,0.5956171,-0.0450851
26,0.30681816,0.14791688,"('hardhearted', 'benevolent')",1.9656307,1.8733727,1.1362244,1.0106448,-0.1255796
27,0.14470357,0.19722186,"('hardhearted', 'softhearted')",1.6931258,1.6027536,0.9189147,0.8999878,-0.0189269
28,-0.84683055,-0.93944836,"('disloyal', 'loyal')",0.8579197,0.75121254,0.0055446,-0.0941179,-0.0996625
29,-0.43964744,-0.47741374,"('unfair', 'fair')",-0.06927331,-0.2615848,-0.2544604,-0.3694993,-0.1150389
30,0.64347667,0.64589304,"('intolerant', 'tolerant')",1.3351774,1.3432052,0.9893271,0.9945492,0.0052221
31,-1.0755905,-1.0275942,"('evil', 'good')",-0.91066116,-0.99580586,-0.9931258,-1.0117,-0.0185742
32,-0.32878882,-0.4632563,"('unkind', 'kind')",0.9315265,0.7832367,0.3013688,0.1599902,-0.1413786
33,0.11608341,0.024644336,"('wrong', 'right')",-0.20723413,-0.30782378,-0.0455754,-0.1415897,-0.0960143
34,-0.24455628,-0.109868385,"('mean', 'honorable')",5.889764,6.191582,2.8226037,3.0408568,0.2182531
35,0.3862989,0.23214678,"('corrupt', 'incorrupt')",-0.089581355,-0.29557264,0.1483588,-0.0317129,-0.1800717
36,-0.6569973,-0.73926836,"('hostile', 'amicable')",0.13466012,-0.049612988,-0.2611686,-0.3944407,-0.1332721
37,-0.022383915,-0.0061608893,"('fake', 'genuine')",0.57051826,0.5572822,0.2740672,0.2755606,0.0014934
38,-1.0378358,-1.0391192,"('untruthful', 'truthful')",-0.30862203,-0.21477062,-0.6732289,-0.6269449,0.046284
39,0.28272605,0.37813526,"('exploitative', 'cooperative')",0.51683867,0.493776,0.3997824,0.4359556,0.0361732
40,0.35922,0.3792299,"('stingy', 'generous')",-1.4441234,-1.5565665,-0.5424517,-0.5886683,-0.0462166
41,0.097323224,0.14887905,"('unforgiving', 'forgiving')",0.018151492,-0.03347128,0.0577374,0.0577039,-3.35e-05
42,0.17005734,0.27735403,"('unreliable', 'reliable')",-3.4920053,-3.4079716,-1.660974,-1.5653088,0.0956652
43,-0.70168215,-0.6324001,"('irresponsible', 'responsible')",0.782333,0.8290458,0.0403254,0.0983228,0.0579974
44,0.82960975,0.7863647,"('prejudiced', 'unprejudiced')",-1.5078368,-1.5003434,-0.3391135,-0.3569894,-0.0178759
45,-0.8532777,-0.74123067,"('incompetent', 'competent')",-0.17726055,-0.11595847,-0.5152691,-0.4285946,0.0866745
46,-0.72673965,-0.6308143,"('uncompetitive', 'competitive')",-0.7463991,-0.71718395,-0.7365694,-0.6739991,0.0625703
47,-0.38384947,-0.33227375,"('stupid', 'smart')",5.644245,5.8615494,2.6301978,2.7646377,0.1344399
48,-0.07086926,0.054010488,"('unintelligent', 'intelligent')",0.645711,0.7437812,0.2874209,0.3988959,0.111475
49,-0.42515224,-0.17698313,"('unable', 'able')",-0.28124806,-0.0941875,-0.3532001,-0.1355853,0.2176148
50,-0.014474541,0.03659323,"('clumsy', 'skillful')",-0.18253973,-0.15662557,-0.0985071,-0.0600162,0.0384909
51,-0.4787568,-0.6062859,"('uneducated', 'educated')",0.28442058,0.28546366,-0.0971681,-0.1604111,-0.063243
52,-0.58761144,-0.81105524,"('irrational', 'rational')",0.4295591,0.28791374,-0.0790262,-0.2615708,-0.1825446
53,-1.6361325,-1.5792891,"('uncreative', 'creative')",0.6154249,0.5953281,-0.5103538,-0.4919805,0.0183733
54,-1.1023247,-1.242351,"('incapable', 'capable')",1.3002342,1.3385748,0.0989547,0.0481119,-0.0508428
55,0.26335657,0.43400955,"('incompetent', 'clever')",0.2725251,0.393944,0.2679408,0.4139768,0.146036
56,-0.28286174,-0.24308398,"('impractical', 'practical')",-0.29819834,-0.23337974,-0.29053,-0.2382319,0.0522981
57,-0.83715004,-0.81351084,"('unimaginative', 'imaginative')",-2.5250998,-2.5949695,-1.6811249,-1.7042402,-0.0231153
58,-0.1825384,-0.10822976,"('undiscriminating', 'discriminating')",0.36171412,0.33716685,0.0895879,0.1144685,0.0248806
59,-0.05703649,-0.091393284,"('foolish', 'wise')",0.33626857,0.3622236,0.139616,0.1354152,-0.0042008
60,0.34333247,0.5941299,"('inefficient', 'efficient')",-0.20265354,0.023736387,0.0703395,0.3089331,0.2385936
61,-0.92336076,-0.9747758,"('illogical', 'logical')",0.43593708,0.27772218,-0.2437118,-0.3485268,-0.104815
62,-0.20167375,-0.0009339005,"('incompetent', 'brilliant')",0.1387694,0.37535843,-0.0314522,0.1872123,0.2186645
63,-0.765868,-0.61586064,"('unperceptive', 'insightful')",0.6344837,0.79657954,-0.0656922,0.0903594,0.1560516
64,0.06602022,0.11902015,"('shy', 'confident')",-6.930761,-7.0372343,-3.4323704,-3.4591072,-0.0267368
65,0.38189423,0.40910473,"('insecure', 'secure')",-0.43137464,-0.36392757,-0.0247402,0.0225886,0.0473288
66,-1.2457889,-1.393813,"('inactive', 'active')",0.44160175,0.37281728,-0.4020936,-0.5104979,-0.1084043
67,0.19063035,0.17676789,"('doubtful', 'determined')",-0.5388234,-0.51161766,-0.1740965,-0.1674249,0.0066716
68,-0.4728402,-0.4106903,"('dependent', 'independent')",-0.67714137,-0.6069401,-0.5749907,-0.5088152,0.0661755
69,0.071470946,0.09988087,"('lazy', 'industrious')",-0.6517732,-0.71454126,-0.2901511,-0.3073302,-0.0171791
70,-0.019714165,0.12168482,"('lethargic', 'energetic')",0.40195397,0.45437878,0.1911199,0.2880318,0.0969119
71,-1.0571084,-1.0669771,"('diffident', 'self-confident')",0.525966,0.512957,-0.2655712,-0.2770101,-0.0114389
72,-0.19592905,-0.18754472,"('unambitious', 'ambitious')",-0.33822334,-0.33067858,-0.2670762,-0.2591116,0.0079646
73,1.1542943,1.1287601,"('helpless', 'self-reliant')",-2.8906069,-2.9262211,-0.8681563,-0.8987305,-0.0305742
74,-0.3317585,-0.28633988,"('undedicated', 'dedicated')",-0.08072721,-0.13962954,-0.2062429,-0.2129847,-0.0067418
75,0.46370834,0.39300185,"('meek', 'impulsive')",-0.61395377,-0.5423507,-0.0751227,-0.0746744,0.0004483
76,0.41751453,0.5237311,"('anxious', 'daring')",0.069985256,0.23151828,0.2437499,0.3776247,0.1338748
77,-0.9331493,-0.76275116,"('unmotivated', 'motivated')",-1.4196138,-1.2938269,-1.1763816,-1.0282891,0.1480925
78,-0.95241416,-0.7978549,"('nonresilient', 'resilient')",-0.053802934,0.016417563,-0.5031086,-0.3907187,0.1123899
79,-1.1430371,-1.212733,"('wavering', 'unwavering')",-0.12650317,-0.10655269,-0.6347702,-0.6596429,-0.0248727
80,-0.02828795,-0.036681402,"('dominated', 'dominating')",-1.3486118,-1.2978181,-0.6884499,-0.6672497,0.0212002
81,0.19056284,0.10253097,"('submissive', 'aggressive')",-0.8490745,-0.7364979,-0.3292558,-0.3169835,0.0122723
82,-0.29613146,-0.31994006,"('poor', 'rich')",6.0744314,6.308979,2.8891499,2.9945195,0.1053696
83,-0.34702098,-0.37954387,"('powerless', 'powerful')",-0.86751753,-0.9372447,-0.6072693,-0.6583943,-0.051125
84,0.35422385,0.3141985,"('inferior', 'superior')",0.8017368,0.78385985,0.5779803,0.5490292,-0.0289511
85,-0.17304945,-0.21988007,"('insignificant', 'prestigious')",0.5890795,0.58676434,0.208015,0.1834421,-0.0245729
86,-1.3084856,-1.3580995,"('uninfluential', 'influential')",-0.055739813,-0.19036415,-0.6821127,-0.7742318,-0.0921191
87,-0.37866122,-0.4710729,"('unsuccessful', 'successful')",0.6769761,0.777237,0.1491574,0.153082,0.0039246
88,-0.53825426,-0.6066338,"('low', 'eminent')",0.19395271,0.21207939,-0.1721508,-0.1972772,-0.0251264
