,advanced_male,advanced_female,tuple,micro_male,micro_female,devices_male,devices_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.16452911,-0.21764517,"('unsociable', 'sociable')",-0.6406512,-0.7274478,-0.87652177,-0.9753808,-0.369848,-0.5065166,-0.5128875,-0.6067476,-0.0938601
1,-1.1094666,-1.2748758,"('unfriendly', 'friendly')",0.20609881,0.06414114,-0.061742388,-0.36487627,1.8295761,1.6448956,0.2161165,0.0173212,-0.1987953
2,0.57369274,0.61455655,"('unlikable', 'likable')",-0.011110799,0.058571026,-0.30401185,-0.33849072,0.39040154,0.453067,0.1622429,0.196926,0.0346831
3,-0.46265262,-0.36976102,"('repellent', 'pleasant')",-1.4863476,-1.371269,-1.0368798,-0.9807473,0.09629031,0.20241883,-0.7223974,-0.6298396,0.0925578
4,-0.22271018,-0.3649706,"('disliked', 'liked')",0.065319315,0.09493707,0.76375383,0.6535669,-5.5658116,-5.715498,-1.2398622,-1.3329911,-0.0931289
5,-1.1344578,-1.1669148,"('distant', 'outgoing')",0.091065,0.10328758,-0.31429914,-0.41055325,-0.004103098,-0.085486636,-0.3404487,-0.3899168,-0.0494681
6,-1.532193,-1.5471338,"('distant', 'open')",-0.49263272,-0.4882658,-0.33232823,-0.4375575,0.42472577,0.3442779,-0.483107,-0.5321698,-0.0490628
7,0.51252365,0.6220032,"('insensitive', 'sensitive')",-0.2582925,-0.21647778,-0.5712327,-0.5245461,0.2741555,0.34242272,-0.0107115,0.0558505,0.066562
8,0.26280284,0.20969728,"('unaffectionate', 'affectionate')",0.6902979,0.6228895,0.20984724,0.101636775,0.4450732,0.37036192,0.4020053,0.3261464,-0.0758589
9,0.08716775,0.10251801,"('unaffectionate', 'caring')",0.55492777,0.4759468,-0.16236024,-0.29037157,1.0858481,1.0758277,0.3913958,0.3409802,-0.0504156
10,-0.1293059,0.038606085,"('unsympathetic', 'sympathetic')",-1.9221867,-1.8462085,-1.4569359,-1.3968235,-0.57671684,-0.5285532,-1.0212864,-0.9332448,0.0880416
11,0.29002902,0.44698477,"('unhelpful', 'helpful')",0.4314944,0.48355168,-0.108494386,-0.009424351,1.6004896,1.662203,0.5533797,0.6458288,0.0924491
12,1.5095503,1.6435647,"('unsupportive', 'supportive')",0.1405679,0.3144421,-0.26910818,-0.21574804,-1.7896174,-1.7774723,-0.1021518,-0.0088034,0.0933484
13,-0.12974352,-0.13982248,"('impolite', 'polite')",0.060942974,0.030656746,-0.40967378,-0.41271585,-0.18364452,-0.20869032,-0.1655297,-0.182643,-0.0171133
14,0.5590273,0.6392215,"('antisocial', 'social')",0.22743537,0.31786528,0.1384752,0.17153163,-0.45495072,-0.39464465,0.1174968,0.1834935,0.0659967
15,0.0888973,-0.024858976,"('boring', 'funny')",0.855359,0.7478717,0.5187296,0.5161352,0.5845076,0.5107348,0.5118734,0.4374707,-0.0744027
16,-0.4256039,-0.49113163,"('unpopular', 'popular')",-0.16379566,-0.18553996,0.38333786,0.35124686,0.8980813,0.8667023,0.1730049,0.1353194,-0.0376855
17,-0.10913372,-0.0981928,"('nasty', 'nice')",1.2274765,1.2351172,0.07045152,0.070864946,-0.06844876,-0.078752354,0.2800864,0.2822592,0.0021728
18,-0.3284915,-0.34504545,"('disagreeable', 'welcoming')",0.3909573,0.39028484,-0.29893434,-0.3877412,-0.26147708,-0.33009183,-0.1244864,-0.1681484,-0.043662
19,-0.96321946,-1.0655112,"('inhospitable', 'hospitable')",-0.6230419,-0.68721646,-0.44555393,-0.6249371,-0.03398223,-0.08336109,-0.5164494,-0.6152565,-0.0988071
20,0.66065836,0.73475176,"('rough', 'thoughtful')",0.4087812,0.49129575,0.43922827,0.47539285,0.9981131,0.9631322,0.6266952,0.6661431,0.0394479
21,-0.064418755,0.009229766,"('immoral', 'moral')",-1.2937928,-1.3232079,-0.91527,-0.9602524,-0.77252305,-0.73378277,-0.7615012,-0.7520033,0.0094979
22,-0.31245273,-0.29951054,"('untrustworthy', 'trustworthy')",-0.44923502,-0.45925274,-1.0529977,-1.1465181,-1.2265402,-1.2284379,-0.7603064,-0.7834299,-0.0231235
23,-0.489601,-0.4337287,"('insincere', 'sincere')",-0.89532614,-0.8600821,-1.351771,-1.3679433,5.218798,5.306167,0.620525,0.6611032,0.0405782
24,0.014393471,0.0852602,"('dishonest', 'honest')",-1.2640164,-1.2418848,-2.2930193,-2.3687482,0.6482782,0.65558934,-0.723591,-0.7174459,0.0061451
25,0.014542207,-0.06430894,"('egoistic', 'altruistic')",0.7221691,0.6080355,0.48821148,0.3353705,1.293987,1.3012971,0.6297275,0.5450985,-0.084629
26,-0.14084013,-0.19735876,"('hardhearted', 'benevolent')",0.93229926,0.8984401,1.033955,0.9634813,1.6837142,1.5963686,0.8772821,0.8152328,-0.0620493
27,-0.400819,-0.23429541,"('hardhearted', 'softhearted')",-0.022350052,0.06923404,0.0005085077,0.08803238,1.3577682,1.3087351,0.2337769,0.3079265,0.0741496
28,0.054810274,-0.04017857,"('disloyal', 'loyal')",0.22707932,0.12542844,-0.44623816,-0.5784865,0.7801854,0.7122176,0.1539592,0.0547452,-0.099214
29,-0.6271143,-0.6812078,"('unfair', 'fair')",-0.49791306,-0.4782728,-1.106432,-1.1453946,-0.6612927,-0.82760674,-0.723188,-0.7831205,-0.0599325
30,0.28288308,0.29276183,"('intolerant', 'tolerant')",0.27322376,0.27425444,0.62325144,0.6061871,1.1656684,1.1158028,0.5862566,0.5722516,-0.014005
31,-1.4412547,-1.6077734,"('evil', 'good')",0.39207762,0.40208742,0.26249057,0.06406893,-0.6791977,-0.83608806,-0.3664711,-0.4944263,-0.1279552
32,-0.9967331,-0.99136937,"('unkind', 'kind')",-0.6476538,-0.6448332,-0.3356214,-0.3458119,0.80230415,0.7544042,-0.2944261,-0.3069026,-0.0124765
