,netflix_male,netflix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.1939437,1.0220406,"('unsociable', 'sociable')",-0.267107,-0.48708543,0.4634184,0.2674776,-0.1959408
1,1.3768407,1.3166362,"('unfriendly', 'friendly')",1.9765159,1.8842965,1.6766783,1.6004664,-0.0762119
2,-0.17841582,-0.22894987,"('unlikable', 'likable')",0.33209163,0.40536046,0.0768379,0.0882053,0.0113674
3,-0.035907913,-0.00179331,"('repellent', 'pleasant')",0.13690148,0.18367542,0.0504968,0.0909411,0.0404443
4,-1.153156,-1.1672388,"('disliked', 'liked')",-6.839184,-6.9241085,-3.99617,-4.0456738,-0.0495038
5,0.39695716,0.41753483,"('distant', 'outgoing')",-0.1413656,-0.117554896,0.1277958,0.14999,0.0221942
6,0.24237694,0.27892303,"('distant', 'open')",0.3190566,0.33252668,0.2807168,0.3057249,0.0250081
7,0.8776122,0.86203885,"('insensitive', 'sensitive')",0.68538374,0.671172,0.781498,0.7666054,-0.0148926
8,0.09898077,0.09719602,"('unaffectionate', 'affectionate')",0.71724844,0.62315,0.4081146,0.360173,-0.0479416
9,1.5828888,1.589447,"('unaffectionate', 'caring')",1.0071003,0.9463967,1.2949946,1.2679219,-0.0270727
10,0.3282656,0.22588828,"('unsympathetic', 'sympathetic')",-0.71821207,-0.8230522,-0.1949732,-0.298582,-0.1036088
11,0.03396628,0.027142031,"('unhelpful', 'helpful')",1.571429,1.6015726,0.8026977,0.8143573,0.0116596
12,1.3511525,1.384738,"('unsupportive', 'supportive')",-1.7384627,-1.7813679,-0.1936551,-0.198315,-0.0046599
13,0.4475377,0.34236696,"('impolite', 'polite')",-0.5295028,-0.5700488,-0.0409826,-0.1138409,-0.0728583
14,0.6743627,0.54530704,"('antisocial', 'social')",-0.6257163,-0.7270457,0.0243232,-0.0908693,-0.1151925
15,0.9322456,0.9021088,"('boring', 'funny')",0.5543898,0.52803576,0.7433177,0.7150723,-0.0282454
16,-0.635017,-0.5757951,"('unpopular', 'popular')",0.141263,0.23157838,-0.246877,-0.1721084,0.0747686
17,-0.780522,-0.7294208,"('nasty', 'nice')",-0.6228037,-0.5740759,-0.7016628,-0.6517483,0.0499145
18,-0.12541805,-0.20523867,"('disagreeable', 'welcoming')",-0.29162115,-0.3224921,-0.2085196,-0.2638654,-0.0553458
19,-0.54266435,-0.474733,"('inhospitable', 'hospitable')",0.07769725,0.15429197,-0.2324836,-0.1602205,0.0722631
20,0.045413643,0.019625453,"('rough', 'thoughtful')",1.3330228,1.2768261,0.6892182,0.6482258,-0.0409924
21,1.1395775,1.0733088,"('immoral', 'moral')",-0.757845,-0.8219932,0.1908663,0.1256578,-0.0652085
22,0.21515165,0.1121835,"('untrustworthy', 'trustworthy')",-0.7211963,-0.8795951,-0.2530223,-0.3837058,-0.1306835
23,1.4075521,1.3358454,"('insincere', 'sincere')",5.8825483,5.8234916,3.6450503,3.5796685,-0.0653818
24,0.9662151,0.87586975,"('dishonest', 'honest')",0.9383807,0.82794434,0.9522979,0.851907,-0.1003909
25,0.58590263,0.5880213,"('egoistic', 'altruistic')",1.9370964,1.8840765,1.2614995,1.2360489,-0.0254506
26,1.1015282,0.9664796,"('hardhearted', 'benevolent')",1.7715555,1.7504096,1.4365418,1.3584446,-0.0780972
27,0.8806018,0.8692182,"('hardhearted', 'softhearted')",1.5429158,1.3908533,1.2117589,1.1300358,-0.0817231
28,0.25173986,0.151507,"('disloyal', 'loyal')",0.87981516,0.7589612,0.5657775,0.4552341,-0.1105434
29,-0.7820302,-0.81358784,"('unfair', 'fair')",-0.03940981,-0.21461964,-0.41072,-0.5141038,-0.1033838
30,1.3303305,1.2218208,"('intolerant', 'tolerant')",1.3429426,1.2732466,1.3366365,1.2475338,-0.0891027
31,-1.3603467,-1.269886,"('evil', 'good')",-0.93832284,-0.9571036,-1.1493348,-1.1134949,0.0358399
32,1.2716148,1.1863328,"('unkind', 'kind')",0.9995213,0.8258096,1.135568,1.0060712,-0.1294968
33,0.25103578,0.22762622,"('wrong', 'right')",-0.41979355,-0.4766,-0.0843789,-0.1244869,-0.040108
34,0.24816316,0.35119995,"('mean', 'honorable')",5.9649763,6.1449933,3.1065698,3.2480967,0.1415269
35,-0.9671385,-0.96966016,"('corrupt', 'incorrupt')",0.30376208,0.24364159,-0.3316882,-0.3630093,-0.0313211
36,-0.98513603,-0.9727105,"('hostile', 'amicable')",0.3453106,0.24301961,-0.3199127,-0.3648455,-0.0449328
37,-0.22656539,-0.2689668,"('fake', 'genuine')",0.42986897,0.4369064,0.1016518,0.0839698,-0.017682
38,0.044759452,0.08697909,"('untruthful', 'truthful')",-0.12212215,-0.06620932,-0.0386814,0.0103849,0.0490663
39,1.5277332,1.4567909,"('exploitative', 'cooperative')",0.4384274,0.34610325,0.9830803,0.9014471,-0.0816332
40,0.7492819,0.71429,"('stingy', 'generous')",-1.5310625,-1.6119562,-0.3908903,-0.4488331,-0.0579428
41,0.628592,0.49038205,"('unforgiving', 'forgiving')",-0.30140924,-0.38937634,0.1635914,0.0505029,-0.1130885
