,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
23,-1.1252607,-1.1115433,"('insincere', 'sincere')",4.980675,4.831337,1.9277072,1.8598969,-0.0678103
24,-0.34266475,-0.38575923,"('dishonest', 'honest')",0.47521657,0.4873502,0.0662759,0.0507955,-0.0154804
25,-0.53547716,-0.62865174,"('egoistic', 'altruistic')",1.2453778,1.22295,0.3549503,0.2971491,-0.0578012
26,0.5126822,0.40108633,"('hardhearted', 'benevolent')",1.9147905,1.8419598,1.2137363,1.1215231,-0.0922132
27,-0.47371033,-0.42184436,"('hardhearted', 'softhearted')",1.0536833,0.99568474,0.2899865,0.2869202,-0.0030663
28,-0.8381111,-0.9812604,"('disloyal', 'loyal')",0.78819627,0.654565,-0.0249574,-0.1633477,-0.1383903
29,-0.3094528,-0.39577636,"('unfair', 'fair')",-0.32463002,-0.47241575,-0.3170414,-0.434096,-0.1170546
30,0.26573732,0.28354055,"('intolerant', 'tolerant')",1.050451,1.0590484,0.6580942,0.6712945,0.0132003
31,-1.4042528,-1.386295,"('evil', 'good')",-0.791392,-0.89355016,-1.0978224,-1.1399226,-0.0421002
32,-0.3646786,-0.42961803,"('unkind', 'kind')",0.46404865,0.29433417,0.049685,-0.0676419,-0.1173269
33,0.025639059,-0.035603322,"('wrong', 'right')",-0.65871346,-0.6791373,-0.3165372,-0.3573703,-0.0408331
34,-0.2656879,-0.11973987,"('mean', 'honorable')",4.9446507,5.098639,2.3394814,2.4894495,0.1499681
35,-0.28485313,-0.44312125,"('corrupt', 'incorrupt')",-0.49814585,-0.6400251,-0.3914995,-0.5415732,-0.1500737
36,-1.2308292,-1.342219,"('hostile', 'amicable')",-0.3149772,-0.5132196,-0.7729032,-0.9277193,-0.1548161
37,-0.20055544,-0.14890672,"('fake', 'genuine')",-0.11749232,-0.07147799,-0.1590239,-0.1101924,0.0488315
38,-0.80532616,-0.85228354,"('untruthful', 'truthful')",-0.43762952,-0.39882678,-0.6214778,-0.6255552,-0.0040774
39,1.0263474,1.052043,"('exploitative', 'cooperative')",0.4664343,0.5190478,0.7463908,0.7855453,0.0391545
40,0.007623244,0.044900335,"('stingy', 'generous')",-1.7083014,-1.7639395,-0.8503391,-0.8595196,-0.0091805
41,-0.2538612,-0.21593001,"('unforgiving', 'forgiving')",-0.10411031,-0.1793563,-0.1789857,-0.1976432,-0.0186575
42,0.9268616,1.0783923,"('unreliable', 'reliable')",-2.6880796,-2.5832808,-0.880609,-0.7524443,0.1281647
43,-0.44488364,-0.35826895,"('irresponsible', 'responsible')",0.36379364,0.38226905,-0.040545,0.0120001,0.0525451
44,0.90440017,0.92176276,"('prejudiced', 'unprejudiced')",-1.1849937,-1.1815835,-0.1402968,-0.1299104,0.0103864
45,-0.36090302,-0.2180458,"('incompetent', 'competent')",0.14474131,0.09981682,-0.1080809,-0.0591145,0.0489664
46,0.3735329,0.5297398,"('uncompetitive', 'competitive')",-1.0117313,-0.93748826,-0.3190992,-0.2038742,0.115225
47,0.10720125,0.206974,"('stupid', 'smart')",5.0102553,5.02562,2.5587282,2.616297,0.0575688
48,-0.13022122,-0.11283837,"('unintelligent', 'intelligent')",0.64207643,0.6983162,0.2559276,0.2927389,0.0368113
49,-0.08710678,0.0005144924,"('unable', 'able')",-0.5913269,-0.5188909,-0.3392168,-0.2591882,0.0800286
50,-0.15734416,-0.14064154,"('clumsy', 'skillful')",-0.4077037,-0.51605314,-0.2825239,-0.3283473,-0.0458234
51,-0.35360494,-0.39664242,"('uneducated', 'educated')",-0.007224329,-0.04061795,-0.1804146,-0.2186302,-0.0382156
52,-1.0097048,-1.3448524,"('irrational', 'rational')",0.3084714,0.108240634,-0.3506167,-0.6183059,-0.2676892
53,-1.6273211,-1.6362818,"('uncreative', 'creative')",0.4392193,0.3430241,-0.5940509,-0.6466289,-0.052578
54,-0.5525329,-0.6308283,"('incapable', 'capable')",0.43784776,0.42150992,-0.0573426,-0.1046592,-0.0473166
55,0.27079487,0.43537566,"('incompetent', 'clever')",0.4283222,0.51399845,0.3495585,0.474687,0.1251285
56,0.52723056,0.55873275,"('impractical', 'practical')",-0.18521748,-0.17298217,0.1710065,0.1928753,0.0218688
57,-0.23605925,-0.15963712,"('unimaginative', 'imaginative')",-2.7417572,-2.7396274,-1.4889082,-1.4496323,0.0392759
58,-0.069164455,-0.0573555,"('undiscriminating', 'discriminating')",0.3154651,0.25646758,0.1231503,0.099556,-0.0235943
59,-0.4945192,-0.5956771,"('foolish', 'wise')",0.13264254,0.059466325,-0.1809383,-0.2681054,-0.0871671
60,0.75703233,0.9372399,"('inefficient', 'efficient')",-0.3032682,-0.10559522,0.2268821,0.4158223,0.1889402
61,-0.03304806,-0.19214123,"('illogical', 'logical')",0.70786583,0.57044464,0.3374089,0.1891517,-0.1482572
62,0.8065308,0.94632393,"('incompetent', 'brilliant')",0.47974724,0.6172175,0.643139,0.7817707,0.1386317
63,-0.3265775,-0.19000803,"('unperceptive', 'insightful')",0.18233986,0.25269127,-0.0721188,0.0313416,0.1034604
64,0.60229564,0.5786358,"('shy', 'confident')",-5.735131,-5.6801367,-2.5664177,-2.5507505,0.0156672
65,0.5811751,0.53297853,"('insecure', 'secure')",-0.3322703,-0.25647163,0.1244524,0.1382535,0.0138011
66,-0.46072012,-0.5577475,"('inactive', 'active')",0.22372115,0.16764292,-0.1184995,-0.1950523,-0.0765528
67,-0.068246976,-0.09132728,"('doubtful', 'determined')",-0.30816722,-0.34897876,-0.1882071,-0.220153,-0.0319459
68,-0.18941738,-0.18338344,"('dependent', 'independent')",-1.0979135,-1.0972134,-0.6436654,-0.6402984,0.003367
69,0.31083155,0.28851634,"('lazy', 'industrious')",-0.5614756,-0.5546339,-0.125322,-0.1330588,-0.0077368
70,0.22252926,0.4056436,"('lethargic', 'energetic')",0.060993582,0.16129881,0.1417614,0.2834712,0.1417098
71,-0.600482,-0.61779326,"('diffident', 'self-confident')",0.41541812,0.30271715,-0.0925319,-0.1575381,-0.0650062
72,0.28496933,0.27543437,"('unambitious', 'ambitious')",-0.55196863,-0.5705865,-0.1334997,-0.1475761,-0.0140764
73,1.0016332,0.913817,"('helpless', 'self-reliant')",-2.839756,-2.749194,-0.9190614,-0.9176885,0.0013729
74,-0.02794787,0.017860718,"('undedicated', 'dedicated')",-0.21209283,-0.25639498,-0.1200204,-0.1192671,0.0007533
75,0.3059445,0.34142774,"('meek', 'impulsive')",-0.596102,-0.54495585,-0.1450787,-0.1017641,0.0433146
76,0.9041235,1.025742,"('anxious', 'daring')",-0.28457516,-0.17918484,0.3097742,0.4232786,0.1135044
77,-0.5461616,-0.45979363,"('unmotivated', 'motivated')",-1.2877078,-1.1631236,-0.9169347,-0.8114586,0.1054761
78,-0.5831443,-0.5026384,"('nonresilient', 'resilient')",-0.2510893,-0.27910045,-0.4171168,-0.3908694,0.0262474
79,-1.109499,-1.1771529,"('wavering', 'unwavering')",-0.81179935,-0.8713942,-0.9606491,-1.0242735,-0.0636244
80,0.9677045,0.94846964,"('dominated', 'dominating')",-0.7308464,-0.58275384,0.118429,0.1828579,0.0644289
81,1.0408725,1.0401214,"('submissive', 'aggressive')",-0.4979334,-0.32378015,0.2714695,0.3581706,0.0867011
82,-0.57830954,-0.5163239,"('poor', 'rich')",5.7335544,5.624831,2.5776224,2.5542536,-0.0233688
83,-0.13782409,-0.19868332,"('powerless', 'powerful')",-0.92000216,-0.9269006,-0.5289131,-0.5627919,-0.0338788
84,0.5291675,0.42101163,"('inferior', 'superior')",0.67597574,0.64092565,0.6025716,0.5309687,-0.0716029
85,-0.47254512,-0.59682006,"('insignificant', 'prestigious')",0.010310406,-0.078951135,-0.2311174,-0.3378856,-0.1067682
86,-1.31538,-1.3937058,"('uninfluential', 'influential')",-0.37095082,-0.44840115,-0.8431654,-0.9210535,-0.0778881
87,0.6418878,0.50766677,"('unsuccessful', 'successful')",0.93946904,0.9210824,0.7906784,0.7143745,-0.0763039
88,-0.37847826,-0.49564564,"('low', 'eminent')",-0.47482288,-0.56667733,-0.4266506,-0.5311615,-0.1045109
