,welltower_male,welltower_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.13209742,-0.3540746,"('unsociable', 'sociable')",-0.5242552,-0.69325906,-0.3281763,-0.5236669,-0.1954906
1,-0.9880701,-1.0138116,"('unfriendly', 'friendly')",1.9034581,1.7115147,0.457694,0.3488516,-0.1088424
2,-0.19125518,-0.1921807,"('unlikable', 'likable')",0.5609646,0.6354113,0.1848547,0.2216153,0.0367606
3,-0.6796873,-0.57337636,"('repellent', 'pleasant')",0.09013421,0.14535417,-0.2947766,-0.2140111,0.0807655
4,-0.5561965,-0.49199155,"('disliked', 'liked')",-6.551744,-6.6063905,-3.5539703,-3.549191,0.0047793
5,-0.893552,-0.7637951,"('distant', 'outgoing')",0.06366158,0.14869505,-0.4149452,-0.30755,0.1073952
6,-1.2289747,-1.0772263,"('distant', 'open')",0.4707731,0.5162538,-0.3791008,-0.2804862,0.0986146
7,0.41898024,0.5345956,"('insensitive', 'sensitive')",0.64869386,0.6539058,0.5338371,0.5942507,0.0604136
8,-1.3035791,-1.3095496,"('unaffectionate', 'affectionate')",0.8894505,0.82388294,-0.2070643,-0.2428333,-0.035769
9,-0.67065,-0.57356197,"('unaffectionate', 'caring')",1.3113905,1.395993,0.3203703,0.4112155,0.0908452
10,-0.2318281,-0.18662156,"('unsympathetic', 'sympathetic')",-0.31266248,-0.25586185,-0.2722453,-0.2212417,0.0510036
11,0.18569496,0.19412926,"('unhelpful', 'helpful')",1.9069401,2.1119728,1.0463176,1.153051,0.1067334
12,0.4482146,0.6204225,"('unsupportive', 'supportive')",-1.6013163,-1.5542188,-0.5765508,-0.4668981,0.1096527
13,0.6357685,0.45467472,"('impolite', 'polite')",-0.50143856,-0.5049085,0.067165,-0.0251169,-0.0922819
14,0.6380795,0.46479648,"('antisocial', 'social')",-0.78056794,-0.8173649,-0.0712442,-0.1762842,-0.10504
15,-0.37511277,-0.42874882,"('boring', 'funny')",0.44607773,0.4207411,0.0354825,-0.0040039,-0.0394864
16,-1.0535065,-1.0348202,"('unpopular', 'popular')",0.4498482,0.37569293,-0.3018292,-0.3295636,-0.0277344
17,-0.4390714,-0.31960323,"('nasty', 'nice')",-0.4481373,-0.39301935,-0.4436044,-0.3563113,0.0872931
18,-0.7404843,-0.763661,"('disagreeable', 'welcoming')",-0.25878435,-0.31498548,-0.4996343,-0.5393233,-0.039689
19,-1.175296,-1.0011234,"('inhospitable', 'hospitable')",0.07877603,0.14746429,-0.54826,-0.4268296,0.1214304
20,0.47823587,0.4561368,"('rough', 'thoughtful')",1.2793676,1.1793572,0.8788017,0.817747,-0.0610547
21,0.5581963,0.47640476,"('immoral', 'moral')",-0.66681194,-0.57987034,-0.0543078,-0.0517328,0.002575
22,0.22774568,0.13282147,"('untrustworthy', 'trustworthy')",-1.0143542,-1.0400255,-0.3933043,-0.453602,-0.0602977
23,0.974359,1.034358,"('insincere', 'sincere')",5.941988,6.010788,3.4581735,3.522573,0.0643995
24,0.17599736,0.1784819,"('dishonest', 'honest')",0.8293429,0.9004532,0.5026701,0.5394676,0.0367975
25,-0.43074244,-0.45845088,"('egoistic', 'altruistic')",1.3310535,1.1460886,0.4501555,0.3438188,-0.1063367
26,0.20207739,-0.0063033886,"('hardhearted', 'benevolent')",1.5031579,1.2561204,0.8526176,0.6249085,-0.2277091
27,-0.073158614,-0.042848904,"('hardhearted', 'softhearted')",1.682263,1.5435492,0.8045522,0.7503501,-0.0542021
28,0.52556056,0.5140703,"('disloyal', 'loyal')",1.090441,1.1020674,0.8080008,0.8080688,6.8e-05
29,-0.11981247,-0.0908753,"('unfair', 'fair')",-0.27116293,-0.51845366,-0.1954877,-0.3046645,-0.1091768
30,1.3190509,1.2732257,"('intolerant', 'tolerant')",1.3362634,1.3828535,1.3276572,1.3280396,0.0003824
31,-1.2987373,-1.2553638,"('evil', 'good')",-0.9461715,-1.1142889,-1.1224544,-1.1848264,-0.062372
32,-0.08144504,-0.15077281,"('unkind', 'kind')",0.8439799,0.6484821,0.3812674,0.2488546,-0.1324128
33,0.35365546,0.33720294,"('wrong', 'right')",-0.3275737,-0.39559296,0.0130409,-0.029195,-0.0422359
34,0.49738413,0.6496965,"('mean', 'honorable')",6.2058716,6.3782806,3.3516278,3.5139885,0.1623607
35,-0.7094194,-0.6355622,"('corrupt', 'incorrupt')",-0.24072362,-0.3548747,-0.4750715,-0.4952185,-0.020147
36,-1.7794675,-1.7094537,"('hostile', 'amicable')",0.2606637,0.038171023,-0.7594019,-0.8356413,-0.0762394
37,0.16281945,0.21605372,"('fake', 'genuine')",0.51252544,0.5230332,0.3376724,0.3695435,0.0318711
38,-0.062603764,0.085966066,"('untruthful', 'truthful')",0.14480248,0.38521376,0.0410994,0.2355899,0.1944905
39,1.2927908,1.2574471,"('exploitative', 'cooperative')",0.16579895,0.12587368,0.7292948,0.6916604,-0.0376344
40,-0.036976874,-0.0021971054,"('stingy', 'generous')",-1.4003509,-1.5648609,-0.7186639,-0.783529,-0.0648651
41,0.15304671,0.1172668,"('unforgiving', 'forgiving')",0.17434055,0.14034833,0.1636936,0.1288076,-0.034886
42,0.3558656,0.50125444,"('unreliable', 'reliable')",-2.9469178,-2.816832,-1.295526,-1.1577888,0.1377372
43,0.3143546,0.35773772,"('irresponsible', 'responsible')",0.66821456,0.642191,0.4912846,0.4999644,0.0086798
44,-0.6813462,-0.7041579,"('prejudiced', 'unprejudiced')",-1.7036644,-1.7562903,-1.1925054,-1.2302241,-0.0377187
45,0.3858599,0.39512706,"('incompetent', 'competent')",-0.07529264,-0.07145086,0.1552836,0.1618381,0.0065545
46,0.059346065,0.008700492,"('uncompetitive', 'competitive')",-0.71219647,-0.70543563,-0.3264252,-0.3483676,-0.0219424
47,0.69116175,0.7375903,"('stupid', 'smart')",5.734032,5.9008594,3.2125969,3.3192248,0.1066279
48,0.3632433,0.3477374,"('unintelligent', 'intelligent')",0.9146881,0.9310719,0.6389657,0.6394047,0.000439
49,-0.0687938,0.12327996,"('unable', 'able')",0.0679791,0.2885677,-0.0004074,0.2059238,0.2063312
50,-0.14215022,0.012979476,"('clumsy', 'skillful')",0.3311259,0.37538207,0.0944878,0.1941808,0.099693
51,-0.060678087,-0.19872442,"('uneducated', 'educated')",0.43710524,0.36846572,0.1882136,0.0848707,-0.1033429
52,-0.9283918,-0.964628,"('irrational', 'rational')",0.3865271,0.2170608,-0.2709324,-0.3737836,-0.1028512
53,-1.6006377,-1.549165,"('uncreative', 'creative')",1.044752,0.9098647,-0.2779428,-0.3196501,-0.0417073
54,-0.33627117,-0.17802665,"('incapable', 'capable')",1.2279986,1.3751892,0.4458637,0.5985813,0.1527176
55,0.7523732,0.70982933,"('incompetent', 'clever')",-0.0851062,-0.024980206,0.3336335,0.3424246,0.0087911
56,1.6434082,1.6424007,"('impractical', 'practical')",0.07531987,0.2349669,0.859364,0.9386838,0.0793198
57,-1.0680104,-1.1303462,"('unimaginative', 'imaginative')",-2.5680926,-2.6501005,-1.8180516,-1.8902233,-0.0721717
58,0.21856421,0.2312189,"('undiscriminating', 'discriminating')",0.29467297,0.27958152,0.2566186,0.2554002,-0.0012184
59,-0.030653624,0.11029668,"('foolish', 'wise')",0.7956749,0.8377249,0.3825107,0.4740108,0.0915001
60,1.7214648,1.628716,"('inefficient', 'efficient')",0.15901701,0.3526951,0.9402409,0.9907055,0.0504646
61,-0.32757878,-0.51047343,"('illogical', 'logical')",0.3249981,0.10492213,-0.0012903,-0.2027757,-0.2014854
