,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.29450232,-0.3942421,"('unsociable', 'sociable')",-0.4297207,-0.61072797,0.5250985,0.28987694,-0.11304031,-0.28368095,-0.0780412,-0.2496935,-0.1716523
1,-0.30032098,-0.22599146,"('unfriendly', 'friendly')",1.1911258,1.25911,-0.4435697,-0.4707311,1.8985994,1.8139528,0.5864586,0.594085,0.0076264
2,0.45657927,0.44916955,"('unlikable', 'likable')",1.1403272,1.1764561,1.6757419,1.6777602,0.77571076,0.8451266,1.0120897,1.0371281,0.0250384
3,-0.9173734,-0.789034,"('repellent', 'pleasant')",-1.5081545,-1.3578612,-0.03463494,0.07359341,0.2651672,0.35498562,-0.5487489,-0.429579,0.1191699
4,-0.120857365,-0.11879052,"('disliked', 'liked')",1.0879028,1.0979036,0.78856647,0.87092644,-6.097319,-6.0179186,-1.0854268,-1.0419698,0.043457
5,0.22588526,0.2539152,"('distant', 'outgoing')",0.727376,0.799621,-0.5316278,-0.47487426,-0.086419165,-0.09152018,0.0838036,0.1217854,0.0379818
6,1.0801026,1.164317,"('distant', 'open')",1.063977,1.2142788,-0.6438044,-0.55724025,0.5474588,0.5374273,0.5119336,0.5896957,0.0777621
7,0.23952627,0.29299527,"('insensitive', 'sensitive')",-0.63576704,-0.54677033,0.12883276,0.13410065,0.95984745,0.93345326,0.1731099,0.2034447,0.0303348
8,-0.4118804,-0.39039594,"('unaffectionate', 'affectionate')",0.49481755,0.47440726,-0.71718854,-0.75113964,0.45781258,0.3459186,-0.0441097,-0.0803024,-0.0361927
9,1.1518252,1.2294842,"('unaffectionate', 'caring')",1.4667321,1.5229288,0.7884937,0.7791819,1.4033732,1.3905137,1.2026061,1.2305272,0.0279211
10,-0.241792,-0.19609122,"('unsympathetic', 'sympathetic')",-0.8872934,-0.8041138,-0.04260815,0.03616354,0.15107742,0.08884112,-0.255154,-0.2188001,0.0363539
11,-0.07388703,-0.061566476,"('unhelpful', 'helpful')",-0.31466526,-0.32680726,1.219873,1.1737002,2.2200768,2.1933832,0.7628493,0.7446774,-0.0181719
12,2.3632507,2.4602487,"('unsupportive', 'supportive')",2.5128765,2.7518957,1.8254725,2.0023592,-1.4231796,-1.326133,1.319605,1.4720926,0.1524876
13,0.44560128,0.3242372,"('impolite', 'polite')",-0.32536066,-0.43712482,0.34392294,0.20161794,0.12180721,-0.0008673221,0.1464927,0.0219657,-0.124527
14,-0.07574929,-0.20926888,"('antisocial', 'social')",-0.37903148,-0.5304177,0.6498845,0.48901656,-0.45607248,-0.49736124,-0.0652422,-0.1870078,-0.1217656
15,-0.16282617,-0.29639748,"('boring', 'funny')",0.4745727,0.33273682,-0.0024020337,-0.10701114,0.7771684,0.71817744,0.2716282,0.1618764,-0.1097518
16,-0.922594,-0.8895364,"('unpopular', 'popular')",0.36678937,0.4061214,0.2812369,0.37768134,0.44081193,0.4983154,0.0415611,0.0981454,0.0565843
17,-0.5468306,-0.5272612,"('nasty', 'nice')",-0.23341087,-0.14383629,0.70812416,0.7509892,-0.01569714,0.0465227,-0.0219536,0.0316036,0.0535572
18,1.0434076,1.0562707,"('disagreeable', 'welcoming')",0.24480855,0.22341108,1.0594705,1.0535744,-0.18773586,-0.17022645,0.5399877,0.5407574,0.0007697
19,-0.5622169,-0.5142955,"('inhospitable', 'hospitable')",0.6310279,0.61363107,0.14801857,0.18281077,0.25680253,0.27063778,0.118408,0.138196,0.019788
20,-0.28083155,-0.24729694,"('rough', 'thoughtful')",-0.45088384,-0.39931697,-0.34314543,-0.27853405,0.8298379,0.82916826,-0.0612557,-0.0239949,0.0372608
21,-0.019080361,-0.06473626,"('immoral', 'moral')",0.58954096,0.5416873,1.1128092,1.0637382,-0.34265473,-0.2994944,0.3351538,0.3102987,-0.0248551
22,-0.68162084,-0.670257,"('untrustworthy', 'trustworthy')",-0.31332996,-0.36723408,0.21110639,0.12698168,-0.6763865,-0.74121624,-0.3650577,-0.4129314,-0.0478737
23,0.87522477,0.88857895,"('insincere', 'sincere')",-0.12980337,-0.13921297,1.011848,0.83574677,6.2561054,6.0883827,2.0033436,1.9183738,-0.0849698
24,0.39889607,0.4037607,"('dishonest', 'honest')",0.52014554,0.46288916,0.039657276,-0.11107989,1.6035154,1.4802887,0.6405536,0.5589647,-0.0815889
25,0.11870647,0.11810483,"('egoistic', 'altruistic')",0.6540202,0.67358845,0.87936103,0.9123745,1.341315,1.3799067,0.7483507,0.7709936,0.0226429
26,1.0579122,0.98089176,"('hardhearted', 'benevolent')",2.1336937,2.102769,1.8489833,1.7939647,1.8897762,1.8899132,1.7325914,1.6918846,-0.0407068
27,0.41494802,0.47393054,"('hardhearted', 'softhearted')",0.68922913,0.80674106,1.0812829,1.165672,1.9149231,1.9055037,1.0250958,1.0879618,0.062866
28,-0.17394997,-0.21909747,"('disloyal', 'loyal')",-0.010357849,-0.09583279,-0.29576257,-0.39281496,1.1560712,1.0140958,0.1690002,0.0765876,-0.0924126
29,0.6298554,0.6684526,"('unfair', 'fair')",0.0676805,0.14264013,-0.35612214,-0.36069176,-0.39054003,-0.4968579,-0.0122816,-0.0116142,0.0006674
30,0.051642,-0.014202865,"('intolerant', 'tolerant')",-0.23574355,-0.3766109,0.5600067,0.37105885,1.2829623,1.1415234,0.4147169,0.2804421,-0.1342748
31,-0.8171383,-0.68010175,"('evil', 'good')",-0.11776386,0.06941699,-1.166077,-1.0586946,-0.97929335,-0.9506414,-0.7700682,-0.6550052,0.115063
32,1.8173435,1.7518811,"('unkind', 'kind')",2.3303323,2.2350729,2.1043112,1.9462618,1.8782175,1.7474873,2.0325511,1.9201758,-0.1123753
33,0.7899687,0.7778531,"('wrong', 'right')",0.9798273,0.9871537,0.45373622,0.5046954,-0.60448426,-0.60822016,0.404762,0.4153705,0.0106085
34,0.30907226,0.40928796,"('mean', 'honorable')",0.8293398,0.87654173,0.26678,0.2656713,5.998767,6.0295944,1.8509897,1.8952739,0.0442842
35,1.0666711,0.9793922,"('corrupt', 'incorrupt')",0.2100158,0.22025745,-0.34535617,-0.31092975,-0.12566002,-0.23538089,0.2014177,0.1633347,-0.038083
36,-0.21209176,-0.25035644,"('hostile', 'amicable')",0.1369425,0.20415846,-1.7070222,-1.6852604,-0.24356285,-0.3262529,-0.5064336,-0.5144278,-0.0079942
37,-0.22227167,-0.14291784,"('fake', 'genuine')",0.058351293,0.031177796,0.052836295,0.09475475,0.33904916,0.2952504,0.0569913,0.0695663,0.012575
38,0.5854472,0.6262049,"('untruthful', 'truthful')",0.93994987,1.0153841,0.57205117,0.54709613,0.54583335,0.5879712,0.6608204,0.694164,0.0333436
39,1.4318665,1.4224343,"('exploitative', 'cooperative')",0.1060045,0.06473247,0.70837927,0.6502649,0.38885432,0.36891216,0.6587761,0.626586,-0.0321901
40,1.8485091,1.8958127,"('stingy', 'generous')",1.0226125,1.1030501,1.1311675,1.2692971,-1.3122426,-1.3093154,0.6725116,0.7397111,0.0671995
41,0.6044109,0.6053056,"('unforgiving', 'forgiving')",0.7262777,0.78392005,1.6301448,1.6491114,0.4447845,0.41302818,0.8514045,0.8628414,0.0114369
42,1.7856363,1.8475789,"('unreliable', 'reliable')",1.4198742,1.4704672,1.8424853,1.9658054,-2.409268,-2.3038294,0.659682,0.7450055,0.0853235
43,0.5567695,0.5882065,"('irresponsible', 'responsible')",0.6338372,0.7188468,0.2241807,0.19196908,0.8183657,0.78220505,0.5582883,0.5703068,0.0120185
44,-0.2035186,-0.21942127,"('prejudiced', 'unprejudiced')",-0.54080856,-0.5101771,0.24817243,0.24637035,-1.3579841,-1.3287425,-0.4635347,-0.4529926,0.0105421
45,-0.88444334,-0.76877236,"('incompetent', 'competent')",-1.0609168,-0.81837773,0.17276378,0.29882684,-0.46221307,-0.5067387,-0.5587023,-0.4487655,0.1099368
46,-0.92056257,-0.8672438,"('uncompetitive', 'competitive')",-0.7588618,-0.6773849,0.36054632,0.49573553,-0.86531335,-0.8742608,-0.5460478,-0.4807885,0.0652593
47,-0.048688624,-0.06990288,"('stupid', 'smart')",1.0281994,1.0039005,1.3484762,1.2617772,5.6980834,5.606181,2.0065176,1.950489,-0.0560286
48,0.42007738,0.43271056,"('unintelligent', 'intelligent')",0.51262957,0.53349775,-0.044099443,-0.049939297,0.81119615,0.8044174,0.4249509,0.4301716,0.0052207
