,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
0,-0.9620416,-1.0697507,"('unsociable', 'sociable')",-0.21512058,-0.41447878,-0.19110143,-0.26144376,-0.4560879,-0.5818911,-0.1258032
1,1.3722342,1.3918988,"('unfriendly', 'friendly')",0.9616094,0.8074027,0.73264414,0.6637874,1.0221626,0.9543629,-0.0677997
2,0.9887036,1.1198592,"('unlikable', 'likable')",1.2313619,1.3118525,0.19033365,0.21941969,0.8034664,0.8837105,0.0802441
3,-1.3271657,-1.3683511,"('repellent', 'pleasant')",0.20431086,0.16882524,0.94690716,0.92948467,-0.0586492,-0.0900137,-0.0313645
4,0.44600314,0.4589392,"('disliked', 'liked')",-0.86503476,-0.94617945,-7.5365925,-7.746216,-2.6518747,-2.7444852,-0.0926105
5,1.5109725,1.6567414,"('distant', 'outgoing')",-0.19999179,-0.19081944,-0.5961682,-0.6091423,0.2382708,0.2855932,0.0473224
6,1.2107612,1.3524803,"('distant', 'open')",-0.98235136,-0.9729082,-0.10762824,-0.12255044,0.0402605,0.0856739,0.0454134
7,-0.10076236,-0.1204326,"('insensitive', 'sensitive')",0.41411027,0.4513802,0.3672577,0.44478086,0.2268685,0.2585762,0.0317077
8,1.7848669,1.8511932,"('unaffectionate', 'affectionate')",-0.46409002,-0.5114416,0.30718213,0.29666665,0.542653,0.5454727,0.0028197
9,1.7636247,1.8358994,"('unaffectionate', 'caring')",0.1648883,0.118787274,1.0142323,1.058551,0.9809151,1.0044125,0.0234974
10,-1.3006618,-1.4083414,"('unsympathetic', 'sympathetic')",-0.68963,-0.7861517,0.29230693,0.36752224,-0.565995,-0.6089903,-0.0429953
11,-0.49596423,-0.5369117,"('unhelpful', 'helpful')",0.63385326,0.6193335,1.2423543,1.3527617,0.4600811,0.4783945,0.0183134
12,0.7890543,0.82189375,"('unsupportive', 'supportive')",0.06456594,0.11819908,-1.908195,-1.8932971,-0.3515249,-0.3177348,0.0337901
13,-0.7237782,-0.8289393,"('impolite', 'polite')",0.10621469,0.09294228,0.19584224,0.2008495,-0.1405737,-0.1783825,-0.0378088
14,-0.5683634,-0.6468858,"('antisocial', 'social')",1.2222005,1.1776452,0.024937827,0.034451988,0.2262583,0.1884038,-0.0378545
15,0.8410169,0.8572944,"('boring', 'funny')",0.27230278,0.26030838,-0.2207894,-0.2587488,0.2975101,0.2862847,-0.0112254
16,-0.80924785,-0.85080373,"('unpopular', 'popular')",-0.5794476,-0.60642266,0.12867257,0.14703628,-0.4200076,-0.43673,-0.0167224
17,-0.6672004,-0.6663614,"('nasty', 'nice')",-1.1965053,-1.0780116,-0.17606899,-0.118175924,-0.6799249,-0.6208497,0.0590752
18,0.39381978,0.47659308,"('disagreeable', 'welcoming')",0.31179824,0.31349954,-0.80517673,-0.83787876,-0.0331862,-0.0159287,0.0172575
19,0.19894777,0.32307893,"('inhospitable', 'hospitable')",-0.54662097,-0.5395797,-0.6526407,-0.6314662,-0.333438,-0.2826557,0.0507823
20,-0.87219524,-0.9219531,"('rough', 'thoughtful')",0.45901448,0.521819,0.5943156,0.54345757,0.0603783,0.0477745,-0.0126038
21,-1.1930506,-1.3355393,"('immoral', 'moral')",0.7978817,0.6925653,-0.0926782,-0.004435476,-0.1626157,-0.2158032,-0.0531875
22,0.06593349,0.013584152,"('untrustworthy', 'trustworthy')",0.64996815,0.584541,-0.67886674,-0.7332797,0.012345,-0.0450515,-0.0573965
23,-0.43088865,-0.524893,"('insincere', 'sincere')",0.93706226,0.7945863,5.878955,6.0250607,2.1283762,2.0982513,-0.0301249
24,0.63758695,0.60063297,"('dishonest', 'honest')",0.38585678,0.379525,0.98149437,0.9655513,0.6683127,0.6485697,-0.019743
25,1.653251,1.6930162,"('egoistic', 'altruistic')",0.9259252,0.93336135,0.7577047,0.6658765,1.1122936,1.097418,-0.0148756
26,2.1035483,2.1853762,"('hardhearted', 'benevolent')",0.6889434,0.64604664,0.6864065,0.63180315,1.1596327,1.1544086,-0.0052241
27,0.2806417,0.20931414,"('hardhearted', 'softhearted')",-0.25917608,-0.22028683,0.9002545,0.7811874,0.30724,0.2567382,-0.0505018
