,pepco_male,pepco_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.11788088,-0.29642412,"('unsociable', 'sociable')",0.2020377,-0.09507326,-0.3623531,-0.5066924,-0.0927321,-0.2993966,-0.2066645
1,-0.726336,-0.8532777,"('unfriendly', 'friendly')",0.38516572,0.26721752,1.7135247,1.5633827,0.4574515,0.3257742,-0.1316773
2,0.931315,1.0140756,"('unlikable', 'likable')",1.7218945,1.9045688,0.84248537,0.96835226,1.1652316,1.2956656,0.130434
3,0.029052367,0.0018087551,"('repellent', 'pleasant')",0.7491502,0.7930504,0.31735447,0.371361,0.3651857,0.3887401,0.0235544
4,-0.09105491,-0.14644325,"('disliked', 'liked')",-0.44913983,-0.46347272,-6.1450567,-6.088417,-2.2284171,-2.2327776,-0.0043605
5,-0.73700833,-0.68753743,"('distant', 'outgoing')",-1.009453,-0.90030175,-0.306469,-0.2536277,-0.6843101,-0.6138223,0.0704878
6,-1.4976373,-1.4603603,"('distant', 'open')",-1.2787973,-1.1637152,0.25333986,0.27335882,-0.8410316,-0.7835722,0.0574594
7,-0.08103122,-0.1267171,"('insensitive', 'sensitive')",0.8955165,0.83812886,1.0671444,1.0033602,0.6272099,0.5715907,-0.0556192
8,-0.77172863,-0.804916,"('unaffectionate', 'affectionate')",-0.49197295,-0.48750782,0.7889086,0.73106706,-0.1582643,-0.1871189,-0.0288546
9,-0.5529044,-0.639439,"('unaffectionate', 'caring')",0.36845195,0.258537,1.2762482,1.2424406,0.3639319,0.2871795,-0.0767524
10,-0.015216513,-0.18677235,"('unsympathetic', 'sympathetic')",0.33045807,0.19283205,-0.011509378,-0.04136128,0.1012441,-0.0117672,-0.1130113
11,0.46727508,0.48773944,"('unhelpful', 'helpful')",-0.063385025,-0.16907191,2.0128825,2.1484277,0.8055909,0.8223651,0.0167742
12,0.5236761,0.48881438,"('unsupportive', 'supportive')",0.6181556,0.66629964,-1.3714397,-1.3049166,-0.076536,-0.0499342,0.0266018
13,0.33412996,0.24519454,"('impolite', 'polite')",0.55673134,0.4143364,0.089402944,0.03065747,0.3267547,0.2300628,-0.0966919
14,0.38552624,0.3860401,"('antisocial', 'social')",2.1237662,2.0927052,-0.20844875,-0.27056566,0.7669479,0.7360599,-0.030888
15,0.095643796,0.07278817,"('boring', 'funny')",-1.2113831,-1.2218851,0.513756,0.47195324,-0.2006611,-0.2257146,-0.0250535
16,-1.1756401,-1.1002071,"('unpopular', 'popular')",-1.0663017,-0.90806,0.15961584,0.24899551,-0.6941087,-0.5864239,0.1076848
17,0.036379077,0.093959495,"('nasty', 'nice')",-1.1208763,-0.9642745,-0.4977791,-0.38224283,-0.5274254,-0.4175193,0.1099061
18,-0.35499415,-0.39954084,"('disagreeable', 'welcoming')",0.12166259,0.12817988,-0.25510836,-0.2713393,-0.1628133,-0.1809001,-0.0180868
19,-0.9454043,-0.9536465,"('inhospitable', 'hospitable')",-0.9645598,-0.91744715,0.03428267,0.08296749,-0.6252271,-0.596042,0.0291851
20,-0.06879899,-0.005850829,"('rough', 'thoughtful')",0.25781998,0.43746293,1.0438048,1.0114598,0.4109419,0.481024,0.0700821
21,0.872489,0.7986833,"('immoral', 'moral')",0.66690004,0.5643629,-0.32469627,-0.35124183,0.4048976,0.3372681,-0.0676295
22,0.59967923,0.5662587,"('untrustworthy', 'trustworthy')",0.14554922,0.13094877,-0.6947674,-0.71872336,0.0168204,-0.0071719,-0.0239923
23,0.050659057,-0.07726045,"('insincere', 'sincere')",0.5537725,0.36939603,5.830412,5.738775,2.1449478,2.0103035,-0.1346443
24,0.58638895,0.50781983,"('dishonest', 'honest')",-0.21146102,-0.27239585,0.78690267,0.7007141,0.3872769,0.312046,-0.0752309
25,-0.24618056,-0.22786766,"('egoistic', 'altruistic')",0.7028194,0.7317407,1.5865681,1.5321764,0.681069,0.6786831,-0.0023859
26,-0.5204477,-0.6542939,"('hardhearted', 'benevolent')",1.674512,1.6359755,1.6447737,1.4824107,0.932946,0.8213641,-0.1115819
27,0.06250015,0.030289661,"('hardhearted', 'softhearted')",0.111972585,0.11250439,1.5625341,1.4590433,0.5790023,0.5339458,-0.0450565
28,-0.9218448,-1.0266347,"('disloyal', 'loyal')",0.023912035,-0.17156623,1.1680287,1.0263778,0.090032,-0.0572744,-0.1473064
29,-0.10672057,-0.0662929,"('unfair', 'fair')",-0.5969357,-0.56956285,-0.3000033,-0.4685241,-0.3345532,-0.3681266,-0.0335734
