,surgery_male,surgery_female,tuple,average_male,average_female,female-male
0,0.2535441,0.22253641,"('unsociable', 'sociable')",0.2535441,0.2225364,-0.0310077
1,1.199743,1.1278915,"('unfriendly', 'friendly')",1.199743,1.1278915,-0.0718515
2,-0.087203465,-0.018753696,"('unlikable', 'likable')",-0.0872035,-0.0187537,0.0684498
3,0.5143897,0.7351035,"('repellent', 'pleasant')",0.5143897,0.7351035,0.2207138
4,-7.43919,-7.5945926,"('disliked', 'liked')",-7.4391899,-7.5945926,-0.1554027
5,-0.38540703,-0.47820207,"('distant', 'outgoing')",-0.385407,-0.4782021,-0.0927951
6,0.0809764,-0.08225035,"('distant', 'open')",0.0809764,-0.0822503,-0.1632267
7,1.0133338,1.1754552,"('insensitive', 'sensitive')",1.0133338,1.1754552,0.1621214
8,1.5825155,1.3873292,"('unaffectionate', 'affectionate')",1.5825155,1.3873292,-0.1951863
9,1.9938654,1.9169872,"('unaffectionate', 'caring')",1.9938654,1.9169872,-0.0768782
10,1.0018599,1.1744611,"('unsympathetic', 'sympathetic')",1.0018599,1.1744611,0.1726012
11,1.8868673,2.0020142,"('unhelpful', 'helpful')",1.8868673,2.0020142,0.1151469
12,-1.2940227,-1.2941086,"('unsupportive', 'supportive')",-1.2940227,-1.2941086,-8.59e-05
13,-0.32003206,-0.040213883,"('impolite', 'polite')",-0.3200321,-0.0402139,0.2798182
14,0.09469983,0.19401298,"('antisocial', 'social')",0.0946998,0.194013,0.0993132
15,0.38613558,0.29587996,"('boring', 'funny')",0.3861356,0.29588,-0.0902556
16,-0.65447485,-0.74727,"('unpopular', 'popular')",-0.6544749,-0.74727,-0.0927951
17,0.18099524,0.20811503,"('nasty', 'nice')",0.1809952,0.208115,0.0271198
18,-0.62709224,-0.5284606,"('disagreeable', 'welcoming')",-0.6270922,-0.5284606,0.0986316
19,-0.29478243,-0.38817504,"('inhospitable', 'hospitable')",-0.2947824,-0.388175,-0.0933926
20,0.30557054,0.28092194,"('rough', 'thoughtful')",0.3055705,0.2809219,-0.0246486
21,-0.60833186,-0.2456508,"('immoral', 'moral')",-0.6083319,-0.2456508,0.3626811
22,-0.69267184,-0.55102634,"('untrustworthy', 'trustworthy')",-0.6926718,-0.5510263,0.1416455
23,6.336239,6.5262704,"('insincere', 'sincere')",6.3362389,6.5262704,0.1900315
24,1.2385452,1.2703599,"('dishonest', 'honest')",1.2385452,1.2703599,0.0318147
25,0.8176393,0.76746625,"('egoistic', 'altruistic')",0.8176393,0.7674662,-0.0501731
26,1.6120589,1.2815157,"('hardhearted', 'benevolent')",1.6120589,1.2815157,-0.3305432
27,1.8573818,1.690685,"('hardhearted', 'softhearted')",1.8573818,1.690685,-0.1666968
28,1.4133108,1.2513134,"('disloyal', 'loyal')",1.4133108,1.2513134,-0.1619974
29,-0.4825125,-0.5705366,"('unfair', 'fair')",-0.4825125,-0.5705366,-0.0880241
30,0.8345533,0.98946464,"('intolerant', 'tolerant')",0.8345533,0.9894646,0.1549113
31,-0.89412135,-1.098562,"('evil', 'good')",-0.8941213,-1.098562,-0.2044407
32,1.3525549,1.3130485,"('unkind', 'kind')",1.3525549,1.3130485,-0.0395064
33,-0.12051089,-0.28993553,"('wrong', 'right')",-0.1205109,-0.2899355,-0.1694246
34,4.7601204,4.8925242,"('mean', 'honorable')",4.7601204,4.8925242,0.1324038
35,-0.6020935,-1.013399,"('corrupt', 'incorrupt')",-0.6020935,-1.013399,-0.4113055
36,-0.38308734,-0.71332127,"('hostile', 'amicable')",-0.3830873,-0.7133213,-0.330234
37,0.7294563,0.8090557,"('fake', 'genuine')",0.7294563,0.8090557,0.0795994
38,-0.335164,-0.27253368,"('untruthful', 'truthful')",-0.335164,-0.2725337,0.0626303
39,0.02186635,0.19123927,"('exploitative', 'cooperative')",0.0218663,0.1912393,0.169373
40,-1.5437055,-1.6032785,"('stingy', 'generous')",-1.5437055,-1.6032785,-0.059573
41,0.59365886,0.53311825,"('unforgiving', 'forgiving')",0.5936589,0.5331182,-0.0605407
42,-2.7160814,-2.606273,"('unreliable', 'reliable')",-2.7160814,-2.6062729,0.1098085
43,0.9766687,1.1137111,"('irresponsible', 'responsible')",0.9766687,1.1137111,0.1370424
44,-1.6686385,-1.5340424,"('prejudiced', 'unprejudiced')",-1.6686385,-1.5340424,0.1345961
45,0.35606802,0.24480622,"('incompetent', 'competent')",0.356068,0.2448062,-0.1112618
46,-1.1319461,-0.9933399,"('uncompetitive', 'competitive')",-1.1319461,-0.9933399,0.1386062
47,5.1724205,5.2703085,"('stupid', 'smart')",5.1724205,5.2703085,0.097888
48,0.2783719,0.37974444,"('unintelligent', 'intelligent')",0.2783719,0.3797444,0.1013725
49,-0.39532915,-0.20528163,"('unable', 'able')",-0.3953291,-0.2052816,0.1900475
50,-0.6954897,-0.69156617,"('clumsy', 'skillful')",-0.6954897,-0.6915662,0.0039235
51,0.3156957,0.45234084,"('uneducated', 'educated')",0.3156957,0.4523408,0.1366451
52,0.23471013,-0.138723,"('irrational', 'rational')",0.2347101,-0.138723,-0.3734331
53,-0.010632321,-0.1535989,"('uncreative', 'creative')",-0.0106323,-0.1535989,-0.1429666
54,0.8447784,0.9136811,"('incapable', 'capable')",0.8447784,0.9136811,0.0689027
55,0.41839132,0.65499216,"('incompetent', 'clever')",0.4183913,0.6549922,0.2366009
56,0.10046109,0.213797,"('impractical', 'practical')",0.1004611,0.213797,0.1133359
57,-2.3402917,-2.4291577,"('unimaginative', 'imaginative')",-2.3402917,-2.4291577,-0.088866
58,0.2791838,0.3043324,"('undiscriminating', 'discriminating')",0.2791838,0.3043324,0.0251486
59,0.1885111,0.101351015,"('foolish', 'wise')",0.1885111,0.101351,-0.0871601
60,-0.11714346,0.3537783,"('inefficient', 'efficient')",-0.1171435,0.3537783,0.4709218
61,0.37608144,0.26061836,"('illogical', 'logical')",0.3760814,0.2606184,-0.115463
62,0.30436966,0.5375022,"('incompetent', 'brilliant')",0.3043697,0.5375022,0.2331325
63,-0.119633436,0.05758255,"('unperceptive', 'insightful')",-0.1196334,0.0575825,0.1772159
64,-7.1465473,-6.848948,"('shy', 'confident')",-7.1465473,-6.848948,0.2975993
65,-0.23990409,0.056654185,"('insecure', 'secure')",-0.2399041,0.0566542,0.2965583
66,0.24049208,-0.04031233,"('inactive', 'active')",0.2404921,-0.0403123,-0.2808044
67,-0.12708521,-0.087805174,"('doubtful', 'determined')",-0.1270852,-0.0878052,0.03928
68,-1.4395437,-1.2189057,"('dependent', 'independent')",-1.4395437,-1.2189057,0.220638
69,-1.7030692,-1.9523664,"('lazy', 'industrious')",-1.7030692,-1.9523664,-0.2492972
70,0.8565982,1.0356395,"('lethargic', 'energetic')",0.8565982,1.0356395,0.1790413
71,0.31166014,0.26819605,"('diffident', 'self-confident')",0.3116601,0.268196,-0.0434641
72,0.5854918,0.81030905,"('unambitious', 'ambitious')",0.5854918,0.8103091,0.2248173
73,-3.1650288,-3.0733562,"('helpless', 'self-reliant')",-3.1650288,-3.0733562,0.0916726
74,0.14357904,0.026667431,"('undedicated', 'dedicated')",0.143579,0.0266674,-0.1169116
75,-0.786467,-0.82097447,"('meek', 'impulsive')",-0.786467,-0.8209745,-0.0345075
76,0.069800794,0.42903456,"('anxious', 'daring')",0.0698008,0.4290346,0.3592338
77,-1.536806,-1.3597356,"('unmotivated', 'motivated')",-1.536806,-1.3597356,0.1770704
78,-0.9485294,-1.0737405,"('nonresilient', 'resilient')",-0.9485294,-1.0737405,-0.1252111
79,-0.10995302,-0.2642005,"('wavering', 'unwavering')",-0.109953,-0.2642005,-0.1542475
80,-0.06263952,-0.07120768,"('dominated', 'dominating')",-0.0626395,-0.0712077,-0.0085682
81,-0.41729695,-0.14225574,"('submissive', 'aggressive')",-0.4172969,-0.1422557,0.2750412
82,6.192074,6.2124577,"('poor', 'rich')",6.1920738,6.2124577,0.0203839
83,-0.5022423,-0.42865586,"('powerless', 'powerful')",-0.5022423,-0.4286559,0.0735864
84,0.50411004,0.48756996,"('inferior', 'superior')",0.50411,0.48757,-0.01654
85,-0.66245615,-0.85159194,"('insignificant', 'prestigious')",-0.6624562,-0.8515919,-0.1891357
86,0.70210975,0.6056522,"('uninfluential', 'influential')",0.7021098,0.6056522,-0.0964576
87,-0.10324481,-0.12035548,"('unsuccessful', 'successful')",-0.1032448,-0.1203555,-0.0171107
88,-0.08600624,-0.024305943,"('low', 'eminent')",-0.0860062,-0.0243059,0.0617003
