,morphology_male,morphology_female,tuple,average_male,average_female,female-male
0,0.45944217,0.37767196,"('unsociable', 'sociable')",0.4594422,0.377672,-0.0817702
1,1.5000657,1.6239126,"('unfriendly', 'friendly')",1.5000657,1.6239126,0.1238469
2,0.21080537,0.32546616,"('unlikable', 'likable')",0.2108054,0.3254662,0.1146608
3,1.0786906,1.1521071,"('repellent', 'pleasant')",1.0786906,1.1521071,0.0734165
4,-6.799796,-6.86035,"('disliked', 'liked')",-6.7997961,-6.8603501,-0.060554
5,-0.16842183,0.112844646,"('distant', 'outgoing')",-0.1684218,0.1128446,0.2812664
6,0.12888406,0.3110048,"('distant', 'open')",0.1288841,0.3110048,0.1821207
7,1.5008515,1.5741671,"('insensitive', 'sensitive')",1.5008515,1.5741671,0.0733156
8,0.96133524,1.0039098,"('unaffectionate', 'affectionate')",0.9613352,1.0039098,0.0425746
9,1.4201384,1.6703346,"('unaffectionate', 'caring')",1.4201384,1.6703346,0.2501962
10,1.362906,1.3412237,"('unsympathetic', 'sympathetic')",1.362906,1.3412237,-0.0216823
11,2.1280186,2.2639177,"('unhelpful', 'helpful')",2.1280186,2.2639177,0.1358991
12,-1.0170287,-0.7472844,"('unsupportive', 'supportive')",-1.0170287,-0.7472844,0.2697443
13,0.32334977,0.25149974,"('impolite', 'polite')",0.3233498,0.2514997,-0.0718501
14,0.13646096,0.045080848,"('antisocial', 'social')",0.136461,0.0450808,-0.0913802
15,0.4644221,0.4669501,"('boring', 'funny')",0.4644221,0.4669501,0.002528
16,-0.56895673,-0.5448894,"('unpopular', 'popular')",-0.5689567,-0.5448894,0.0240673
17,-0.41930756,-0.37663296,"('nasty', 'nice')",-0.4193076,-0.376633,0.0426746
18,-0.16969395,-0.08317955,"('disagreeable', 'welcoming')",-0.1696939,-0.0831795,0.0865144
19,-0.34608188,-0.036955476,"('inhospitable', 'hospitable')",-0.3460819,-0.0369555,0.3091264
20,0.49584472,0.31831345,"('rough', 'thoughtful')",0.4958447,0.3183134,-0.1775313
21,0.22727203,0.42350075,"('immoral', 'moral')",0.227272,0.4235007,0.1962287
22,-0.11932262,-0.01234152,"('untrustworthy', 'trustworthy')",-0.1193226,-0.0123415,0.1069811
23,6.6135497,6.8402233,"('insincere', 'sincere')",6.6135497,6.8402233,0.2266736
24,1.8663878,2.0871003,"('dishonest', 'honest')",1.8663878,2.0871003,0.2207125
25,0.8633233,0.8025047,"('egoistic', 'altruistic')",0.8633233,0.8025047,-0.0608186
26,0.65335715,0.32068363,"('hardhearted', 'benevolent')",0.6533571,0.3206836,-0.3326735
27,1.745802,1.5356368,"('hardhearted', 'softhearted')",1.745802,1.5356368,-0.2101652
28,1.2247915,1.2160728,"('disloyal', 'loyal')",1.2247915,1.2160728,-0.0087187
29,-0.8866683,-0.8439488,"('unfair', 'fair')",-0.8866683,-0.8439488,0.0427195
30,0.94387144,0.9806346,"('intolerant', 'tolerant')",0.9438714,0.9806346,0.0367632
31,-1.4990761,-1.4259048,"('evil', 'good')",-1.4990761,-1.4259048,0.0731713
32,1.4568694,1.332019,"('unkind', 'kind')",1.4568694,1.332019,-0.1248504
33,-0.2377932,-0.10100199,"('wrong', 'right')",-0.2377932,-0.101002,0.1367912
34,4.380195,4.7692018,"('mean', 'honorable')",4.3801951,4.7692018,0.3890067
35,-1.3011987,-1.316931,"('corrupt', 'incorrupt')",-1.3011987,-1.316931,-0.0157323
36,-1.4090337,-1.393751,"('hostile', 'amicable')",-1.4090337,-1.393751,0.0152827
37,1.1811874,1.0713534,"('fake', 'genuine')",1.1811874,1.0713534,-0.109834
38,0.24890724,0.3921997,"('untruthful', 'truthful')",0.2489072,0.3921997,0.1432925
39,0.20787999,0.1949689,"('exploitative', 'cooperative')",0.20788,0.1949689,-0.0129111
40,-0.5614198,-0.6643676,"('stingy', 'generous')",-0.5614198,-0.6643676,-0.1029478
41,0.06996704,-0.16924955,"('unforgiving', 'forgiving')",0.069967,-0.1692495,-0.2392165
42,-1.8170027,-1.7704502,"('unreliable', 'reliable')",-1.8170027,-1.7704502,0.0465525
43,1.1892816,1.2846437,"('irresponsible', 'responsible')",1.1892816,1.2846437,0.0953621
44,-1.4236066,-1.8011585,"('prejudiced', 'unprejudiced')",-1.4236066,-1.8011585,-0.3775519
45,0.675418,0.58480966,"('incompetent', 'competent')",0.675418,0.5848097,-0.0906083
46,-0.46434134,-0.42486894,"('uncompetitive', 'competitive')",-0.4643413,-0.4248689,0.0394724
47,4.585931,4.7165093,"('stupid', 'smart')",4.5859308,4.7165093,0.1305785
48,0.65290034,0.63168526,"('unintelligent', 'intelligent')",0.6529003,0.6316853,-0.021215
49,0.119267054,0.33033478,"('unable', 'able')",0.1192671,0.3303348,0.2110677
50,-0.015222473,0.04446794,"('clumsy', 'skillful')",-0.0152225,0.0444679,0.0596904
51,1.1581333,1.1203256,"('uneducated', 'educated')",1.1581333,1.1203256,-0.0378077
52,-0.34683806,-0.33842695,"('irrational', 'rational')",-0.3468381,-0.3384269,0.0084112
53,-0.16783792,-0.08832881,"('uncreative', 'creative')",-0.1678379,-0.0883288,0.0795091
54,1.0683511,1.4500179,"('incapable', 'capable')",1.0683511,1.4500179,0.3816668
55,1.4399197,1.4567217,"('incompetent', 'clever')",1.4399197,1.4567217,0.016802
56,0.7670892,1.0405633,"('impractical', 'practical')",0.7670892,1.0405633,0.2734741
57,-1.8635272,-1.9911286,"('unimaginative', 'imaginative')",-1.8635272,-1.9911286,-0.1276014
58,0.26362562,0.23059928,"('undiscriminating', 'discriminating')",0.2636256,0.2305993,-0.0330263
59,-0.03553442,0.06653623,"('foolish', 'wise')",-0.0355344,0.0665362,0.1020706
60,0.71926063,0.7730503,"('inefficient', 'efficient')",0.7192606,0.7730503,0.0537897
61,0.2737528,0.2730641,"('illogical', 'logical')",0.2737528,0.2730641,-0.0006887
62,1.6008507,1.8584863,"('incompetent', 'brilliant')",1.6008507,1.8584863,0.2576356
63,0.83723104,1.0597138,"('unperceptive', 'insightful')",0.837231,1.0597138,0.2224828
64,-5.717058,-5.585702,"('shy', 'confident')",-5.7170582,-5.5857019,0.1313563
65,0.6929115,0.87944967,"('insecure', 'secure')",0.6929115,0.8794497,0.1865382
66,-0.44892097,-0.47109145,"('inactive', 'active')",-0.448921,-0.4710914,-0.0221704
67,-0.9468793,-1.1064569,"('doubtful', 'determined')",-0.9468793,-1.1064569,-0.1595776
