,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5703722,-1.661806,"('unsociable', 'sociable')",0.74668634,0.62746006,-0.79324156,-0.9082816,-0.5389758,-0.6475425,-0.1085667
1,-0.8332085,-0.8025604,"('unfriendly', 'friendly')",-0.13658252,-0.19577445,2.1149263,2.0335271,0.3817118,0.3450641,-0.0366477
2,0.5232428,0.54045206,"('unlikable', 'likable')",1.0298887,1.1233869,0.65759176,0.7795749,0.7369078,0.8144712,0.0775634
3,-1.1051346,-1.05885,"('repellent', 'pleasant')",0.3128673,0.38541752,0.12387935,0.16683382,-0.222796,-0.1688662,0.0539298
4,0.7122108,0.7442047,"('disliked', 'liked')",-0.50260794,-0.41415003,-5.814452,-5.734746,-1.8682831,-1.8015637,0.0667194
5,0.7180531,0.83608574,"('distant', 'outgoing')",-1.3902725,-1.2923995,0.26095003,0.28466845,-0.1370898,-0.0572151,0.0798747
6,0.59508485,0.73467696,"('distant', 'open')",-1.7419004,-1.6211213,0.695268,0.72592145,-0.1505159,-0.0535076,0.0970083
7,-0.49507964,-0.5107143,"('insensitive', 'sensitive')",1.3953034,1.4327683,1.0023932,0.9893942,0.6342057,0.6371494,0.0029437
8,-0.84773296,-0.8306332,"('unaffectionate', 'affectionate')",-0.8072629,-0.8307184,1.0680985,1.0011141,-0.1956325,-0.2200792,-0.0244467
9,-0.59898514,-0.57193816,"('unaffectionate', 'caring')",0.49162173,0.4973824,1.351467,1.3644227,0.4147012,0.4299556,0.0152544
10,-2.0772665,-2.105095,"('unsympathetic', 'sympathetic')",0.66617864,0.7042136,-0.6450968,-0.5948408,-0.6853948,-0.6652407,0.0201541
11,-0.65634596,-0.6378459,"('unhelpful', 'helpful')",0.8625517,0.8996005,1.5376376,1.6896069,0.5812811,0.6504538,0.0691727
12,0.5582467,0.6865905,"('unsupportive', 'supportive')",1.5332866,1.6991156,-1.3242633,-1.2071534,0.2557566,0.3928509,0.1370943
13,-0.45740807,-0.56717765,"('impolite', 'polite')",0.7377898,0.599198,-0.5011788,-0.6270191,-0.073599,-0.1983329,-0.1247339
14,-1.0029294,-1.0348219,"('antisocial', 'social')",1.6376879,1.665185,-0.8412974,-0.9091966,-0.0688463,-0.0929445,-0.0240982
15,0.8723897,0.81786066,"('boring', 'funny')",-0.23956983,-0.21882316,0.6990093,0.6869303,0.443943,0.4286559,-0.0152871
16,-0.5572376,-0.4900869,"('unpopular', 'popular')",-1.0864719,-0.956265,0.33846235,0.4414569,-0.4350824,-0.334965,0.1001174
17,0.20004836,0.3023749,"('nasty', 'nice')",-0.26997626,-0.16936599,-0.21259633,-0.062570624,-0.0941747,0.0234794,0.1176541
18,-0.04357464,0.017328318,"('disagreeable', 'welcoming')",-0.2871781,-0.24038003,-0.1670847,-0.13732368,-0.1659458,-0.1201251,0.0458207
19,0.5690516,0.63941365,"('inhospitable', 'hospitable')",-0.89903235,-0.82898456,0.5001911,0.64145166,0.0567368,0.1506269,0.0938901
20,-0.71135753,-0.68038774,"('rough', 'thoughtful')",0.026736941,0.13344522,0.947092,0.9438762,0.0874905,0.1323112,0.0448207
21,-0.37311628,-0.45265165,"('immoral', 'moral')",1.4341621,1.3964816,-0.6658625,-0.5740648,0.1317278,0.1232551,-0.0084727
22,0.17605254,0.17981875,"('untrustworthy', 'trustworthy')",0.38877097,0.44601887,-0.91514623,-0.89745593,-0.1167742,-0.0905394,0.0262348
23,-0.9064425,-0.95213795,"('insincere', 'sincere')",1.4288528,1.3522086,5.4022255,5.337995,1.9748786,1.9126886,-0.06219
24,-0.26552352,-0.35475418,"('dishonest', 'honest')",0.26851317,0.22555229,0.8732958,0.7713935,0.2920951,0.2140639,-0.0780312
25,0.40605474,0.40509382,"('egoistic', 'altruistic')",0.29743,0.30250484,1.8340024,1.7503306,0.845829,0.8193097,-0.0265193
26,-0.047605753,-0.08578815,"('hardhearted', 'benevolent')",1.134357,1.1476105,1.7724727,1.6841152,0.9530746,0.9153125,-0.0377621
27,0.2350872,0.28237498,"('hardhearted', 'softhearted')",0.36057654,0.35776365,1.8342727,1.7073631,0.8099788,0.7825006,-0.0274782
28,-1.4499292,-1.544453,"('disloyal', 'loyal')",0.1821871,0.03201158,0.82711494,0.71385443,-0.1468757,-0.2661957,-0.11932
29,-0.29320294,-0.31293097,"('unfair', 'fair')",-0.48443457,-0.47921032,-0.14903614,-0.31189734,-0.3088912,-0.3680129,-0.0591217
30,-0.39472032,-0.45128417,"('intolerant', 'tolerant')",2.060429,2.0481915,0.961666,0.94704914,0.8757915,0.8479855,-0.027806
31,0.5064532,0.6034962,"('evil', 'good')",-1.9596605,-1.8864849,-0.3107169,-0.34723118,-0.5879747,-0.5434066,0.0445681
32,0.62745535,0.54475605,"('unkind', 'kind')",1.6152613,1.5028807,1.4224496,1.3105936,1.2217221,1.1194101,-0.102312
33,1.0192118,0.99202627,"('wrong', 'right')",-0.075132355,-0.0822423,-0.11676084,-0.23392084,0.2757728,0.2252877,-0.0504851
34,0.004527714,0.1064503,"('mean', 'honorable')",0.8107028,0.8860084,5.948991,6.1018314,2.2547404,2.3647634,0.110023
35,0.5723296,0.6458359,"('corrupt', 'incorrupt')",-2.7432067,-2.7694433,0.11534754,-0.0874402,-0.6851765,-0.7370159,-0.0518394
36,0.08448782,0.123233065,"('hostile', 'amicable')",-2.4755182,-2.4881556,0.50520724,0.27775577,-0.6286077,-0.6957223,-0.0671146
37,-0.0704537,-0.059219703,"('fake', 'genuine')",0.30732805,0.30960262,0.5906951,0.5984033,0.2758565,0.2829287,0.0070722
38,-0.25986773,-0.21830931,"('untruthful', 'truthful')",-0.45113787,-0.43001714,-0.0073065124,0.07949352,-0.2394374,-0.189611,0.0498264
39,0.77168125,0.75202566,"('exploitative', 'cooperative')",0.6765291,0.6576949,0.38068682,0.33289295,0.6096324,0.5808712,-0.0287612
40,-0.1654238,-0.1860784,"('stingy', 'generous')",0.2049462,0.27266312,-1.0923989,-1.1813486,-0.3509588,-0.3649213,-0.0139625
41,-0.5516492,-0.5634084,"('unforgiving', 'forgiving')",0.16655378,0.2465619,0.044766486,-0.011010662,-0.113443,-0.1092857,0.0041573
42,1.2627227,1.3166667,"('unreliable', 'reliable')",1.2779714,1.3932755,-2.6614952,-2.489729,-0.040267,0.0734045,0.1136715
43,-0.8901083,-0.8640646,"('irresponsible', 'responsible')",1.0786109,1.1436749,0.32799038,0.35513735,0.1721643,0.2115825,0.0394182
44,0.63871706,0.6973633,"('prejudiced', 'unprejudiced')",-0.6683516,-0.59875387,-1.4530721,-1.3945318,-0.4942355,-0.4319741,0.0622614
45,-1.0061668,-0.92858714,"('incompetent', 'competent')",0.6826844,0.83476883,-0.5245999,-0.43675372,-0.2826941,-0.1768574,0.1058367
46,-1.6034312,-1.6313775,"('uncompetitive', 'competitive')",1.3431238,1.360552,-0.78367966,-0.7822087,-0.3479957,-0.3510114,-0.0030157
47,0.55215263,0.5933606,"('stupid', 'smart')",1.0789143,1.1045145,5.1965284,5.26454,2.2758651,2.3208051,0.04494
48,-1.5420611,-1.6150631,"('unintelligent', 'intelligent')",0.34750223,0.3284202,0.4347531,0.42893577,-0.2532686,-0.2859024,-0.0326338
49,-0.14630915,-0.027406361,"('unable', 'able')",-0.11663836,0.015845403,-0.12827182,0.103387624,-0.1304064,0.0306089,0.1610153
50,1.0418164,1.082777,"('clumsy', 'skillful')",0.11863589,0.1445109,0.3166851,0.35308424,0.4923791,0.5267907,0.0344116
51,-0.8171537,-0.9942447,"('uneducated', 'educated')",0.57658684,0.46531293,0.3058962,0.2372894,0.0217764,-0.0972141,-0.1189905
52,0.2650705,0.17324966,"('irrational', 'rational')",-1.3781185,-1.5072405,0.19314843,0.042489104,-0.3066332,-0.4305006,-0.1238674
53,-1.8338945,-1.834324,"('uncreative', 'creative')",0.27183905,0.27987123,0.8851784,0.8403664,-0.2256257,-0.2380288,-0.0124031
54,0.29926074,0.28874707,"('incapable', 'capable')",-0.15274331,-0.14985833,1.1256917,1.2273661,0.4240697,0.4554183,0.0313486
55,-1.2151229,-1.2396226,"('incompetent', 'clever')",1.0211492,1.0743946,-0.23353688,-0.15861115,-0.1425036,-0.1079464,0.0345572
56,0.17170003,0.19929035,"('impractical', 'practical')",1.3291866,1.4037747,-0.74536455,-0.5957837,0.2518407,0.3357605,0.0839198
57,-1.280056,-1.3000963,"('unimaginative', 'imaginative')",0.21267012,0.2620461,-2.4956768,-2.4427629,-1.1876876,-1.160271,0.0274166
58,-1.8004032,-1.7827533,"('undiscriminating', 'discriminating')",-0.15494512,-0.103697434,0.14894651,0.14369735,-0.6021339,-0.5809178,0.0212161
59,1.5598434,1.5606827,"('foolish', 'wise')",-0.19553576,-0.19472186,0.6230488,0.60904133,0.6624521,0.6583341,-0.004118
60,-0.5531162,-0.5506857,"('inefficient', 'efficient')",2.0245895,2.0984266,-0.49846965,-0.37977228,0.3243346,0.3893229,0.0649883
61,-1.0764421,-1.1491206,"('illogical', 'logical')",-0.588898,-0.68620145,0.18865974,-0.020725321,-0.4922268,-0.6186825,-0.1264557
62,-0.7036279,-0.65048957,"('incompetent', 'brilliant')",1.0808504,1.2183446,-0.5104948,-0.26392162,-0.0444241,0.1013111,0.1457352
63,-0.60305667,-0.5535504,"('unperceptive', 'insightful')",1.84803,1.9130509,0.99287355,1.168712,0.745949,0.8427375,0.0967885
64,0.5384944,0.48105225,"('shy', 'confident')",0.77776045,0.7454308,-6.4949536,-6.473352,-1.7262328,-1.7489564,-0.0227236
65,-0.91384023,-1.0698259,"('insecure', 'secure')",1.0957842,1.0034481,-0.4605019,-0.47766954,-0.0928527,-0.1813491,-0.0884964
66,-0.7531607,-0.7285645,"('inactive', 'active')",-0.6870388,-0.67928237,1.2231508,1.1388983,-0.0723495,-0.0896496,-0.0173001
67,0.3763127,0.3243037,"('doubtful', 'determined')",0.32121086,0.26683253,-0.66630584,-0.642973,0.0104059,-0.0172789,-0.0276848
68,-0.72556806,-0.7796729,"('dependent', 'independent')",-0.9670513,-1.0185553,-0.36564362,-0.3849311,-0.6860876,-0.7277198,-0.0416322
69,1.2992424,1.4163663,"('lazy', 'industrious')",-0.16967678,-0.09232864,-0.20453438,-0.20129898,0.3083437,0.3742462,0.0659025
70,-0.63593453,-0.6547366,"('lethargic', 'energetic')",1.4259974,1.49618,0.4507164,0.5700208,0.4135931,0.4704881,0.056895
71,0.9775997,1.0547649,"('diffident', 'self-confident')",1.22574,1.2532134,0.7593309,0.7616155,0.9875569,1.0231979,0.035641
