,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
34,-0.32818258,-0.2875711,"('mean', 'honorable')",5.229297,5.390891,2.4505572,2.5516601,0.1011029
35,-0.2597801,-0.23497194,"('corrupt', 'incorrupt')",-0.17036189,-0.14068909,-0.215071,-0.1878305,0.0272405
36,-0.5254446,-0.57717836,"('hostile', 'amicable')",0.06888125,-0.006094184,-0.2282817,-0.2916363,-0.0633546
37,-0.42939526,-0.3506267,"('fake', 'genuine')",-0.09946689,-0.029091222,-0.2644311,-0.189859,0.0745721
38,-0.7660304,-0.7934184,"('untruthful', 'truthful')",-0.23661757,-0.118144855,-0.5013239,-0.4557816,0.0455423
39,0.7189472,0.596692,"('exploitative', 'cooperative')",0.13324976,0.051337913,0.4260985,0.324015,-0.1020835
40,0.5357388,0.6062426,"('stingy', 'generous')",-1.6945837,-1.7251211,-0.5794224,-0.5594393,0.0199831
41,-0.040003,-0.17628594,"('unforgiving', 'forgiving')",0.10707674,-0.096099794,0.0335369,-0.1361929,-0.1697298
42,0.33041352,0.43581036,"('unreliable', 'reliable')",-3.1585855,-3.1304126,-1.414086,-1.3473011,0.0667849
43,-0.8884827,-0.9077865,"('irresponsible', 'responsible')",0.0028457604,-0.062986486,-0.4428185,-0.4853865,-0.042568
44,-0.17437297,-0.2135827,"('prejudiced', 'unprejudiced')",-1.5195419,-1.57931,-0.8469574,-0.8964463,-0.0494889
45,-0.397547,-0.37504676,"('incompetent', 'competent')",-0.057677615,-0.16140248,-0.2276123,-0.2682246,-0.0406123
46,-0.18776472,-0.18292256,"('uncompetitive', 'competitive')",-1.0373455,-1.055019,-0.6125551,-0.6189708,-0.0064157
47,-0.11337288,-0.099286824,"('stupid', 'smart')",5.026468,5.0930724,2.4565475,2.4968927,0.0403452
48,0.2735992,0.26664484,"('unintelligent', 'intelligent')",0.8181212,0.77511543,0.5458602,0.5208801,-0.0249801
49,0.01884615,0.08737372,"('unable', 'able')",-0.2177595,-0.08620585,-0.0994567,0.0005839,0.1000406
50,-0.40325087,-0.2585604,"('clumsy', 'skillful')",-0.10708548,-0.1293844,-0.2551682,-0.1939724,0.0611958
51,-0.7133784,-0.7400711,"('uneducated', 'educated')",0.19385514,0.10881753,-0.2597616,-0.3156268,-0.0558652
52,-0.23752195,-0.33892792,"('irrational', 'rational')",0.41954765,0.38586038,0.0910129,0.0234662,-0.0675467
53,-0.79074115,-0.8210419,"('uncreative', 'creative')",0.22514103,0.16433209,-0.2828,-0.3283549,-0.0455549
54,-0.3850693,-0.43047133,"('incapable', 'capable')",0.7526713,0.79669195,0.183801,0.1831103,-0.0006907
55,0.15020561,0.11704707,"('incompetent', 'clever')",0.05743579,-0.008071128,0.1038207,0.054488,-0.0493327
56,0.10755548,0.03056312,"('impractical', 'practical')",-0.37777793,-0.4066529,-0.1351112,-0.1880449,-0.0529337
57,-0.89821965,-1.024275,"('unimaginative', 'imaginative')",-3.0862823,-3.2355967,-1.9922509,-2.1299357,-0.1376848
58,0.49557373,0.48080838,"('undiscriminating', 'discriminating')",0.3370037,0.30352122,0.4162887,0.3921648,-0.0241239
59,0.08004023,0.11512517,"('foolish', 'wise')",0.20881453,0.37048048,0.1444274,0.2428028,0.0983754
60,0.18761435,0.17159137,"('inefficient', 'efficient')",-0.29776904,-0.25035152,-0.0550773,-0.0393801,0.0156972
61,-0.33159617,-0.45787138,"('illogical', 'logical')",0.3067337,0.14673251,-0.0124312,-0.1555694,-0.1431382
62,0.46416032,0.5474512,"('incompetent', 'brilliant')",0.41223133,0.5423255,0.4381958,0.5448884,0.1066926
63,-0.42182893,-0.38810134,"('unperceptive', 'insightful')",0.35291475,0.4599602,-0.0344571,0.0359294,0.0703865
64,-0.378626,-0.4061088,"('shy', 'confident')",-6.0519133,-6.073733,-3.2152696,-3.2399209,-0.0246513
65,-0.23401603,-0.2979781,"('insecure', 'secure')",-0.60518044,-0.54353595,-0.4195982,-0.420757,-0.0011588
66,-0.31778273,-0.36470175,"('inactive', 'active')",0.4354301,0.4141565,0.0588237,0.0247274,-0.0340963
67,0.9811049,0.85575175,"('doubtful', 'determined')",-0.02775732,-0.11758508,0.4766738,0.3690833,-0.1075905
68,-0.2017653,-0.11225969,"('dependent', 'independent')",-0.78002137,-0.64483196,-0.4908933,-0.3785458,0.1123475
69,1.0349047,0.9979568,"('lazy', 'industrious')",-0.13055125,-0.14734721,0.4521767,0.4253048,-0.0268719
70,-0.33198568,-0.28262833,"('lethargic', 'energetic')",-0.3807417,-0.41602403,-0.3563637,-0.3493262,0.0070375
71,0.07164966,0.07094146,"('diffident', 'self-confident')",0.45561957,0.4639497,0.2636346,0.2674456,0.003811
72,-0.5128557,-0.52101517,"('unambitious', 'ambitious')",-0.56163615,-0.5204434,-0.5372459,-0.5207293,0.0165166
73,0.49504232,0.58256775,"('helpless', 'self-reliant')",-2.7919207,-2.688334,-1.1484392,-1.0528831,0.0955561
74,-0.16024962,-0.109246574,"('undedicated', 'dedicated')",-0.42924398,-0.6076363,-0.2947468,-0.3584414,-0.0636946
75,0.0040216,-0.013349097,"('meek', 'impulsive')",-0.30354527,-0.2642493,-0.1497618,-0.1387992,0.0109626
76,0.3746847,0.4638731,"('anxious', 'daring')",-0.30757928,-0.18972902,0.0335527,0.137072,0.1035193
77,-0.42790592,-0.4757404,"('unmotivated', 'motivated')",-1.0436864,-0.9299481,-0.7357962,-0.7028443,0.0329519
78,-0.56260085,-0.41911802,"('nonresilient', 'resilient')",0.006814165,0.09571095,-0.2778933,-0.1617035,0.1161898
79,-0.93589425,-1.0268798,"('wavering', 'unwavering')",-0.4355907,-0.3597441,-0.6857425,-0.6933119,-0.0075694
80,-0.12752672,-0.10832107,"('dominated', 'dominating')",-0.8858386,-0.7613011,-0.5066827,-0.4348111,0.0718716
81,0.5315679,0.43586302,"('submissive', 'aggressive')",-0.52414435,-0.49820477,0.0037118,-0.0311709,-0.0348827
82,-0.56351197,-0.48882625,"('poor', 'rich')",5.4200044,5.4866705,2.4282463,2.4989221,0.0706758
83,0.09854123,-0.02125641,"('powerless', 'powerful')",-0.839882,-0.88984394,-0.3706704,-0.4555502,-0.0848798
84,0.6817047,0.64943975,"('inferior', 'superior')",0.9459623,1.0018693,0.8138335,0.8256545,0.011821
85,0.05214025,-0.073292784,"('insignificant', 'prestigious')",0.10753562,-0.006138472,0.0798379,-0.0397156,-0.1195535
86,-1.0157565,-1.2000728,"('uninfluential', 'influential')",-0.6384956,-0.82262796,-0.827126,-1.0113504,-0.1842244
87,-0.005082749,-0.038652547,"('unsuccessful', 'successful')",0.8442812,1.0067712,0.4195992,0.4840593,0.0644601
88,-0.1992699,-0.301587,"('low', 'eminent')",-0.44657236,-0.52984464,-0.3229211,-0.4157158,-0.0927947
