,progress_male,progress_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7077528,-0.8129282,"('unsociable', 'sociable')",-0.07730903,-0.23088756,-0.75090426,-0.8880081,-0.5119887,-0.6439413,-0.1319526
1,-0.3464467,-0.38887605,"('unfriendly', 'friendly')",0.5570629,0.33602956,1.8933973,1.8210703,0.7013378,0.5894079,-0.1119299
2,0.47594932,0.49815685,"('unlikable', 'likable')",1.0407367,1.0328217,0.5745027,0.6424699,0.6970629,0.7244828,0.0274199
3,0.31989938,0.48277363,"('repellent', 'pleasant')",0.046970278,0.13460706,0.49360234,0.5582185,0.286824,0.3918664,0.1050424
4,-0.4479089,-0.45991752,"('disliked', 'liked')",0.49366358,0.36541417,-6.024195,-6.1309953,-1.9928134,-2.0751662,-0.0823528
5,-0.8724436,-0.95633507,"('distant', 'outgoing')",-0.29807562,-0.38454825,-0.11185162,-0.056704395,-0.4274569,-0.4658626,-0.0384057
6,-1.3041567,-1.3462272,"('distant', 'open')",-1.0201558,-1.1363174,0.16346313,0.23951796,-0.7202831,-0.7476755,-0.0273924
7,0.56916654,0.70722747,"('insensitive', 'sensitive')",0.607744,0.7507948,0.880518,0.9534736,0.6858095,0.803832,0.1180225
8,0.086463735,0.11028421,"('unaffectionate', 'affectionate')",-0.53190446,-0.67609245,0.9087709,0.89502746,0.1544434,0.1097397,-0.0447037
9,0.6918912,0.77858293,"('unaffectionate', 'caring')",0.12230373,0.04963665,1.1935093,1.2581135,0.6692348,0.6954443,0.0262095
10,-0.3814518,-0.32319242,"('unsympathetic', 'sympathetic')",-0.8042759,-0.75596046,-0.5665077,-0.55192286,-0.5840784,-0.5436919,0.0403865
11,0.037570417,0.17188579,"('unhelpful', 'helpful')",0.41428518,0.5440713,1.7234731,1.8651932,0.7251096,0.8603834,0.1352738
12,0.41653842,0.59329045,"('unsupportive', 'supportive')",0.55403906,0.6055782,-1.6301107,-1.6088884,-0.2198444,-0.1366733,0.0831711
13,-0.61099476,-0.71544456,"('impolite', 'polite')",-0.086225554,0.025820136,-0.6582166,-0.71265376,-0.4518123,-0.4674261,-0.0156138
14,0.5137897,0.5046914,"('antisocial', 'social')",0.8631522,0.9591029,-0.46353704,-0.51302564,0.3044683,0.3169229,0.0124546
15,0.11974462,-0.0007562116,"('boring', 'funny')",0.0054538883,-0.13392547,0.5872809,0.5676359,0.2374932,0.1443181,-0.0931751
16,-1.8986844,-1.913582,"('unpopular', 'popular')",-0.3607424,-0.4264429,0.29956853,0.33227155,-0.6532861,-0.6692511,-0.015965
17,-0.24114883,-0.21783869,"('nasty', 'nice')",-0.8031658,-0.70976174,-0.20528796,-0.10540041,-0.4165342,-0.3443336,0.0722006
18,-0.96477884,-0.90890026,"('disagreeable', 'welcoming')",-0.46599397,-0.5048268,-0.3178701,-0.30551857,-0.582881,-0.5730819,0.0097991
19,-0.6424028,-0.6840014,"('inhospitable', 'hospitable')",-0.68205756,-0.7906445,0.21501552,0.23248565,-0.369815,-0.4140534,-0.0442384
20,0.15812975,0.21814907,"('rough', 'thoughtful')",-0.0069508366,0.03094253,0.68024844,0.6689814,0.2771424,0.3060243,0.0288819
21,0.31448647,0.24055341,"('immoral', 'moral')",1.2269757,1.2459334,-0.68780917,-0.64202,0.284551,0.2814889,-0.0030621
22,-0.73402506,-0.6559522,"('untrustworthy', 'trustworthy')",-0.30563682,-0.38025585,-0.69930834,-0.6623004,-0.5796568,-0.5661695,0.0134873
23,0.4809977,0.5580037,"('insincere', 'sincere')",0.10150437,0.07937776,5.835394,5.902425,2.1392986,2.1799355,0.0406369
24,-0.14440826,-0.14824426,"('dishonest', 'honest')",0.30762327,0.33897862,0.9236534,0.9248591,0.3622895,0.3718645,0.009575
25,0.6512059,0.6510372,"('egoistic', 'altruistic')",1.0859804,1.0433376,1.8340086,1.7751535,1.1903983,1.1565094,-0.0338889
26,1.284164,1.1651345,"('hardhearted', 'benevolent')",0.94117653,0.82290274,1.6638561,1.5042658,1.2963988,1.164101,-0.1322978
27,0.4966297,0.5555339,"('hardhearted', 'softhearted')",0.11016906,0.1798029,1.6710515,1.6455164,0.7592834,0.7936177,0.0343343
28,0.20502396,0.14630067,"('disloyal', 'loyal')",-0.106799684,-0.21726643,0.7836261,0.72425747,0.2939501,0.2177639,-0.0761862
29,-0.64713436,-0.68174684,"('unfair', 'fair')",-0.8242303,-0.87973803,-0.14362127,-0.26662645,-0.5383286,-0.6093704,-0.0710418
30,0.18074198,0.14284375,"('intolerant', 'tolerant')",1.2417358,1.2095739,1.0445321,0.99241596,0.8223367,0.7816112,-0.0407255
31,-1.0284518,-0.9654652,"('evil', 'good')",-1.0401096,-1.1809195,-0.70614046,-0.712634,-0.9249007,-0.9530063,-0.0281056
32,0.49531844,0.4626911,"('unkind', 'kind')",0.26377875,0.18662211,1.2148226,1.0874838,0.6579733,0.5789323,-0.079041
33,0.4564991,0.3613632,"('wrong', 'right')",0.9714558,0.9143621,-0.24081281,-0.33894286,0.395714,0.3122608,-0.0834532
34,-0.018576704,0.12661868,"('mean', 'honorable')",0.5008317,0.6239709,5.6409116,5.9006343,2.0410555,2.2170747,0.1760192
35,-0.7534997,-0.87269694,"('corrupt', 'incorrupt')",-0.8823286,-0.98125494,-0.07581222,-0.21213219,-0.5705468,-0.6886947,-0.1181479
