,gap_male,gap_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.54819435,-0.7188341,"('unsociable', 'sociable')",-0.24137783,-0.3872526,-0.3947861,-0.5530434,-0.1582573
1,0.5440357,0.54515684,"('unfriendly', 'friendly')",1.6402678,1.5806882,1.0921518,1.0629225,-0.0292293
2,-0.6410519,-0.5335022,"('unlikable', 'likable')",0.13995035,0.18265398,-0.2505508,-0.1754241,0.0751267
3,0.5269013,0.675498,"('repellent', 'pleasant')",0.12989166,0.20694286,0.3283965,0.4412204,0.1128239
4,-1.273831,-1.2869459,"('disliked', 'liked')",-6.7549844,-6.9085684,-4.0144076,-4.0977573,-0.0833497
5,-1.1063066,-0.9940704,"('distant', 'outgoing')",0.06781371,0.062352315,-0.5192464,-0.4658591,0.0533873
6,-0.6903547,-0.5878032,"('distant', 'open')",0.3619473,0.36246526,-0.1642037,-0.112669,0.0515347
7,1.0882579,1.0129489,"('insensitive', 'sensitive')",0.9304178,0.92286265,1.0093379,0.9679058,-0.0414321
8,-0.28253442,-0.13504352,"('unaffectionate', 'affectionate')",1.1229674,1.0587821,0.4202165,0.4618693,0.0416528
9,0.5682922,0.7437291,"('unaffectionate', 'caring')",1.1452175,1.1315187,0.8567549,0.9376239,0.080869
10,0.87308455,0.8814382,"('unsympathetic', 'sympathetic')",-0.3267244,-0.4039241,0.2731801,0.238757,-0.0344231
11,0.6821284,0.79841405,"('unhelpful', 'helpful')",1.6598505,1.7869413,1.1709895,1.2926776,0.1216881
12,0.51674974,0.69323796,"('unsupportive', 'supportive')",-1.5970553,-1.6473174,-0.5401528,-0.4770397,0.0631131
13,-0.114574015,-0.27900308,"('impolite', 'polite')",-0.74125814,-0.77506196,-0.4279161,-0.5270325,-0.0991164
14,-0.47292784,-0.74061185,"('antisocial', 'social')",-0.2938689,-0.47375348,-0.3833984,-0.6071827,-0.2237843
15,-0.29906756,-0.5094696,"('boring', 'funny')",0.5091207,0.46355253,0.1050266,-0.0229585,-0.1279851
16,-1.905504,-1.7592673,"('unpopular', 'popular')",-0.13627924,-0.053595662,-1.0208917,-0.9064315,0.1144602
17,-0.21626064,-0.21110728,"('nasty', 'nice')",-0.36863023,-0.37596232,-0.2924454,-0.2935348,-0.0010894
18,-1.8094637,-1.6942496,"('disagreeable', 'welcoming')",-0.5194151,-0.5378374,-1.1644394,-1.1160436,0.0483958
19,-1.7191147,-1.5025644,"('inhospitable', 'hospitable')",-0.14047894,-0.037469845,-0.9297968,-0.7700171,0.1597797
20,-0.078324914,-0.0402948,"('rough', 'thoughtful')",0.8680054,0.8269276,0.3948402,0.3933164,-0.0015238
21,-0.26641005,-0.32695404,"('immoral', 'moral')",-0.68979764,-0.644317,-0.4781038,-0.4856355,-0.0075317
22,-0.1320177,-0.40056038,"('untrustworthy', 'trustworthy')",-0.6803267,-0.84071875,-0.4061722,-0.6206396,-0.2144674
23,0.5163186,0.5739092,"('insincere', 'sincere')",5.981326,6.05292,3.2488225,3.3134146,0.0645921
24,0.6160348,0.57590914,"('dishonest', 'honest')",0.7214426,0.6339959,0.6687387,0.6049525,-0.0637862
25,-0.90281504,-0.7164793,"('egoistic', 'altruistic')",1.6041633,1.6110537,0.3506741,0.4472872,0.0966131
26,0.90003246,0.65469116,"('hardhearted', 'benevolent')",1.5235302,1.4818895,1.2117814,1.0682904,-0.143491
27,1.2783463,1.4574608,"('hardhearted', 'softhearted')",1.2114154,1.1628236,1.2448809,1.3101422,0.0652613
28,-0.21915117,-0.24252725,"('disloyal', 'loyal')",1.204372,1.0919826,0.4926105,0.4247277,-0.0678828
29,-0.75134784,-0.85865307,"('unfair', 'fair')",-0.11511111,-0.30813438,-0.4332295,-0.5833937,-0.1501642
30,0.8210941,0.6797865,"('intolerant', 'tolerant')",1.0552499,1.0580709,0.938172,0.8689287,-0.0692433
31,-1.4482353,-1.3232703,"('evil', 'good')",-0.87419456,-0.9346052,-1.1612149,-1.1289377,0.0322772
32,0.07286126,0.11333619,"('unkind', 'kind')",0.93001485,0.75705814,0.5014381,0.4351972,-0.0662409
33,0.512369,0.51149243,"('wrong', 'right')",-0.16813499,-0.29844117,0.172117,0.1065256,-0.0655914
34,-0.56417453,-0.38366443,"('mean', 'honorable')",5.500477,5.7937913,2.4681511,2.7050633,0.2369122
35,-1.7074609,-1.7625759,"('corrupt', 'incorrupt')",-0.11936714,-0.26220256,-0.913414,-1.0123892,-0.0989752
36,-1.9885296,-1.9248917,"('hostile', 'amicable')",-0.3543421,-0.43527347,-1.1714358,-1.1800826,-0.0086468
37,-0.65822625,-0.642551,"('fake', 'genuine')",0.9001366,0.8362453,0.1209552,0.0968471,-0.0241081
38,-0.45164263,-0.38523793,"('untruthful', 'truthful')",-0.12856524,-0.061984073,-0.2901039,-0.223611,0.0664929
39,1.2338994,1.3320299,"('exploitative', 'cooperative')",0.24455668,0.15621008,0.739228,0.74412,0.004892
40,-0.62471366,-0.6488159,"('stingy', 'generous')",-1.5890104,-1.6900611,-1.1068621,-1.1694385,-0.0625764
41,-0.3209943,-0.23999716,"('unforgiving', 'forgiving')",-0.26179236,-0.35734242,-0.2913933,-0.2986698,-0.0072765
42,-0.75548875,-0.6339826,"('unreliable', 'reliable')",-3.1475446,-3.1876385,-1.9515166,-1.9108106,0.040706
43,0.807503,0.9241107,"('irresponsible', 'responsible')",0.96441674,0.9300516,0.8859599,0.9270812,0.0411213
