,howmet_male,howmet_female,tuple,aerospace_male,aerospace_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.444406,-1.4812129,"('unsociable', 'sociable')",-0.053145207,-0.110305674,-0.6418606,-0.7385763,-0.7131373,-0.7766983,-0.063561
1,-0.7174116,-0.7902495,"('unfriendly', 'friendly')",1.4065263,1.2732115,2.2687585,2.1718965,0.9859578,0.8849528,-0.101005
2,0.5575014,0.6164109,"('unlikable', 'likable')",0.1648862,0.24470678,0.5012225,0.61574054,0.40787,0.4922861,0.0844161
3,-0.9197669,-0.8916844,"('repellent', 'pleasant')",-0.68182063,-0.63747466,0.0340337,0.091284975,-0.522518,-0.4792914,0.0432266
4,1.193189,1.1438329,"('disliked', 'liked')",-0.03156158,-0.113888025,-5.8358254,-5.9988837,-1.5580661,-1.6563129,-0.0982468
5,0.61809033,0.6061787,"('distant', 'outgoing')",-0.2119927,-0.3274915,0.07156758,0.0613318,0.1592217,0.1133397,-0.045882
6,0.20748954,0.2185468,"('distant', 'open')",-0.5833596,-0.7086433,0.64851195,0.6340709,0.0908806,0.0479915,-0.0428891
7,-0.6464882,-0.6160606,"('insensitive', 'sensitive')",0.7905145,0.82911557,0.51933,0.5720913,0.2211188,0.2617154,0.0405966
8,-0.26349488,-0.27908602,"('unaffectionate', 'affectionate')",0.5930991,0.55994856,1.0031872,0.94979084,0.4442638,0.4102178,-0.034046
9,-0.49159867,-0.519,"('unaffectionate', 'caring')",0.9912021,0.9076638,1.1788042,1.1878977,0.5594692,0.5255205,-0.0339487
10,-1.5664462,-1.5653,"('unsympathetic', 'sympathetic')",-0.2961348,-0.28170234,-0.7710524,-0.7470736,-0.8778778,-0.864692,0.0131858
11,-1.2469473,-1.1668794,"('unhelpful', 'helpful')",0.51333535,0.53319496,1.0942053,1.2060078,0.1201978,0.1907745,0.0705767
12,-0.74701446,-0.7028316,"('unsupportive', 'supportive')",0.41468006,0.52506065,-1.838652,-1.7953519,-0.7236621,-0.6577076,0.0659545
13,-0.67407566,-0.65804744,"('impolite', 'polite')",0.2311554,0.24426283,-0.6164426,-0.6449962,-0.353121,-0.352927,0.000194
14,-0.4755323,-0.49622402,"('antisocial', 'social')",0.3428969,0.40522805,-0.8154498,-0.8593839,-0.3160284,-0.3167933,-0.0007649
15,0.4116828,0.38397187,"('boring', 'funny')",0.48427257,0.3771336,0.6216235,0.5383495,0.5058596,0.4331516,-0.072708
16,-0.0015002824,-0.004214501,"('unpopular', 'popular')",0.08696242,0.029736228,0.8354509,0.8280314,0.306971,0.2845177,-0.0224533
17,0.66227025,0.65121126,"('nasty', 'nice')",0.34519997,0.31140643,-0.23185529,-0.18978465,0.2585383,0.257611,-0.0009273
18,-0.4826439,-0.45603904,"('disagreeable', 'welcoming')",-0.389903,-0.35354528,-0.4019258,-0.45588443,-0.4248242,-0.4218229,0.0030013
19,-0.09713772,-0.033399362,"('inhospitable', 'hospitable')",-0.5435555,-0.63912356,0.06648113,0.121034384,-0.191404,-0.1838295,0.0075745
20,-0.22356753,-0.2467045,"('rough', 'thoughtful')",0.5370428,0.5585988,1.1780964,1.1235828,0.4971906,0.4784924,-0.0186982
21,-0.9906501,-0.97699744,"('immoral', 'moral')",0.5020091,0.45090726,-1.2483264,-1.187256,-0.5789891,-0.5711154,0.0078737
22,0.14915511,0.13124451,"('untrustworthy', 'trustworthy')",-0.3526833,-0.3831171,-1.104449,-1.1419984,-0.4359924,-0.4646237,-0.0286313
23,-0.75366545,-0.8080222,"('insincere', 'sincere')",0.46223733,0.42807332,5.1343713,5.1374006,1.6143144,1.5858172,-0.0284972
24,0.24787593,0.20180501,"('dishonest', 'honest')",0.33565718,0.35505772,0.61489904,0.62208647,0.3994774,0.392983,-0.0064944
25,0.5678882,0.5722604,"('egoistic', 'altruistic')",0.8492256,0.8266031,1.775313,1.7211305,1.0641422,1.0399981,-0.0241441
26,0.12229133,0.069813974,"('hardhearted', 'benevolent')",1.5130726,1.4982245,1.7991788,1.7506858,1.1448476,1.1062414,-0.0386062
27,-0.4294186,-0.37685126,"('hardhearted', 'softhearted')",-0.15455402,-0.09165193,1.5761775,1.4558468,0.3307349,0.3291145,-0.0016204
28,-0.5401397,-0.6139721,"('disloyal', 'loyal')",0.54965,0.40870702,0.9119638,0.8395246,0.3071581,0.2114198,-0.0957383
29,0.1749943,0.13965596,"('unfair', 'fair')",-0.08249561,-0.11634861,-0.33779925,-0.48232675,-0.0817669,-0.1530065,-0.0712396
30,-0.59484416,-0.6335721,"('intolerant', 'tolerant')",0.85694987,0.86787283,1.0680563,1.0486587,0.4433873,0.4276532,-0.0157341
31,0.2259418,0.31725702,"('evil', 'good')",-0.064963125,-0.043322854,-0.23663078,-0.3267604,-0.0252174,-0.0176088,0.0076086
32,-0.513042,-0.51406753,"('unkind', 'kind')",-0.21032932,-0.18317883,0.50791097,0.43348774,-0.0718201,-0.0879195,-0.0160994
33,1.0640486,0.9927273,"('wrong', 'right')",1.4482218,1.3739938,-0.11256367,-0.17978513,0.7999023,0.7289786,-0.0709237
34,-0.26365054,-0.22492944,"('mean', 'honorable')",0.48989823,0.6179664,5.615886,5.7780533,1.947378,2.05703,0.109652
35,2.1343293,2.0692039,"('corrupt', 'incorrupt')",0.33872324,0.21674374,0.60869074,0.42596036,1.0272477,0.9039693,-0.1232784
36,0.93693644,0.861827,"('hostile', 'amicable')",-0.15487568,-0.27731797,0.8183941,0.63443285,0.5334849,0.406314,-0.1271709
37,0.31354147,0.31839412,"('fake', 'genuine')",-0.08058871,-0.107785314,0.19682698,0.2012285,0.1432599,0.1372791,-0.0059808
38,-0.27465189,-0.26024294,"('untruthful', 'truthful')",-0.38829106,-0.3950314,-0.32796195,-0.26218036,-0.3303016,-0.3058182,0.0244834
39,0.70222163,0.74938285,"('exploitative', 'cooperative')",1.2453061,1.3215863,0.051635124,0.059126683,0.6663876,0.7100319,0.0436443
40,0.3105918,0.27970195,"('stingy', 'generous')",-0.15900613,-0.11881318,-1.1079599,-1.2420496,-0.3187914,-0.3603869,-0.0415955
41,0.6391468,0.6196989,"('unforgiving', 'forgiving')",-0.038191028,-0.025676394,-0.032245804,-0.14196275,0.18957,0.1506866,-0.0388834
42,-0.11372848,-0.0014290325,"('unreliable', 'reliable')",-1.4464425,-1.3336927,-3.4895785,-3.4501054,-1.6832498,-1.5950758,0.088174
43,-1.0512875,-0.99052864,"('irresponsible', 'responsible')",0.45998865,0.5284627,0.103153616,0.17368647,-0.1627151,-0.0961265,0.0665886
44,1.1503342,1.1139272,"('prejudiced', 'unprejudiced')",-1.0088755,-0.9614853,-1.3593489,-1.381453,-0.4059634,-0.4096704,-0.003707
45,-0.44498459,-0.4497781,"('incompetent', 'competent')",-0.072994806,-0.03210591,-0.31348974,-0.3319529,-0.2771564,-0.271279,0.0058774
46,-1.4371598,-1.4251578,"('uncompetitive', 'competitive')",-0.0015971363,0.033455104,-1.0718727,-1.079006,-0.8368766,-0.8235695,0.0133071
47,0.08279507,0.14566344,"('stupid', 'smart')",0.93574524,1.0597073,5.4514923,5.618027,2.1566776,2.2744659,0.1177883
48,-1.1571652,-1.1790779,"('unintelligent', 'intelligent')",1.1649724,1.1807499,0.39715683,0.41072747,0.134988,0.1374665,0.0024785
49,-0.48416236,-0.45546645,"('unable', 'able')",-0.10421564,0.0074028075,-0.35055023,-0.21887553,-0.3129761,-0.222313,0.0906631
