,dun_male,dun_female,tuple,&_male,&_female,bradstreet_male,bradstreet_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.03318721,-0.17129472,"('unsociable', 'sociable')",0.6624598,0.46376643,-1.2903751,-1.4317266,-0.030705452,-0.29874372,-0.4164638,-0.4655386,-0.2216544,-0.3807074,-0.159053
1,-0.7718472,-0.74447626,"('unfriendly', 'friendly')",-1.1692888,-1.2038444,-1.8386729,-1.8759227,0.32904917,0.29165012,1.9624733,1.8671502,-0.2976573,-0.3330886,-0.0354313
2,-0.36684337,-0.30045494,"('unlikable', 'likable')",1.5122272,1.5276775,0.05187224,0.0514852,1.5094151,1.6342183,0.8052795,0.8951994,0.7023901,0.7616251,0.059235
3,0.51529557,0.58726496,"('repellent', 'pleasant')",0.1375745,0.17172351,-1.3327675,-1.2847905,0.45708534,0.47149277,0.22691944,0.25669086,0.0008215,0.0404763,0.0396548
4,-0.61879754,-0.67909026,"('disliked', 'liked')",0.80502665,0.725582,0.5264339,0.49863178,-0.5179657,-0.57306594,-6.020807,-6.0121927,-1.1652219,-1.2080271,-0.0428052
5,0.4513576,0.504252,"('distant', 'outgoing')",-0.5600326,-0.49602512,0.88631576,0.97639865,-0.61163354,-0.49217236,0.10092738,0.0991889,0.0533869,0.1183284,0.0649415
6,0.7813423,0.9183218,"('distant', 'open')",-0.40651268,-0.32608038,0.7382677,0.85645986,-0.877184,-0.74317056,0.671571,0.6483222,0.1814969,0.2707706,0.0892737
7,0.2965022,0.33086008,"('insensitive', 'sensitive')",-0.2109827,-0.15844715,-0.9526175,-0.9971982,0.8743268,0.843132,1.1256887,1.1166366,0.2265835,0.2269967,0.0004132
8,0.8335719,0.8958809,"('unaffectionate', 'affectionate')",-0.36231974,-0.27109948,-0.31653914,-0.27664113,0.08614686,0.1581736,1.1736588,1.0841175,0.2829037,0.3180863,0.0351826
9,0.49765694,0.51967645,"('unaffectionate', 'caring')",-0.24142568,-0.22339633,-0.9102844,-0.9028802,0.8837267,0.8393088,1.6522933,1.6263134,0.3763934,0.3718044,-0.004589
10,0.78149354,0.75725424,"('unsympathetic', 'sympathetic')",-0.1431667,-0.17974749,-1.6741977,-1.7366079,0.05372119,-0.071094014,0.07467342,0.10808195,-0.1814952,-0.2244226,-0.0429274
11,-0.78251886,-0.7891036,"('unhelpful', 'helpful')",-1.2155871,-1.1797943,-1.8426988,-1.8527544,-0.42301452,-0.5007893,1.9589212,2.0643826,-0.4609796,-0.4516118,0.0093678
