,apa_male,apa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.005643636,-0.15060034,"('unsociable', 'sociable')",-0.02641337,-0.31465292,-0.0160285,-0.2326266,-0.2165981
1,-1.5190326,-1.5004696,"('unfriendly', 'friendly')",0.8996467,0.81443924,-0.3096929,-0.3430152,-0.0333223
2,0.6838679,0.6490278,"('unlikable', 'likable')",0.8314349,0.8919425,0.7576514,0.7704852,0.0128338
3,0.5371462,0.75307244,"('repellent', 'pleasant')",1.0499872,1.0398753,0.7935667,0.8964739,0.1029072
4,-0.08601875,-0.12611361,"('disliked', 'liked')",-5.9587936,-6.033,-3.0224061,-3.0795567,-0.0571506
5,-1.5662555,-1.5728716,"('distant', 'outgoing')",-0.88258624,-0.7681492,-1.2244208,-1.1705104,0.0539104
6,-1.5895731,-1.5513147,"('distant', 'open')",-1.2684674,-1.1267948,-1.4290203,-1.3390548,0.0899655
7,0.10588553,0.22053,"('insensitive', 'sensitive')",0.04942572,0.020535477,0.0776556,0.1205327,0.0428771
8,-1.2152467,-1.267357,"('unaffectionate', 'affectionate')",0.12174784,0.161713,-0.5467494,-0.552822,-0.0060726
9,-1.1703471,-1.1582575,"('unaffectionate', 'caring')",0.70340115,0.74111164,-0.233473,-0.2085729,0.0249001
10,-0.21909615,-0.11700482,"('unsympathetic', 'sympathetic')",-0.6073153,-0.6774599,-0.4132057,-0.3972324,0.0159733
11,0.45372224,0.43781012,"('unhelpful', 'helpful')",1.926458,1.9247589,1.1900902,1.1812845,-0.0088057
12,-0.11538855,0.0050743297,"('unsupportive', 'supportive')",-2.057885,-2.0686138,-1.0866368,-1.0317698,0.054867
13,0.4220485,0.3007765,"('impolite', 'polite')",-0.5576192,-0.6098754,-0.0677854,-0.1545494,-0.086764
14,1.1775237,1.1291081,"('antisocial', 'social')",0.41226074,0.15855727,0.7948923,0.6438327,-0.1510596
15,-0.14564428,-0.41420174,"('boring', 'funny')",0.25809652,0.16986908,0.0562261,-0.1221663,-0.1783924
16,-0.7173754,-0.71628386,"('unpopular', 'popular')",0.58084095,0.47427544,-0.0682672,-0.1210042,-0.052737
17,-0.46233425,-0.4891792,"('nasty', 'nice')",-0.39459407,-0.4033518,-0.4284642,-0.4462655,-0.0178013
18,-0.57150394,-0.6086663,"('disagreeable', 'welcoming')",-0.68820506,-0.7705858,-0.6298545,-0.689626,-0.0597715
19,-1.547421,-1.6067834,"('inhospitable', 'hospitable')",-0.9457207,-0.8520654,-1.2465708,-1.2294244,0.0171464
20,0.58661455,0.64066476,"('rough', 'thoughtful')",0.8606577,0.80522317,0.7236362,0.722944,-0.0006922
21,1.2299926,1.2502017,"('immoral', 'moral')",-0.011765527,-0.12088007,0.6091136,0.5646608,-0.0444528
22,0.23016098,0.25593382,"('untrustworthy', 'trustworthy')",-1.0583291,-1.1305871,-0.4140841,-0.4373266,-0.0232425
23,0.13585113,0.21450196,"('insincere', 'sincere')",5.391008,5.3347325,2.7634294,2.7746172,0.0111878
24,0.05150459,0.07813986,"('dishonest', 'honest')",0.40604338,0.47777855,0.228774,0.2779592,0.0491852
25,-0.66556406,-0.66795063,"('egoistic', 'altruistic')",0.9617284,0.8826084,0.1480822,0.1073289,-0.0407533
26,-0.42833513,-0.6343985,"('hardhearted', 'benevolent')",1.6127857,1.3813385,0.5922253,0.37347,-0.2187553
27,-0.420525,-0.3664617,"('hardhearted', 'softhearted')",0.69072175,0.64394224,0.1350984,0.1387403,0.0036419
28,-0.1638886,-0.17404915,"('disloyal', 'loyal')",0.9838768,0.89679193,0.4099941,0.3613714,-0.0486227
29,-0.5442834,-0.59027827,"('unfair', 'fair')",-0.57552624,-0.6885086,-0.5599048,-0.6393934,-0.0794886
30,0.6620875,0.58516425,"('intolerant', 'tolerant')",1.2477185,1.1448752,0.954903,0.8650197,-0.0898833
31,-1.8370703,-1.7540116,"('evil', 'good')",-1.0825473,-1.1078155,-1.4598088,-1.4309136,0.0288952
32,-0.031204462,-0.14790997,"('unkind', 'kind')",0.78980666,0.5571872,0.3793011,0.2046386,-0.1746625
33,-0.41840407,-0.4396804,"('wrong', 'right')",-0.82068485,-0.79966104,-0.6195444,-0.6196707,-0.0001263
34,-0.2423014,-0.04437589,"('mean', 'honorable')",5.1304417,5.352571,2.4440701,2.6540976,0.2100275
35,-0.6885818,-0.8142339,"('corrupt', 'incorrupt')",-0.8353243,-0.8186122,-0.7619531,-0.8164231,-0.05447
36,-1.8407794,-1.8085656,"('hostile', 'amicable')",-0.4922625,-0.5300931,-1.166521,-1.1693294,-0.0028084
37,0.32366103,0.33341238,"('fake', 'genuine')",-0.5221032,-0.48427367,-0.0992211,-0.0754306,0.0237905
38,0.12693232,0.20635672,"('untruthful', 'truthful')",0.0139107555,0.15931243,0.0704215,0.1828346,0.1124131
39,1.0830783,1.1067278,"('exploitative', 'cooperative')",0.18737336,0.2074148,0.6352258,0.6570714,0.0218456
40,0.040338732,0.14250381,"('stingy', 'generous')",-2.1164093,-2.2052262,-1.0380353,-1.0313612,0.0066741
41,0.6203079,0.6701915,"('unforgiving', 'forgiving')",0.20505866,0.08294666,0.4126833,0.3765691,-0.0361142
42,0.43191975,0.5107559,"('unreliable', 'reliable')",-3.099692,-3.1426275,-1.3338861,-1.3159359,0.0179502
43,0.42101538,0.4943961,"('irresponsible', 'responsible')",0.29901916,0.24666056,0.3600173,0.3705283,0.010511
44,0.3629024,0.28434056,"('prejudiced', 'unprejudiced')",-1.480914,-1.5215893,-0.5590058,-0.6186243,-0.0596185
45,0.18556756,0.39576167,"('incompetent', 'competent')",0.2411926,0.13157316,0.2133801,0.2636674,0.0502873
46,0.602195,0.75811124,"('uncompetitive', 'competitive')",-0.72551817,-0.75281954,-0.0616616,0.0026459,0.0643075
47,-0.07625054,-0.014186971,"('stupid', 'smart')",4.7744184,4.9330497,2.3490839,2.4594314,0.1103475
48,0.3874301,0.3767836,"('unintelligent', 'intelligent')",0.9715445,0.9024724,0.6794873,0.639628,-0.0398593
49,0.17603275,0.327368,"('unable', 'able')",-0.022092327,0.10020697,0.0769702,0.2137875,0.1368173
50,-0.29854837,-0.287169,"('clumsy', 'skillful')",-0.23877835,-0.273532,-0.2686633,-0.2803505,-0.0116872
51,0.3458506,0.24597383,"('uneducated', 'educated')",0.27418858,0.17196321,0.3100196,0.2089685,-0.1010511
52,-0.5132337,-0.71225387,"('irrational', 'rational')",-0.039253604,-0.1278366,-0.2762437,-0.4200452,-0.1438015
53,-1.6708132,-1.58443,"('uncreative', 'creative')",0.39766642,0.3612682,-0.6365734,-0.6115809,0.0249925
54,-0.5220136,-0.58362156,"('incapable', 'capable')",0.55480283,0.6384207,0.0163946,0.0273996,0.011005
55,0.37097296,0.4885595,"('incompetent', 'clever')",0.5580548,0.45454672,0.4645139,0.4715531,0.0070392
56,1.4429966,1.4585911,"('impractical', 'practical')",0.18636651,0.10991278,0.8146816,0.7842519,-0.0304297
57,-0.5351805,-0.5098725,"('unimaginative', 'imaginative')",-2.8135395,-2.9317648,-1.67436,-1.7208186,-0.0464586
58,-0.034740172,0.047500797,"('undiscriminating', 'discriminating')",0.27908412,0.23608392,0.122172,0.1417924,0.0196204
59,-0.20544524,-0.27322513,"('foolish', 'wise')",-0.09373039,0.00060827285,-0.1495878,-0.1363084,0.0132794
60,1.6859059,1.8593515,"('inefficient', 'efficient')",0.34458116,0.38974857,1.0152435,1.1245501,0.1093066
61,0.2122091,0.15356219,"('illogical', 'logical')",0.56391805,0.39791778,0.3880636,0.27574,-0.1123236
62,1.4231997,1.6434188,"('incompetent', 'brilliant')",0.99884766,1.1457623,1.2110237,1.3945906,0.1835669
63,0.58483255,0.75862974,"('unperceptive', 'insightful')",0.4722278,0.5083298,0.5285302,0.6334798,0.1049496
64,0.4549583,0.4057053,"('shy', 'confident')",-5.915095,-5.9893446,-2.7300682,-2.7918196,-0.0617514
65,0.598927,0.5651765,"('insecure', 'secure')",-0.2458603,-0.28018942,0.1765334,0.1424935,-0.0340399
66,-1.3492229,-1.4180536,"('inactive', 'active')",-0.4201713,-0.40874958,-0.8846971,-0.9134016,-0.0287045
67,0.54787284,0.42586756,"('doubtful', 'determined')",-0.30398202,-0.3520893,0.1219454,0.0368891,-0.0850563
68,0.6565824,0.64813036,"('dependent', 'independent')",-0.83705026,-0.7912464,-0.0902339,-0.071558,0.0186759
