,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.42038974,0.3269588,"('unsociable', 'sociable')",0.1331192,0.03472286,-0.3227015,-0.47968966,0.0769358,-0.039336,-0.1162718
1,-0.80497843,-0.6755727,"('unfriendly', 'friendly')",-0.3965023,-0.41354725,1.2225156,1.1741569,0.0070116,0.0283457,0.0213341
2,0.7175704,0.78700775,"('unlikable', 'likable')",1.4932923,1.5568566,1.0815028,1.115359,1.0974552,1.1530744,0.0556192
3,-0.116017014,-0.08223454,"('repellent', 'pleasant')",-0.5333282,-0.49355942,0.6962553,0.6863713,0.0156367,0.0368591,0.0212224
4,-0.8224681,-0.85102665,"('disliked', 'liked')",0.2842183,0.24669935,-6.0234294,-6.1835957,-2.1872265,-2.262641,-0.0754145
5,-1.8738772,-1.7747616,"('distant', 'outgoing')",-0.34299046,-0.21078059,-0.6495332,-0.5560732,-0.955467,-0.8472052,0.1082618
6,-2.0471551,-1.9133496,"('distant', 'open')",-1.1018372,-0.97527295,-0.7614442,-0.6817897,-1.3034789,-1.1901374,0.1133415
7,1.2548792,1.2332537,"('insensitive', 'sensitive')",0.2655448,0.23777962,0.19701168,0.19163719,0.5724786,0.5542235,-0.0182551
8,-0.9520711,-0.93927526,"('unaffectionate', 'affectionate')",-0.6516324,-0.66879445,0.08886857,0.07703384,-0.504945,-0.5103453,-0.0054003
9,0.062418662,0.09758678,"('unaffectionate', 'caring')",-0.29295072,-0.3074932,0.63510704,0.6594833,0.1348583,0.149859,0.0150007
10,0.7357453,0.66872627,"('unsympathetic', 'sympathetic')",-0.6804612,-0.72108305,-0.86887485,-0.9016919,-0.2711969,-0.3180162,-0.0468193
11,0.29634416,0.18075874,"('unhelpful', 'helpful')",0.32845813,0.21600376,1.5412992,1.4936037,0.7220338,0.6301221,-0.0919117
12,0.99415696,1.2087145,"('unsupportive', 'supportive')",0.9902932,1.1463752,-2.235184,-2.1908498,-0.083578,0.0547466,0.1383246
13,1.2110437,1.1414179,"('impolite', 'polite')",0.5014112,0.49790815,-0.878156,-0.90931576,0.2780996,0.2433367,-0.0347629
14,1.0548441,0.9833333,"('antisocial', 'social')",1.3476211,1.2894835,0.36143443,0.21546876,0.9212999,0.8294285,-0.0918714
15,-0.0746425,-0.24790964,"('boring', 'funny')",0.04392967,-0.10958522,0.21845989,0.17007378,0.0625824,-0.0624737,-0.1250561
16,-1.694078,-1.7530702,"('unpopular', 'popular')",-0.34396,-0.4202622,0.43165815,0.3262935,-0.53546,-0.6156797,-0.0802197
17,-0.6141446,-0.5832424,"('nasty', 'nice')",-0.9932241,-0.95563614,-0.43325293,-0.43973315,-0.6802073,-0.6595372,0.0206701
18,-0.3533873,-0.28861058,"('disagreeable', 'welcoming')",0.4523099,0.50099075,-0.5762168,-0.63468546,-0.1590981,-0.1407684,0.0183297
19,-1.0031871,-0.96738815,"('inhospitable', 'hospitable')",-0.37957585,-0.34966338,-0.8065389,-0.73969215,-0.7297672,-0.6855812,0.044186
20,0.08479497,0.078488514,"('rough', 'thoughtful')",0.0324841,0.033709995,0.824759,0.80127025,0.3140127,0.3044896,-0.0095231
21,1.0331163,0.9808572,"('immoral', 'moral')",0.5331671,0.4791886,-0.46329808,-0.5183638,0.3676618,0.313894,-0.0537678
22,-0.1188026,-0.09080001,"('untrustworthy', 'trustworthy')",0.37272686,0.30995688,-0.9114355,-0.9918443,-0.2191704,-0.2575625,-0.0383921
23,0.54272884,0.4921996,"('insincere', 'sincere')",0.35903585,0.30348608,5.512594,5.438692,2.1381197,2.078126,-0.0599937
24,0.28712013,0.29949355,"('dishonest', 'honest')",0.11875201,0.14393093,0.4048014,0.4211853,0.2702245,0.2882033,0.0179788
25,-0.64774346,-0.6218527,"('egoistic', 'altruistic')",0.007045932,-0.024866536,1.2655218,1.2660531,0.2082747,0.2064446,-0.0018301
26,0.49606496,0.47813106,"('hardhearted', 'benevolent')",1.0683334,1.0273297,1.883267,1.8142323,1.1492217,1.1065644,-0.0426573
27,-0.21566539,-0.112481594,"('hardhearted', 'softhearted')",-0.7594827,-0.6353752,0.5173204,0.5793853,-0.1526092,-0.0561572,0.096452
28,0.2727039,0.12520432,"('disloyal', 'loyal')",0.1296493,-0.044940036,1.0529914,0.8946329,0.4851149,0.3249657,-0.1601492
29,-0.42633998,-0.48454553,"('unfair', 'fair')",-0.08574977,-0.101020455,-0.39843097,-0.4945155,-0.3035069,-0.3600272,-0.0565203
30,1.5735257,1.5189224,"('intolerant', 'tolerant')",1.134075,1.0894029,0.9297545,0.8065174,1.2124517,1.1382809,-0.0741708
31,-2.0262704,-1.7640469,"('evil', 'good')",-0.53388906,-0.4108288,-0.74487096,-0.737976,-1.1016768,-0.9709506,0.1307262
32,0.71161115,0.62811494,"('unkind', 'kind')",0.50594676,0.39158422,0.80289084,0.63033307,0.6734829,0.5500107,-0.1234722
33,0.07343882,0.05966916,"('wrong', 'right')",0.4412091,0.43927482,-0.7077307,-0.70169926,-0.0643609,-0.0675851,-0.0032242
34,-0.123340994,-0.014018498,"('mean', 'honorable')",0.33180547,0.43182877,5.2651386,5.40752,1.8245344,1.9417768,0.1172424
35,-1.5425739,-1.5979619,"('corrupt', 'incorrupt')",-0.33027175,-0.3934642,-0.3485979,-0.38030875,-0.7404812,-0.7905783,-0.0500971
36,-1.2759544,-1.292422,"('hostile', 'amicable')",-0.5441828,-0.6585561,-0.2449055,-0.34631076,-0.6883476,-0.765763,-0.0774154
37,-0.057370115,-0.062595025,"('fake', 'genuine')",-0.28793645,-0.27052248,-0.21590483,-0.18256813,-0.1870705,-0.1718952,0.0151753
38,-0.06350869,-0.060373545,"('untruthful', 'truthful')",-0.1153875,-0.11362896,-0.113494776,-0.08465502,-0.0974637,-0.0862192,0.0112445
39,2.9702866,2.9373755,"('exploitative', 'cooperative')",1.8336092,1.8410262,0.43986925,0.44708902,1.7479218,1.7418303,-0.0060915
40,-0.124334715,-0.0026302822,"('stingy', 'generous')",-0.17457426,-0.04718107,-1.7185526,-1.7982028,-0.6724872,-0.6160047,0.0564825
