,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4445899,-1.4954195,"('unsociable', 'sociable')",-1.0489657,-1.0942,0.21377452,0.2324866,-0.049329307,-0.14280179,-0.7266748,-0.8034569,-0.611157,-0.6606783,-0.0495213
1,0.8624668,0.81946033,"('unfriendly', 'friendly')",-0.16742072,-0.1573377,1.2222053,1.1471195,0.13985847,-0.065971315,2.837508,2.6227055,0.9789236,0.8731953,-0.1057283
2,-0.330964,-0.2998879,"('unlikable', 'likable')",-0.17747128,-0.062175885,-0.092619985,0.017660197,0.7577251,0.8815416,0.8003276,0.836717,0.1913995,0.274771,0.0833715
3,-0.82788813,-0.7238458,"('repellent', 'pleasant')",-0.0491164,0.07104577,-0.05713409,0.0254018,0.9162004,0.9621443,0.04083038,0.11010745,0.0045784,0.0889707,0.0843923
4,0.767339,0.7749368,"('disliked', 'liked')",0.529337,0.516481,0.0014274148,-0.031003404,-0.10606188,-0.14522868,-6.725534,-6.7867913,-1.1066985,-1.1343211,-0.0276226
5,1.4280019,1.4636856,"('distant', 'outgoing')",0.4168702,0.49217594,0.2747354,0.3077069,-0.099380285,-0.08400886,0.5684716,0.52892125,0.5177398,0.5416962,0.0239564
6,1.2717679,1.3077435,"('distant', 'open')",0.30783075,0.36647075,-0.18273112,-0.18056679,-0.7307449,-0.7449354,1.0880882,1.0654646,0.3508421,0.3628354,0.0119933
7,-0.6787816,-0.6664928,"('insensitive', 'sensitive')",-0.23112825,-0.15430726,0.34187353,0.40827015,-0.38289157,-0.31970483,1.0667253,1.0181991,0.0231595,0.0571929,0.0340334
8,0.44552794,0.43724757,"('unaffectionate', 'affectionate')",-0.15660894,-0.10369965,0.8155342,0.7454159,-0.9364622,-1.0694236,1.5523064,1.3872085,0.3440595,0.2793498,-0.0647097
9,0.9210646,0.91423184,"('unaffectionate', 'caring')",0.19170097,0.25741023,1.4917567,1.4593937,-0.39352292,-0.47225165,2.0550258,1.9245281,0.853205,0.8166624,-0.0365426
10,-1.6629491,-1.6285655,"('unsympathetic', 'sympathetic')",-1.1282518,-1.0521085,-0.54726684,-0.50724065,-0.9861266,-0.9393795,-0.68115056,-0.63264674,-1.0011489,-0.9519882,0.0491607
