,sink_male,sink_female,tuple,average_male,average_female,female-male
31,-1.416728,-1.2958375,"('evil', 'good')",-1.416728,-1.2958375,0.1208905
32,1.0979898,1.0690368,"('unkind', 'kind')",1.0979898,1.0690368,-0.028953
33,-0.67476946,-0.69775313,"('wrong', 'right')",-0.6747695,-0.6977531,-0.0229836
34,4.208576,4.3310003,"('mean', 'honorable')",4.2085762,4.3310003,0.1224241
35,-0.9722264,-1.1676098,"('corrupt', 'incorrupt')",-0.9722264,-1.1676098,-0.1953834
36,-0.7273155,-0.7758234,"('hostile', 'amicable')",-0.7273155,-0.7758234,-0.0485079
37,0.90750116,0.9053867,"('fake', 'genuine')",0.9075012,0.9053867,-0.0021145
38,-0.2903392,-0.25108176,"('untruthful', 'truthful')",-0.2903392,-0.2510818,0.0392574
39,0.31975687,0.28647667,"('exploitative', 'cooperative')",0.3197569,0.2864767,-0.0332802
40,-1.2179824,-1.4002374,"('stingy', 'generous')",-1.2179824,-1.4002374,-0.182255
41,0.14799167,0.14830188,"('unforgiving', 'forgiving')",0.1479917,0.1483019,0.0003102
42,-2.3426728,-2.4312708,"('unreliable', 'reliable')",-2.3426728,-2.4312708,-0.088598
43,0.77752775,0.7847273,"('irresponsible', 'responsible')",0.7775277,0.7847273,0.0071996
44,-1.1012529,-1.1271708,"('prejudiced', 'unprejudiced')",-1.1012529,-1.1271708,-0.0259179
45,-0.119809926,-0.08576541,"('incompetent', 'competent')",-0.1198099,-0.0857654,0.0340445
46,-0.6068082,-0.7441724,"('uncompetitive', 'competitive')",-0.6068082,-0.7441724,-0.1373642
47,4.80176,4.9572787,"('stupid', 'smart')",4.8017602,4.9572787,0.1555185
48,0.57972366,0.5273169,"('unintelligent', 'intelligent')",0.5797237,0.5273169,-0.0524068
49,0.28654185,0.32042697,"('unable', 'able')",0.2865418,0.320427,0.0338852
50,-0.48941147,-0.5018118,"('clumsy', 'skillful')",-0.4894115,-0.5018118,-0.0124003
51,0.7815439,0.67831826,"('uneducated', 'educated')",0.7815439,0.6783183,-0.1032256
52,-0.6230179,-0.64886487,"('irrational', 'rational')",-0.6230179,-0.6488649,-0.025847
53,-0.1004048,-0.14910303,"('uncreative', 'creative')",-0.1004048,-0.149103,-0.0486982
54,0.8900078,0.9604195,"('incapable', 'capable')",0.8900078,0.9604195,0.0704117
55,0.93716234,0.9216365,"('incompetent', 'clever')",0.9371623,0.9216365,-0.0155258
56,0.49541962,0.49968985,"('impractical', 'practical')",0.4954196,0.4996898,0.0042702
57,-2.647769,-2.6362064,"('unimaginative', 'imaginative')",-2.647769,-2.6362064,0.0115626
58,0.096173584,0.09619738,"('undiscriminating', 'discriminating')",0.0961736,0.0961974,2.38e-05
59,-0.460422,-0.46132413,"('foolish', 'wise')",-0.460422,-0.4613241,-0.0009021
60,0.5218696,0.5682637,"('inefficient', 'efficient')",0.5218696,0.5682637,0.0463941
61,0.3484323,0.1658964,"('illogical', 'logical')",0.3484323,0.1658964,-0.1825359
62,0.5262465,0.6041766,"('incompetent', 'brilliant')",0.5262465,0.6041766,0.0779301
63,0.025088683,0.020378275,"('unperceptive', 'insightful')",0.0250887,0.0203783,-0.0047104
64,-6.5184155,-6.490791,"('shy', 'confident')",-6.5184155,-6.4907908,0.0276247
65,0.13468367,0.11399421,"('insecure', 'secure')",0.1346837,0.1139942,-0.0206895
66,-0.1790707,-0.21470597,"('inactive', 'active')",-0.1790707,-0.214706,-0.0356353
67,-0.4212318,-0.32401115,"('doubtful', 'determined')",-0.4212318,-0.3240111,0.0972207
68,-0.7193821,-0.8339622,"('dependent', 'independent')",-0.7193821,-0.8339622,-0.1145801
69,-2.1149762,-2.0610256,"('lazy', 'industrious')",-2.1149762,-2.0610256,0.0539506
70,1.1760563,1.0741116,"('lethargic', 'energetic')",1.1760563,1.0741116,-0.1019447
71,0.36790043,0.37719092,"('diffident', 'self-confident')",0.3679004,0.3771909,0.0092905
72,0.72928655,0.8375392,"('unambitious', 'ambitious')",0.7292866,0.8375392,0.1082526
73,-3.1306317,-3.1144824,"('helpless', 'self-reliant')",-3.1306317,-3.1144824,0.0161493
74,0.30919397,0.22427277,"('undedicated', 'dedicated')",0.309194,0.2242728,-0.0849212
75,-1.0978948,-1.0144256,"('meek', 'impulsive')",-1.0978948,-1.0144256,0.0834692
76,0.8482848,0.7706263,"('anxious', 'daring')",0.8482848,0.7706263,-0.0776585
77,-1.359287,-1.1723347,"('unmotivated', 'motivated')",-1.359287,-1.1723347,0.1869523
78,-0.6331727,-0.66125315,"('nonresilient', 'resilient')",-0.6331727,-0.6612532,-0.0280805
79,-0.32012993,-0.2984975,"('wavering', 'unwavering')",-0.3201299,-0.2984975,0.0216324
80,0.050713636,-0.060811114,"('dominated', 'dominating')",0.0507136,-0.0608111,-0.1115247
81,0.19649246,0.15788062,"('submissive', 'aggressive')",0.1964925,0.1578806,-0.0386119
82,5.9683404,6.050603,"('poor', 'rich')",5.9683404,6.0506029,0.0822625
83,-0.22731254,-0.22701232,"('powerless', 'powerful')",-0.2273125,-0.2270123,0.0003002
84,0.5939236,0.5475992,"('inferior', 'superior')",0.5939236,0.5475992,-0.0463244
85,-0.4950589,-0.5567541,"('insignificant', 'prestigious')",-0.4950589,-0.5567541,-0.0616952
86,0.32627255,0.25715265,"('uninfluential', 'influential')",0.3262725,0.2571526,-0.0691199
87,-0.044260386,0.056345463,"('unsuccessful', 'successful')",-0.0442604,0.0563455,0.1006059
88,0.20597905,0.14708208,"('low', 'eminent')",0.205979,0.1470821,-0.0588969
