,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39516208,-0.42997062,"('unsociable', 'sociable')",0.65038663,0.4918466,-0.43602943,-0.57800144,-0.0602683,-0.1720418,-0.1117735
1,-1.5709608,-1.626577,"('unfriendly', 'friendly')",1.4818853,1.2323127,2.1085365,1.868769,0.6731537,0.4915016,-0.1816521
2,0.5727079,0.61275727,"('unlikable', 'likable')",2.3952315,2.4762964,0.51207936,0.61086327,1.1600062,1.2333056,0.0732994
3,-0.49108082,-0.33737636,"('repellent', 'pleasant')",-0.1070705,-0.0057165185,-0.03617487,0.056594294,-0.2114421,-0.0954995,0.1159426
4,-0.10661631,-0.1616514,"('disliked', 'liked')",-0.10318968,-0.13545449,-6.336031,-6.321645,-2.1819456,-2.2062502,-0.0243046
5,-0.9728264,-1.0767546,"('distant', 'outgoing')",0.4065155,0.33358756,0.031068351,-0.0040294975,-0.1784142,-0.2490655,-0.0706513
6,-1.4327677,-1.4937954,"('distant', 'open')",-0.34458962,-0.45965642,0.6626779,0.5571312,-0.3715598,-0.4654402,-0.0938804
7,0.72145957,0.83703357,"('insensitive', 'sensitive')",0.65090406,0.72561115,0.890664,0.8464414,0.7543426,0.8030287,0.0486861
8,-0.7474734,-0.8217987,"('unaffectionate', 'affectionate')",0.20880854,0.13343972,0.91456383,0.73885006,0.1252997,0.0168304,-0.1084693
9,-0.4657189,-0.45944685,"('unaffectionate', 'caring')",1.569689,1.4812914,1.4195664,1.2982937,0.8411789,0.7733795,-0.0677994
10,-0.25252515,-0.1380932,"('unsympathetic', 'sympathetic')",-0.4136904,-0.33962795,0.014381861,-0.09022059,-0.2172779,-0.1893139,0.027964
11,0.38623303,0.5520145,"('unhelpful', 'helpful')",0.45896447,0.4759935,2.070358,2.0845075,0.9718518,1.0375051,0.0656533
12,0.6548319,0.7935833,"('unsupportive', 'supportive')",1.3144872,1.4331592,-1.6288025,-1.6572073,0.1135055,0.1898451,0.0763396
13,1.0059099,0.995999,"('impolite', 'polite')",0.80090207,0.80427045,0.005196996,0.01665777,0.604003,0.6056424,0.0016394
14,1.0337695,1.1032825,"('antisocial', 'social')",1.7169935,1.8125812,-0.7471373,-0.7205582,0.6678752,0.7317684,0.0638932
15,-0.03579801,-0.12182246,"('boring', 'funny')",-0.21668343,-0.27431273,0.38758263,0.34353507,0.0450337,-0.0175334,-0.0625671
16,-0.9771142,-0.9076795,"('unpopular', 'popular')",-0.5245642,-0.39685953,0.29896206,0.39688563,-0.4009055,-0.3025511,0.0983544
17,-0.017084014,0.062617704,"('nasty', 'nice')",-0.3489333,-0.2646081,-0.52236897,-0.436028,-0.2961287,-0.2126728,0.0834559
18,-0.047231276,0.056709312,"('disagreeable', 'welcoming')",-0.33029193,-0.32900763,-0.45631453,-0.4780192,-0.2779459,-0.2501058,0.0278401
19,-0.52585745,-0.56136703,"('inhospitable', 'hospitable')",-0.43185997,-0.5257758,0.038588718,-0.0009041298,-0.3063762,-0.3626823,-0.0563061
20,-0.16442397,-0.04779966,"('rough', 'thoughtful')",-0.03552451,0.061388224,0.7345056,0.7547863,0.1781857,0.256125,0.0779393
21,0.9185384,1.0500321,"('immoral', 'moral')",0.702439,0.76168936,-0.90268725,-0.79194057,0.2394301,0.339927,0.1004969
22,0.52361745,0.5629677,"('untrustworthy', 'trustworthy')",-0.503063,-0.5679502,-1.106612,-1.107349,-0.3620192,-0.3707772,-0.008758
23,-0.10358389,0.0058804695,"('insincere', 'sincere')",0.81422204,0.78725886,5.841428,5.733959,2.1840219,2.1756996,-0.0083223
24,0.39451107,0.36732417,"('dishonest', 'honest')",0.2809131,0.27243477,0.7750503,0.66558343,0.4834915,0.4351141,-0.0483774
25,-1.1264944,-1.1247312,"('egoistic', 'altruistic')",0.08516149,0.070992984,1.4169517,1.3468537,0.1252062,0.0977052,-0.027501
26,-0.2620538,-0.33842495,"('hardhearted', 'benevolent')",1.5272818,1.5077782,1.7809101,1.6237882,1.0153794,0.9310471,-0.0843323
27,-0.38917112,-0.3435966,"('hardhearted', 'softhearted')",-0.08420299,-0.09595096,1.6533461,1.4917498,0.393324,0.3507341,-0.0425899
28,-0.8750149,-0.8220461,"('disloyal', 'loyal')",0.024394242,-0.10883754,0.8795992,0.71860266,0.0096595,-0.0707603,-0.0804198
29,0.18733212,0.14104477,"('unfair', 'fair')",-0.36160776,-0.3971087,-0.6645632,-0.85694474,-0.2796129,-0.3710029,-0.09139
30,0.48709485,0.5578246,"('intolerant', 'tolerant')",1.0419667,1.056217,1.3954043,1.344076,0.974822,0.9860392,0.0112172
31,-1.231256,-1.2833142,"('evil', 'good')",-0.9875613,-1.0884969,-1.0169443,-1.1649958,-1.0785872,-1.1789357,-0.1003485
32,-0.30791667,-0.25466284,"('unkind', 'kind')",0.5638748,0.5769489,0.98452187,0.8468878,0.4134933,0.3897246,-0.0237687
33,0.19279498,0.10873361,"('wrong', 'right')",1.0246053,0.97918177,-0.4784757,-0.51010054,0.2463082,0.192605,-0.0537032
34,-0.3957672,-0.26349932,"('mean', 'honorable')",0.5090877,0.5339917,6.061113,6.1132913,2.0581444,2.1279279,0.0697835
35,-0.391586,-0.5531947,"('corrupt', 'incorrupt')",-1.1357728,-1.1862928,-0.060899287,-0.19045058,-0.5294193,-0.6433127,-0.1138934
36,-1.6297104,-1.7330476,"('hostile', 'amicable')",0.101468004,-0.12939283,0.3505629,0.16715427,-0.3925598,-0.5650954,-0.1725356
37,0.9111837,0.93256986,"('fake', 'genuine')",-0.63695025,-0.6136011,0.5782223,0.5372502,0.2841519,0.2854063,0.0012544
38,-0.29066315,-0.21167816,"('untruthful', 'truthful')",0.63417834,0.6193845,0.14961368,0.1953426,0.1643763,0.2010163,0.03664
