,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.68416214,-0.77822614,"('unsociable', 'sociable')",-0.28041792,-0.42639714,-0.48229,-0.6023116,-0.1200216
1,-2.183999,-2.233991,"('unfriendly', 'friendly')",1.9231095,1.8358412,-0.1304448,-0.1990749,-0.0686301
2,0.12811229,0.16127785,"('unlikable', 'likable')",0.6129624,0.7131012,0.3705373,0.4371895,0.0666522
3,-0.44801608,-0.34231117,"('repellent', 'pleasant')",-0.1625923,-0.08159548,-0.3053042,-0.2119533,0.0933509
4,-0.5632733,-0.59339464,"('disliked', 'liked')",-6.4548225,-6.5349927,-3.509048,-3.5641937,-0.0551457
5,-1.3869679,-1.3350474,"('distant', 'outgoing')",-0.10957751,-0.089078106,-0.7482727,-0.7120627,0.03621
6,-1.710405,-1.6550676,"('distant', 'open')",0.31038156,0.307154,-0.7000117,-0.6739568,0.0260549
7,-0.34317833,-0.27599612,"('insensitive', 'sensitive')",0.007239978,0.13369101,-0.1679692,-0.0711526,0.0968166
8,-1.2312703,-1.2688185,"('unaffectionate', 'affectionate')",0.77998316,0.76527005,-0.2256436,-0.2517742,-0.0261306
9,-1.6156224,-1.6556988,"('unaffectionate', 'caring')",0.98540235,1.0332849,-0.31511,-0.3112069,0.0039031
10,-0.9254203,-0.9172404,"('unsympathetic', 'sympathetic')",-0.7556561,-0.7328907,-0.8405382,-0.8250656,0.0154726
11,0.28485647,0.26302424,"('unhelpful', 'helpful')",1.7592462,1.8983856,1.0220513,1.0807049,0.0586536
12,-0.4993018,-0.3936715,"('unsupportive', 'supportive')",-2.1367025,-2.0674465,-1.3180022,-1.230559,0.0874432
13,-0.18603483,-0.24135064,"('impolite', 'polite')",-0.5709085,-0.49009064,-0.3784717,-0.3657206,0.0127511
14,0.43845043,0.42800856,"('antisocial', 'social')",-0.37743872,-0.43485552,0.0305059,-0.0034235,-0.0339294
15,0.43015194,0.34526983,"('boring', 'funny')",0.76234084,0.71172243,0.5962464,0.5284961,-0.0677503
16,-0.32847607,-0.34658104,"('unpopular', 'popular')",0.8064987,0.7689209,0.2390113,0.2111699,-0.0278414
17,-0.410863,-0.35905716,"('nasty', 'nice')",-0.3094918,-0.28175083,-0.3601774,-0.320404,0.0397734
18,-0.32066697,-0.29511327,"('disagreeable', 'welcoming')",-0.21096355,-0.21045671,-0.2658153,-0.252785,0.0130303
19,-1.567069,-1.5205145,"('inhospitable', 'hospitable')",-0.12977605,-0.05016987,-0.8484225,-0.7853422,0.0630803
20,-0.0015654908,0.051484697,"('rough', 'thoughtful')",1.2376145,1.2277013,0.6180245,0.639593,0.0215685
21,0.30217707,0.2456687,"('immoral', 'moral')",-0.57304436,-0.59727865,-0.1354336,-0.175805,-0.0403714
