,murphy_male,murphy_female,tuple,oil_male,oil_female,corp_male,corp_female,average_male,average_female,female-male
0,0.47941187,0.44990116,"('unsociable', 'sociable')",0.4660018,0.38053757,0.051136713,0.02537582,0.3321835,0.2852715,-0.046912
1,0.83167374,0.74496394,"('unfriendly', 'friendly')",0.8234579,0.56755835,0.8646279,0.64816284,0.8399198,0.6535617,-0.1863581
2,0.52172893,0.5407963,"('unlikable', 'likable')",1.5229697,1.4940569,0.79057753,0.7776705,0.945092,0.9375079,-0.0075841
3,-0.35573563,-0.15281828,"('repellent', 'pleasant')",-0.65511644,-0.52817625,0.5169151,0.6302716,-0.1646457,-0.0169076,0.1477381
4,-0.25429684,-0.34670305,"('disliked', 'liked')",0.43939143,0.36741468,-5.6801615,-5.881923,-1.8316889,-1.9537373,-0.1220484
5,-0.5131964,-0.68872803,"('distant', 'outgoing')",-0.16997698,-0.2686162,-0.7953695,-0.9070008,-0.4928476,-0.6214484,-0.1286008
6,-0.68636477,-0.84548056,"('distant', 'open')",0.014450803,-0.09755094,-0.8018495,-0.97325087,-0.4912545,-0.6387608,-0.1475063
7,0.42579663,0.5228635,"('insensitive', 'sensitive')",0.58198893,0.6418007,0.69736016,0.7989892,0.5683819,0.6545511,0.0861692
8,0.21841598,0.10317057,"('unaffectionate', 'affectionate')",-0.21928005,-0.43975943,0.06650883,-0.10007882,0.0218816,-0.1455559,-0.1674375
9,1.2002673,1.1483779,"('unaffectionate', 'caring')",0.6205664,0.46787852,0.9225587,0.8244111,0.9144642,0.8135559,-0.1009083
10,0.039408177,0.17332788,"('unsympathetic', 'sympathetic')",-0.56509185,-0.54826844,-0.14258432,-0.06935514,-0.222756,-0.1480986,0.0746574
11,0.2294373,0.3817522,"('unhelpful', 'helpful')",0.5336471,0.59249604,2.1223881,2.2518983,0.9618242,1.0753822,0.113558
12,1.4675006,1.5511695,"('unsupportive', 'supportive')",1.1236038,1.1057527,-1.1509789,-1.1998029,0.4800419,0.4857065,0.0056646
13,0.050420027,0.036946107,"('impolite', 'polite')",0.16728847,0.18878904,-0.18884856,-0.15048096,0.00962,0.0250847,0.0154647
14,0.45522204,0.5796749,"('antisocial', 'social')",0.5270569,0.5371946,0.057283953,0.20226194,0.346521,0.4397105,0.0931895
15,-0.05287084,-0.1578585,"('boring', 'funny')",0.6437457,0.565082,-0.1769443,-0.22672783,0.1379769,0.0601652,-0.0778117
16,-1.2723637,-1.3340852,"('unpopular', 'popular')",0.071064204,0.009250715,0.22565468,0.13974133,-0.3252149,-0.3950311,-0.0698162
17,-1.1218357,-1.0469608,"('nasty', 'nice')",-1.4775882,-1.4213793,-0.69409883,-0.6129947,-1.0978409,-1.0271116,0.0707293
18,-0.089573085,-0.05706256,"('disagreeable', 'welcoming')",-0.38487852,-0.51174587,-0.90201294,-0.9749564,-0.4588215,-0.5145883,-0.0557668
19,0.5345239,0.428322,"('inhospitable', 'hospitable')",-1.1321625,-1.2122897,-0.78451204,-0.8185108,-0.4607169,-0.5341595,-0.0734426
20,-0.14002925,0.00012530014,"('rough', 'thoughtful')",-0.768992,-0.6980427,-0.010115081,0.11411585,-0.3063788,-0.1946005,0.1117783
21,-0.12687045,-0.058635633,"('immoral', 'moral')",0.36345738,0.35395536,-0.23804319,-0.0737102,-0.0004854,0.0738698,0.0743552
22,-0.23046315,-0.08102444,"('untrustworthy', 'trustworthy')",-0.5737484,-0.54560286,-0.86318165,-0.7466874,-0.5557977,-0.4577716,0.0980261
23,0.99392354,1.1178447,"('insincere', 'sincere')",-0.017109092,0.015117585,5.1572227,5.2775044,2.044679,2.1368222,0.0921432
24,0.32373792,0.34586132,"('dishonest', 'honest')",0.46306276,0.39347523,0.4340068,0.4868964,0.4069359,0.4087443,0.0018084
25,1.1646986,1.007198,"('egoistic', 'altruistic')",1.0918593,1.0084438,1.0823414,0.9913728,1.1129665,1.0023382,-0.1106283
26,0.77860713,0.7041912,"('hardhearted', 'benevolent')",0.9690165,0.8026171,1.4259552,1.2725707,1.0578596,0.9264596,-0.1314
27,0.4903488,0.5474133,"('hardhearted', 'softhearted')",-0.027924169,-0.03290059,0.5940077,0.575953,0.3521441,0.3634886,0.0113445
28,0.86361015,0.7994681,"('disloyal', 'loyal')",0.06282991,-0.04394099,0.9381182,0.92941415,0.6215194,0.5616471,-0.0598723
29,-0.51622134,-0.5272363,"('unfair', 'fair')",-0.6859879,-0.70787877,-0.6077405,-0.6622766,-0.6033166,-0.6324639,-0.0291473
30,-0.4931595,-0.33576852,"('intolerant', 'tolerant')",-0.21592784,-0.25754467,0.48002785,0.51446813,-0.0763532,-0.0262817,0.0500715
31,-0.9027191,-0.9632484,"('evil', 'good')",-0.73963606,-0.8574756,-1.4008889,-1.5784398,-1.0144147,-1.1330546,-0.1186399
32,1.0493408,1.0184847,"('unkind', 'kind')",-0.17637496,-0.23692594,0.79591113,0.7728063,0.5562923,0.5181217,-0.0381706
33,0.99689,0.7606648,"('wrong', 'right')",1.3900594,1.2090663,-0.28962183,-0.454798,0.6991092,0.5049777,-0.1941315
34,-0.5096921,-0.4158362,"('mean', 'honorable')",-0.06280925,-0.01913599,4.526855,4.779322,1.3181179,1.4481166,0.1299987
35,-0.5909462,-0.84130263,"('corrupt', 'incorrupt')",-1.4698905,-1.5505644,-1.3003935,-1.4385525,-1.1204101,-1.2768065,-0.1563964
36,-0.08879266,-0.22754806,"('hostile', 'amicable')",-0.8498416,-1.0766776,-1.014875,-1.2527018,-0.6511698,-0.8523091,-0.2011393
37,0.20181708,0.1950906,"('fake', 'genuine')",-0.6162195,-0.5989062,0.025341928,0.10809852,-0.1296868,-0.0985724,0.0311144
38,0.6937598,0.6518134,"('untruthful', 'truthful')",0.46486872,0.42803326,0.100844696,0.11732827,0.4198244,0.3990583,-0.0207661
39,0.8942762,0.9858414,"('exploitative', 'cooperative')",-0.5658943,-0.5282937,-0.027424837,0.08465287,0.100319,0.1807335,0.0804145
40,-0.117655635,-0.091518,"('stingy', 'generous')",-0.1607989,-0.22771622,-1.9018131,-1.9630945,-0.7267559,-0.7607762,-0.0340203
41,0.47247946,0.5587499,"('unforgiving', 'forgiving')",-0.25686118,-0.40711725,-0.2243952,-0.2948369,-0.0029256,-0.0477347,-0.0448091
42,0.45966658,0.5726647,"('unreliable', 'reliable')",0.39390394,0.39908046,-2.016769,-1.9746357,-0.3877328,-0.3342969,0.0534359
43,-0.17379457,-0.053849194,"('irresponsible', 'responsible')",-0.17179216,-0.14205913,0.55586964,0.6410208,0.0700943,0.1483708,0.0782765
44,-1.324115,-1.2628255,"('prejudiced', 'unprejudiced')",-1.0997411,-0.994306,-1.5525494,-1.5139542,-1.3254685,-1.2570286,0.0684399
45,-0.6139798,-0.37789908,"('incompetent', 'competent')",0.103700474,0.15365544,0.30470517,0.32511446,-0.0685247,0.0336236,0.1021483
46,-0.8612425,-0.67916495,"('uncompetitive', 'competitive')",0.11224413,0.1964301,-0.25207895,-0.16528982,-0.3336924,-0.2160082,0.1176842
47,-0.900479,-0.7054653,"('stupid', 'smart')",0.5237365,0.5511384,4.6284633,4.82036,1.4172403,1.5553444,0.1381041
48,-0.22713658,-0.20877625,"('unintelligent', 'intelligent')",0.54786175,0.44080606,0.31568745,0.29476458,0.2121375,0.1755981,-0.0365394
49,-1.297532,-1.1849341,"('unable', 'able')",-0.46405792,-0.40449816,-0.9649086,-0.77526075,-0.9088329,-0.788231,0.1206019
50,0.45221215,0.44399065,"('clumsy', 'skillful')",-0.19672342,-0.23198548,0.18968908,0.1379846,0.1483926,0.1166633,-0.0317293
51,0.44721103,0.3770851,"('uneducated', 'educated')",-0.05578783,-0.128288,0.7267557,0.67200613,0.3727263,0.3069344,-0.0657919
52,-0.2819084,-0.5218177,"('irrational', 'rational')",-0.6707533,-0.9067398,-0.52402437,-0.66612744,-0.4922287,-0.6982283,-0.2059996
53,0.3199699,0.2532214,"('uncreative', 'creative')",0.2785191,0.089163095,0.009104829,-0.14045201,0.2025313,0.0673108,-0.1352205
54,0.40714762,0.3136592,"('incapable', 'capable')",-0.037722133,-0.04898034,0.4233784,0.40699974,0.264268,0.2238928,-0.0403752
55,0.119019926,0.30878282,"('incompetent', 'clever')",0.37398738,0.40149796,0.4407419,0.5515041,0.3112497,0.4205949,0.1093452
56,1.0811037,1.1773057,"('impractical', 'practical')",0.81153387,0.82133913,-0.027483977,0.07407747,0.6217179,0.6909074,0.0691895
57,-0.027579045,0.043667182,"('unimaginative', 'imaginative')",0.18813375,0.1513409,-2.5989943,-2.7083676,-0.8128132,-0.8377865,-0.0249733
58,0.17377299,0.24780296,"('undiscriminating', 'discriminating')",0.44519538,0.37264913,0.21713729,0.19704877,0.2787019,0.2725003,-0.0062016
59,0.026257236,-0.06897787,"('foolish', 'wise')",0.6569202,0.55955815,-0.31219313,-0.32160863,0.1236614,0.0563239,-0.0673375
60,0.71085095,0.97357446,"('inefficient', 'efficient')",1.1721312,1.2732515,0.27449024,0.51409054,0.7191575,0.9203055,0.201148
61,-0.075896315,-0.16370597,"('illogical', 'logical')",0.13698219,-0.03571771,0.39249402,0.30477545,0.1511933,0.0351173,-0.116076
