,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.1247914,-1.1607656,"('unsociable', 'sociable')",0.28686103,0.19740935,-0.16613546,-0.3337309,-0.3346886,-0.4323624,-0.0976738
1,2.0087202,1.9595339,"('unfriendly', 'friendly')",1.8704829,1.6712425,2.0076287,1.8976482,1.9622773,1.8428082,-0.1194691
2,0.7010055,0.7781409,"('unlikable', 'likable')",0.76410455,0.81202614,1.0800198,1.206758,0.8483766,0.9323084,0.0839318
3,-1.0457039,-0.93447065,"('repellent', 'pleasant')",-1.475786,-1.4159532,0.500968,0.5477028,-0.6735073,-0.600907,0.0726003
4,0.49536306,0.43795273,"('disliked', 'liked')",-0.30555534,-0.32910264,-6.677675,-6.783498,-2.1626223,-2.2248826,-0.0622603
5,1.517761,1.514572,"('distant', 'outgoing')",0.12982681,0.12624049,-0.48501644,-0.32841027,0.3875238,0.4374674,0.0499436
6,1.4959776,1.5547289,"('distant', 'open')",0.19190295,0.22250555,-0.06871649,0.14686513,0.5397214,0.6413665,0.1016451
7,-0.8633801,-0.82223874,"('insensitive', 'sensitive')",-0.46475658,-0.37669122,0.024986576,0.024758525,-0.4343834,-0.3913905,0.0429929
8,1.1343684,1.0947872,"('unaffectionate', 'affectionate')",1.0111914,0.9563831,0.80054814,0.76895964,0.982036,0.9400433,-0.0419927
9,1.4638276,1.4083703,"('unaffectionate', 'caring')",0.9887387,0.9472881,1.0234087,1.005138,1.1586583,1.1202655,-0.0383928
10,-1.1369393,-1.0747671,"('unsympathetic', 'sympathetic')",-0.97834563,-0.9577884,-0.29790944,-0.3886994,-0.8043981,-0.807085,-0.0026869
11,-1.3257807,-1.336408,"('unhelpful', 'helpful')",-0.12664914,-0.09661787,1.7715204,1.7387073,0.1063635,0.1018938,-0.0044697
12,0.632831,0.6985422,"('unsupportive', 'supportive')",0.754378,0.84728855,-1.8750324,-1.8622308,-0.1626078,-0.1054667,0.0571411
13,-1.9314313,-1.9919962,"('impolite', 'polite')",-0.8722766,-0.84899646,-0.88421744,-0.9422071,-1.2293084,-1.2610666,-0.0317582
14,-0.8172909,-0.9372121,"('antisocial', 'social')",-0.49397045,-0.547956,-0.2918293,-0.48320335,-0.5343636,-0.6561238,-0.1217602
15,1.0346221,0.86684316,"('boring', 'funny')",-0.07249939,-0.16398083,0.52823883,0.440323,0.4967872,0.3810618,-0.1157254
16,-0.110221595,-0.18954392,"('unpopular', 'popular')",-0.280786,-0.3121941,0.5369367,0.37388015,0.048643,-0.0426193,-0.0912623
17,-0.63311315,-0.6702265,"('nasty', 'nice')",-0.72680736,-0.659319,-0.5444595,-0.52927554,-0.6347934,-0.619607,0.0151864
18,1.2788986,1.2957026,"('disagreeable', 'welcoming')",0.17777118,0.1609129,-0.6750903,-0.6543731,0.2605265,0.2674141,0.0068876
19,0.22745052,0.30854234,"('inhospitable', 'hospitable')",-0.6318075,-0.5974152,-0.14906715,-0.017807094,-0.1844747,-0.1022267,0.082248
20,0.22862203,0.28324908,"('rough', 'thoughtful')",0.5162716,0.59714663,0.81659204,0.8007834,0.5204952,0.560393,0.0398978
21,-2.1661222,-2.2040486,"('immoral', 'moral')",-0.8910139,-0.8961756,-1.0577083,-1.1154201,-1.3716148,-1.4052148,-0.0336
22,-1.0555127,-1.0635229,"('untrustworthy', 'trustworthy')",-0.957162,-1.0107669,-0.7488355,-0.80813026,-0.9205035,-0.9608067,-0.0403032
