,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
40,-0.05431467,-0.05196591,"('stingy', 'generous')",0.06879088,-0.0051929206,-1.7103235,-1.8903676,-0.5652824,-0.6491755,-0.0838931
41,-0.23259202,-0.27980095,"('unforgiving', 'forgiving')",1.6004359,1.4822586,0.26205203,0.2608876,0.5432986,0.4877818,-0.0555168
42,1.0007832,1.0891529,"('unreliable', 'reliable')",1.0808188,1.251022,-2.6621287,-2.5160532,-0.1935089,-0.0586261,0.1348828
43,-0.054075614,0.101490535,"('irresponsible', 'responsible')",1.5420386,1.7531543,1.4685081,1.5745156,0.9854903,1.1430535,0.1575632
44,0.37946576,0.6068611,"('prejudiced', 'unprejudiced')",-0.9260685,-0.80968493,-1.63367,-1.4939445,-0.7267575,-0.5655894,0.1611681
45,1.2601578,1.1307443,"('incompetent', 'competent')",1.4920332,1.5781384,0.8754623,0.91478264,1.2092178,1.2078884,-0.0013294
46,-0.08182059,-0.17075852,"('uncompetitive', 'competitive')",0.89975333,1.082666,-0.24277058,-0.1608539,0.1917207,0.2503512,0.0586305
47,-0.16220364,-0.05145793,"('stupid', 'smart')",-0.06948131,0.121115744,5.7223067,5.9111533,1.8302072,1.9936037,0.1633965
48,-1.6807435,-1.7342706,"('unintelligent', 'intelligent')",0.37802508,0.42537212,0.12441328,0.08485232,-0.3927684,-0.4080154,-0.015247
49,-0.50663835,-0.4091605,"('unable', 'able')",-0.6432416,-0.4879419,-0.3595365,-0.20826441,-0.5031388,-0.3684556,0.1346832
50,0.56485814,0.42951745,"('clumsy', 'skillful')",0.33504832,0.2887685,0.35032114,0.35457075,0.4167425,0.3576189,-0.0591236
51,-0.019348409,-0.29081336,"('uneducated', 'educated')",0.7307871,0.7124051,0.031681776,-0.057487465,0.2477068,0.1213681,-0.1263387
52,-0.46142906,-0.53281784,"('irrational', 'rational')",-1.549408,-1.7513258,-0.38887873,-0.5277941,-0.7999053,-0.9373126,-0.1374073
53,-0.09196301,-0.13425964,"('uncreative', 'creative')",0.66400975,0.6720918,0.924065,0.85683274,0.4987039,0.4648883,-0.0338156
54,-0.33205354,-0.3945574,"('incapable', 'capable')",-0.24923079,-0.25864184,1.0632317,1.0185814,0.1606491,0.1217941,-0.038855
55,-0.3975627,-0.3912758,"('incompetent', 'clever')",1.0976123,1.2798582,0.034059867,0.13128597,0.2447031,0.3399561,0.095253
56,0.3064503,0.3574838,"('impractical', 'practical')",1.482673,1.6552043,0.57359695,0.68216,0.7875734,0.8982827,0.1107093
57,-0.09891525,-0.3079591,"('unimaginative', 'imaginative')",0.91266114,0.9201793,-2.170149,-2.2550325,-0.4521344,-0.5476041,-0.0954697
58,0.47982356,0.42724627,"('undiscriminating', 'discriminating')",0.3254671,0.31731418,0.2792816,0.3033816,0.3615241,0.349314,-0.0122101
59,0.80998844,0.7542291,"('foolish', 'wise')",-0.07598137,-0.18191507,0.23663831,0.20487693,0.3235485,0.2590636,-0.0644849
60,-0.7838636,-0.6128401,"('inefficient', 'efficient')",0.9913018,1.293544,0.41366038,0.6596457,0.2070328,0.4467832,0.2397504
61,0.09124407,0.055360507,"('illogical', 'logical')",0.6238834,0.61288637,0.2825095,0.1992915,0.3325457,0.2891794,-0.0433663
62,0.5820265,0.6192302,"('incompetent', 'brilliant')",1.2204432,1.4724858,0.8508006,1.0255177,0.8844234,1.0390779,0.1546545
63,0.46505982,0.43258622,"('unperceptive', 'insightful')",0.2944962,0.37650418,1.5869006,1.6866871,0.7821522,0.8319259,0.0497737
64,0.7817295,0.79352415,"('shy', 'confident')",0.2913628,0.354529,-6.2622404,-6.283933,-1.729716,-1.71196,0.017756
65,-0.51953334,-0.5209197,"('insecure', 'secure')",1.0269598,1.1290967,-0.19910762,-0.054400235,0.1027729,0.1845923,0.0818194
66,0.8289532,0.67121625,"('inactive', 'active')",-0.20695601,-0.27516553,0.7657859,0.712052,0.4625944,0.3693676,-0.0932268
67,0.08276376,0.22749624,"('doubtful', 'determined')",0.090741284,0.121672906,-0.1315632,-0.04120729,0.0139806,0.102654,0.0886734
68,-1.0950577,-1.1104908,"('dependent', 'independent')",-0.87821656,-0.86161464,-1.4800789,-1.4354247,-1.1511177,-1.1358434,0.0152743
69,0.6619959,0.5866278,"('lazy', 'industrious')",0.28478903,0.1596009,-0.8666283,-0.9302786,0.0267189,-0.06135,-0.0880689
70,0.7348541,0.7737886,"('lethargic', 'energetic')",1.648786,1.8734075,1.21873,1.2728661,1.20079,1.3066874,0.1058974
71,0.14733426,0.17957349,"('diffident', 'self-confident')",0.82010525,0.69876355,1.5559596,1.5119518,0.841133,0.7967629,-0.0443701
72,-0.446641,-0.44599164,"('unambitious', 'ambitious')",0.83555233,0.8291268,0.23596969,0.31508267,0.2082937,0.2327393,0.0244456
73,1.188273,1.2380036,"('helpless', 'self-reliant')",0.7157028,0.67008764,-3.722101,-3.6883595,-0.6060417,-0.5934227,0.012619
74,0.37701052,0.40754083,"('undedicated', 'dedicated')",1.3365426,1.4160986,0.10118085,0.0609323,0.6049113,0.6281906,0.0232793
75,1.0975226,0.94543076,"('meek', 'impulsive')",-0.6691024,-0.8080777,-0.8753413,-0.89603794,-0.1489737,-0.252895,-0.1039213
76,0.11437453,0.2981683,"('anxious', 'daring')",1.1877776,1.4501143,0.035301775,0.27035764,0.445818,0.6728801,0.2270621
77,-0.6699678,-0.6662365,"('unmotivated', 'motivated')",0.18197712,0.24908073,-0.74766546,-0.6201879,-0.4118854,-0.3457812,0.0661042
78,-0.8101141,-0.8894845,"('nonresilient', 'resilient')",0.18005414,0.15007746,0.77143556,0.80252737,0.0471252,0.0210401,-0.0260851
79,0.8534339,0.6935639,"('wavering', 'unwavering')",-0.5597452,-0.6840667,0.3656744,0.25948477,0.2197877,0.0896606,-0.1301271
80,0.81043786,0.690325,"('dominated', 'dominating')",0.48183867,0.63289005,-0.67402005,-0.59594715,0.2060855,0.2424226,0.0363371
81,-0.6163107,-0.623766,"('submissive', 'aggressive')",-0.19607277,-0.0725003,-0.52129847,-0.43327877,-0.4445606,-0.376515,0.0680456
82,-0.1878986,-0.21536946,"('poor', 'rich')",-0.04256959,0.054050986,6.535696,6.595006,2.1017426,2.1445626,0.04282
83,-0.7557567,-0.7552407,"('powerless', 'powerful')",-0.6618322,-0.6255437,-0.4434945,-0.4175363,-0.6203612,-0.5994402,0.020921
84,-0.120745376,-0.056392565,"('inferior', 'superior')",1.1476364,1.1274955,-0.04810462,-0.023884632,0.3262621,0.3490728,0.0228107
85,0.14571485,0.16449943,"('insignificant', 'prestigious')",-0.90318584,-1.1056238,0.42071924,0.2758779,-0.1122506,-0.2217488,-0.1094982
86,-1.0710872,-1.2675852,"('uninfluential', 'influential')",0.7610176,0.74551004,-0.12109454,-0.32194352,-0.1437214,-0.2813395,-0.1376181
87,2.0676017,1.7962718,"('unsuccessful', 'successful')",1.1076884,1.049644,1.3037492,1.3201196,1.4930131,1.3886786,-0.1043345
88,-1.1307409,-1.1828471,"('low', 'eminent')",-1.3061283,-1.2886118,-0.10284676,-0.18931338,-0.846572,-0.8869241,-0.0403521
