,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.3127688,-0.48784974,"('unsociable', 'sociable')",0.24182364,0.05337557,1.0241338,0.88463825,-0.37224364,-0.52450496,0.1452363,-0.0185852,-0.1638215
1,-1.5380437,-1.6194448,"('unfriendly', 'friendly')",0.78638846,0.6584312,-0.7390779,-0.86289227,1.2987028,1.2815232,-0.0480076,-0.1355957,-0.0875881
2,1.283454,1.2605366,"('unlikable', 'likable')",1.3814619,1.3729314,1.9754146,1.9818078,1.0179436,1.1576782,1.4145684,1.4432385,0.0286701
3,0.66382724,0.7631988,"('repellent', 'pleasant')",-0.5785363,-0.48605567,1.3509692,1.4412204,0.45612127,0.47626,0.4730954,0.5486559,0.0755605
4,0.13236147,0.05189538,"('disliked', 'liked')",0.8603129,0.6991707,-0.1615101,-0.30579153,-5.908559,-5.922692,-1.2693486,-1.3693544,-0.1000058
5,-0.67376155,-0.6301151,"('distant', 'outgoing')",0.21420962,0.3235948,-2.3828745,-2.2341962,-0.45598015,-0.3020007,-0.8246016,-0.7106793,0.1139223
6,-1.0222678,-0.93473494,"('distant', 'open')",-0.291151,-0.22125661,-2.7569613,-2.609041,-0.2783925,-0.11994527,-1.0871931,-0.9712445,0.1159486
7,0.6269654,0.6417995,"('insensitive', 'sensitive')",1.0336264,1.0836571,0.62331355,0.71119106,0.32121995,0.3570375,0.6512814,0.6984214,0.04714
8,-2.1372025,-2.1967237,"('unaffectionate', 'affectionate')",-0.33118325,-0.42862982,-0.8355105,-0.83645314,0.007838324,0.055704776,-0.8240145,-0.8515255,-0.027511
9,-1.110293,-1.1711942,"('unaffectionate', 'caring')",0.7145413,0.64364713,-0.4462041,-0.42543316,0.76013976,0.8248995,-0.020454,-0.0320202,-0.0115662
10,-0.22100346,-0.24555844,"('unsympathetic', 'sympathetic')",-0.2049003,-0.24450904,0.5557837,0.5991632,-0.3571172,-0.41743168,-0.0568093,-0.077084,-0.0202747
11,0.65371716,0.6051128,"('unhelpful', 'helpful')",0.39424413,0.40357715,0.77296084,0.8584317,2.2009957,2.2061133,1.0054795,1.0183088,0.0128293
12,0.31005502,0.39680576,"('unsupportive', 'supportive')",0.83326334,0.8975571,0.67269826,0.90149814,-1.9638284,-1.8593005,-0.0369529,0.0841401,0.121093
13,0.8974015,0.9211675,"('impolite', 'polite')",0.43099165,0.47454274,0.73020434,0.78540593,-0.03759401,-0.042749975,0.5052509,0.5345916,0.0293407
14,0.9309793,0.85740465,"('antisocial', 'social')",0.92458385,0.88363796,2.060568,1.975331,-0.20163125,-0.31173927,0.928625,0.8511586,-0.0774664
15,0.4533485,0.3445742,"('boring', 'funny')",0.4498187,0.34484422,-0.70040476,-0.8436648,0.7881787,0.72824705,0.2477353,0.1435002,-0.1042351
16,-0.6150837,-0.6547411,"('unpopular', 'popular')",-0.3672086,-0.5294279,-0.32327324,-0.4136702,0.8009437,0.77836025,-0.1261555,-0.2048697,-0.0787142
17,-0.09889479,-0.080150135,"('nasty', 'nice')",-0.7980647,-0.73526233,-0.7327424,-0.7144255,-0.13329422,-0.16506094,-0.440749,-0.4237247,0.0170243
18,-0.93035376,-0.89531,"('disagreeable', 'welcoming')",-1.1953677,-1.2230364,-0.81374586,-0.67341095,-0.60008395,-0.54052067,-0.8848878,-0.8330695,0.0518183
19,-0.57110775,-0.5463357,"('inhospitable', 'hospitable')",-0.92836046,-0.9294357,-1.7764583,-1.7783605,-0.3130608,-0.17807567,-0.8972468,-0.8580519,0.0391949
20,-0.3216005,-0.34877238,"('rough', 'thoughtful')",-0.3355256,-0.30061272,0.948866,0.9456435,0.95128405,0.9130018,0.310756,0.3023151,-0.0084409
21,1.3636621,1.3042499,"('immoral', 'moral')",1.4946258,1.4139684,1.1913371,1.1580279,-0.378828,-0.42794076,0.9176992,0.8620763,-0.0556229
22,0.6339463,0.6265168,"('untrustworthy', 'trustworthy')",-0.75217944,-0.87169373,1.1635263,1.1575001,-0.94768304,-0.9679919,0.0244025,-0.0139172,-0.0383197
23,-0.16846532,-0.2643707,"('insincere', 'sincere')",-0.058809564,-0.0648618,0.6167868,0.66053313,5.7881336,5.6537523,1.5444114,1.4962633,-0.0481481
24,0.4781158,0.48845422,"('dishonest', 'honest')",0.8661758,0.88259304,-0.0238344,0.1019374,0.6030955,0.64551795,0.4808882,0.5296257,0.0487375
25,-1.2797533,-1.3210114,"('egoistic', 'altruistic')",0.89131033,0.7968583,-0.3907836,-0.4641659,1.3857193,1.3116605,0.1516232,0.0808354,-0.0707878
26,-1.0383029,-1.117823,"('hardhearted', 'benevolent')",0.9034463,0.8461353,0.4416592,0.39759308,1.2778062,1.2181664,0.3961522,0.3360179,-0.0601343
27,-0.69309425,-0.63392675,"('hardhearted', 'softhearted')",0.22800687,0.33532998,-0.81014866,-0.6577612,0.7516009,0.80436486,-0.1309088,-0.0379983,0.0929105
28,-0.46284175,-0.63362473,"('disloyal', 'loyal')",0.5346157,0.27270722,0.8373947,0.6120861,0.982022,0.7831493,0.4727977,0.2585795,-0.2142182
29,0.0029688627,0.00908535,"('unfair', 'fair')",-0.5963161,-0.5755614,-0.4882123,-0.5284599,-0.7354461,-0.8219082,-0.4542514,-0.479211,-0.0249596
30,0.6765046,0.6240344,"('intolerant', 'tolerant')",1.0989851,1.0781436,0.95881605,0.9523438,1.3856658,1.355156,1.0299929,1.0024195,-0.0275734
31,-1.1479065,-1.0050611,"('evil', 'good')",-1.3475144,-1.3254262,-2.139347,-2.060649,-1.3518921,-1.3154242,-1.496665,-1.42664,0.070025
32,0.22747761,0.09226702,"('unkind', 'kind')",0.4510297,0.42262298,1.4289187,1.3616476,1.1390433,1.0689822,0.8116174,0.73638,-0.0752374
33,0.37972113,0.40276417,"('wrong', 'right')",1.2841012,1.247813,-0.57038546,-0.55054617,-0.5774773,-0.58178896,0.1289899,0.1295605,0.0005706
34,0.051899992,0.20901588,"('mean', 'honorable')",0.1892015,0.3444885,0.01748132,0.22985482,5.9645553,6.1117363,1.5557845,1.7237738,0.1679893
