,celgene_male,celgene_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.1620276,-1.3840199,"('unsociable', 'sociable')",-0.15208808,-0.3466804,-0.6570578,-0.8653501,-0.2082923
1,-0.93125826,-1.1122407,"('unfriendly', 'friendly')",1.295516,1.114867,0.1821289,0.0013131,-0.1808158
2,0.6541448,0.6457523,"('unlikable', 'likable')",0.9713819,0.9984423,0.8127633,0.8220973,0.009334
3,-0.7350914,-0.6821368,"('repellent', 'pleasant')",0.87104356,0.86134523,0.0679761,0.0896042,0.0216281
4,0.41621977,0.32277206,"('disliked', 'liked')",-6.686735,-6.7665753,-3.1352577,-3.2219017,-0.086644
5,-0.33606035,-0.2889294,"('distant', 'outgoing')",-0.51678956,-0.4872899,-0.426425,-0.3881097,0.0383153
6,-0.44322652,-0.3770437,"('distant', 'open')",-0.6068907,-0.57547027,-0.5250586,-0.476257,0.0488016
7,-0.49994537,-0.39252216,"('insensitive', 'sensitive')",0.18687023,0.20625915,-0.1565376,-0.0931315,0.0634061
8,-0.6021626,-0.7142894,"('unaffectionate', 'affectionate')",0.5777983,0.5120466,-0.0121821,-0.1011214,-0.0889393
9,-0.89908564,-0.9988547,"('unaffectionate', 'caring')",1.0752846,1.1115556,0.0880995,0.0563504,-0.0317491
10,-1.7884332,-1.8951882,"('unsympathetic', 'sympathetic')",-0.324254,-0.342548,-1.0563436,-1.1188681,-0.0625245
11,-1.0370226,-1.003836,"('unhelpful', 'helpful')",1.6725165,1.8197842,0.3177469,0.4079741,0.0902272
12,-0.5475058,-0.5000687,"('unsupportive', 'supportive')",-1.9878173,-1.9659175,-1.2676616,-1.2329931,0.0346685
13,-1.1756719,-1.2239672,"('impolite', 'polite')",-0.8449513,-0.8188284,-1.0103116,-1.0213978,-0.0110862
14,-0.4541109,-0.5118989,"('antisocial', 'social')",0.0074643334,-0.19101445,-0.2233233,-0.3514567,-0.1281334
15,0.32682022,0.20326,"('boring', 'funny')",0.09767267,0.07135893,0.2122464,0.1373095,-0.0749369
16,0.35344663,0.31971028,"('unpopular', 'popular')",0.37988752,0.3441139,0.3666671,0.3319121,-0.034755
17,-0.056262307,-0.01985365,"('nasty', 'nice')",-0.53932273,-0.46200496,-0.2977925,-0.2409293,0.0568632
18,-0.65596074,-0.49798414,"('disagreeable', 'welcoming')",-0.5028761,-0.5421378,-0.5794184,-0.520061,0.0593574
19,-0.77490944,-0.70536524,"('inhospitable', 'hospitable')",-0.45679343,-0.33462936,-0.6158514,-0.5199973,0.0958541
20,0.44611517,0.40486825,"('rough', 'thoughtful')",0.9513086,0.85868675,0.6987119,0.6317775,-0.0669344
21,-0.78620803,-0.77084345,"('immoral', 'moral')",-0.30024108,-0.22206512,-0.5432246,-0.4964543,0.0467703
22,-0.89090854,-0.8529416,"('untrustworthy', 'trustworthy')",-0.98547727,-1.0308669,-0.9381929,-0.9419042,-0.0037113
23,-1.2391946,-1.2559162,"('insincere', 'sincere')",5.6601005,5.647713,2.210453,2.1958985,-0.0145545
24,-0.65904254,-0.70951897,"('dishonest', 'honest')",0.7034369,0.7009522,0.0221972,-0.0042834,-0.0264806
25,0.82844436,0.81079984,"('egoistic', 'altruistic')",1.0378457,0.9454035,0.933145,0.8781017,-0.0550433
26,-0.15967895,-0.36401746,"('hardhearted', 'benevolent')",1.6211113,1.3899943,0.7307162,0.5129884,-0.2177278
27,-0.40205696,-0.29840708,"('hardhearted', 'softhearted')",1.0935751,1.0375106,0.3457591,0.3695518,0.0237927
28,-1.2851514,-1.5097132,"('disloyal', 'loyal')",1.1347044,1.0268308,-0.0752235,-0.2414412,-0.1662177
29,0.31161785,0.314299,"('unfair', 'fair')",-0.1768833,-0.2775579,0.0673673,0.0183705,-0.0489968
30,-0.55717415,-0.6012814,"('intolerant', 'tolerant')",0.77211577,0.7840386,0.1074708,0.0913786,-0.0160922
31,-0.0040748417,0.038063414,"('evil', 'good')",-0.96179277,-1.0931714,-0.4829338,-0.527554,-0.0446202
32,-0.5608841,-0.65214664,"('unkind', 'kind')",0.6123901,0.40683308,0.025753,-0.1226568,-0.1484098
33,0.67108685,0.56948197,"('wrong', 'right')",-0.7383456,-0.7447865,-0.0336294,-0.0876523,-0.0540229
34,-0.61005104,-0.42024472,"('mean', 'honorable')",5.5096426,5.7486243,2.4497957,2.6641898,0.2143941
35,0.962114,0.9232477,"('corrupt', 'incorrupt')",-0.67977256,-0.75890917,0.1411707,0.0821693,-0.0590014
36,0.2703671,0.14778578,"('hostile', 'amicable')",-0.3319251,-0.4541401,-0.030779,-0.1531772,-0.1223982
37,0.19658807,0.15974234,"('fake', 'genuine')",0.08073359,0.12816627,0.1386608,0.1439543,0.0052935
38,-0.63592386,-0.5954883,"('untruthful', 'truthful')",-0.19380186,-0.063532226,-0.4148629,-0.3295103,0.0853526
39,0.8654725,0.79741776,"('exploitative', 'cooperative')",0.21938784,0.2165102,0.5424302,0.506964,-0.0354662
40,0.75512135,0.74753076,"('stingy', 'generous')",-1.9196492,-2.116222,-0.5822639,-0.6843456,-0.1020817
41,-0.5797217,-0.60064,"('unforgiving', 'forgiving')",0.030023675,-0.052842155,-0.274849,-0.3267411,-0.0518921
42,0.6144993,0.7871357,"('unreliable', 'reliable')",-2.992981,-2.9151208,-1.1892408,-1.0639925,0.1252483
