,constellation_male,constellation_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.1666539,-0.29215807,"('egoistic', 'altruistic')",-0.30371785,-0.2891978,1.5052743,1.4325509,0.3449675,0.2837317,-0.0612358
26,0.7629633,0.58071434,"('hardhearted', 'benevolent')",0.96746475,0.9634834,1.747418,1.6388502,1.159282,1.061016,-0.098266
27,0.65560126,0.69509304,"('hardhearted', 'softhearted')",0.47156134,0.48184103,1.4971126,1.3535347,0.8747584,0.8434896,-0.0312688
28,0.14450568,0.009391457,"('disloyal', 'loyal')",-0.37467572,-0.5175478,0.71599114,0.56298745,0.1619404,0.018277,-0.1436634
29,-1.0942487,-1.1696115,"('unfair', 'fair')",-0.85994256,-0.97314584,-0.41401565,-0.536508,-0.7894023,-0.8930885,-0.1036862
30,0.84810066,0.88451767,"('intolerant', 'tolerant')",1.538234,1.4683058,0.99303997,0.94121987,1.1264582,1.0980144,-0.0284438
31,-1.175445,-1.2087495,"('evil', 'good')",-1.82265,-1.6379675,-0.6964137,-0.6675865,-1.2315029,-1.1714345,0.0600684
32,0.49378595,0.4449471,"('unkind', 'kind')",0.96696824,0.7674163,0.6684519,0.44718334,0.7097354,0.5531822,-0.1565532
33,0.31600413,0.161415,"('wrong', 'right')",0.6813027,0.6997506,-0.103858374,-0.13385779,0.2978162,0.2424359,-0.0553803
34,0.22308692,0.4247019,"('mean', 'honorable')",-0.42486355,-0.23827782,5.495597,5.6951056,1.7646068,1.9605099,0.1959031
35,-0.6708092,-0.7863647,"('corrupt', 'incorrupt')",-2.0420675,-1.9797186,0.08966618,0.0056879316,-0.8744036,-0.9201318,-0.0457282
36,-1.0614816,-1.1911705,"('hostile', 'amicable')",-1.8859307,-1.7318373,0.42147273,0.3355446,-0.8419798,-0.8624877,-0.0205079
37,-0.0049942955,0.031074215,"('fake', 'genuine')",-0.24381253,-0.21177575,0.35468283,0.35524377,0.035292,0.0581807,0.0228887
38,-0.13847595,-0.074607074,"('untruthful', 'truthful')",-0.5784973,-0.43471086,-0.3882119,-0.29450545,-0.3683951,-0.2679411,0.100454
39,3.5717142,3.630326,"('exploitative', 'cooperative')",1.5591253,1.4273999,0.13833119,0.09061387,1.7563903,1.7161132,-0.0402771
40,-0.15206718,-0.1786303,"('stingy', 'generous')",-0.50060105,-0.45359683,-1.4126121,-1.5357673,-0.6884268,-0.7226648,-0.034238
41,0.09201396,0.0560597,"('unforgiving', 'forgiving')",-0.30228373,-0.14751998,0.14914823,0.05885264,-0.0203739,-0.0108692,0.0095047
42,0.057282463,0.18846181,"('unreliable', 'reliable')",0.85806745,1.0667696,-2.4114645,-2.3515296,-0.4987048,-0.3654327,0.1332721
43,0.82824564,0.98911494,"('irresponsible', 'responsible')",1.5760261,1.6656795,0.2434037,0.25281253,0.8825584,0.9692024,0.086644
44,-0.42811906,-0.33266366,"('prejudiced', 'unprejudiced')",0.21560237,0.34797078,-1.0533653,-0.9979439,-0.4219607,-0.3275456,0.0944151
45,-0.6331368,-0.579979,"('incompetent', 'competent')",0.28321943,0.34020117,-0.29284224,-0.36817345,-0.2142532,-0.2026504,0.0116028
46,0.499609,0.59512687,"('uncompetitive', 'competitive')",1.3957406,1.424724,-0.77022094,-0.8787298,0.3750429,0.3803736,0.0053307
47,-0.12553915,-0.08092766,"('stupid', 'smart')",1.3670753,1.4000715,5.2037625,5.3006682,2.1484329,2.206604,0.0581711
48,0.07725081,0.0003976822,"('unintelligent', 'intelligent')",-0.5910978,-0.66103685,0.2451561,0.2039677,-0.0895636,-0.1522238,-0.0626602
49,0.17855032,0.22332843,"('unable', 'able')",0.295045,0.40408874,-0.38162953,-0.19225922,0.0306553,0.1450526,0.1143973
50,-0.47251296,-0.48468715,"('clumsy', 'skillful')",0.103728786,0.2736402,0.26925653,0.2512542,-0.0331759,0.0134024,0.0465783
51,-0.28935334,-0.3638611,"('uneducated', 'educated')",-0.041305974,-0.31891075,-0.008408003,-0.1172822,-0.1130224,-0.2666847,-0.1536623
52,-0.759986,-1.0427989,"('irrational', 'rational')",-0.55757093,-0.69308496,0.18053919,0.099478826,-0.3790059,-0.5454683,-0.1664624
53,0.55951935,0.4553799,"('uncreative', 'creative')",1.0814371,1.2121756,0.97310084,0.9840431,0.8713524,0.8838662,0.0125138
54,0.5845163,0.5076637,"('incapable', 'capable')",0.8968939,0.86182654,1.0051104,1.1384505,0.8288403,0.8359803,0.00714
55,0.010413768,0.1005086,"('incompetent', 'clever')",0.7271011,0.66337395,-0.26024976,-0.33104023,0.1590884,0.1442808,-0.0148076
56,1.4235183,1.4779525,"('impractical', 'practical')",1.6240921,1.5806428,-0.14338765,-0.13098475,0.9680742,0.9758701,0.0077959
57,-0.5564476,-0.62718964,"('unimaginative', 'imaginative')",-0.26771447,-0.25830638,-2.2635958,-2.3528461,-1.0292527,-1.0794474,-0.0501947
58,0.7858285,0.7529163,"('undiscriminating', 'discriminating')",0.6419263,0.70239186,0.10347055,0.0637137,0.5104084,0.5063406,-0.0040678
59,-0.55809665,-0.7679314,"('foolish', 'wise')",0.4941165,0.43085286,0.5799524,0.60515517,0.1719908,0.0893589,-0.0826319
60,1.741868,1.9272944,"('inefficient', 'efficient')",1.455784,1.4019636,-0.50595963,-0.45049345,0.8972308,0.9595882,0.0623574
61,0.4557525,0.26442927,"('illogical', 'logical')",-0.058905598,-0.27284023,0.05549816,-0.12786514,0.1507817,-0.0454254,-0.1962071
62,0.91168606,1.065631,"('incompetent', 'brilliant')",1.0819046,1.2113897,-0.28780293,-0.121577196,0.5685959,0.7184811,0.1498852
63,0.4837136,0.5778548,"('unperceptive', 'insightful')",0.7462034,0.84307396,0.716427,0.787299,0.6487814,0.7360759,0.0872945
64,0.006876856,-0.0014239661,"('shy', 'confident')",0.21871863,0.06549007,-6.1608853,-6.2439756,-1.97843,-2.0599699,-0.0815399
65,1.4210082,1.3598776,"('insecure', 'secure')",0.7438938,0.31070474,-0.41866857,-0.5188685,0.5820778,0.3839046,-0.1981732
66,-0.84039074,-0.81928563,"('inactive', 'active')",-0.30186376,-0.2785268,1.0164726,1.006985,-0.0419273,-0.0302758,0.0116515
67,1.0013988,1.0206301,"('doubtful', 'determined')",0.22582325,0.22244126,-0.5226573,-0.42063305,0.2348549,0.2741461,0.0392912
68,-0.21980838,-0.3052653,"('dependent', 'independent')",-0.2543313,-0.47929037,-0.54323876,-0.56353694,-0.3391261,-0.4493642,-0.1102381
69,-1.0834433,-1.1301275,"('lazy', 'industrious')",0.29615662,0.3583166,-0.25939885,-0.15172039,-0.3488952,-0.3078438,0.0410514
70,0.80522466,0.9283169,"('lethargic', 'energetic')",0.5051046,0.55884403,0.42114642,0.42870218,0.5771585,0.638621,0.0614625
71,1.0631924,1.1137897,"('diffident', 'self-confident')",2.3283257,2.3002405,0.68126863,0.6461524,1.3575956,1.3533942,-0.0042014
72,1.1729023,1.2333955,"('unambitious', 'ambitious')",-0.7438666,-0.76365876,-1.12266,-1.0348573,-0.2312081,-0.1883735,0.0428346
73,0.29078984,0.26084056,"('helpless', 'self-reliant')",0.9518386,1.0851696,-2.7622237,-2.723009,-0.5065318,-0.4589997,0.0475321
74,1.3634143,1.4019935,"('undedicated', 'dedicated')",0.9081406,0.975867,0.31075558,0.30707318,0.8607701,0.8949779,0.0342078
75,-0.91723615,-0.92812085,"('meek', 'impulsive')",-1.4189781,-1.2055657,-0.31554723,-0.17076385,-0.8839205,-0.7681502,0.1157703
76,1.3165294,1.4965585,"('anxious', 'daring')",1.0968486,1.1947421,0.27841723,0.32244053,0.8972651,1.0045804,0.1073153
77,0.3233406,0.328529,"('unmotivated', 'motivated')",0.107222036,0.12356311,-1.4404978,-1.3540909,-0.336645,-0.3006663,0.0359787
78,0.20371193,0.34534016,"('nonresilient', 'resilient')",0.91047585,1.0961124,0.13920091,0.20715834,0.4177962,0.5495369,0.1317407
79,-0.16522822,-0.30820066,"('wavering', 'unwavering')",-1.1186962,-0.9734926,0.11931059,0.22810028,-0.3882046,-0.3511976,0.037007
80,0.25370234,0.32918546,"('dominated', 'dominating')",0.74036515,0.57833624,-1.526089,-1.5279863,-0.1773405,-0.2068215,-0.029481
81,-0.183263,-0.20148434,"('submissive', 'aggressive')",0.3238858,0.09355052,-1.101424,-1.1494176,-0.3202671,-0.4191171,-0.09885
82,-0.5221763,-0.4809448,"('poor', 'rich')",0.19382797,0.27049857,5.7063575,5.8330555,1.7926698,1.874203,0.0815332
83,0.16713758,0.1334746,"('powerless', 'powerful')",0.64373,0.6742002,-0.8931747,-0.9670765,-0.0274357,-0.0531339,-0.0256982
84,1.2534516,1.0524507,"('inferior', 'superior')",0.2084923,0.0024264604,0.7063893,0.63620645,0.7227777,0.5636946,-0.1590831
85,-0.33785832,-0.47433957,"('insignificant', 'prestigious')",-0.065231144,0.13764322,0.9499001,1.0331881,0.1822702,0.2321639,0.0498937
86,0.0563457,-0.12757687,"('uninfluential', 'influential')",0.077003166,-0.15237388,-0.116719306,-0.33704713,0.0055432,-0.2056659,-0.2112091
87,-0.02150385,-0.12589924,"('unsuccessful', 'successful')",1.8093209,1.686976,0.4660985,0.5705481,0.7513052,0.7105416,-0.0407636
88,0.4243569,0.2711642,"('low', 'eminent')",0.3659055,0.3218737,0.06530482,0.06526138,0.2851891,0.2194331,-0.065756
