,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.68899375,-0.72974956,"('unsociable', 'sociable')",-0.2407958,-0.38426292,0.3508207,0.19107823,-0.45730123,-0.5418042,-0.2590675,-0.3661846,-0.1071171
1,-1.9169868,-2.0065193,"('unfriendly', 'friendly')",1.7712373,1.6005495,0.09417169,-0.05719135,2.078918,1.9162301,0.506835,0.3632672,-0.1435678
2,0.06479286,0.09610418,"('unlikable', 'likable')",2.4389458,2.564945,1.6076196,1.5919333,0.67949766,0.78488326,1.197714,1.2594664,0.0617524
3,-0.74019074,-0.6556774,"('repellent', 'pleasant')",-1.0418392,-0.98431695,0.8419939,0.8477343,0.006307816,0.10895093,-0.2334321,-0.1708273,0.0626048
4,-0.046022557,-0.16720644,"('disliked', 'liked')",0.526879,0.47598422,0.02830248,-0.028858481,-6.387985,-6.4498196,-1.4697065,-1.5424751,-0.0727686
5,-0.3175661,-0.33071452,"('distant', 'outgoing')",1.2655851,1.2120768,-0.713665,-0.68404746,0.13466212,0.067722484,0.092254,0.0662593,-0.0259947
6,-0.96322864,-0.9585067,"('distant', 'open')",0.69671535,0.65249306,-0.9618282,-0.955274,0.7752657,0.666405,-0.1132689,-0.1487207,-0.0354518
7,0.32890797,0.36438513,"('insensitive', 'sensitive')",-0.06703365,-0.021514624,0.15734681,0.124965414,1.1255034,1.1390061,0.3861811,0.4017105,0.0155294
8,-0.27342415,-0.3082958,"('unaffectionate', 'affectionate')",0.90754884,0.849355,-0.020909596,-0.048889976,1.0328391,0.9436733,0.4115135,0.3589606,-0.0525529
9,-0.47327226,-0.48780409,"('unaffectionate', 'caring')",1.618645,1.528169,0.28402463,0.22297454,1.577592,1.5419416,0.7517473,0.7013203,-0.050427
10,-0.83098626,-0.77421683,"('unsympathetic', 'sympathetic')",-1.4780868,-1.4226547,-0.40439513,-0.44121405,0.0094191,0.040249407,-0.6760122,-0.6494591,0.0265531
11,-0.8133542,-0.81793016,"('unhelpful', 'helpful')",-0.45361587,-0.44041997,-0.37630323,-0.3960854,1.85544,1.889901,0.0530417,0.0588664,0.0058247
12,0.17506512,0.238993,"('unsupportive', 'supportive')",1.3202116,1.3737929,1.2772442,1.337107,-1.525152,-1.4982921,0.3118423,0.3629002,0.0510579
13,0.0032428922,0.016047657,"('impolite', 'polite')",-0.2976211,-0.27805656,0.24881259,0.1710823,-0.20621267,-0.15731043,-0.0629446,-0.0620593,0.0008853
