,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.87769204,0.75431037,"('unsociable', 'sociable')",-0.1899144,-0.43442026,0.3438888,0.1599451,-0.1839437
1,-1.3759857,-1.4040644,"('unfriendly', 'friendly')",1.5518215,1.4688641,0.0879179,0.0323998,-0.0555181
2,0.95983875,0.9916847,"('unlikable', 'likable')",0.55994195,0.6556283,0.7598903,0.8236565,0.0637662
3,-0.12322147,-0.014373965,"('repellent', 'pleasant')",0.29531524,0.354513,0.0860469,0.1700695,0.0840226
4,-0.7651261,-0.8235454,"('disliked', 'liked')",-6.502429,-6.490022,-3.6337776,-3.6567838,-0.0230062
5,-2.1720576,-2.1769137,"('distant', 'outgoing')",-0.42985564,-0.3799141,-1.3009566,-1.2784139,0.0225427
6,-2.5739396,-2.5076153,"('distant', 'open')",-0.02275135,0.023336312,-1.2983454,-1.2421395,0.0562059
7,0.21619174,0.3341964,"('insensitive', 'sensitive')",0.5352714,0.4932012,0.3757316,0.4136988,0.0379672
8,-0.6402434,-0.65202254,"('unaffectionate', 'affectionate')",0.79968077,0.74208647,0.0797187,0.045032,-0.0346867
9,-0.8676223,-0.8511989,"('unaffectionate', 'caring')",0.89507836,0.8778893,0.013728,0.0133452,-0.0003828
10,0.32306513,0.3615855,"('unsympathetic', 'sympathetic')",-0.17725696,-0.32322666,0.0729041,0.0191794,-0.0537247
11,0.8101628,0.8780386,"('unhelpful', 'helpful')",1.9138466,1.9246924,1.3620048,1.4013655,0.0393607
12,0.038069725,0.26455492,"('unsupportive', 'supportive')",-1.734311,-1.7288009,-0.8481206,-0.732123,0.1159976
13,0.7611201,0.64483345,"('impolite', 'polite')",-0.35415995,-0.38112164,0.2034801,0.1318559,-0.0716242
14,1.7199824,1.7358539,"('antisocial', 'social')",-0.09512918,-0.25947455,0.8124266,0.7381897,-0.0742369
15,-0.03770885,-0.18775111,"('boring', 'funny')",0.46946982,0.44171613,0.2158805,0.1269825,-0.088898
16,-0.48049822,-0.35729814,"('unpopular', 'popular')",0.46456975,0.55979097,-0.0079642,0.1012464,0.1092106
17,0.5483786,0.5919916,"('nasty', 'nice')",-0.41921034,-0.35148555,0.0645841,0.120253,0.0556689
18,-0.27601135,-0.17188454,"('disagreeable', 'welcoming')",-0.24435553,-0.23392506,-0.2601835,-0.2029048,0.0572787
19,-1.5250227,-1.5425177,"('inhospitable', 'hospitable')",-0.312532,-0.19966206,-0.9187773,-0.8710899,0.0476874
20,0.5340243,0.58810276,"('rough', 'thoughtful')",1.2328942,1.188157,0.8834592,0.8881298,0.0046706
21,1.2958391,1.3501743,"('immoral', 'moral')",-0.25005978,-0.23795444,0.5228896,0.5561099,0.0332203
22,0.40202963,0.36804053,"('untrustworthy', 'trustworthy')",-0.944628,-1.1125381,-0.2712992,-0.3722488,-0.1009496
23,0.2876075,0.310028,"('insincere', 'sincere')",5.7812157,5.6600504,3.0344117,2.9850392,-0.0493725
24,-0.0062517263,-0.061048076,"('dishonest', 'honest')",0.7879242,0.691409,0.3908362,0.3151805,-0.0756557
25,-0.7730732,-0.82743263,"('egoistic', 'altruistic')",1.2156698,1.1805985,0.2212983,0.1765829,-0.0447154
26,0.13857837,-0.015028475,"('hardhearted', 'benevolent')",1.8780818,1.702395,1.0083301,0.8436832,-0.1646469
27,-0.54627,-0.37819317,"('hardhearted', 'softhearted')",1.3689859,1.3281262,0.4113579,0.4749665,0.0636086
28,0.25480375,0.20363067,"('disloyal', 'loyal')",1.1534437,0.9903661,0.7041237,0.5969984,-0.1071253
29,-0.041350693,-0.026813805,"('unfair', 'fair')",-0.53031856,-0.72876835,-0.2858346,-0.3777911,-0.0919565
30,1.5185298,1.4475515,"('intolerant', 'tolerant')",1.5566145,1.5572641,1.5375721,1.5024078,-0.0351643
31,-1.8110908,-1.7541269,"('evil', 'good')",-1.180849,-1.2368423,-1.4959699,-1.4954846,0.0004853
32,0.31140018,0.3021068,"('unkind', 'kind')",1.0118973,0.7592528,0.6616488,0.5306798,-0.130969
33,-0.4905455,-0.5900495,"('wrong', 'right')",-0.77377856,-0.80701053,-0.632162,-0.69853,-0.066368
34,-0.114053845,0.0603272,"('mean', 'honorable')",6.1909237,6.3884926,3.038435,3.2244098,0.1859748
35,-1.0575899,-1.1646608,"('corrupt', 'incorrupt')",-0.4654927,-0.5524733,-0.7615413,-0.8585671,-0.0970258
36,-1.6244698,-1.7492601,"('hostile', 'amicable')",0.02539295,-0.07657993,-0.7995384,-0.91292,-0.1133816
37,0.23272325,0.21989071,"('fake', 'genuine')",0.48387533,0.40188792,0.3582993,0.3108893,-0.04741
38,-0.26882744,-0.21599041,"('untruthful', 'truthful')",-0.18035552,-0.09652844,-0.2245915,-0.1562594,0.0683321
39,1.7517117,1.7096635,"('exploitative', 'cooperative')",0.2670697,0.20344396,1.0093907,0.9565538,-0.0528369
40,-0.53910214,-0.5549885,"('stingy', 'generous')",-1.5995636,-1.7208799,-1.0693328,-1.1379342,-0.0686014
41,1.0189255,1.1373911,"('unforgiving', 'forgiving')",0.17019442,0.121692576,0.59456,0.6295418,0.0349818
42,0.9708713,1.0174216,"('unreliable', 'reliable')",-3.1437073,-3.0436277,-1.0864179,-1.013103,0.0733149
43,0.6384534,0.7495511,"('irresponsible', 'responsible')",0.8374881,0.736115,0.7379708,0.742833,0.0048622
44,-0.25147715,-0.27009204,"('prejudiced', 'unprejudiced')",-1.6596756,-1.6385379,-0.9555764,-0.9543149,0.0012615
45,0.43183365,0.4642629,"('incompetent', 'competent')",0.057191454,-0.047307808,0.2445126,0.2084775,-0.0360351
46,0.4350641,0.5676686,"('uncompetitive', 'competitive')",-0.21272144,-0.24973305,0.1111713,0.1589678,0.0477965
47,0.53025854,0.5520861,"('stupid', 'smart')",5.47081,5.4975905,3.0005343,3.0248384,0.0243041
48,0.5067046,0.67390424,"('unintelligent', 'intelligent')",0.88032275,0.9815659,0.6935137,0.8277351,0.1342214
49,0.16477686,0.40837222,"('unable', 'able')",-0.113182135,0.035091802,0.0257974,0.221732,0.1959346
50,0.38229528,0.44480804,"('clumsy', 'skillful')",0.1506778,0.13874385,0.2664865,0.2917759,0.0252894
51,-0.04269048,-0.16614035,"('uneducated', 'educated')",0.3622193,0.30076563,0.1597644,0.0673126,-0.0924518
52,-0.4796692,-0.63790774,"('irrational', 'rational')",0.20252466,0.06255019,-0.1385723,-0.2876788,-0.1491065
53,-1.4575527,-1.4171917,"('uncreative', 'creative')",0.65176094,0.6448586,-0.4028959,-0.3861666,0.0167293
54,-0.59972733,-0.59193003,"('incapable', 'capable')",0.91855776,0.99792594,0.1594152,0.202998,0.0435828
55,1.310443,1.4424444,"('incompetent', 'clever')",0.34332126,0.31832236,0.8268821,0.8803834,0.0535013
56,1.4795209,1.3944176,"('impractical', 'practical')",0.32520366,0.2937884,0.9023623,0.844103,-0.0582593
57,-0.6961652,-0.68309003,"('unimaginative', 'imaginative')",-2.3843439,-2.4640946,-1.5402546,-1.5735923,-0.0333377
58,0.07315605,0.093958855,"('undiscriminating', 'discriminating')",0.13643123,0.13051353,0.1047936,0.1122362,0.0074426
59,-0.09411537,-0.08525671,"('foolish', 'wise')",0.24601963,0.22547379,0.0759521,0.0701085,-0.0058436
60,1.9625918,2.10589,"('inefficient', 'efficient')",0.3106801,0.46983722,1.1366359,1.2878636,0.1512277
61,0.30362645,0.14970273,"('illogical', 'logical')",0.37350097,0.178312,0.3385637,0.1640074,-0.1745563
62,1.5078235,1.7509593,"('incompetent', 'brilliant')",0.46683434,0.6638358,0.9873289,1.2073976,0.2200687
63,-0.02061789,0.14673641,"('unperceptive', 'insightful')",0.9705437,1.0450197,0.4749629,0.5958781,0.1209152
64,-0.112830356,-0.18203473,"('shy', 'confident')",-6.4904695,-6.5384555,-3.3016498,-3.3602452,-0.0585954
65,1.4808016,1.378655,"('insecure', 'secure')",-0.17853002,-0.29136765,0.6511358,0.5436437,-0.1074921
66,-1.3716409,-1.4727561,"('inactive', 'active')",0.53233254,0.48181802,-0.4196542,-0.4954691,-0.0758149
67,0.5555587,0.47552878,"('doubtful', 'determined')",-0.18965052,-0.25295442,0.1829541,0.1112872,-0.0716669
68,-0.40431657,-0.4215899,"('dependent', 'independent')",-0.441228,-0.4140792,-0.4227723,-0.4178346,0.0049377
69,-0.44689953,-0.4843623,"('lazy', 'industrious')",-0.6944491,-0.6198383,-0.5706743,-0.5521003,0.018574
70,0.19263284,0.34856054,"('lethargic', 'energetic')",0.71240157,0.69020826,0.4525172,0.5193844,0.0668672
71,-0.4870902,-0.4997885,"('diffident', 'self-confident')",0.51208556,0.45744818,0.0124977,-0.0211702,-0.0336679
72,-0.36750767,-0.325308,"('unambitious', 'ambitious')",-0.7496052,-0.7368356,-0.5585564,-0.5310718,0.0274846
73,0.35169423,0.1972543,"('helpless', 'self-reliant')",-3.111367,-3.0470903,-1.3798363,-1.4249179,-0.0450816
74,0.40085363,0.46187752,"('undedicated', 'dedicated')",0.07389649,-0.100135505,0.2373751,0.180871,-0.0565041
75,-0.8865352,-0.85407573,"('meek', 'impulsive')",-0.5401607,-0.39238828,-0.713348,-0.623232,0.090116
