,nvidia_male,nvidia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.5775484,-1.6514459,"('unsociable', 'sociable')",-0.09993975,-0.26623064,-0.838744,-0.9588382,-0.1200942
1,-0.27414215,-0.54387313,"('unfriendly', 'friendly')",1.4212247,1.2239628,0.5735413,0.3400448,-0.2334965
2,0.072244205,0.13457176,"('unlikable', 'likable')",0.4543474,0.49685732,0.2632958,0.3157145,0.0524187
3,-1.2782719,-1.1780955,"('repellent', 'pleasant')",0.8695593,0.9495429,-0.2043563,-0.1142763,0.09008
4,-0.023707777,-0.10732907,"('disliked', 'liked')",-6.7058015,-6.8196025,-3.3647547,-3.4634657,-0.098711
5,0.44942302,0.3404047,"('distant', 'outgoing')",-0.5748183,-0.656626,-0.0626976,-0.1581106,-0.095413
6,0.9341866,0.7943266,"('distant', 'open')",-0.3914754,-0.51961786,0.2713556,0.1373544,-0.1340012
7,-1.5752516,-1.512863,"('insensitive', 'sensitive')",0.17530501,0.16427495,-0.6999733,-0.6742941,0.0256792
8,-0.17287298,-0.34699038,"('unaffectionate', 'affectionate')",0.5472422,0.44967714,0.1871846,0.0513434,-0.1358412
9,-0.19465572,-0.39203337,"('unaffectionate', 'caring')",0.9942564,0.90454805,0.3998003,0.2562574,-0.1435429
10,-2.7839952,-2.6729434,"('unsympathetic', 'sympathetic')",-0.782846,-0.8401706,-1.7834206,-1.756557,0.0268636
11,-1.3283173,-1.2912211,"('unhelpful', 'helpful')",0.9910955,1.0312356,-0.1686109,-0.1299928,0.0386181
12,-1.2414486,-1.1710441,"('unsupportive', 'supportive')",-2.3389204,-2.3873947,-1.7901845,-1.7792194,0.0109651
13,-1.9182383,-1.8753778,"('impolite', 'polite')",-1.0265334,-0.9882758,-1.4723859,-1.4318268,0.0405591
14,-1.0250113,-0.8921385,"('antisocial', 'social')",0.06801768,0.014160947,-0.4784968,-0.4389888,0.039508
15,0.703391,0.5714263,"('boring', 'funny')",0.25776502,0.22883442,0.480578,0.4001303,-0.0804477
16,0.30054346,0.2297466,"('unpopular', 'popular')",0.43531987,0.36926606,0.3679317,0.2995063,-0.0684254
17,-0.18974249,-0.21858756,"('nasty', 'nice')",-0.34518242,-0.3021328,-0.2674625,-0.2603602,0.0071023
18,-0.4653256,-0.46720248,"('disagreeable', 'welcoming')",-0.5747878,-0.68272805,-0.5200567,-0.5749652,-0.0549085
19,-0.15486372,-0.22464435,"('inhospitable', 'hospitable')",-0.60501426,-0.5793898,-0.379939,-0.4020171,-0.0220781
20,0.9514625,0.9595676,"('rough', 'thoughtful')",1.1444261,1.1038879,1.0479443,1.0317278,-0.0162165
21,-1.4633166,-1.3690524,"('immoral', 'moral')",-0.70452964,-0.6350868,-1.0839231,-1.0020696,0.0818535
22,-1.1719707,-1.1315336,"('untrustworthy', 'trustworthy')",-1.1516415,-1.267684,-1.1618061,-1.1996088,-0.0378027
23,-1.1416725,-1.1664854,"('insincere', 'sincere')",5.4004107,5.343836,2.129369,2.0886753,-0.0406937
24,-1.2782795,-1.216908,"('dishonest', 'honest')",0.38063103,0.32458287,-0.4488243,-0.4461626,0.0026617
25,0.43429655,0.31508875,"('egoistic', 'altruistic')",1.3554972,1.3194019,0.8948969,0.8172453,-0.0776516
26,0.54099905,0.47665507,"('hardhearted', 'benevolent')",1.7877842,1.6743113,1.1643916,1.0754832,-0.0889084
27,-0.63774866,-0.6978381,"('hardhearted', 'softhearted')",1.3303102,1.219131,0.3462808,0.2606464,-0.0856344
28,-0.28617623,-0.44835463,"('disloyal', 'loyal')",1.0094762,0.9104662,0.36165,0.2310558,-0.1305942
29,0.07305464,0.008488411,"('unfair', 'fair')",-0.28925246,-0.4304145,-0.1080989,-0.210963,-0.1028641
30,-0.63662016,-0.6017467,"('intolerant', 'tolerant')",0.8952311,0.8498652,0.1293055,0.1240593,-0.0052462
31,0.9395741,0.8699144,"('evil', 'good')",-0.3560139,-0.45438546,0.2917801,0.2077645,-0.0840156
32,-1.1963923,-1.1735532,"('unkind', 'kind')",0.2493214,0.0909863,-0.4735354,-0.5412835,-0.0677481
33,0.6092774,0.4901163,"('wrong', 'right')",-0.735028,-0.7555218,-0.0628753,-0.1327027,-0.0698274
34,-0.25842434,-0.086013354,"('mean', 'honorable')",5.2411966,5.397285,2.4913862,2.6556358,0.1642496
35,1.442876,1.1990415,"('corrupt', 'incorrupt')",0.020495696,-0.03537222,0.7316858,0.5818346,-0.1498512
36,0.9876561,0.71897393,"('hostile', 'amicable')",0.3149944,0.14769779,0.6513252,0.4333359,-0.2179893
37,-0.5873999,-0.5234886,"('fake', 'genuine')",-0.18430069,-0.19756344,-0.3858503,-0.360526,0.0253243
38,-1.2355522,-1.2060283,"('untruthful', 'truthful')",-0.5204327,-0.47167817,-0.8779925,-0.8388532,0.0391393
39,0.8834479,0.9196746,"('exploitative', 'cooperative')",0.40960893,0.42355567,0.6465284,0.6716151,0.0250867
40,0.08144785,0.05203204,"('stingy', 'generous')",-1.5686518,-1.757573,-0.743602,-0.8527705,-0.1091685
41,-0.92303723,-0.9306284,"('unforgiving', 'forgiving')",-0.035066165,-0.13946795,-0.4790517,-0.5350482,-0.0559965
42,-1.1312268,-0.9447185,"('unreliable', 'reliable')",-3.7187145,-3.7815971,-2.4249706,-2.3631577,0.0618129
43,-1.9551915,-1.7587833,"('irresponsible', 'responsible')",0.042573653,0.06075397,-0.9563089,-0.8490147,0.1072942
44,0.26795217,0.38200998,"('prejudiced', 'unprejudiced')",-1.6036559,-1.6110841,-0.6678519,-0.6145371,0.0533148
45,-2.026274,-1.8929367,"('incompetent', 'competent')",-0.25286695,-0.32704946,-1.1395705,-1.1099931,0.0295774
46,-2.454961,-2.319904,"('uncompetitive', 'competitive')",-1.2768888,-1.2588019,-1.865925,-1.789353,0.076572
47,-0.43423274,-0.31544006,"('stupid', 'smart')",5.164581,5.2460666,2.3651741,2.4653132,0.1001391
48,-0.2869999,-0.26109156,"('unintelligent', 'intelligent')",0.69651985,0.69367015,0.20476,0.2162893,0.0115293
49,0.022185657,0.10610244,"('unable', 'able')",-0.3948872,-0.37719995,-0.1863508,-0.1355488,0.050802
50,-0.01618645,-0.017455695,"('clumsy', 'skillful')",-0.39511767,-0.4848993,-0.2056521,-0.2511775,-0.0455254
51,-1.4221456,-1.4230728,"('uneducated', 'educated')",0.02382819,-0.06342833,-0.6991587,-0.7432505,-0.0440918
52,1.3638749,1.0393193,"('irrational', 'rational')",0.33822018,0.19760226,0.8510475,0.6184608,-0.2325867
53,-0.04670614,-0.20800564,"('uncreative', 'creative')",0.4867389,0.3000692,0.2200164,0.0460318,-0.1739846
54,0.4975025,0.34632662,"('incapable', 'capable')",0.49714607,0.47796962,0.4973243,0.4121481,-0.0851762
55,-1.1419991,-0.95567894,"('incompetent', 'clever')",0.21739452,0.22711751,-0.4623023,-0.3642807,0.0980216
56,-1.2085174,-1.0937202,"('impractical', 'practical')",-0.7687297,-0.7916836,-0.9886236,-0.9427019,0.0459217
57,-1.4805281,-1.5019314,"('unimaginative', 'imaginative')",-3.149609,-3.2348864,-2.3150687,-2.3684089,-0.0533402
58,-0.5948294,-0.59174544,"('undiscriminating', 'discriminating')",0.20772868,0.13350172,-0.1935503,-0.2291219,-0.0355716
59,1.3290792,1.2158006,"('foolish', 'wise')",0.17670022,0.19427085,0.7528897,0.7050357,-0.047854
60,-1.0214127,-0.774789,"('inefficient', 'efficient')",-0.3312416,-0.23422125,-0.6763272,-0.5045051,0.1718221
61,-0.2615019,-0.41445935,"('illogical', 'logical')",0.5775866,0.4330144,0.1580423,0.0092775,-0.1487648
62,-1.1378999,-0.93322295,"('incompetent', 'brilliant')",0.08154035,0.1820139,-0.5281798,-0.3756045,0.1525753
63,-1.6388371,-1.5407081,"('unperceptive', 'insightful')",-0.046570983,-0.012600131,-0.8427041,-0.7766541,0.06605
64,-0.90924513,-0.79579616,"('shy', 'confident')",-6.5601273,-6.610312,-3.7346861,-3.703054,0.0316321
65,-1.0875303,-0.9814969,"('insecure', 'secure')",-0.46690995,-0.40507564,-0.7772201,-0.6932862,0.0839339
66,-0.58568436,-0.6753253,"('inactive', 'active')",0.29735994,0.34459653,-0.1441622,-0.1653644,-0.0212022
67,-0.0019793622,0.031154595,"('doubtful', 'determined')",-0.5161261,-0.51191306,-0.2590527,-0.2403792,0.0186735
68,-0.4771492,-0.48660433,"('dependent', 'independent')",-0.84507215,-0.85881567,-0.6611106,-0.67271,-0.0115994
69,1.723807,1.6337537,"('lazy', 'industrious')",-0.4811458,-0.4766543,0.6213306,0.5785497,-0.0427809
70,-1.7428881,-1.6074073,"('lethargic', 'energetic')",-0.29675084,-0.29870993,-1.0198195,-0.9530586,0.0667609
71,0.46627894,0.39777875,"('diffident', 'self-confident')",0.21051978,0.16147275,0.3383994,0.2796257,-0.0587737
72,-1.0852314,-0.9964328,"('unambitious', 'ambitious')",-0.59815884,-0.59798336,-0.8416951,-0.7972081,0.044487
73,0.8744116,0.8746198,"('helpless', 'self-reliant')",-3.238636,-3.2232862,-1.1821122,-1.1743332,0.007779
74,-0.9516539,-0.90998524,"('undedicated', 'dedicated')",-0.29807833,-0.44814926,-0.6248661,-0.6790673,-0.0542012
75,0.6915219,0.63655657,"('meek', 'impulsive')",-0.7416682,-0.66851085,-0.0250732,-0.0159771,0.0090961
76,-1.3527286,-1.1203088,"('anxious', 'daring')",-0.70329595,-0.63591295,-1.0280123,-0.8781109,0.1499014
77,-0.7147093,-0.72349143,"('unmotivated', 'motivated')",-1.1624073,-1.0358893,-0.9385583,-0.8796903,0.058868
78,-1.1359801,-1.139195,"('nonresilient', 'resilient')",-0.01918038,-0.056313645,-0.5775803,-0.5977543,-0.020174
79,0.39182252,0.27326232,"('wavering', 'unwavering')",-0.61727333,-0.6354536,-0.1127254,-0.1810956,-0.0683702
80,-0.8256615,-0.7539733,"('dominated', 'dominating')",-1.2122158,-1.0128621,-1.0189387,-0.8834177,0.135521
81,-1.851646,-1.6771337,"('submissive', 'aggressive')",-1.3212533,-1.1421722,-1.5864496,-1.4096529,0.1767967
82,-0.85071373,-0.7632344,"('poor', 'rich')",6.0255775,6.002504,2.5874319,2.6196346,0.0322027
83,0.3985653,0.38116297,"('powerless', 'powerful')",-1.0513153,-1.0085775,-0.326375,-0.3137072,0.0126678
84,0.96142304,0.8879136,"('inferior', 'superior')",1.1022128,1.0793855,1.0318179,0.9836496,-0.0481683
85,2.034735,1.8588792,"('insignificant', 'prestigious')",0.41227987,0.3480026,1.2235074,1.1034409,-0.1200665
86,-1.1767478,-1.3122461,"('uninfluential', 'influential')",-0.5804076,-0.7128381,-0.8785777,-1.0125421,-0.1339644
87,-0.3958522,-0.41001448,"('unsuccessful', 'successful')",0.7051003,0.7675206,0.154624,0.1787531,0.0241291
88,0.24661247,0.20873939,"('low', 'eminent')",-0.48680976,-0.5647085,-0.1200986,-0.1779845,-0.0578859
