,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.32088858,0.2774233,"('unsociable', 'sociable')",-0.40005085,-0.44473678,-0.0395811,-0.0836567,-0.0440756
1,0.64437354,0.37675226,"('unfriendly', 'friendly')",1.6202961,1.4992479,1.1323348,0.9380001,-0.1943347
2,1.1820629,1.2443304,"('unlikable', 'likable')",0.89616424,1.0767305,1.0391135,1.1605304,0.1214169
3,-0.11582763,0.115776874,"('repellent', 'pleasant')",0.64580154,0.798637,0.264987,0.4572069,0.1922199
4,-0.3638964,-0.6418213,"('disliked', 'liked')",-6.8974814,-7.060728,-3.6306889,-3.8512747,-0.2205858
5,-0.13654195,-0.2782843,"('distant', 'outgoing')",-0.2626073,-0.23113902,-0.1995746,-0.2547117,-0.0551371
6,0.12893972,0.04513795,"('distant', 'open')",-0.21185863,-0.17652209,-0.0414595,-0.0656921,-0.0242326
7,1.0267289,1.2001177,"('insensitive', 'sensitive')",0.24056447,0.2684365,0.6336467,0.7342771,0.1006304
8,0.3830527,0.32270253,"('unaffectionate', 'affectionate')",0.72513264,0.64944196,0.5540926,0.4860722,-0.0680204
9,1.1670332,1.1274039,"('unaffectionate', 'caring')",1.1004221,1.0648738,1.1337277,1.0961388,-0.0375889
10,0.716671,0.8994137,"('unsympathetic', 'sympathetic')",-0.064049155,-0.06970462,0.3263109,0.4148545,0.0885436
11,-0.0625718,0.0034078658,"('unhelpful', 'helpful')",1.9711939,1.949318,0.9543111,0.9763629,0.0220518
12,0.85610145,1.011885,"('unsupportive', 'supportive')",-1.9260161,-1.8165408,-0.5349573,-0.4023279,0.1326294
13,0.2615256,0.29845124,"('impolite', 'polite')",-0.4133928,-0.35163674,-0.0759336,-0.0265927,0.0493409
14,1.4527885,1.3608587,"('antisocial', 'social')",0.036818422,0.033737782,0.7448034,0.6972982,-0.0475052
15,0.18636742,-0.072683275,"('boring', 'funny')",0.79546905,0.68699515,0.4909182,0.3071559,-0.1837623
16,-1.1716417,-1.3857412,"('unpopular', 'popular')",-0.11903795,-0.20763358,-0.6453398,-0.7966874,-0.1513476
17,0.012943514,-0.031021178,"('nasty', 'nice')",-0.0007657781,-0.00919834,0.0060889,-0.0201098,-0.0261987
18,0.2299192,0.42844674,"('disagreeable', 'welcoming')",-0.94285226,-0.8048986,-0.3564665,-0.1882259,0.1682406
