,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.70876646,-0.80976814,"('unsociable', 'sociable')",-0.46870083,-0.6684401,-0.39529958,-0.5197637,-0.5242556,-0.6659907,-0.1417351
1,-1.4215736,-1.4097284,"('unfriendly', 'friendly')",-0.23434302,-0.3927401,1.7042036,1.6580155,0.0160956,-0.048151,-0.0642466
2,0.66721755,0.73902977,"('unlikable', 'likable')",0.8626602,0.9408553,0.72059333,0.7650522,0.750157,0.8149791,0.0648221
3,0.43126303,0.45321608,"('repellent', 'pleasant')",0.012389236,0.052731745,0.6628192,0.72373265,0.3688238,0.4098935,0.0410697
4,-0.5753481,-0.5818309,"('disliked', 'liked')",-0.09850995,-0.116552226,-6.6101174,-6.8376956,-2.4279919,-2.5120263,-0.0840344
5,-1.4020476,-1.3282181,"('distant', 'outgoing')",-1.0522554,-0.9678166,-0.4756428,-0.4157313,-0.9766486,-0.9039221,0.0727265
6,-1.411703,-1.3300995,"('distant', 'open')",-1.476579,-1.391356,-0.45093897,-0.37860203,-1.1130736,-1.0333525,0.0797211
7,0.86468655,0.8455166,"('insensitive', 'sensitive')",0.7432798,0.6856518,0.24981883,0.3231339,0.6192617,0.6181008,-0.0011609
8,-1.3050685,-1.2694868,"('unaffectionate', 'affectionate')",-0.48267865,-0.514078,0.6548239,0.6969842,-0.3776411,-0.3621935,0.0154476
9,-0.39986306,-0.37697673,"('unaffectionate', 'caring')",-0.02763203,-0.09145414,1.126773,1.1950605,0.2330926,0.2422099,0.0091173
10,0.13507794,0.08284189,"('unsympathetic', 'sympathetic')",-0.6446197,-0.77182114,-0.9524152,-0.93375826,-0.487319,-0.5409125,-0.0535935
11,0.39045167,0.40957204,"('unhelpful', 'helpful')",-0.25135127,-0.27190587,1.5179157,1.5636611,0.5523387,0.5671091,0.0147704
12,0.35335484,0.47137445,"('unsupportive', 'supportive')",0.714128,0.7569617,-2.2255652,-2.209246,-0.3860275,-0.3269699,0.0590576
13,0.65539455,0.5232658,"('impolite', 'polite')",0.5000162,0.4159807,-1.0385604,-1.0486761,0.0389501,-0.0364766,-0.0754267
14,0.4232527,0.36597627,"('antisocial', 'social')",0.39269176,0.26057327,-0.16767284,-0.26467818,0.2160905,0.1206238,-0.0954667
15,0.1970523,0.12001031,"('boring', 'funny')",0.0049727303,-0.059329547,-0.20122313,-0.20344561,0.0002673,-0.0475883,-0.0478556
16,-1.4548022,-1.430832,"('unpopular', 'popular')",-0.1369637,-0.19845739,0.49665484,0.4646277,-0.365037,-0.3882205,-0.0231835
17,-0.50033116,-0.45253867,"('nasty', 'nice')",0.100996524,0.18458387,-0.50506026,-0.47195268,-0.301465,-0.2466358,0.0548292
18,-0.27234018,-0.23305616,"('disagreeable', 'welcoming')",-0.07704745,-0.07845305,-0.466654,-0.49366263,-0.2720139,-0.2683906,0.0036233
19,-1.2627015,-1.236766,"('inhospitable', 'hospitable')",-0.9953058,-0.97229403,-0.6508565,-0.5638624,-0.9696213,-0.9243074,0.0453139
20,0.00049008615,0.031767312,"('rough', 'thoughtful')",0.56314784,0.5811901,0.909284,0.94703597,0.4909739,0.5199978,0.0290239
21,1.6415228,1.5539219,"('immoral', 'moral')",0.3696313,0.23577149,-0.68489736,-0.6730184,0.4420856,0.372225,-0.0698606
22,0.06959632,0.047918677,"('untrustworthy', 'trustworthy')",-0.32953325,-0.44115597,-1.2452053,-1.2645781,-0.5017141,-0.5526052,-0.0508911
23,0.4996281,0.45480186,"('insincere', 'sincere')",0.5917473,0.45995438,5.692693,5.757558,2.2613562,2.2241047,-0.0372515
24,0.59809923,0.57759655,"('dishonest', 'honest')",0.042911246,-0.091518596,0.32650164,0.3810553,0.322504,0.2890444,-0.0334596
25,-1.0338174,-0.99519646,"('egoistic', 'altruistic')",0.26829922,0.32508296,1.5210896,1.5793022,0.2518571,0.3030629,0.0512058
26,-0.92766887,-0.95049,"('hardhearted', 'benevolent')",1.0184525,0.8724759,1.6601063,1.6081793,0.58363,0.5100551,-0.0735749
27,0.106358595,0.22796093,"('hardhearted', 'softhearted')",-0.33954135,-0.23990175,1.30406,1.3165299,0.3569591,0.434863,0.0779039
28,0.31870344,0.2060541,"('disloyal', 'loyal')",0.40595376,0.21799551,1.0337886,0.98051125,0.5861486,0.4681869,-0.1179617
29,0.02912046,0.042309813,"('unfair', 'fair')",-0.003671676,-0.097604334,-0.11688448,-0.22652447,-0.0304786,-0.0939397,-0.0634611
30,0.3513987,0.32342017,"('intolerant', 'tolerant')",1.0422224,0.9017935,0.68221974,0.6048967,0.691947,0.6100368,-0.0819102
31,-1.480234,-1.3545859,"('evil', 'good')",-0.6936804,-0.59615004,-0.603244,-0.59695715,-0.9257195,-0.849231,0.0764885
32,0.5169345,0.46053308,"('unkind', 'kind')",-0.10883412,-0.22810307,0.49657434,0.40814018,0.3015583,0.2135234,-0.0880349
33,0.2811624,0.25784963,"('wrong', 'right')",0.6609365,0.58253497,-0.46179774,-0.44376987,0.1601004,0.1322049,-0.0278955
34,-0.2035434,-0.108722106,"('mean', 'honorable')",0.19668692,0.286909,5.505344,5.717983,1.8328292,1.9653899,0.1325607
35,-1.4728732,-1.4558021,"('corrupt', 'incorrupt')",-0.26452878,-0.17733206,-0.18001474,-0.19724965,-0.6391389,-0.6101279,0.029011
36,-1.8621705,-1.8968155,"('hostile', 'amicable')",-0.2113384,-0.23092228,0.3079725,0.23898096,-0.5885121,-0.6295856,-0.0410735
37,0.79871595,0.8050371,"('fake', 'genuine')",-0.1923879,-0.26636004,-0.059614796,-0.024819432,0.1822378,0.1712859,-0.0109519
38,-0.6788262,-0.65863484,"('untruthful', 'truthful')",0.0097010285,0.016542811,-0.062257178,-0.004759524,-0.2437941,-0.2156172,0.0281769
39,1.7927974,1.7884042,"('exploitative', 'cooperative')",1.2372687,1.2861251,0.04150837,0.06111841,1.0238581,1.0452158,0.0213577
40,0.2280803,0.2512245,"('stingy', 'generous')",0.19061503,0.16906112,-1.6704855,-1.7696927,-0.4172634,-0.4498024,-0.032539
41,0.16676193,0.17904389,"('unforgiving', 'forgiving')",0.012825573,-0.093167245,0.093854,-0.013861304,0.0911472,0.0240051,-0.0671421
42,0.45893854,0.55075073,"('unreliable', 'reliable')",-0.49486408,-0.48045364,-3.6769218,-3.720152,-1.2376158,-1.2166183,0.0209975
43,0.20441777,0.27662754,"('irresponsible', 'responsible')",-0.11662249,-0.14140771,-0.16157803,-0.08749056,-0.0245943,0.0159098,0.0405041
44,0.46649718,0.55374223,"('prejudiced', 'unprejudiced')",-0.58801836,-0.45516518,-1.3112854,-1.3096503,-0.4776022,-0.4036911,0.0739111
45,-0.7563089,-0.7067018,"('incompetent', 'competent')",0.021957614,-0.11606863,-0.32179144,-0.36197996,-0.3520476,-0.3949168,-0.0428692
46,0.6888545,0.6171886,"('uncompetitive', 'competitive')",0.075424425,-0.04344569,-1.127181,-1.1650347,-0.1209674,-0.1970973,-0.0761299
47,-0.05284675,0.037381392,"('stupid', 'smart')",0.59748477,0.6246292,5.514244,5.7252584,2.0196274,2.1290897,0.1094623
48,0.07807788,0.07293273,"('unintelligent', 'intelligent')",0.9950964,0.8702967,0.603569,0.58957446,0.5589144,0.5109346,-0.0479798
49,-0.8460863,-0.73639625,"('unable', 'able')",-0.09987838,-0.021413095,-0.33490428,-0.23303425,-0.4269563,-0.3302812,0.0966751
50,-0.5290577,-0.45338905,"('clumsy', 'skillful')",0.04252653,0.049703777,0.1028652,0.019127786,-0.1278886,-0.1281858,-0.0002972
51,0.15963688,0.023133557,"('uneducated', 'educated')",-0.11950967,-0.2712791,-0.018337004,-0.117699,0.0072634,-0.1219482,-0.1292116
52,-0.4256299,-0.52953494,"('irrational', 'rational')",0.3454127,0.18870813,0.6414256,0.6001984,0.1870695,0.0864572,-0.1006123
53,-0.8288286,-0.82661015,"('uncreative', 'creative')",-0.5205598,-0.60570693,0.42155707,0.3799999,-0.3092771,-0.3507724,-0.0414953
54,-0.43846223,-0.44566607,"('incapable', 'capable')",0.48853168,0.48891044,0.61555314,0.7293204,0.2218742,0.2575216,0.0356474
55,0.32873982,0.33420518,"('incompetent', 'clever')",0.25626957,0.11788105,0.020893391,-0.004073832,0.2019676,0.1493375,-0.0526301
56,0.8070915,0.73938626,"('impractical', 'practical')",0.8140789,0.70003563,-0.92477477,-0.9718072,0.2321319,0.1558716,-0.0762603
57,-0.8929659,-0.9260251,"('unimaginative', 'imaginative')",-0.750703,-0.8755548,-3.1956372,-3.2590363,-1.613102,-1.6868722,-0.0737702
58,-0.6011783,-0.58130765,"('undiscriminating', 'discriminating')",-0.53425825,-0.62666523,0.1590353,0.12467971,-0.3254671,-0.3610977,-0.0356306
59,-0.31990954,-0.29173043,"('foolish', 'wise')",1.0570028,1.1139756,0.34868124,0.41309762,0.3619248,0.411781,0.0498562
60,1.2140567,1.1725352,"('inefficient', 'efficient')",1.1070683,0.9987148,-0.36313954,-0.30936033,0.6526618,0.6206299,-0.0320319
61,0.11320908,0.0027832864,"('illogical', 'logical')",0.7543412,0.5258322,0.5569869,0.46243045,0.4748457,0.3303487,-0.144497
62,1.0166645,1.0735294,"('incompetent', 'brilliant')",0.9968278,1.0297912,0.09806328,0.18755549,0.7038519,0.7636254,0.0597735
63,0.17003822,0.19267385,"('unperceptive', 'insightful')",0.6220344,0.5964995,0.18321927,0.21964037,0.3250973,0.3362712,0.0111739
64,0.4175912,0.37491226,"('shy', 'confident')",0.30766827,0.22156042,-6.49634,-6.652516,-1.9236935,-2.018681,-0.0949875
65,0.30014306,0.17796296,"('insecure', 'secure')",0.49047527,0.34737563,-0.5200676,-0.52124006,0.0901836,0.0013662,-0.0888174
66,-0.5485718,-0.48564577,"('inactive', 'active')",-0.50259507,-0.38778278,0.44483668,0.54808956,-0.2021101,-0.1084463,0.0936638
67,0.9320619,0.91595614,"('doubtful', 'determined')",0.13514133,0.040163457,-0.5123791,-0.5144073,0.1849414,0.1472374,-0.037704
68,0.46562546,0.39272732,"('dependent', 'independent')",0.18631461,0.17256996,-0.8922867,-0.8616566,-0.0801155,-0.0987865,-0.018671
69,-0.65101296,-0.5466714,"('lazy', 'industrious')",1.1306952,1.3230948,-0.2671634,-0.20768222,0.0708396,0.1895804,0.1187408
70,0.38565812,0.40040714,"('lethargic', 'energetic')",0.1260509,0.064279795,-0.42656156,-0.3640671,0.0283825,0.0335399,0.0051574
71,-0.020481523,0.031487156,"('diffident', 'self-confident')",1.5812674,1.6102989,0.36876187,0.3923246,0.6431826,0.6780368,0.0348542
72,-0.06647599,-0.054928355,"('unambitious', 'ambitious')",0.8244082,0.8086401,-0.8081395,-0.7486274,-0.0167358,0.0016948,0.0184306
73,0.7790078,0.7607737,"('helpless', 'self-reliant')",0.7133126,0.7535122,-3.2135212,-3.2583787,-0.5737336,-0.5813643,-0.0076307
74,0.040930938,0.058432326,"('undedicated', 'dedicated')",0.524509,0.40953124,-0.56365705,-0.6334522,0.0005943,-0.0551629,-0.0557572
75,-0.81435776,-0.7650318,"('meek', 'impulsive')",-0.27683666,-0.17146012,-0.8434323,-0.77489686,-0.6448756,-0.5704629,0.0744127
76,0.6697623,0.7505685,"('anxious', 'daring')",-0.34068418,-0.27678677,-0.6537863,-0.605787,-0.1082361,-0.0440017,0.0642344
77,-0.23642515,-0.26984292,"('unmotivated', 'motivated')",0.77563995,0.67790735,-1.3937154,-1.2716954,-0.2848335,-0.287877,-0.0030435
78,-1.105648,-0.9908668,"('nonresilient', 'resilient')",-0.025862152,-0.0048787873,0.3263662,0.3666995,-0.2683813,-0.209682,0.0586993
79,-0.8789383,-0.8965519,"('wavering', 'unwavering')",-0.5099349,-0.57783115,-0.4628765,-0.3756569,-0.6172499,-0.61668,0.0005699
80,1.2194561,1.2112017,"('dominated', 'dominating')",0.53801423,0.5907893,-0.991061,-0.93957263,0.2554698,0.2874728,0.032003
81,1.0611385,0.9250474,"('submissive', 'aggressive')",0.47209665,0.34972796,-0.98553765,-0.9422845,0.1825658,0.1108303,-0.0717355
