,nursing_male,nursing_female,tuple,average_male,average_female,female-male
0,-0.45585355,-0.49847114,"('unsociable', 'sociable')",-0.4558536,-0.4984711,-0.0426175
1,1.7226932,1.7073097,"('unfriendly', 'friendly')",1.7226932,1.7073097,-0.0153835
2,0.0013982225,0.13990867,"('unlikable', 'likable')",0.0013982,0.1399087,0.1385105
3,0.20859422,0.19915792,"('repellent', 'pleasant')",0.2085942,0.1991579,-0.0094363
4,-7.3438597,-7.413773,"('disliked', 'liked')",-7.3438597,-7.4137731,-0.0699134
5,0.34628525,0.25039378,"('distant', 'outgoing')",0.3462853,0.2503938,-0.0958915
6,0.7534048,0.657869,"('distant', 'open')",0.7534048,0.657869,-0.0955358
7,0.8704792,0.847361,"('insensitive', 'sensitive')",0.8704792,0.847361,-0.0231182
8,1.8544532,1.7681226,"('unaffectionate', 'affectionate')",1.8544532,1.7681226,-0.0863306
9,2.1876693,2.2432349,"('unaffectionate', 'caring')",2.1876693,2.2432349,0.0555656
10,0.080606,0.22438416,"('unsympathetic', 'sympathetic')",0.080606,0.2243842,0.1437782
11,1.471084,1.4946146,"('unhelpful', 'helpful')",1.471084,1.4946146,0.0235306
12,-1.4220842,-1.4402086,"('unsupportive', 'supportive')",-1.4220842,-1.4402086,-0.0181244
13,-0.73416674,-0.7160026,"('impolite', 'polite')",-0.7341667,-0.7160026,0.0181641
14,-0.27098197,-0.24608319,"('antisocial', 'social')",-0.270982,-0.2460832,0.0248988
15,0.44277427,0.2345963,"('boring', 'funny')",0.4427743,0.2345963,-0.208178
16,-0.43081835,-0.3521127,"('unpopular', 'popular')",-0.4308183,-0.3521127,0.0787056
17,0.49479166,0.58563083,"('nasty', 'nice')",0.4947917,0.5856308,0.0908391
18,-0.30376664,-0.19753107,"('disagreeable', 'welcoming')",-0.3037666,-0.1975311,0.1062355
19,-0.04802408,0.092273116,"('inhospitable', 'hospitable')",-0.0480241,0.0922731,0.1402972
20,0.46513596,0.24634115,"('rough', 'thoughtful')",0.465136,0.2463412,-0.2187948
21,-1.1126888,-0.8498155,"('immoral', 'moral')",-1.1126888,-0.8498155,0.2628733
22,-0.9628077,-0.9634642,"('untrustworthy', 'trustworthy')",-0.9628077,-0.9634642,-0.0006565
23,6.586466,6.723426,"('insincere', 'sincere')",6.5864658,6.7234259,0.1369601
24,1.2751334,1.2266206,"('dishonest', 'honest')",1.2751334,1.2266206,-0.0485128
25,1.2257783,1.1793675,"('egoistic', 'altruistic')",1.2257783,1.1793675,-0.0464108
26,1.8995633,1.8480942,"('hardhearted', 'benevolent')",1.8995633,1.8480942,-0.0514691
27,1.7175599,1.4930856,"('hardhearted', 'softhearted')",1.7175599,1.4930856,-0.2244743
28,1.5634842,1.5071269,"('disloyal', 'loyal')",1.5634842,1.5071269,-0.0563573
