,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
0,1.7963628,1.7584198,"('unsociable', 'sociable')",0.5922369,0.5590368,1.1942998,1.1587282,-0.0355716
1,-0.113332674,-0.09663662,"('unfriendly', 'friendly')",1.8040875,1.7645851,0.8453774,0.8339742,-0.0114032
2,0.6530969,0.5782951,"('unlikable', 'likable')",-0.09645611,-0.12134029,0.2783204,0.2284774,-0.049843
3,1.2378937,1.3158747,"('repellent', 'pleasant')",0.3345794,0.40835366,0.7862365,0.8621142,0.0758777
4,-0.6943682,-0.8856765,"('disliked', 'liked')",-7.1873264,-7.159389,-3.9408474,-4.0225329,-0.0816855
5,-2.1605637,-2.1761358,"('distant', 'outgoing')",-0.6880383,-0.71257013,-1.424301,-1.444353,-0.020052
6,-2.85536,-2.8997767,"('distant', 'open')",-0.11586851,-0.1404406,-1.4856143,-1.5201087,-0.0344944
7,1.7420044,1.9847515,"('insensitive', 'sensitive')",1.581692,1.7604672,1.6618482,1.8726094,0.2107612
8,0.31821498,0.30185944,"('unaffectionate', 'affectionate')",1.2823144,1.1834955,0.8002647,0.7426775,-0.0575872
9,0.8312177,0.8624203,"('unaffectionate', 'caring')",1.6756514,1.6368576,1.2534345,1.249639,-0.0037955
10,2.0888813,2.208799,"('unsympathetic', 'sympathetic')",-0.08635815,0.040072065,1.0012616,1.1244354,0.1231738
11,1.7847794,1.8843893,"('unhelpful', 'helpful')",1.6560087,1.7237611,1.7203941,1.8040752,0.0836811
12,2.3958707,2.5576572,"('unsupportive', 'supportive')",-1.1359322,-0.9893338,0.6299692,0.7841617,0.1541925
13,0.8377132,0.8896663,"('impolite', 'polite')",-0.17466098,-0.16090663,0.3315261,0.3643799,0.0328538
14,1.8309788,1.8160245,"('antisocial', 'social')",0.44651634,0.51242936,1.1387476,1.164227,0.0254794
15,0.16515765,0.15209535,"('boring', 'funny')",0.3436961,0.22427706,0.2544269,0.1881862,-0.0662407
16,-1.3070358,-1.3367245,"('unpopular', 'popular')",-0.006033972,-0.0402451,-0.6565349,-0.6884848,-0.0319499
17,-0.41072813,-0.43044734,"('nasty', 'nice')",0.2437501,0.34681767,-0.083489,-0.0418148,0.0416742
18,0.4011683,0.4808861,"('disagreeable', 'welcoming')",0.15324172,0.21481146,0.277205,0.3478488,0.0706438
19,-0.51329434,-0.5546194,"('inhospitable', 'hospitable')",-0.4127069,-0.5002157,-0.4630006,-0.5274175,-0.0644169
20,0.36900863,0.3369134,"('rough', 'thoughtful')",0.30144545,0.34553093,0.335227,0.3412222,0.0059952
21,2.2638097,2.3402421,"('immoral', 'moral')",0.25821942,0.3818366,1.2610146,1.3610394,0.1000248
22,1.2545667,1.3260909,"('untrustworthy', 'trustworthy')",-0.62344867,-0.5174811,0.315559,0.4043049,0.0887459
23,2.316291,2.4786122,"('insincere', 'sincere')",6.238446,6.2426386,4.2773685,4.3606253,0.0832568
24,1.3414962,1.4601173,"('dishonest', 'honest')",1.0047506,1.0057961,1.1731234,1.2329566,0.0598332
25,-0.3553453,-0.3863122,"('egoistic', 'altruistic')",1.2110116,1.1297469,0.4278332,0.3717174,-0.0561158
26,0.53082323,0.39175212,"('hardhearted', 'benevolent')",1.7338313,1.7073336,1.1323273,1.0495429,-0.0827844
27,0.07482389,0.082526974,"('hardhearted', 'softhearted')",1.391965,1.3558446,0.7333944,0.7191858,-0.0142086
28,1.2572271,1.2357584,"('disloyal', 'loyal')",1.8311228,1.7418593,1.5441749,1.4888089,-0.055366
29,-0.60146534,-0.6360048,"('unfair', 'fair')",-1.2719841,-1.3929129,-0.9367247,-1.0144589,-0.0777342
