,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,2.1640685,2.055916,"('unsociable', 'sociable')",0.63970816,0.47305578,-0.2994099,-0.44522998,0.834789,0.6945806,-0.1402084
1,-0.9281701,-0.9828152,"('unfriendly', 'friendly')",-0.66233814,-0.8043373,1.6756349,1.612062,0.0283755,-0.0583635,-0.086739
2,0.22163987,0.22917797,"('unlikable', 'likable')",0.75771,0.9311209,0.5331225,0.7194279,0.5041575,0.6265755,0.122418
3,0.9438528,1.0439249,"('repellent', 'pleasant')",0.6700846,0.65008086,0.29103425,0.33795667,0.6349905,0.6773208,0.0423303
4,-1.834575,-1.9922717,"('disliked', 'liked')",-0.09759914,-0.17663048,-5.806185,-5.6705422,-2.579453,-2.6131481,-0.0336951
5,-2.500813,-2.578125,"('distant', 'outgoing')",-1.2843654,-1.2494029,-0.10730365,-0.04293052,-1.297494,-1.2901529,0.0073411
6,-2.672567,-2.6988842,"('distant', 'open')",-1.918082,-1.903211,0.5388661,0.5600054,-1.3505942,-1.3473632,0.003231
7,2.0837622,2.1000779,"('insensitive', 'sensitive')",0.5762296,0.6276366,1.3992629,1.3670387,1.3530849,1.3649178,0.0118329
8,-1.1216842,-1.2064779,"('unaffectionate', 'affectionate')",-0.48515874,-0.548818,0.6688724,0.6150519,-0.3126569,-0.3800813,-0.0674244
9,-0.09230843,-0.1703984,"('unaffectionate', 'caring')",0.19564427,0.099539965,1.33754,1.3281894,0.480292,0.4191103,-0.0611817
10,3.2253892,3.3683078,"('unsympathetic', 'sympathetic')",1.0069016,0.8871826,0.52241886,0.4258303,1.5849032,1.5604402,-0.024463
11,1.3564566,1.4105991,"('unhelpful', 'helpful')",1.0055791,1.0220268,2.2566895,2.2552276,1.5395751,1.5626178,0.0230427
12,2.67939,2.70405,"('unsupportive', 'supportive')",1.6395985,1.7542455,-1.0070065,-0.9216594,1.1039939,1.1788788,0.0748849
13,1.8022714,1.639879,"('impolite', 'polite')",1.0616397,1.0876061,0.1673971,0.10791274,1.0104361,0.9451327,-0.0653034
14,3.5650594,3.4764106,"('antisocial', 'social')",1.7477095,1.6949829,-0.35985172,-0.38847923,1.6509724,1.5943047,-0.0566677
15,-0.6879611,-0.7891473,"('boring', 'funny')",-0.75617427,-0.8076238,0.43427813,0.41335517,-0.3366191,-0.394472,-0.0578529
16,-2.8729353,-2.891099,"('unpopular', 'popular')",-1.0835183,-1.0141113,0.47420576,0.5541228,-1.1607493,-1.1170292,0.0437201
17,-0.8824806,-0.90105265,"('nasty', 'nice')",-0.76346594,-0.74710274,-0.19146182,-0.17666627,-0.6124694,-0.6082739,0.0041955
18,-0.2163677,-0.2764187,"('disagreeable', 'welcoming')",-0.32311162,-0.19145086,-0.5120495,-0.44386038,-0.3505096,-0.30391,0.0465996
19,-1.219219,-1.1893246,"('inhospitable', 'hospitable')",-1.0604962,-1.0714378,0.038665783,0.07031007,-0.7470164,-0.7301508,0.0168656
20,1.2625499,1.3908731,"('rough', 'thoughtful')",-0.34204793,-0.22782408,0.90290385,0.9668562,0.6078019,0.7099684,0.1021665
21,2.4664862,2.5643876,"('immoral', 'moral')",1.024785,1.0076761,-0.6064292,-0.5523866,0.961614,1.0065591,0.0449451
22,1.348339,1.3452821,"('untrustworthy', 'trustworthy')",0.3550655,0.34442413,-0.9823197,-0.9263353,0.2403616,0.254457,0.0140954
23,1.6638857,1.7117637,"('insincere', 'sincere')",0.33452952,0.36658075,5.6808105,5.5325575,2.559742,2.5369673,-0.0227747
24,1.3784677,1.349354,"('dishonest', 'honest')",-0.34590027,-0.3700896,1.1796877,1.1429223,0.7374183,0.7073956,-0.0300227
25,-1.426711,-1.5049951,"('egoistic', 'altruistic')",0.19420108,0.16680598,1.1502683,1.1241391,-0.0274138,-0.07135,-0.0439362
26,0.712984,0.53362954,"('hardhearted', 'benevolent')",1.7336849,1.5860517,1.8462805,1.7619889,1.4309831,1.2938901,-0.137093
27,0.42325816,0.41230172,"('hardhearted', 'softhearted')",0.15999292,0.2172835,1.5155921,1.4121212,0.6996144,0.6805688,-0.0190456
28,0.63822085,0.54765606,"('disloyal', 'loyal')",-0.012923831,-0.14436278,1.0612475,0.9659161,0.5621815,0.4564031,-0.1057784
29,-1.3274051,-1.4449276,"('unfair', 'fair')",-1.7711052,-1.7344967,-0.83560383,-1.0050384,-1.3113713,-1.3948208,-0.0834495
30,1.6536934,1.5736307,"('intolerant', 'tolerant')",2.0482173,1.9591085,1.3451293,1.299263,1.6823467,1.6106674,-0.0716793
31,-2.8877547,-2.9922194,"('evil', 'good')",-1.3006742,-1.3140634,-1.0716474,-1.1100267,-1.7533588,-1.8054366,-0.0520778
32,1.4025254,1.3527393,"('unkind', 'kind')",0.67556137,0.57240355,1.1709442,1.0781488,1.0830104,1.0010972,-0.0819132
33,-0.36683,-0.47339097,"('wrong', 'right')",0.17727005,0.12405441,-0.31121612,-0.354056,-0.1669254,-0.2344642,-0.0675388
34,-0.36914256,-0.26175612,"('mean', 'honorable')",-0.112113014,-0.002305448,5.8620877,5.880823,1.7936107,1.8722539,0.0786432
35,-2.8464584,-2.966687,"('corrupt', 'incorrupt')",-2.366268,-2.4302363,-0.5315098,-0.7349631,-1.9147455,-2.043962,-0.1292165
36,-3.6118965,-3.711051,"('hostile', 'amicable')",-2.652931,-2.8637574,-0.33138984,-0.46708634,-2.1987392,-2.3472981,-0.1485589
37,0.9026515,1.0016453,"('fake', 'genuine')",-0.08173201,-0.048985925,0.6964388,0.7091894,0.5057861,0.5539496,0.0481635
38,0.31456444,0.22947879,"('untruthful', 'truthful')",-0.18772535,-0.22154966,0.074701816,0.10227834,0.0671803,0.0367358,-0.0304445
