,church_male,church_female,tuple,&_male,&_female,dwight_male,dwight_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7837994,0.6911221,"('unsociable', 'sociable')",0.6774012,0.54253227,0.2859617,0.35536936,-0.34071416,-0.53840536,0.351612,0.2626546,-0.0889574
1,0.1573978,0.20362777,"('unfriendly', 'friendly')",-0.7142077,-0.7553347,0.45645326,0.44934738,1.937236,1.777129,0.4592198,0.4186924,-0.0405274
2,-0.24522011,-0.1302574,"('unlikable', 'likable')",0.6862444,0.7788634,-0.025328506,0.12778205,0.33575732,0.36746785,0.1878633,0.285964,0.0981007
3,0.32106927,0.40319312,"('repellent', 'pleasant')",0.19127168,0.35445055,-0.9957962,-0.88711196,0.24329577,0.32509792,-0.0600399,0.0489074,0.1089473
4,-0.11294424,-0.17274514,"('disliked', 'liked')",0.067889266,0.034684937,-0.4326323,-0.5060384,-5.5496664,-5.5740294,-1.5068384,-1.5545321,-0.0476937
5,-0.5864641,-0.50492007,"('distant', 'outgoing')",-0.8433561,-0.78596115,0.5373034,0.5814784,-0.016987193,0.019973923,-0.227376,-0.1723572,0.0550188
6,-0.07392688,0.030724961,"('distant', 'open')",-0.6244555,-0.52959895,0.5816083,0.5972174,0.3140189,0.35549825,0.0493112,0.1134604,0.0641492
7,1.4910808,1.4932126,"('insensitive', 'sensitive')",0.6319102,0.8119296,-0.1146252,-0.09617643,0.9663859,0.92273843,0.7436879,0.7829261,0.0392382
8,-0.4383581,-0.39620233,"('unaffectionate', 'affectionate')",-0.9780457,-0.92862844,0.47018838,0.4336191,0.9654313,0.87103975,0.004804,-0.005043,-0.009847
9,0.7474721,0.79693145,"('unaffectionate', 'caring')",-0.46006602,-0.41179496,0.85454845,0.8270279,1.2807242,1.2431207,0.6056697,0.6138213,0.0081516
10,0.5162949,0.4823226,"('unsympathetic', 'sympathetic')",0.45474496,0.47440922,-0.5260214,-0.4870057,0.10232673,0.0667512,0.1368363,0.1341193,-0.002717
11,0.8017573,0.824359,"('unhelpful', 'helpful')",0.03334133,0.244534,0.20043048,0.2735103,2.094129,2.1466198,0.7824146,0.8722558,0.0898412
12,1.8576238,1.9993471,"('unsupportive', 'supportive')",0.74137634,1.0224103,1.7745966,1.8759537,-0.95058644,-0.9036463,0.8557526,0.9985161,0.1427635
13,0.119455114,0.12778325,"('impolite', 'polite')",-0.23626423,-0.20988187,0.30756626,0.41233644,-0.4287175,-0.5389624,-0.0594901,-0.0521812,0.0073089
