,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1625371,-1.3046805,"('unsociable', 'sociable')",-0.40403935,-0.48948878,-0.7832882,-0.8970846,-0.1137964
1,0.81349677,0.69758016,"('unfriendly', 'friendly')",1.6971401,1.5627542,1.2553184,1.1301671,-0.1251513
2,0.7539295,0.83461154,"('unlikable', 'likable')",0.6827757,0.7209834,0.7183526,0.7777975,0.0594449
3,-0.8352278,-0.8036662,"('repellent', 'pleasant')",-0.009934185,0.019001175,-0.422581,-0.3923325,0.0302485
4,-0.009040393,-0.07046254,"('disliked', 'liked')",-5.9644856,-5.9742246,-2.986763,-3.0223436,-0.0355806
5,0.6651479,0.70737696,"('distant', 'outgoing')",-0.09292146,-0.06719141,0.2861132,0.3200928,0.0339796
6,0.7910308,0.81640893,"('distant', 'open')",0.38503683,0.34624752,0.5880338,0.5813282,-0.0067056
7,-1.09925,-1.1032672,"('insensitive', 'sensitive')",0.054492164,0.09367959,-0.5223789,-0.5047938,0.0175851
8,0.14440647,0.091347784,"('unaffectionate', 'affectionate')",0.794649,0.6567335,0.4695277,0.3740407,-0.095487
9,0.037642825,-0.058164243,"('unaffectionate', 'caring')",1.044231,0.9503644,0.5409369,0.4461001,-0.0948368
10,-2.5209048,-2.5374281,"('unsympathetic', 'sympathetic')",-0.9719377,-0.9936002,-1.7464212,-1.7655141,-0.0190929
11,-0.9869684,-1.0272236,"('unhelpful', 'helpful')",1.2005507,1.2256174,0.1067911,0.0991969,-0.0075942
12,-0.5951766,-0.51567835,"('unsupportive', 'supportive')",-2.0326316,-1.9869853,-1.313904,-1.2513318,0.0625722
13,-1.4810264,-1.5050007,"('impolite', 'polite')",-0.8394754,-0.8449664,-1.1602509,-1.1749835,-0.0147326
14,-0.91174525,-0.9382598,"('antisocial', 'social')",-0.78708327,-0.8210677,-0.8494142,-0.8796637,-0.0302495
15,0.40983793,0.3270039,"('boring', 'funny')",0.6602512,0.59616244,0.5350446,0.4615832,-0.0734614
16,0.12637433,0.14940949,"('unpopular', 'popular')",0.7224115,0.7557973,0.4243929,0.4526034,0.0282105
17,-0.10672355,-0.11840847,"('nasty', 'nice')",-0.17162244,-0.15766752,-0.139173,-0.138038,0.001135
18,0.19728714,0.21251288,"('disagreeable', 'welcoming')",-0.27950335,-0.3466265,-0.0411081,-0.0670568,-0.0259487
19,0.0036633397,-0.0023311367,"('inhospitable', 'hospitable')",0.14033568,0.20056878,0.0719995,0.0991188,0.0271193
20,0.56682736,0.5600506,"('rough', 'thoughtful')",1.25013,1.2326149,0.9084787,0.8963327,-0.012146
21,-1.3781816,-1.4570736,"('immoral', 'moral')",-0.7648462,-0.7152511,-1.0715139,-1.0861623,-0.0146484
22,-0.317907,-0.38684037,"('untrustworthy', 'trustworthy')",-0.9529791,-1.0884705,-0.635443,-0.7376554,-0.1022124
23,-0.8841538,-0.9903623,"('insincere', 'sincere')",5.218789,5.0479636,2.1673176,2.0288007,-0.1385169
24,-0.7468486,-0.76047546,"('dishonest', 'honest')",0.6013558,0.48633632,-0.0727464,-0.1370696,-0.0643232
25,0.68284774,0.67280495,"('egoistic', 'altruistic')",1.6258651,1.6166941,1.1543565,1.1447495,-0.009607
26,0.70790845,0.6241198,"('hardhearted', 'benevolent')",1.8701754,1.7294601,1.2890419,1.17679,-0.1122519
27,-0.70277464,-0.6747895,"('hardhearted', 'softhearted')",1.2458655,1.157104,0.2715454,0.2411573,-0.0303881
28,-0.5798676,-0.7711148,"('disloyal', 'loyal')",0.82716084,0.6780721,0.1236466,-0.0465214,-0.170168
29,0.03195246,-0.045754205,"('unfair', 'fair')",-0.2399472,-0.3667965,-0.1039974,-0.2062753,-0.1022779
30,-0.21724682,-0.28373122,"('intolerant', 'tolerant')",1.1234686,1.0730015,0.4531109,0.3946351,-0.0584758
31,1.0819545,1.163978,"('evil', 'good')",-0.6492907,-0.67301196,0.2163319,0.245483,0.0291511
32,-0.70444185,-0.7393675,"('unkind', 'kind')",0.5857273,0.4372311,-0.0593573,-0.1510682,-0.0917109
33,0.7644548,0.6899097,"('wrong', 'right')",-0.44813684,-0.48272163,0.158159,0.103594,-0.054565
34,-0.32131708,-0.18857017,"('mean', 'honorable')",5.887928,5.9479885,2.7833054,2.8797092,0.0964038
35,1.2380204,1.1885381,"('corrupt', 'incorrupt')",0.3952846,0.32141212,0.8166525,0.7549751,-0.0616774
