,tattoo_male,tattoo_female,tuple,average_male,average_female,female-male
0,0.22242889,0.13973117,"('unsociable', 'sociable')",0.2224289,0.1397312,-0.0826977
1,1.9976178,1.9699217,"('unfriendly', 'friendly')",1.9976178,1.9699217,-0.0276961
2,0.44668448,0.5185323,"('unlikable', 'likable')",0.4466845,0.5185323,0.0718478
3,-0.5624132,-0.6232737,"('repellent', 'pleasant')",-0.5624132,-0.6232737,-0.0608605
4,-6.682142,-6.3863444,"('disliked', 'liked')",-6.6821418,-6.3863444,0.2957974
5,-0.42372856,-0.3838018,"('distant', 'outgoing')",-0.4237286,-0.3838018,0.0399268
6,0.16363758,0.20616011,"('distant', 'open')",0.1636376,0.2061601,0.0425225
7,0.40200073,0.40480524,"('insensitive', 'sensitive')",0.4020007,0.4048052,0.0028045
8,1.3256327,1.150708,"('unaffectionate', 'affectionate')",1.3256327,1.150708,-0.1749247
9,2.3532867,2.2527604,"('unaffectionate', 'caring')",2.3532867,2.2527604,-0.1005263
10,0.2031057,0.046481553,"('unsympathetic', 'sympathetic')",0.2031057,0.0464816,-0.1566241
11,1.991961,1.9080982,"('unhelpful', 'helpful')",1.991961,1.9080982,-0.0838628
12,-0.92117584,-0.86899793,"('unsupportive', 'supportive')",-0.9211758,-0.8689979,0.0521779
13,-0.035991907,-0.17204079,"('impolite', 'polite')",-0.0359919,-0.1720408,-0.1360489
14,0.008800341,-0.14814623,"('antisocial', 'social')",0.0088003,-0.1481462,-0.1569465
15,0.808026,0.812833,"('boring', 'funny')",0.808026,0.812833,0.004807
16,-0.37521437,-0.3332712,"('unpopular', 'popular')",-0.3752144,-0.3332712,0.0419432
17,-0.6444978,-0.6414936,"('nasty', 'nice')",-0.6444978,-0.6414936,0.0030042
18,-0.7319135,-0.7478438,"('disagreeable', 'welcoming')",-0.7319135,-0.7478438,-0.0159303
19,-0.26879537,-0.18693131,"('inhospitable', 'hospitable')",-0.2687954,-0.1869313,0.0818641
20,0.0106380135,-0.05565924,"('rough', 'thoughtful')",0.010638,-0.0556592,-0.0662972
21,-0.5478883,-0.511486,"('immoral', 'moral')",-0.5478883,-0.511486,0.0364023
22,-0.9165733,-1.0130559,"('untrustworthy', 'trustworthy')",-0.9165733,-1.0130559,-0.0964826
23,6.5655885,6.2957144,"('insincere', 'sincere')",6.5655885,6.2957144,-0.2698741
24,1.5737396,1.4231725,"('dishonest', 'honest')",1.5737396,1.4231725,-0.1505671
25,0.6898258,0.5779437,"('egoistic', 'altruistic')",0.6898258,0.5779437,-0.1118821
26,1.9158983,1.8551483,"('hardhearted', 'benevolent')",1.9158983,1.8551483,-0.06075
27,1.0005006,0.77687544,"('hardhearted', 'softhearted')",1.0005006,0.7768754,-0.2236252
28,1.3153375,1.1258994,"('disloyal', 'loyal')",1.3153375,1.1258994,-0.1894381
29,-0.62861717,-0.7077723,"('unfair', 'fair')",-0.6286172,-0.7077723,-0.0791551
30,1.0979083,1.0432765,"('intolerant', 'tolerant')",1.0979083,1.0432765,-0.0546318
31,-1.4499918,-1.3905034,"('evil', 'good')",-1.4499918,-1.3905034,0.0594884
32,1.7253789,1.6132241,"('unkind', 'kind')",1.7253789,1.6132241,-0.1121548
33,-0.081916735,-0.09770903,"('wrong', 'right')",-0.0819167,-0.097709,-0.0157923
34,4.3511806,4.308058,"('mean', 'honorable')",4.3511806,4.3080578,-0.0431228
35,-1.159667,-1.2543247,"('corrupt', 'incorrupt')",-1.159667,-1.2543247,-0.0946577
36,-0.78365135,-0.7642203,"('hostile', 'amicable')",-0.7836514,-0.7642203,0.0194311
37,0.10754596,-0.047992676,"('fake', 'genuine')",0.107546,-0.0479927,-0.1555387
38,0.62336415,0.62685895,"('untruthful', 'truthful')",0.6233642,0.6268589,0.0034947
39,0.057495803,-0.007196322,"('exploitative', 'cooperative')",0.0574958,-0.0071963,-0.0646921
40,-2.407835,-2.4820993,"('stingy', 'generous')",-2.407835,-2.4820993,-0.0742643
41,0.46518025,0.37607443,"('unforgiving', 'forgiving')",0.4651802,0.3760744,-0.0891058
42,-3.0292192,-2.9668121,"('unreliable', 'reliable')",-3.0292192,-2.9668121,0.0624071
43,1.2990842,1.2778782,"('irresponsible', 'responsible')",1.2990842,1.2778782,-0.021206
44,-2.0874922,-2.111058,"('prejudiced', 'unprejudiced')",-2.0874922,-2.111058,-0.0235658
45,-0.282787,-0.32581198,"('incompetent', 'competent')",-0.282787,-0.325812,-0.043025
46,-1.2484137,-1.2808522,"('uncompetitive', 'competitive')",-1.2484137,-1.2808522,-0.0324385
47,4.9069,4.719621,"('stupid', 'smart')",4.9068999,4.7196212,-0.1872787
48,0.9386605,0.93718773,"('unintelligent', 'intelligent')",0.9386605,0.9371877,-0.0014728
49,0.036750797,0.07102126,"('unable', 'able')",0.0367508,0.0710213,0.0342705
50,-0.5692323,-0.6781143,"('clumsy', 'skillful')",-0.5692323,-0.6781143,-0.108882
51,-0.28432786,-0.40785283,"('uneducated', 'educated')",-0.2843279,-0.4078528,-0.1235249
52,-0.9765811,-1.0492761,"('irrational', 'rational')",-0.9765811,-1.0492761,-0.072695
53,0.7065713,0.67635125,"('uncreative', 'creative')",0.7065713,0.6763512,-0.0302201
54,1.1560766,1.1509522,"('incapable', 'capable')",1.1560766,1.1509522,-0.0051244
55,0.51104075,0.475332,"('incompetent', 'clever')",0.5110407,0.475332,-0.0357087
56,1.1689614,1.1652954,"('impractical', 'practical')",1.1689614,1.1652954,-0.003666
57,-2.5770776,-2.4610422,"('unimaginative', 'imaginative')",-2.5770776,-2.4610422,0.1160354
58,-0.16781005,-0.11734212,"('undiscriminating', 'discriminating')",-0.1678101,-0.1173421,0.050468
59,-0.47892052,-0.5170453,"('foolish', 'wise')",-0.4789205,-0.5170453,-0.0381248
60,0.9216528,0.9638561,"('inefficient', 'efficient')",0.9216528,0.9638561,0.0422033
61,-0.04353618,-0.22323108,"('illogical', 'logical')",-0.0435362,-0.2232311,-0.1796949
62,0.354598,0.36983952,"('incompetent', 'brilliant')",0.354598,0.3698395,0.0152415
63,-0.056245722,-0.049884655,"('unperceptive', 'insightful')",-0.0562457,-0.0498847,0.006361
64,-6.8771863,-6.7270846,"('shy', 'confident')",-6.8771863,-6.7270846,0.1501017
65,0.08737211,0.0721754,"('insecure', 'secure')",0.0873721,0.0721754,-0.0151967
66,-1.3016256,-1.389295,"('inactive', 'active')",-1.3016256,-1.389295,-0.0876694
67,-0.33834755,-0.38173336,"('doubtful', 'determined')",-0.3383476,-0.3817334,-0.0433858
68,-1.2704618,-1.2984633,"('dependent', 'independent')",-1.2704618,-1.2984633,-0.0280015
69,-1.6677268,-1.6040756,"('lazy', 'industrious')",-1.6677268,-1.6040756,0.0636512
70,-0.54933184,-0.78108776,"('lethargic', 'energetic')",-0.5493318,-0.7810878,-0.231756
71,1.285112,1.3897072,"('diffident', 'self-confident')",1.285112,1.3897072,0.1045952
72,0.6375481,0.63604,"('unambitious', 'ambitious')",0.6375481,0.63604,-0.0015081
73,-3.0040605,-2.8057778,"('helpless', 'self-reliant')",-3.0040605,-2.8057778,0.1982827
74,0.15298878,0.08498337,"('undedicated', 'dedicated')",0.1529888,0.0849834,-0.0680054
75,-1.53883,-1.4914763,"('meek', 'impulsive')",-1.53883,-1.4914763,0.0473537
76,0.24386539,0.27032208,"('anxious', 'daring')",0.2438654,0.2703221,0.0264567
77,-1.1027234,-0.94330525,"('unmotivated', 'motivated')",-1.1027234,-0.9433053,0.1594181
78,-0.25225216,-0.26786643,"('nonresilient', 'resilient')",-0.2522522,-0.2678664,-0.0156142
79,0.012030309,0.013644076,"('wavering', 'unwavering')",0.0120303,0.0136441,0.0016138
80,-1.4697386,-1.6382667,"('dominated', 'dominating')",-1.4697386,-1.6382667,-0.1685281
81,-0.8935667,-0.9258731,"('submissive', 'aggressive')",-0.8935667,-0.9258731,-0.0323064
82,5.1392365,4.972964,"('poor', 'rich')",5.1392365,4.9729638,-0.1662727
83,-0.42925218,-0.44078058,"('powerless', 'powerful')",-0.4292522,-0.4407806,-0.0115284
84,0.6094047,0.67059284,"('inferior', 'superior')",0.6094047,0.6705928,0.0611881
85,0.6422598,0.71254927,"('insignificant', 'prestigious')",0.6422598,0.7125493,0.0702895
86,0.28992864,0.13409418,"('uninfluential', 'influential')",0.2899286,0.1340942,-0.1558344
87,-0.5849815,-0.494982,"('unsuccessful', 'successful')",-0.5849815,-0.494982,0.0899995
88,0.2973182,0.3510927,"('low', 'eminent')",0.2973182,0.3510927,0.0537745
