,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
0,-0.2670232,-0.4679408,"('unsociable', 'sociable')",0.21371943,0.11812501,-0.27927628,-0.34786108,-0.11086,-0.232559,-0.121699
1,0.14966983,0.06494567,"('unfriendly', 'friendly')",0.05475867,0.070799276,2.0249417,2.013682,0.7431234,0.7164756,-0.0266478
2,1.2307138,1.1603867,"('unlikable', 'likable')",0.50085133,0.5025871,0.76058817,0.91907,0.8307178,0.8606812,0.0299634
3,0.08000606,0.15399864,"('repellent', 'pleasant')",-0.28115445,-0.10066664,0.4926419,0.5949035,0.0971645,0.2160785,0.118914
4,-0.09302563,-0.16368957,"('disliked', 'liked')",0.61275315,0.45548755,-6.8375726,-6.919226,-2.1059483,-2.2091427,-0.1031944
5,-0.7005556,-0.7278993,"('distant', 'outgoing')",0.3198123,0.37975848,-0.23766819,-0.061077252,-0.2061372,-0.136406,0.0697312
6,-0.8965858,-0.824215,"('distant', 'open')",0.31206593,0.46000317,-0.08108659,0.14159767,-0.2218688,-0.0742047,0.1476641
7,0.45716727,0.49777222,"('insensitive', 'sensitive')",-0.43267623,-0.32611045,0.42304316,0.5455011,0.1491781,0.2390543,0.0898762
8,-0.48901057,-0.37080503,"('unaffectionate', 'affectionate')",-0.00031803548,0.07412196,0.9672314,0.99088454,0.1593009,0.2314005,0.0720996
9,0.36943263,0.34863824,"('unaffectionate', 'caring')",0.33723176,0.43965837,1.306943,1.3512449,0.6712025,0.7131805,0.041978
10,0.08324336,0.19401479,"('unsympathetic', 'sympathetic')",-1.0281422,-0.9480284,-0.05423995,0.023045205,-0.3330463,-0.2436561,0.0893902
11,0.002291754,-0.08253582,"('unhelpful', 'helpful')",-0.3096612,-0.3998996,2.154016,2.1019394,0.6155488,0.5398347,-0.0757141
12,0.36543468,0.55944985,"('unsupportive', 'supportive')",-0.18470207,-0.017377865,-1.980573,-1.7573082,-0.5999468,-0.4050787,0.1948681
13,-0.70421576,-0.68521446,"('impolite', 'polite')",-0.9984102,-0.9210737,-0.62177736,-0.6117242,-0.7748011,-0.7393374,0.0354637
14,1.252566,1.0987301,"('antisocial', 'social')",1.1843739,1.1410663,0.0190811,-0.049438506,0.8186736,0.7301193,-0.0885543
15,0.99850786,0.81175107,"('boring', 'funny')",1.1530555,0.8920349,1.1827049,1.0765126,1.1114228,0.9267662,-0.1846566
16,-1.2865858,-1.3654151,"('unpopular', 'popular')",-0.91471756,-1.021182,0.050373077,0.007838152,-0.7169768,-0.7929196,-0.0759428
17,-0.22591105,-0.12271583,"('nasty', 'nice')",0.2123552,0.2958387,0.17623824,0.18118486,0.0542275,0.1181026,0.0638751
18,-0.9303366,-0.49530804,"('disagreeable', 'welcoming')",-1.2040087,-0.7723762,-1.0680712,-0.82257533,-1.0674721,-0.6967532,0.3707189
19,-0.16034314,-0.08531383,"('inhospitable', 'hospitable')",-0.15131393,-0.043723173,0.011008687,0.1442253,-0.1002161,0.0050628,0.1052789
20,-0.11790658,-0.0058980053,"('rough', 'thoughtful')",-1.0640562,-0.9522028,0.17339902,0.17857191,-0.3361879,-0.259843,0.0763449
21,0.52305037,0.5997471,"('immoral', 'moral')",-0.405183,-0.3173968,-0.96773493,-0.7942435,-0.2832892,-0.1706311,0.1126581
22,0.22874348,0.28059292,"('untrustworthy', 'trustworthy')",-0.460695,-0.49863404,-0.7885188,-0.7357755,-0.3401568,-0.3179389,0.0222179
23,0.6880802,0.73004246,"('insincere', 'sincere')",-0.049875583,0.0064101024,6.190435,6.1741867,2.2762132,2.3035464,0.0273332
24,0.25300503,0.39677772,"('dishonest', 'honest')",-0.4464424,-0.22109355,0.76748526,0.88009727,0.1913493,0.3519272,0.1605779
25,-0.044830367,0.042486656,"('egoistic', 'altruistic')",0.4015605,0.45890638,1.4671794,1.4510372,0.6079698,0.6508101,0.0428403
26,1.723805,1.5570235,"('hardhearted', 'benevolent')",3.0235312,2.852498,2.1520615,2.0040727,2.2997993,2.1378647,-0.1619346
