,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.29690054,-0.4401754,"('unsociable', 'sociable')",0.874182,0.6629308,-0.3174856,-0.5076416,0.0865986,-0.0949621,-0.1815607
1,-1.404334,-1.4023875,"('unfriendly', 'friendly')",1.3942035,1.1791445,2.1446908,1.8634015,0.7115201,0.5467195,-0.1648006
2,0.6086393,0.66918784,"('unlikable', 'likable')",2.3986716,2.5108457,0.6454287,0.7588454,1.2175798,1.3129596,0.0953798
3,-0.5353786,-0.39161846,"('repellent', 'pleasant')",0.0076652654,0.08083983,-0.12487073,-0.016535155,-0.217528,-0.1091046,0.1084234
4,-0.050481882,-0.02307199,"('disliked', 'liked')",-0.05482587,-0.03473113,-6.089425,-6.024796,-2.0649109,-2.0275331,0.0373778
5,-0.90354294,-0.91683465,"('distant', 'outgoing')",0.28455293,0.26671952,0.0022877492,-0.009244941,-0.2055674,-0.2197867,-0.0142193
6,-1.425062,-1.3976656,"('distant', 'open')",-0.64403474,-0.7066898,0.43707678,0.34589338,-0.5440066,-0.586154,-0.0421474
7,0.7069932,0.7632672,"('insensitive', 'sensitive')",0.6289468,0.6879514,0.7504954,0.6702567,0.6954784,0.7071584,0.01168
8,-0.82245636,-0.82851076,"('unaffectionate', 'affectionate')",0.034305617,0.0033840854,0.60401106,0.42683554,-0.0613799,-0.1327637,-0.0713838
9,-0.43897665,-0.39209002,"('unaffectionate', 'caring')",1.5051154,1.4653051,1.2884156,1.1623461,0.7848514,0.745187,-0.0396644
10,-0.17870337,-0.16329367,"('unsympathetic', 'sympathetic')",-0.2775039,-0.2233753,0.00047743088,-0.13951556,-0.1519099,-0.1753949,-0.023485
11,0.4872115,0.5969137,"('unhelpful', 'helpful')",0.5305183,0.5581312,2.2405903,2.2632155,1.0861067,1.1394202,0.0533135
12,0.7813169,0.9179583,"('unsupportive', 'supportive')",1.3765186,1.5149609,-1.5279633,-1.5698133,0.2099574,0.287702,0.0777446
13,1.0482274,0.94254774,"('impolite', 'polite')",0.8619772,0.8380642,0.28625995,0.2680518,0.7321548,0.682888,-0.0492668
14,0.99696356,1.0117314,"('antisocial', 'social')",1.9105881,1.971653,-0.7770618,-0.74903274,0.7101633,0.7447839,0.0346206
15,-0.15709111,-0.21664093,"('boring', 'funny')",-0.41694868,-0.39925164,0.35714772,0.31970143,-0.0722974,-0.0987304,-0.026433
16,-0.8429151,-0.75813437,"('unpopular', 'popular')",-0.41050678,-0.33275306,0.5373235,0.61484796,-0.2386995,-0.1586798,0.0800197
17,-0.10246294,0.0034017153,"('nasty', 'nice')",-0.30199498,-0.18138418,-0.5041977,-0.39356792,-0.3028852,-0.1905168,0.1123684
18,0.07273342,0.14406626,"('disagreeable', 'welcoming')",-0.24164699,-0.2520151,-0.2676012,-0.33942753,-0.1455049,-0.1491255,-0.0036206
19,-0.4110333,-0.40970877,"('inhospitable', 'hospitable')",-0.6444931,-0.7270372,0.04468217,0.009902149,-0.3369481,-0.3756146,-0.0386665
20,-0.17967291,-0.10079571,"('rough', 'thoughtful')",0.13372774,0.17657417,0.6890652,0.6376918,0.2143734,0.2378234,0.02345
21,1.079119,1.0667273,"('immoral', 'moral')",0.96069914,0.9927577,-0.59671736,-0.5649098,0.4810336,0.4981917,0.0171581
22,0.42443782,0.4234467,"('untrustworthy', 'trustworthy')",-0.5760312,-0.65377563,-1.2087439,-1.2414346,-0.4534458,-0.4905878,-0.037142
23,0.06344148,0.10646835,"('insincere', 'sincere')",0.9074952,0.8715745,5.9053373,5.7770567,2.2920914,2.2516998,-0.0403916
24,0.48516974,0.38400292,"('dishonest', 'honest')",0.28791916,0.2639826,0.78207546,0.65390474,0.5183881,0.4339634,-0.0844247
