,swine_male,swine_female,tuple,average_male,average_female,female-male
0,-0.41181356,-0.5186422,"('unsociable', 'sociable')",-0.4118136,-0.5186422,-0.1068286
1,-0.68724734,-1.0223964,"('unfriendly', 'friendly')",-0.6872473,-1.0223964,-0.3351491
2,0.27254304,0.17467034,"('unlikable', 'likable')",0.272543,0.1746703,-0.0978727
3,-0.45309764,-0.29027045,"('repellent', 'pleasant')",-0.4530976,-0.2902704,0.1628272
4,-4.0431747,-4.047681,"('disliked', 'liked')",-4.0431747,-4.0476809,-0.0045062
5,-0.8855197,-0.93880385,"('distant', 'outgoing')",-0.8855197,-0.9388039,-0.0532842
6,-0.66468215,-0.7865372,"('distant', 'open')",-0.6646821,-0.7865372,-0.1218551
7,0.12519678,0.06460588,"('insensitive', 'sensitive')",0.1251968,0.0646059,-0.0605909
8,-0.5254033,-0.7536405,"('unaffectionate', 'affectionate')",-0.5254033,-0.7536405,-0.2282372
9,-0.14083299,-0.39552033,"('unaffectionate', 'caring')",-0.140833,-0.3955203,-0.2546873
10,-0.16129506,-0.15812176,"('unsympathetic', 'sympathetic')",-0.1612951,-0.1581218,0.0031733
11,0.46149972,0.48954263,"('unhelpful', 'helpful')",0.4614997,0.4895426,0.0280429
12,-1.2489209,-1.2947397,"('unsupportive', 'supportive')",-1.2489209,-1.2947397,-0.0458188
13,-0.15383956,-0.19079335,"('impolite', 'polite')",-0.1538396,-0.1907934,-0.0369538
14,-0.18195152,-0.27776808,"('antisocial', 'social')",-0.1819515,-0.2777681,-0.0958166
15,0.7028071,0.49155104,"('boring', 'funny')",0.7028071,0.491551,-0.2112561
16,-0.91530734,-0.98074037,"('unpopular', 'popular')",-0.9153073,-0.9807404,-0.0654331
17,-0.63172364,-0.5806177,"('nasty', 'nice')",-0.6317236,-0.5806177,0.0511059
18,-1.0874879,-1.1832546,"('disagreeable', 'welcoming')",-1.0874879,-1.1832546,-0.0957667
19,-0.67412066,-0.66088456,"('inhospitable', 'hospitable')",-0.6741207,-0.6608846,0.0132361
20,0.36046332,0.37961015,"('rough', 'thoughtful')",0.3604633,0.3796102,0.0191469
21,-0.027927158,0.048822783,"('immoral', 'moral')",-0.0279272,0.0488228,0.07675
22,-0.6739031,-0.6872081,"('untrustworthy', 'trustworthy')",-0.6739031,-0.6872081,-0.013305
23,3.3365366,3.171108,"('insincere', 'sincere')",3.3365366,3.171108,-0.1654286
24,0.20969209,0.006004233,"('dishonest', 'honest')",0.2096921,0.0060042,-0.2036879
25,-0.14392191,-0.3038886,"('egoistic', 'altruistic')",-0.1439219,-0.3038886,-0.1599667
26,0.55665576,0.23276202,"('hardhearted', 'benevolent')",0.5566558,0.232762,-0.3238938
27,0.7836011,0.5943188,"('hardhearted', 'softhearted')",0.7836011,0.5943188,-0.1892823
28,0.36365458,0.11928383,"('disloyal', 'loyal')",0.3636546,0.1192838,-0.2443708
29,-0.65598506,-0.677496,"('unfair', 'fair')",-0.6559851,-0.677496,-0.0215109
30,0.12358846,0.030237615,"('intolerant', 'tolerant')",0.1235885,0.0302376,-0.0933509
31,-1.8150051,-1.8993943,"('evil', 'good')",-1.8150051,-1.8993943,-0.0843892
32,0.9569679,0.7465959,"('unkind', 'kind')",0.9569679,0.7465959,-0.210372
33,-0.11443752,-0.20513181,"('wrong', 'right')",-0.1144375,-0.2051318,-0.0906943
34,2.4269202,2.465559,"('mean', 'honorable')",2.4269202,2.465559,0.0386388
35,-0.7198309,-0.82667315,"('corrupt', 'incorrupt')",-0.7198309,-0.8266732,-0.1068423
36,-1.5123146,-1.643476,"('hostile', 'amicable')",-1.5123146,-1.643476,-0.1311614
37,0.4050062,0.36114207,"('fake', 'genuine')",0.4050062,0.3611421,-0.0438641
38,-0.039972775,-0.06660545,"('untruthful', 'truthful')",-0.0399728,-0.0666054,-0.0266326
39,0.5927316,0.485158,"('exploitative', 'cooperative')",0.5927316,0.485158,-0.1075736
40,-1.7559215,-1.9254919,"('stingy', 'generous')",-1.7559215,-1.9254919,-0.1695704
41,0.087329976,-0.06232405,"('unforgiving', 'forgiving')",0.08733,-0.0623241,-0.1496541
42,-1.2465417,-1.2149221,"('unreliable', 'reliable')",-1.2465417,-1.2149221,0.0316196
43,0.08186696,0.007417582,"('irresponsible', 'responsible')",0.081867,0.0074176,-0.0744494
44,-0.5667048,-0.532488,"('prejudiced', 'unprejudiced')",-0.5667048,-0.532488,0.0342168
45,-0.26284042,-0.3280504,"('incompetent', 'competent')",-0.2628404,-0.3280504,-0.06521
46,-0.5747479,-0.45016432,"('uncompetitive', 'competitive')",-0.5747479,-0.4501643,0.1245836
47,2.5464137,2.5119088,"('stupid', 'smart')",2.5464137,2.5119088,-0.0345049
48,0.157712,0.08282897,"('unintelligent', 'intelligent')",0.157712,0.082829,-0.074883
49,-0.1176852,-0.038921423,"('unable', 'able')",-0.1176852,-0.0389214,0.0787638
50,-0.07035236,-0.120321214,"('clumsy', 'skillful')",-0.0703524,-0.1203212,-0.0499688
51,-0.63512194,-0.59014726,"('uneducated', 'educated')",-0.6351219,-0.5901473,0.0449746
52,-0.9389009,-1.2320082,"('irrational', 'rational')",-0.9389009,-1.2320082,-0.2931073
53,-1.3821836,-1.5926336,"('uncreative', 'creative')",-1.3821836,-1.5926336,-0.21045
54,-0.11192021,-0.20662811,"('incapable', 'capable')",-0.1119202,-0.2066281,-0.0947079
55,-0.25323766,-0.2153966,"('incompetent', 'clever')",-0.2532377,-0.2153966,0.0378411
56,1.1361598,1.1559426,"('impractical', 'practical')",1.1361598,1.1559426,0.0197828
57,-2.1242785,-2.1900864,"('unimaginative', 'imaginative')",-2.1242785,-2.1900864,-0.0658079
58,-0.6949341,-0.62517685,"('undiscriminating', 'discriminating')",-0.6949341,-0.6251768,0.0697573
59,-0.52883565,-0.7188552,"('foolish', 'wise')",-0.5288357,-0.7188552,-0.1900195
60,0.58616346,0.6982793,"('inefficient', 'efficient')",0.5861635,0.6982793,0.1121158
61,-0.42285815,-0.6062159,"('illogical', 'logical')",-0.4228581,-0.6062159,-0.1833578
62,-0.006799496,0.022666978,"('incompetent', 'brilliant')",-0.0067995,0.022667,0.0294665
63,-0.17942563,-0.14487557,"('unperceptive', 'insightful')",-0.1794256,-0.1448756,0.03455
64,-3.464645,-3.459581,"('shy', 'confident')",-3.4646449,-3.4595809,0.005064
65,0.24166958,0.22181742,"('insecure', 'secure')",0.2416696,0.2218174,-0.0198522
66,-0.87498665,-1.0031036,"('inactive', 'active')",-0.8749866,-1.0031036,-0.128117
67,0.40157935,0.40894607,"('doubtful', 'determined')",0.4015794,0.4089461,0.0073667
68,-1.0460343,-0.9550659,"('dependent', 'independent')",-1.0460343,-0.9550659,0.0909684
69,-0.7045318,-0.85379225,"('lazy', 'industrious')",-0.7045318,-0.8537923,-0.1492605
70,0.24072213,0.27895123,"('lethargic', 'energetic')",0.2407221,0.2789512,0.0382291
71,0.046080224,-0.077305555,"('diffident', 'self-confident')",0.0460802,-0.0773056,-0.1233858
72,-1.2131324,-1.2214961,"('unambitious', 'ambitious')",-1.2131324,-1.2214961,-0.0083637
73,-1.8077543,-1.7697501,"('helpless', 'self-reliant')",-1.8077543,-1.7697501,0.0380042
74,0.3736265,0.3146664,"('undedicated', 'dedicated')",0.3736265,0.3146664,-0.0589601
75,-0.5999156,-0.47318456,"('meek', 'impulsive')",-0.5999156,-0.4731846,0.126731
76,0.26877338,0.3929134,"('anxious', 'daring')",0.2687734,0.3929134,0.12414
77,-0.793703,-0.70936614,"('unmotivated', 'motivated')",-0.793703,-0.7093661,0.0843369
78,-0.26999536,-0.22915944,"('nonresilient', 'resilient')",-0.2699954,-0.2291594,0.040836
79,-0.15270273,-0.21426146,"('wavering', 'unwavering')",-0.1527027,-0.2142615,-0.0615588
80,0.18247296,0.187915,"('dominated', 'dominating')",0.182473,0.187915,0.005442
81,-0.26802954,-0.22532064,"('submissive', 'aggressive')",-0.2680295,-0.2253206,0.0427089
82,2.1971128,2.1427798,"('poor', 'rich')",2.1971128,2.1427798,-0.054333
83,-0.3882672,-0.37737605,"('powerless', 'powerful')",-0.3882672,-0.377376,0.0108912
84,-0.46359614,-0.5138508,"('inferior', 'superior')",-0.4635961,-0.5138508,-0.0502547
85,-0.8908164,-1.0806172,"('insignificant', 'prestigious')",-0.8908164,-1.0806172,-0.1898008
86,-0.84178114,-0.93277127,"('uninfluential', 'influential')",-0.8417811,-0.9327713,-0.0909902
87,-0.10836371,-0.1591382,"('unsuccessful', 'successful')",-0.1083637,-0.1591382,-0.0507745
88,-0.5592631,-0.6933113,"('low', 'eminent')",-0.5592631,-0.6933113,-0.1340482
