,thug_male,thug_female,tuple,average_male,average_female,female-male
30,1.3748947,1.2916007,"('intolerant', 'tolerant')",1.3748947,1.2916007,-0.083294
31,-1.6928015,-1.6345569,"('evil', 'good')",-1.6928015,-1.6345569,0.0582446
32,1.4931846,1.4264227,"('unkind', 'kind')",1.4931846,1.4264227,-0.0667619
33,-0.51200724,-0.55065817,"('wrong', 'right')",-0.5120072,-0.5506582,-0.038651
34,4.5359583,4.6212773,"('mean', 'honorable')",4.5359583,4.6212773,0.085319
35,-1.1453155,-1.2848003,"('corrupt', 'incorrupt')",-1.1453155,-1.2848003,-0.1394848
36,-1.1134057,-1.2384782,"('hostile', 'amicable')",-1.1134057,-1.2384782,-0.1250725
37,0.9249672,1.0429252,"('fake', 'genuine')",0.9249672,1.0429252,0.117958
38,0.27528578,0.20760202,"('untruthful', 'truthful')",0.2752858,0.207602,-0.0676838
39,-0.16074863,-0.033663783,"('exploitative', 'cooperative')",-0.1607486,-0.0336638,0.1270848
40,-1.2897745,-1.0763767,"('stingy', 'generous')",-1.2897745,-1.0763767,0.2133978
41,-0.104314506,-0.050690703,"('unforgiving', 'forgiving')",-0.1043145,-0.0506907,0.0536238
42,-1.633711,-1.4451431,"('unreliable', 'reliable')",-1.633711,-1.4451431,0.1885679
43,1.5479879,1.5950621,"('irresponsible', 'responsible')",1.5479879,1.5950621,0.0470742
44,-1.3346318,-1.4854387,"('prejudiced', 'unprejudiced')",-1.3346318,-1.4854387,-0.1508069
45,0.631541,0.8183371,"('incompetent', 'competent')",0.631541,0.8183371,0.1867961
46,-0.104874544,0.10547361,"('uncompetitive', 'competitive')",-0.1048745,0.1054736,0.2103481
47,5.5945783,5.7307973,"('stupid', 'smart')",5.5945783,5.7307973,0.136219
48,1.1698756,1.1883072,"('unintelligent', 'intelligent')",1.1698756,1.1883072,0.0184316
49,0.39125922,0.59974086,"('unable', 'able')",0.3912592,0.5997409,0.2084817
50,0.38584083,0.4302612,"('clumsy', 'skillful')",0.3858408,0.4302612,0.0444204
51,0.9948425,1.1513959,"('uneducated', 'educated')",0.9948425,1.1513959,0.1565534
52,-0.64521617,-0.67615277,"('irrational', 'rational')",-0.6452162,-0.6761528,-0.0309366
53,0.5675632,0.60848486,"('uncreative', 'creative')",0.5675632,0.6084849,0.0409217
54,1.3383329,1.4794916,"('incapable', 'capable')",1.3383329,1.4794916,0.1411587
55,1.6199381,1.6233109,"('incompetent', 'clever')",1.6199381,1.6233109,0.0033728
56,1.0671403,1.1258866,"('impractical', 'practical')",1.0671403,1.1258866,0.0587463
57,-2.4327211,-2.1426525,"('unimaginative', 'imaginative')",-2.4327211,-2.1426525,0.2900686
58,-0.15859188,-0.069201015,"('undiscriminating', 'discriminating')",-0.1585919,-0.069201,0.0893909
59,-0.09198488,0.06194371,"('foolish', 'wise')",-0.0919849,0.0619437,0.1539286
60,1.1609398,1.236381,"('inefficient', 'efficient')",1.1609398,1.2363811,0.0754413
61,0.42758226,0.3916963,"('illogical', 'logical')",0.4275823,0.3916963,-0.035886
62,1.874314,2.092528,"('incompetent', 'brilliant')",1.874314,2.0925281,0.2182141
63,1.2383262,1.4894046,"('unperceptive', 'insightful')",1.2383262,1.4894046,0.2510784
64,-5.4378953,-5.0942445,"('shy', 'confident')",-5.4378953,-5.0942445,0.3436508
65,1.4049692,1.4402701,"('insecure', 'secure')",1.4049692,1.4402701,0.0353009
66,-0.1429705,-0.029621314,"('inactive', 'active')",-0.1429705,-0.0296213,0.1133492
67,-1.0001379,-0.84524745,"('doubtful', 'determined')",-1.0001379,-0.8452474,0.1548905
68,-0.13942403,-0.042409554,"('dependent', 'independent')",-0.139424,-0.0424096,0.0970144
69,-1.8419228,-1.8036069,"('lazy', 'industrious')",-1.8419228,-1.8036069,0.0383159
70,1.713683,2.003062,"('lethargic', 'energetic')",1.713683,2.003062,0.289379
71,0.5070612,0.6590397,"('diffident', 'self-confident')",0.5070612,0.6590397,0.1519785
72,0.9806511,1.1184686,"('unambitious', 'ambitious')",0.9806511,1.1184686,0.1378175
73,-3.0056016,-2.8585107,"('helpless', 'self-reliant')",-3.0056016,-2.8585107,0.1470909
74,0.21680269,0.26497564,"('undedicated', 'dedicated')",0.2168027,0.2649756,0.0481729
75,-1.0295385,-0.87556714,"('meek', 'impulsive')",-1.0295385,-0.8755671,0.1539714
76,1.2047611,1.207538,"('anxious', 'daring')",1.2047611,1.207538,0.0027769
77,-0.68542165,-0.6246162,"('unmotivated', 'motivated')",-0.6854216,-0.6246162,0.0608054
78,-0.25481865,-0.20450442,"('nonresilient', 'resilient')",-0.2548186,-0.2045044,0.0503142
79,-0.15987493,-0.1635257,"('wavering', 'unwavering')",-0.1598749,-0.1635257,-0.0036508
80,0.19191265,0.2719196,"('dominated', 'dominating')",0.1919127,0.2719196,0.0800069
81,0.6399498,0.8236125,"('submissive', 'aggressive')",0.6399498,0.8236125,0.1836627
82,6.5158567,6.623409,"('poor', 'rich')",6.5158567,6.6234088,0.1075521
83,-0.3019556,-0.25921842,"('powerless', 'powerful')",-0.3019556,-0.2592184,0.0427372
84,0.036351748,0.04490172,"('inferior', 'superior')",0.0363517,0.0449017,0.00855
85,-1.7233185,-1.790266,"('insignificant', 'prestigious')",-1.7233185,-1.790266,-0.0669475
86,0.7972231,0.9502876,"('uninfluential', 'influential')",0.7972231,0.9502876,0.1530645
87,0.3006087,0.4527848,"('unsuccessful', 'successful')",0.3006087,0.4527848,0.1521761
88,0.18410835,0.27874982,"('low', 'eminent')",0.1841083,0.2787498,0.0946415
