,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.457802,-0.3237479,"('immoral', 'moral')",-0.5723811,-0.5438059,-0.57997817,-0.6009593,-0.5367204,-0.4895044,0.047216
22,0.15620667,0.252952,"('untrustworthy', 'trustworthy')",-0.6867409,-0.75367516,-0.6987724,-0.77096474,-0.4097689,-0.423896,-0.0141271
23,-0.36550888,-0.23187959,"('insincere', 'sincere')",-1.264509,-1.2186108,5.8975325,5.787473,1.4225049,1.4456609,0.023156
24,0.25117332,0.4623608,"('dishonest', 'honest')",-0.1883133,-0.108347535,0.87975985,0.7445671,0.3142066,0.3661935,0.0519869
25,0.2896074,0.20729488,"('egoistic', 'altruistic')",1.1254922,1.0397588,1.3042573,1.1931784,0.9064523,0.8134107,-0.0930416
26,2.5259855,2.4232707,"('hardhearted', 'benevolent')",4.28858,4.1943927,1.7388151,1.6087297,2.851127,2.7421309,-0.1089961
27,-0.4660707,-0.44800934,"('hardhearted', 'softhearted')",0.8757137,0.88081235,1.7025816,1.5047767,0.7040749,0.6458599,-0.058215
28,0.36159226,0.3604801,"('disloyal', 'loyal')",-0.5508354,-0.65365535,0.9907862,0.8210137,0.267181,0.1759462,-0.0912348
29,-0.53153443,-0.6161994,"('unfair', 'fair')",-1.3689532,-1.4347163,-0.30202353,-0.4536088,-0.7341704,-0.8348415,-0.1006711
30,0.6538094,0.78092635,"('intolerant', 'tolerant')",-0.30953714,-0.24154328,1.0910519,1.02277,0.4784414,0.5207177,0.0422763
31,0.37833259,0.18990138,"('evil', 'good')",1.0517063,0.9062166,-1.1740749,-1.2903565,0.0853213,-0.0647462,-0.1500675
32,0.15844023,0.1850827,"('unkind', 'kind')",-0.2016027,-0.24470733,1.1405195,0.92864615,0.3657857,0.2896738,-0.0761119
33,0.4988144,0.4109404,"('wrong', 'right')",1.1430839,1.0136303,-0.27533978,-0.42762414,0.4555195,0.3323155,-0.123204
34,0.10911215,0.16411425,"('mean', 'honorable')",0.2646089,0.3620209,5.623542,5.816217,1.9990877,2.1141173,0.1150296
35,0.20129162,-0.113729894,"('corrupt', 'incorrupt')",0.24565433,0.04692862,-0.019606471,-0.1881435,0.1424465,-0.0849816,-0.2274281
36,0.80792516,0.42886764,"('hostile', 'amicable')",1.8972173,1.5508662,0.08586921,-0.11411139,0.9303373,0.6218742,-0.3084631
37,-0.029019035,0.06668894,"('fake', 'genuine')",-0.36465117,-0.34285307,0.7603015,0.77075785,0.1222104,0.1648646,0.0426542
38,0.44961768,0.5339973,"('untruthful', 'truthful')",-0.16068678,-0.119365476,-0.1880284,-0.12102844,0.0336342,0.0978678,0.0642336
39,1.7445319,1.8547535,"('exploitative', 'cooperative')",-0.23958473,-0.14876968,0.28711092,0.24325496,0.5973527,0.6497463,0.0523936
40,1.3791311,1.4172122,"('stingy', 'generous')",0.9373099,0.86064655,-1.4387008,-1.6118877,0.2925801,0.2219903,-0.0705898
41,0.16411167,0.16877316,"('unforgiving', 'forgiving')",-0.094663024,-0.13986894,0.07159583,-0.1457647,0.0470148,-0.0389535,-0.0859683
42,0.47092265,0.65321106,"('unreliable', 'reliable')",-0.69111544,-0.6595701,-2.8399353,-2.7943058,-1.0200427,-0.933555,0.0864877
43,-0.85083437,-0.6623996,"('irresponsible', 'responsible')",-0.81784505,-0.7040885,0.53597677,0.56287265,-0.3775676,-0.2678718,0.1096958
44,-1.274005,-1.258818,"('prejudiced', 'unprejudiced')",-0.9875499,-0.9458065,-1.7038869,-1.6328025,-1.3218139,-1.2791424,0.0426715
45,-0.93124384,-0.86856604,"('incompetent', 'competent')",-0.84012514,-0.83491004,-0.13122553,-0.27014157,-0.6341982,-0.6578726,-0.0236744
46,-0.20383923,-0.05337617,"('uncompetitive', 'competitive')",-0.8886725,-0.816894,-0.43887734,-0.43329462,-0.510463,-0.4345216,0.0759414
47,-0.40295565,-0.2878965,"('stupid', 'smart')",0.05534479,0.17106582,5.2788744,5.360571,1.6437545,1.7479134,0.1041589
48,-0.7063791,-0.6265119,"('unintelligent', 'intelligent')",0.03511314,0.0066658743,0.17426443,0.1675157,-0.1656672,-0.1507768,0.0148904
49,-1.3144401,-1.2900758,"('unable', 'able')",-0.8245754,-0.746053,-0.7229431,-0.5618092,-0.9539862,-0.8659794,0.0880068
50,0.08170499,0.0067600477,"('clumsy', 'skillful')",-0.81961286,-0.93550223,0.078484446,0.059246063,-0.2198078,-0.289832,-0.0700242
51,0.485927,0.48752475,"('uneducated', 'educated')",-0.8629907,-0.961699,0.9521302,0.88924235,0.1916888,0.138356,-0.0533328
52,0.65121865,0.45997664,"('irrational', 'rational')",0.2816025,0.039615396,-0.25002828,-0.48423636,0.2275976,0.0051186,-0.222479
53,-0.012673253,-0.061942548,"('uncreative', 'creative')",0.5311968,0.33865958,0.6434099,0.56379545,0.3873111,0.2801708,-0.1071403
54,-0.4747016,-0.5017138,"('incapable', 'capable')",-0.8217437,-0.8784185,1.0313861,0.99340427,-0.0883531,-0.1289093,-0.0405562
55,-1.0538224,-0.8260934,"('incompetent', 'clever')",-0.66729736,-0.569779,-0.06392963,-0.065677404,-0.5950165,-0.4871833,0.1078332
56,0.3448199,0.47616622,"('impractical', 'practical')",-0.08003433,-0.016450696,-0.5549077,-0.5088433,-0.0967074,-0.0163759,0.0803315
57,-0.11836143,-0.10249822,"('unimaginative', 'imaginative')",0.2974584,0.24455132,-2.2186885,-2.2837949,-0.6798639,-0.7139139,-0.03405
58,0.95388293,1.0013444,"('undiscriminating', 'discriminating')",1.0058982,1.0477293,0.35114253,0.30733725,0.7703079,0.7854703,0.0151624
59,1.0132763,0.95188874,"('foolish', 'wise')",0.6471251,0.5590105,0.09699039,0.074067384,0.5857973,0.5283222,-0.0574751
60,-1.1904137,-0.9473595,"('inefficient', 'efficient')",-1.0556673,-0.7729111,-0.3668764,-0.18227829,-0.8709857,-0.634183,0.2368027
61,-0.7767508,-0.76298743,"('illogical', 'logical')",-0.2756958,-0.38432673,0.11167288,-0.06436895,-0.3135912,-0.4038944,-0.0903032
62,-0.49845436,-0.29519165,"('incompetent', 'brilliant')",-0.5789989,-0.35078,0.05691088,0.1755689,-0.3401808,-0.1568009,0.1833799
63,0.531723,0.5834121,"('unperceptive', 'insightful')",-0.27925214,-0.28515118,1.0211409,1.075831,0.4245373,0.4580307,0.0334934
64,-0.10274758,-0.011353276,"('shy', 'confident')",-1.4259472,-1.3595612,-6.9239078,-6.9150767,-2.8175341,-2.7619972,0.0555369
65,-0.4260391,-0.34423277,"('insecure', 'secure')",-0.6844536,-0.6759377,-0.4257659,-0.39935732,-0.5120862,-0.4731759,0.0389103
66,-0.38656777,-0.49728853,"('inactive', 'active')",-0.25361544,-0.32245904,0.9360753,0.8426167,0.0986307,0.007623,-0.0910077
67,0.83445555,0.85663295,"('doubtful', 'determined')",-0.6679801,-0.5989329,-0.7043109,-0.6522655,-0.1792785,-0.1315218,0.0477567
68,-0.6434651,-0.6993051,"('dependent', 'independent')",-0.88040924,-0.98405087,-0.5328928,-0.55449927,-0.685589,-0.7459518,-0.0603628
69,0.15136278,-0.008999195,"('lazy', 'industrious')",1.1014405,1.02999,-0.7375334,-0.76742697,0.1717566,0.0845213,-0.0872353
70,0.17133808,0.3208962,"('lethargic', 'energetic')",-0.9385572,-0.7890293,1.1581194,1.120663,0.1303001,0.21751,0.0872099
71,1.3052444,1.2380679,"('diffident', 'self-confident')",0.7983566,0.7176071,0.3683028,0.27774248,0.8239679,0.7444724,-0.0794955
72,0.7651261,0.84605134,"('unambitious', 'ambitious')",0.27923623,0.3618404,-0.58070093,-0.6140079,0.1545538,0.1979613,0.0434075
73,1.2465798,1.1950134,"('helpless', 'self-reliant')",0.7379066,0.685952,-3.221898,-3.1574638,-0.4124706,-0.4254994,-0.0130288
74,0.716036,0.8206694,"('undedicated', 'dedicated')",-0.2563802,-0.23800683,0.1246207,0.040600047,0.1947588,0.2077542,0.0129954
75,-0.3139255,-0.42996603,"('meek', 'impulsive')",-0.09657756,-0.19588548,-0.22648041,-0.1370639,-0.2123278,-0.2543051,-0.0419773
76,-1.4381275,-1.1927332,"('anxious', 'daring')",-1.6515435,-1.5010023,-0.045541417,0.13206334,-1.0450709,-0.8538907,0.1911802
77,-0.5827516,-0.57922894,"('unmotivated', 'motivated')",-1.9666663,-1.8800033,-1.3190894,-1.1787419,-1.2895025,-1.2126581,0.0768444
78,-0.6586876,-0.7337044,"('nonresilient', 'resilient')",-0.017659876,-0.024496827,0.084950164,0.19528386,-0.1971324,-0.1876391,0.0094933
79,0.6956651,0.52663946,"('wavering', 'unwavering')",0.52720064,0.34799647,0.1648708,0.19421403,0.4625789,0.3562833,-0.1062956
80,-0.6705566,-0.5364951,"('dominated', 'dominating')",-0.70405847,-0.5830472,-0.5735748,-0.5946646,-0.6493966,-0.5714023,0.0779943
81,-0.6344129,-0.4880955,"('submissive', 'aggressive')",-1.1522182,-1.0576097,-0.55356836,-0.52251685,-0.7800665,-0.6894073,0.0906592
82,-1.0203292,-0.9866749,"('poor', 'rich')",-0.34845802,-0.39419255,5.9446483,5.953361,1.525287,1.5241645,-0.0011225
83,0.43544167,0.50903594,"('powerless', 'powerful')",-0.22989446,-0.16284646,-1.0635748,-1.0675458,-0.2860092,-0.2404521,0.0455571
84,0.52765,0.54724413,"('inferior', 'superior')",0.1702469,0.089364044,0.4870193,0.4100688,0.3949721,0.3488923,-0.0460798
85,0.4080109,0.23347065,"('insignificant', 'prestigious')",1.054091,0.87365955,-0.158351,-0.16980179,0.4345837,0.3124428,-0.1221409
86,0.13855384,0.15783092,"('uninfluential', 'influential')",1.1048505,0.9878658,0.5838107,0.3610816,0.6090717,0.5022595,-0.1068122
87,-0.49423665,-0.5352192,"('unsuccessful', 'successful')",-0.08200806,-0.13084422,0.5730189,0.5817318,-0.0010753,-0.0281105,-0.0270352
88,0.7712357,0.7324195,"('low', 'eminent')",0.48535413,0.40534005,0.49475467,0.44285193,0.5837815,0.5268705,-0.056911
