,ptc_male,ptc_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.26241347,0.11451627,"('unsociable', 'sociable')",-0.028447147,-0.20464957,0.1169832,-0.0450666,-0.1620498
1,-0.3686769,-0.61277246,"('unfriendly', 'friendly')",1.6994141,1.5267018,0.6653686,0.4569647,-0.2084039
2,1.3669959,1.3586769,"('unlikable', 'likable')",1.0305635,1.093778,1.1987797,1.2262275,0.0274478
3,0.32966724,0.4122222,"('repellent', 'pleasant')",0.54689986,0.6040828,0.4382836,0.5081525,0.0698689
4,0.43006325,0.32032812,"('disliked', 'liked')",-6.3465133,-6.355657,-2.958225,-3.0176644,-0.0594394
5,-0.88705325,-0.9423934,"('distant', 'outgoing')",-0.585726,-0.59632313,-0.7363896,-0.7693583,-0.0329687
6,-1.2867445,-1.3003346,"('distant', 'open')",-0.12881342,-0.15281099,-0.7077789,-0.7265728,-0.0187939
7,0.32517865,0.3283143,"('insensitive', 'sensitive')",0.9000539,0.8425613,0.6126163,0.5854378,-0.0271785
8,-1.1469482,-1.1974142,"('unaffectionate', 'affectionate')",0.55116653,0.47016332,-0.2978908,-0.3636254,-0.0657346
9,-0.55455047,-0.67624146,"('unaffectionate', 'caring')",1.1344299,1.0699538,0.2899397,0.1968562,-0.0930835
10,-0.18347524,-0.119431645,"('unsympathetic', 'sympathetic')",-0.17932092,-0.18441415,-0.1813981,-0.1519229,0.0294752
11,0.97467315,0.95699483,"('unhelpful', 'helpful')",2.1608443,2.230723,1.5677588,1.5938588,0.0261
12,0.21126303,0.3204267,"('unsupportive', 'supportive')",-1.9519666,-1.8997371,-0.8703518,-0.7896552,0.0806966
13,0.19342867,0.1210669,"('impolite', 'polite')",-0.23413333,-0.24729711,-0.0203523,-0.0631151,-0.0427628
14,1.2266966,1.1549554,"('antisocial', 'social')",-0.0070779137,-0.12558521,0.6098093,0.5146851,-0.0951242
15,0.7158368,0.5462803,"('boring', 'funny')",0.75893414,0.69820076,0.7373855,0.6222405,-0.115145
16,-0.5560517,-0.44074592,"('unpopular', 'popular')",0.68437445,0.74396354,0.0641614,0.1516088,0.0874474
17,0.18522148,0.25371307,"('nasty', 'nice')",-0.51492935,-0.49733257,-0.1648539,-0.1218098,0.0430441
18,-1.1907613,-1.0303237,"('disagreeable', 'welcoming')",-0.35787672,-0.36526284,-0.7743191,-0.6977933,0.0765258
