,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.7862631,-1.0353281,"('unsociable', 'sociable')",0.7439713,0.61838,-0.0067197084,-0.07939644,-0.0163372,-0.1654482,-0.149111
1,-1.1537539,-1.3092128,"('unfriendly', 'friendly')",0.026395798,-0.1069458,1.8088636,1.713698,0.2271685,0.0991798,-0.1279887
2,1.0107155,1.1224368,"('unlikable', 'likable')",1.1956286,1.2806928,0.32355893,0.41454437,0.843301,0.9392246,0.0959236
3,-0.38895217,-0.33319643,"('repellent', 'pleasant')",0.34416577,0.5651524,0.4118257,0.52605313,0.1223464,0.2526697,0.1303233
4,0.9284627,0.69886875,"('disliked', 'liked')",-0.007173449,-0.2525374,-6.3125334,-6.6168537,-1.7970813,-2.0568407,-0.2597594
5,0.53481495,0.5673451,"('distant', 'outgoing')",-0.59388256,-0.6509918,0.11854863,0.11417125,0.019827,0.0101748,-0.0096522
6,-0.1576502,-0.015657179,"('distant', 'open')",-0.6321157,-0.63298476,0.025984146,0.056158416,-0.2545939,-0.1974945,0.0570994
7,-0.5158452,-0.5923341,"('insensitive', 'sensitive')",1.0834944,1.15339,0.77991647,0.8258031,0.4491886,0.4622864,0.0130978
8,-0.5402178,-0.5323998,"('unaffectionate', 'affectionate')",-0.169196,-0.19561972,1.2341325,1.1224182,0.1749062,0.1314662,-0.04344
9,-0.792715,-0.9364008,"('unaffectionate', 'caring')",0.43861562,0.4252136,2.0427036,1.9767711,0.5628681,0.488528,-0.0743401
10,-1.275944,-1.436778,"('unsympathetic', 'sympathetic')",0.07446548,0.20068868,-0.034894727,0.021525184,-0.4121244,-0.4048547,0.0072697
11,-0.58286816,-0.6443326,"('unhelpful', 'helpful')",-0.4252516,-0.34019634,1.9502783,1.9753566,0.3140528,0.3302759,0.0162231
12,0.029589131,0.02223115,"('unsupportive', 'supportive')",1.0072818,1.1037579,-1.2086669,-1.2343194,-0.0572653,-0.0361102,0.0211551
13,-0.22575197,-0.27136013,"('impolite', 'polite')",0.5786019,0.6460413,-0.28098187,-0.24535024,0.023956,0.0431103,0.0191543
14,0.36814,0.25020188,"('antisocial', 'social')",1.0826885,1.1377168,0.25402185,0.25939885,0.5682834,0.5491058,-0.0191776
15,0.5555594,0.45011902,"('boring', 'funny')",0.16974916,0.026095599,0.1397904,0.044537026,0.2883663,0.1735839,-0.1147824
16,-0.12551318,-0.106544025,"('unpopular', 'popular')",-1.7160355,-1.7601925,0.4171834,0.5147995,-0.4747884,-0.4506457,0.0241427
17,-0.07071396,-0.009086505,"('nasty', 'nice')",0.010430029,0.03907068,-0.2714778,-0.19862469,-0.1105872,-0.0562135,0.0543737
