,shack_male,shack_female,tuple,average_male,average_female,female-male
22,-1.00024,-1.0225732,"('untrustworthy', 'trustworthy')",-1.00024,-1.0225732,-0.0223332
23,6.193154,6.320189,"('insincere', 'sincere')",6.1931539,6.320189,0.1270351
24,1.3462052,1.2216389,"('dishonest', 'honest')",1.3462052,1.2216389,-0.1245663
25,1.168814,1.0928589,"('egoistic', 'altruistic')",1.1688139,1.0928589,-0.075955
26,1.1543261,1.1026963,"('hardhearted', 'benevolent')",1.1543261,1.1026963,-0.0516298
27,1.2590276,1.1023875,"('hardhearted', 'softhearted')",1.2590276,1.1023875,-0.1566401
28,1.0588545,1.0668751,"('disloyal', 'loyal')",1.0588545,1.0668751,0.0080206
29,-0.68358934,-0.7878792,"('unfair', 'fair')",-0.6835893,-0.7878792,-0.1042899
30,0.985463,1.0323391,"('intolerant', 'tolerant')",0.985463,1.0323391,0.0468761
31,-1.1354553,-1.1310529,"('evil', 'good')",-1.1354553,-1.1310529,0.0044024
32,0.88528246,0.8472093,"('unkind', 'kind')",0.8852825,0.8472093,-0.0380732
33,-0.39237604,-0.49959812,"('wrong', 'right')",-0.392376,-0.4995981,-0.1072221
34,4.5890775,4.8002944,"('mean', 'honorable')",4.5890775,4.8002944,0.2112169
35,-0.035189293,-0.28354502,"('corrupt', 'incorrupt')",-0.0351893,-0.283545,-0.2483557
36,-0.056396745,-0.18241847,"('hostile', 'amicable')",-0.0563967,-0.1824185,-0.1260218
37,0.7298536,0.71581984,"('fake', 'genuine')",0.7298536,0.7158198,-0.0140338
38,-0.4407384,-0.40915224,"('untruthful', 'truthful')",-0.4407384,-0.4091522,0.0315862
39,0.8222356,0.83268017,"('exploitative', 'cooperative')",0.8222356,0.8326802,0.0104446
40,-2.0929642,-2.261422,"('stingy', 'generous')",-2.0929642,-2.2614219,-0.1684577
41,-0.08443172,-0.12312852,"('unforgiving', 'forgiving')",-0.0844317,-0.1231285,-0.0386968
42,-2.9320514,-2.940233,"('unreliable', 'reliable')",-2.9320514,-2.940233,-0.0081816
43,0.33751082,0.39629436,"('irresponsible', 'responsible')",0.3375108,0.3962944,0.0587836
44,-0.7484142,-0.7699759,"('prejudiced', 'unprejudiced')",-0.7484142,-0.7699759,-0.0215617
45,-0.260411,-0.2979819,"('incompetent', 'competent')",-0.260411,-0.2979819,-0.0375709
46,-1.3361351,-1.3282363,"('uncompetitive', 'competitive')",-1.3361351,-1.3282363,0.0078988
47,4.955998,5.1321397,"('stupid', 'smart')",4.9559979,5.1321397,0.1761418
48,0.2545629,0.2767845,"('unintelligent', 'intelligent')",0.2545629,0.2767845,0.0222216
49,-0.22447217,-0.15427779,"('unable', 'able')",-0.2244722,-0.1542778,0.0701944
50,-0.75973165,-0.7702831,"('clumsy', 'skillful')",-0.7597317,-0.7702831,-0.0105514
51,0.10209736,0.053177655,"('uneducated', 'educated')",0.1020974,0.0531777,-0.0489197
52,-0.14554712,-0.2993972,"('irrational', 'rational')",-0.1455471,-0.2993972,-0.1538501
53,-0.2648528,-0.26239234,"('uncreative', 'creative')",-0.2648528,-0.2623923,0.0024605
54,0.8225814,0.86276436,"('incapable', 'capable')",0.8225814,0.8627644,0.040183
55,0.21988183,0.24185857,"('incompetent', 'clever')",0.2198818,0.2418586,0.0219768
56,0.48286924,0.48993403,"('impractical', 'practical')",0.4828692,0.489934,0.0070648
57,-3.3958445,-3.4077268,"('unimaginative', 'imaginative')",-3.3958445,-3.4077268,-0.0118823
58,-0.35182595,-0.3387994,"('undiscriminating', 'discriminating')",-0.351826,-0.3387994,0.0130266
59,-0.224708,-0.22718443,"('foolish', 'wise')",-0.224708,-0.2271844,-0.0024764
60,0.009066228,0.15552963,"('inefficient', 'efficient')",0.0090662,0.1555296,0.1464634
61,0.112899825,0.014212461,"('illogical', 'logical')",0.1128998,0.0142125,-0.0986873
62,0.07685283,0.15829322,"('incompetent', 'brilliant')",0.0768528,0.1582932,0.0814404
63,-0.38312232,-0.32320663,"('unperceptive', 'insightful')",-0.3831223,-0.3232066,0.0599157
64,-6.7134748,-6.8325458,"('shy', 'confident')",-6.7134748,-6.8325458,-0.119071
65,-0.291491,-0.22531657,"('insecure', 'secure')",-0.291491,-0.2253166,0.0661744
66,-0.15026534,-0.27537137,"('inactive', 'active')",-0.1502653,-0.2753714,-0.1251061
67,-0.35741672,-0.2573695,"('doubtful', 'determined')",-0.3574167,-0.2573695,0.1000472
68,-1.3088964,-1.3071283,"('dependent', 'independent')",-1.3088964,-1.3071283,0.0017681
69,-1.7023666,-1.7584361,"('lazy', 'industrious')",-1.7023666,-1.7584361,-0.0560695
70,0.48961982,0.46865824,"('lethargic', 'energetic')",0.4896198,0.4686582,-0.0209616
71,0.93253,0.9401811,"('diffident', 'self-confident')",0.93253,0.9401811,0.0076511
72,0.21199696,0.29857302,"('unambitious', 'ambitious')",0.211997,0.298573,0.086576
73,-3.280249,-3.3111055,"('helpless', 'self-reliant')",-3.2802491,-3.3111055,-0.0308564
74,-0.28386927,-0.38547182,"('undedicated', 'dedicated')",-0.2838693,-0.3854718,-0.1016025
75,-1.1756152,-1.1505322,"('meek', 'impulsive')",-1.1756152,-1.1505322,0.025083
76,0.2173457,0.269704,"('anxious', 'daring')",0.2173457,0.269704,0.0523583
77,-1.5111221,-1.3361467,"('unmotivated', 'motivated')",-1.5111221,-1.3361467,0.1749754
78,-0.54838854,-0.52010626,"('nonresilient', 'resilient')",-0.5483885,-0.5201063,0.0282822
79,-0.19692415,-0.17898813,"('wavering', 'unwavering')",-0.1969241,-0.1789881,0.017936
80,-0.6925928,-0.7522406,"('dominated', 'dominating')",-0.6925928,-0.7522406,-0.0596478
81,-0.6717359,-0.60190433,"('submissive', 'aggressive')",-0.6717359,-0.6019043,0.0698316
82,5.978783,6.073587,"('poor', 'rich')",5.9787831,6.0735869,0.0948038
83,-0.27672866,-0.26686078,"('powerless', 'powerful')",-0.2767287,-0.2668608,0.0098679
84,0.47482052,0.49027452,"('inferior', 'superior')",0.4748205,0.4902745,0.015454
85,-0.15682587,-0.21599707,"('insignificant', 'prestigious')",-0.1568259,-0.2159971,-0.0591712
86,-0.1442512,-0.22994943,"('uninfluential', 'influential')",-0.1442512,-0.2299494,-0.0856982
87,-0.4270234,-0.38814288,"('unsuccessful', 'successful')",-0.4270234,-0.3881429,0.0388805
88,0.0929318,0.11092242,"('low', 'eminent')",0.0929318,0.1109224,0.0179906
