,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
16,-2.2927592,-2.3238602,"('unpopular', 'popular')",0.27972376,0.15760085,-1.0065176,-1.0831296,-0.076612
17,-0.35396025,-0.2829091,"('nasty', 'nice')",-0.64022326,-0.5695179,-0.4970918,-0.4262135,0.0708783
18,-0.53250986,-0.47590396,"('disagreeable', 'welcoming')",-0.5673116,-0.6454129,-0.5499107,-0.5606585,-0.0107478
19,-1.4367831,-1.3961136,"('inhospitable', 'hospitable')",-0.6434558,-0.5906151,-1.0401194,-0.9933643,0.0467551
20,-0.09075227,-0.052373115,"('rough', 'thoughtful')",0.8740219,0.8381371,0.3916348,0.392882,0.0012472
21,1.025514,1.0844158,"('immoral', 'moral')",-0.32007876,-0.20707044,0.3527176,0.4386727,0.0859551
22,1.1315122,1.150075,"('untrustworthy', 'trustworthy')",-0.80199,-0.8411525,0.1647611,0.1544612,-0.0102999
23,1.0665747,1.163613,"('insincere', 'sincere')",5.647135,5.724459,3.3568547,3.444036,0.0871813
24,1.7025731,1.7612647,"('dishonest', 'honest')",0.82901555,0.8515817,1.2657943,1.3064232,0.0406289
25,1.0435357,0.9691768,"('egoistic', 'altruistic')",1.1643931,1.092083,1.1039643,1.0306299,-0.0733344
26,0.59404916,0.4298797,"('hardhearted', 'benevolent')",1.6408981,1.556244,1.1174736,0.9930618,-0.1244118
27,0.35717073,0.36529854,"('hardhearted', 'softhearted')",1.2306055,1.1460143,0.7938881,0.7556564,-0.0382317
28,0.40174127,0.35780755,"('disloyal', 'loyal')",1.2918286,1.228377,0.8467849,0.7930923,-0.0536926
29,-0.80178154,-0.87139183,"('unfair', 'fair')",0.01919338,-0.1074266,-0.3912941,-0.4894092,-0.0981151
30,1.2123501,1.32061,"('intolerant', 'tolerant')",0.56637794,0.64117587,0.889364,0.980893,0.091529
31,-1.0733948,-1.1279417,"('evil', 'good')",-0.9424046,-1.0608169,-1.0078998,-1.0943793,-0.0864795
32,-0.12009499,-0.08720523,"('unkind', 'kind')",0.45104253,0.35554755,0.1654738,0.1341712,-0.0313026
33,0.41745597,0.28807476,"('wrong', 'right')",-0.47065467,-0.5378236,-0.0265993,-0.1248744,-0.0982751
34,0.47179392,0.54977244,"('mean', 'honorable')",5.373614,5.629577,2.922704,3.0896747,0.1669707
35,-0.69567907,-0.896182,"('corrupt', 'incorrupt')",-0.4344616,-0.5362535,-0.5650703,-0.7162178,-0.1511475
36,-0.21112646,-0.2899655,"('hostile', 'amicable')",-0.12649906,-0.3066469,-0.1688128,-0.2983062,-0.1294934
37,0.5533949,0.55579704,"('fake', 'genuine')",0.35797817,0.4153576,0.4556865,0.4855773,0.0298908
38,-0.15208788,-0.093091436,"('untruthful', 'truthful')",-0.3633393,-0.25782278,-0.2577136,-0.1754571,0.0822565
39,1.4860731,1.6003009,"('exploitative', 'cooperative')",0.19244847,0.29627413,0.8392608,0.9482875,0.1090267
40,1.0005316,1.0147069,"('stingy', 'generous')",-1.8951565,-2.0723872,-0.4473125,-0.5288402,-0.0815277
41,0.5325978,0.62997735,"('unforgiving', 'forgiving')",-0.089251876,-0.1621536,0.221673,0.2339119,0.0122389
42,0.26744562,0.43004963,"('unreliable', 'reliable')",-3.0067425,-3.0290127,-1.3696485,-1.2994815,0.070167
43,0.11555119,0.30375668,"('irresponsible', 'responsible')",0.37557662,0.45940763,0.2455639,0.3815821,0.1360182
44,-1.1570724,-1.1008688,"('prejudiced', 'unprejudiced')",-1.5122157,-1.4991307,-1.3346441,-1.2999997,0.0346444
45,0.532329,0.62478083,"('incompetent', 'competent')",0.039714687,0.005517436,0.2860219,0.3151491,0.0291272
46,0.47327283,0.5850754,"('uncompetitive', 'competitive')",-0.8132148,-0.7954253,-0.169971,-0.105175,0.064796
47,0.6495505,0.64637345,"('stupid', 'smart')",5.4822907,5.602501,3.0659206,3.1244371,0.0585165
48,0.8033804,0.7693854,"('unintelligent', 'intelligent')",0.620381,0.67404425,0.7118807,0.7217149,0.0098342
49,-0.47807547,-0.42343587,"('unable', 'able')",-0.30345616,-0.24660489,-0.3907658,-0.3350204,0.0557454
50,-1.6280607,-1.5750898,"('clumsy', 'skillful')",-0.101764254,-0.20550212,-0.8649125,-0.890296,-0.0253835
51,-0.33322722,-0.37313172,"('uneducated', 'educated')",-0.12548204,-0.11696087,-0.2293546,-0.2450463,-0.0156917
52,-1.1795149,-1.3756695,"('irrational', 'rational')",0.24011895,0.067238316,-0.469698,-0.6542156,-0.1845176
53,0.38383543,0.2945956,"('uncreative', 'creative')",0.36006185,0.23273647,0.3719487,0.263666,-0.1082827
54,-0.19533631,-0.24559356,"('incapable', 'capable')",0.75545704,0.78433186,0.2800604,0.2693692,-0.0106912
55,0.9281524,1.0530505,"('incompetent', 'clever')",0.204426,0.2457797,0.5662892,0.6494151,0.0831259
56,1.3395259,1.4314473,"('impractical', 'practical')",-0.5597505,-0.45265508,0.3898877,0.4893961,0.0995084
57,0.4133738,0.435954,"('unimaginative', 'imaginative')",-3.2371774,-3.3113594,-1.4119018,-1.4377027,-0.0258009
58,0.23897576,0.20389214,"('undiscriminating', 'discriminating')",0.24684253,0.16177234,0.2429091,0.1828322,-0.0600769
59,-1.3494943,-1.3944622,"('foolish', 'wise')",0.38606113,0.3850527,-0.4817166,-0.5047048,-0.0229882
60,1.4163086,1.589297,"('inefficient', 'efficient')",-0.26572263,-0.0011020042,0.575293,0.7940975,0.2188045
61,1.6818516,1.5162549,"('illogical', 'logical')",0.8514619,0.67400986,1.2666568,1.0951324,-0.1715244
62,1.4506533,1.6006122,"('incompetent', 'brilliant')",0.4173909,0.58147013,0.9340221,1.0910411,0.157019
63,0.22018683,0.25447956,"('unperceptive', 'insightful')",0.46266663,0.47943273,0.3414267,0.3669561,0.0255294
64,-0.47869107,-0.43932554,"('shy', 'confident')",-6.173145,-6.271193,-3.325918,-3.3552592,-0.0293412
65,0.7355311,0.76035374,"('insecure', 'secure')",-0.37063605,-0.27530164,0.1824475,0.2425261,0.0600786
66,-0.4157262,-0.45892012,"('inactive', 'active')",0.56927836,0.5045947,0.0767761,0.0228373,-0.0539388
67,-0.6815776,-0.65227664,"('doubtful', 'determined')",-0.39570224,-0.39392447,-0.5386399,-0.5231006,0.0155393
68,-0.61576813,-0.72633135,"('dependent', 'independent')",-0.74088734,-0.78321105,-0.6783277,-0.7547712,-0.0764435
69,-0.81200176,-0.8783614,"('lazy', 'industrious')",-0.69701564,-0.75175905,-0.7545087,-0.8150603,-0.0605516
70,0.18978277,0.3678105,"('lethargic', 'energetic')",0.17796001,0.22129965,0.1838714,0.2945551,0.1106837
71,0.62612325,0.5998467,"('diffident', 'self-confident')",0.53417015,0.4652819,0.5801467,0.5325643,-0.0475824
72,0.95522183,0.99425995,"('unambitious', 'ambitious')",-0.55842274,-0.51827145,0.1983995,0.2379943,0.0395948
73,0.06134136,0.05222054,"('helpless', 'self-reliant')",-3.0094707,-3.0357692,-1.4740647,-1.4917743,-0.0177096
74,0.25869626,0.30632117,"('undedicated', 'dedicated')",-0.33497107,-0.40788656,-0.0381374,-0.0507827,-0.0126453
75,-2.061848,-2.0674584,"('meek', 'impulsive')",-0.8467383,-0.8406045,-1.4542931,-1.4540315,0.0002616
76,1.1319746,1.2868063,"('anxious', 'daring')",-0.3299212,-0.21576548,0.4010267,0.5355204,0.1344937
77,-0.70865,-0.6278365,"('unmotivated', 'motivated')",-1.3086675,-1.1485326,-1.0086588,-0.8881845,0.1204743
78,-0.36401597,-0.32497564,"('nonresilient', 'resilient')",0.045175664,0.012556115,-0.1594201,-0.1562098,0.0032103
79,-0.7699045,-0.8835054,"('wavering', 'unwavering')",-0.51718813,-0.5342146,-0.6435463,-0.70886,-0.0653137
80,0.49394932,0.5164146,"('dominated', 'dominating')",-0.75343233,-0.64551044,-0.1297415,-0.0645479,0.0651936
81,0.34790665,0.35566717,"('submissive', 'aggressive')",-0.75862145,-0.5842705,-0.2053574,-0.1143017,0.0910557
82,0.5186944,0.5274495,"('poor', 'rich')",6.130261,6.15089,3.3244777,3.3391697,0.014692
83,-0.21536103,-0.3009369,"('powerless', 'powerful')",-0.85470206,-0.8400345,-0.5350316,-0.5704857,-0.0354541
84,0.7430984,0.5933966,"('inferior', 'superior')",0.77765274,0.7497027,0.7603756,0.6715497,-0.0888259
85,-0.95569646,-1.0121038,"('insignificant', 'prestigious')",-0.31372967,-0.3997785,-0.6347131,-0.7059411,-0.071228
86,0.75286233,0.64179605,"('uninfluential', 'influential')",-0.2176958,-0.33868754,0.2675833,0.1515543,-0.116029
87,0.013964211,-0.09576475,"('unsuccessful', 'successful')",0.78343403,0.7583476,0.3986991,0.3312914,-0.0674077
88,-0.20109048,-0.3167694,"('low', 'eminent')",-0.6647605,-0.6898307,-0.4329255,-0.5033001,-0.0703746
