,cms_male,cms_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5195474,-0.6527339,"('unsociable', 'sociable')",-0.016544018,-0.16723497,-0.101908594,-0.28313014,-0.2126667,-0.3676997,-0.155033
1,-1.7280806,-1.8628564,"('unfriendly', 'friendly')",0.41904765,0.25976405,0.7787274,0.64196986,-0.1767685,-0.3203742,-0.1436057
2,0.99917847,1.0111157,"('unlikable', 'likable')",1.4327508,1.4110676,0.9369905,0.94541305,1.1229733,1.1225321,-0.0004412
3,0.28209934,0.33744138,"('repellent', 'pleasant')",-0.23513675,-0.16834082,0.95515054,0.9465051,0.3340377,0.3718686,0.0378309
4,-0.20771833,-0.28615484,"('disliked', 'liked')",0.6113446,0.44948223,-6.054474,-6.157333,-1.8836158,-1.9980019,-0.1143861
5,-1.1987375,-1.2509367,"('distant', 'outgoing')",0.046715505,0.026470363,-1.2482209,-1.294129,-0.8000809,-0.8395317,-0.0394508
6,-1.8882296,-1.9266841,"('distant', 'open')",-0.58677286,-0.6671233,-1.2712164,-1.3843871,-1.2487396,-1.3260649,-0.0773253
7,0.4229073,0.4144864,"('insensitive', 'sensitive')",0.86101985,0.8973206,0.4478165,0.4702517,0.5772479,0.5940196,0.0167717
8,-1.6459057,-1.6927403,"('unaffectionate', 'affectionate')",-0.4769174,-0.588205,0.11819685,0.0427492,-0.6682088,-0.7460654,-0.0778566
9,-1.2950921,-1.38855,"('unaffectionate', 'caring')",0.38235322,0.29182968,0.63526726,0.5784079,-0.0924906,-0.1727708,-0.0802802
10,-0.9102905,-0.98414433,"('unsympathetic', 'sympathetic')",-0.54823625,-0.5952431,-0.48199174,-0.5041339,-0.6468395,-0.6945071,-0.0476676
11,0.6469286,0.6133686,"('unhelpful', 'helpful')",0.59839326,0.64992595,1.9058992,1.958171,1.050407,1.0738219,0.0234149
12,0.19015177,0.22112945,"('unsupportive', 'supportive')",0.59308994,0.6026355,-2.0753868,-2.088845,-0.430715,-0.4216934,0.0090216
13,0.4934211,0.50468725,"('impolite', 'polite')",0.4130146,0.51087815,-0.7880755,-0.75275993,0.0394534,0.0876018,0.0481484
14,0.68478626,0.6975302,"('antisocial', 'social')",1.4216763,1.4173397,0.545255,0.4438876,0.8839058,0.8529191,-0.0309867
15,0.07890437,-0.034550186,"('boring', 'funny')",0.26959652,0.16910322,0.047090545,-0.0077617103,0.1318638,0.0422638,-0.0896
16,-0.21565533,-0.2900994,"('unpopular', 'popular')",-0.26462772,-0.42157316,0.49164015,0.36239964,0.0037857,-0.1164243,-0.12021
17,0.14743982,0.22093233,"('nasty', 'nice')",-0.7875184,-0.72566676,-0.53395206,-0.50966877,-0.3913435,-0.3381344,0.0532091
18,-1.0247756,-1.0111583,"('disagreeable', 'welcoming')",-1.0483823,-1.096065,-0.83501637,-0.94722944,-0.9693913,-1.018151,-0.0487597
19,-0.522619,-0.55039173,"('inhospitable', 'hospitable')",-0.947928,-0.98857445,-0.9334357,-0.90371585,-0.8013275,-0.8142273,-0.0128998
20,-0.0008210512,0.031670187,"('rough', 'thoughtful')",0.02110593,0.09242913,0.46712846,0.440622,0.1624711,0.1882404,0.0257693
21,0.85886955,0.8265833,"('immoral', 'moral')",1.5717314,1.5393486,-0.18952356,-0.1477485,0.7470259,0.7393945,-0.0076314
22,0.12748271,0.12369186,"('untrustworthy', 'trustworthy')",-0.74896526,-0.81507003,-0.6199243,-0.6389448,-0.4138023,-0.443441,-0.0296387
23,0.112995595,0.011074115,"('insincere', 'sincere')",0.006129235,-0.022933982,5.6513853,5.5646205,1.9235034,1.8509202,-0.0725832
24,-0.41762033,-0.41030377,"('dishonest', 'honest')",0.6196652,0.6460341,0.37846065,0.39542684,0.1935018,0.2103857,0.0168839
25,-0.85202223,-0.86995906,"('egoistic', 'altruistic')",0.96267617,0.86203337,0.9219064,0.84579617,0.3441868,0.2792902,-0.0648966
26,-0.77153546,-0.79295415,"('hardhearted', 'benevolent')",0.730381,0.6664127,1.6620699,1.6027638,0.5403051,0.4920741,-0.048231
27,-0.90434945,-0.8322422,"('hardhearted', 'softhearted')",-0.0764792,-0.01719049,0.6556959,0.5559062,-0.1083776,-0.0978422,0.0105354
28,-0.6511622,-0.79004514,"('disloyal', 'loyal')",0.42975375,0.21310668,1.1784991,1.1009147,0.3190302,0.1746588,-0.1443714
29,-0.046474323,-0.15342477,"('unfair', 'fair')",-0.7263962,-0.75823224,-0.5706132,-0.7044729,-0.4478279,-0.53871,-0.0908821
