,best_male,best_female,tuple,buy_male,buy_female,company_male,company_female,inc_male,inc_female,average_male,average_female,female-male
0,0.51814693,0.48414528,"('unsociable', 'sociable')",0.45653948,0.48961854,1.2109569,1.0815119,-0.3224307,-0.45011675,0.4658031,0.4012897,-0.0645134
1,-0.33914566,-0.4350535,"('unfriendly', 'friendly')",0.02476951,0.049027022,-0.5965194,-0.75330776,2.3452375,2.1732392,0.3585855,0.2584763,-0.1001092
2,0.04533975,0.056957766,"('unlikable', 'likable')",0.6188903,0.610282,1.0590268,1.1579045,0.5250364,0.6521499,0.5620733,0.6193236,0.0572503
3,-1.012378,-0.86146957,"('repellent', 'pleasant')",-0.80539143,-0.59134376,0.3913035,0.4879433,0.16885324,0.25950032,-0.3144031,-0.1763424,0.1380607
4,-0.004547703,0.07899597,"('disliked', 'liked')",0.85127,0.92238396,-0.6785872,-0.6818707,-6.681191,-6.7181005,-1.628264,-1.5996478,0.0286162
5,0.30853376,0.28406918,"('distant', 'outgoing')",0.3669722,0.2924927,-1.5376756,-1.5801089,-0.008210428,-0.017665172,-0.217595,-0.255303,-0.037708
6,0.11761317,0.10586722,"('distant', 'open')",0.3218438,0.28899458,-2.1200252,-2.20651,0.5978128,0.56290174,-0.2706889,-0.3121866,-0.0414977
7,0.7222851,0.7571106,"('insensitive', 'sensitive')",0.13741241,0.27295202,0.8682256,0.9473385,1.1875174,1.2020582,0.7288601,0.7948649,0.0660048
8,-0.57077193,-0.60755944,"('unaffectionate', 'affectionate')",0.13705501,0.12971886,-0.86884135,-0.9601679,1.1176233,1.054426,-0.0462337,-0.0958956,-0.0496619
9,0.6515657,0.6667183,"('unaffectionate', 'caring')",0.580774,0.63448584,-0.26478612,-0.31139022,1.7803252,1.7783227,0.6869696,0.6920342,0.0050646
10,0.84806556,0.94730586,"('unsympathetic', 'sympathetic')",-0.07900013,0.117129706,0.9739657,1.0226394,-0.034494065,0.003219394,0.4271343,0.5225736,0.0954393
11,0.9712283,0.97127396,"('unhelpful', 'helpful')",0.57506555,0.617501,1.5806302,1.6289529,2.0682428,2.1435678,1.2987916,1.3403239,0.0415323
12,1.5027126,1.6040059,"('unsupportive', 'supportive')",0.9667998,1.1871059,1.2821112,1.4597512,-1.4212123,-1.3955636,0.5826029,0.7138249,0.131222
