,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.24408765,-0.38833123,"('unsociable', 'sociable')",-0.038661107,-0.179062,0.08126223,0.022453327,-0.0671622,-0.1816466,-0.1144844
1,-1.0161201,-1.1149207,"('unfriendly', 'friendly')",0.13760564,0.115867846,1.5570415,1.4438143,0.2261757,0.1482538,-0.0779219
2,0.9343972,0.9790217,"('unlikable', 'likable')",0.0037873536,0.042254478,0.14117649,0.19633459,0.359787,0.4058703,0.0460833
3,-0.62481785,-0.5808578,"('repellent', 'pleasant')",-0.13475096,-0.09886551,0.12868637,0.21222676,-0.2102941,-0.1558322,0.0544619
4,0.6368237,0.6218622,"('disliked', 'liked')",0.7233033,0.69399554,-4.052549,-4.1445804,-0.897474,-0.9429076,-0.0454336
5,-0.15844156,-0.1394428,"('distant', 'outgoing')",-0.14908111,-0.04702949,-0.04293258,-0.10624176,-0.1168184,-0.0975714,0.019247
6,-0.5586167,-0.5272729,"('distant', 'open')",-0.2074519,-0.11234616,0.40605184,0.2733916,-0.1200056,-0.1220758,-0.0020702
7,-0.58252907,-0.6051174,"('insensitive', 'sensitive')",-0.36793652,-0.39888513,0.011441187,0.06004326,-0.3130081,-0.3146531,-0.001645
8,-0.8905118,-0.90311265,"('unaffectionate', 'affectionate')",0.49201185,0.4963964,0.5852305,0.4502206,0.0622435,0.0145015,-0.047742
9,-1.1281139,-1.175892,"('unaffectionate', 'caring')",0.08257886,0.052489907,0.6458898,0.5512283,-0.133215,-0.1907246,-0.0575096
10,-1.2903408,-1.3611915,"('unsympathetic', 'sympathetic')",-1.049503,-1.1186203,-0.31427127,-0.2518977,-0.884705,-0.9105698,-0.0258648
11,-0.15133029,-0.21080348,"('unhelpful', 'helpful')",0.33275655,0.21448587,1.7693696,1.7871126,0.6502653,0.5969317,-0.0533336
12,0.009460725,-0.0022654347,"('unsupportive', 'supportive')",-0.08137028,-0.08623627,-1.4487077,-1.4756782,-0.5068724,-0.5213933,-0.0145209
13,0.07286061,0.00031902827,"('impolite', 'polite')",-0.5227021,-0.58159906,-0.68654066,-0.660931,-0.378794,-0.4140704,-0.0352764
14,-0.22423375,-0.19450627,"('antisocial', 'social')",1.1535594,1.1101913,-0.3807831,-0.24826723,0.1828475,0.2224726,0.0396251
15,1.1890559,1.1526957,"('boring', 'funny')",0.874333,0.87358516,0.9593624,0.9616649,1.0075838,0.9959819,-0.0116019
16,-0.039826736,-0.075984046,"('unpopular', 'popular')",-0.09179039,-0.08308398,1.0244362,0.9606561,0.2976064,0.267196,-0.0304104
17,0.032967374,0.08272686,"('nasty', 'nice')",0.20268391,0.2552457,0.0022006016,-0.024835436,0.079284,0.104379,0.025095
18,0.023650378,0.022269525,"('disagreeable', 'welcoming')",-0.27511433,-0.27861917,-1.111297,-1.1777866,-0.4542537,-0.4780454,-0.0237917
19,0.042671263,0.080431744,"('inhospitable', 'hospitable')",-0.6611692,-0.5825488,-0.42311278,-0.48376688,-0.3472036,-0.328628,0.0185756
20,-0.8987902,-0.8498792,"('rough', 'thoughtful')",-0.24529572,-0.2152596,0.35395873,0.35466507,-0.2633757,-0.2368246,0.0265511
21,-0.75399697,-0.8160992,"('immoral', 'moral')",-0.6888132,-0.7590822,-1.2373375,-1.1582297,-0.8933825,-0.9111371,-0.0177546
22,-0.07283465,-0.053657673,"('untrustworthy', 'trustworthy')",-1.3164525,-1.2788217,-0.82642984,-0.73552233,-0.7385723,-0.6893339,0.0492384
23,-0.2510135,-0.3429271,"('insincere', 'sincere')",-0.7559485,-0.79454184,4.4326854,4.432986,1.1419079,1.0985057,-0.0434022
24,0.13660324,0.100312516,"('dishonest', 'honest')",-0.39288303,-0.3686742,-0.08642143,-0.06011536,-0.1142337,-0.1094924,0.0047413
25,-0.30546156,-0.35174462,"('egoistic', 'altruistic')",1.0118687,1.0190582,0.7374553,0.628576,0.4812875,0.4319632,-0.0493243
26,-0.06820439,-0.079362676,"('hardhearted', 'benevolent')",2.4440317,2.4339187,2.1678517,2.125751,1.5145597,1.4934357,-0.021124
27,-0.12473299,-0.11014356,"('hardhearted', 'softhearted')",0.45722777,0.39700055,0.1982738,0.07023947,0.1769229,0.1190322,-0.0578907
28,-1.5345783,-1.669572,"('disloyal', 'loyal')",0.0038431361,-0.11903646,0.79584897,0.6739986,-0.2449621,-0.3715366,-0.1265745
29,-0.19083467,-0.19783416,"('unfair', 'fair')",-1.1970146,-1.1461327,-0.88116926,-0.9052089,-0.7563395,-0.7497253,0.0066142
30,0.9586251,0.9087492,"('intolerant', 'tolerant')",1.3600271,1.298405,1.2105075,1.2309734,1.1763865,1.1460425,-0.030344
31,0.08075702,0.18330999,"('evil', 'good')",-0.3226933,-0.24072969,-0.3166949,-0.40763742,-0.1862104,-0.155019,0.0311914
32,-0.71291256,-0.8439938,"('unkind', 'kind')",-0.44009733,-0.49178535,0.56768936,0.50491583,-0.1951068,-0.2769545,-0.0818477
33,0.3268155,0.28951597,"('wrong', 'right')",0.19731343,0.19286335,-0.14264193,-0.2594127,0.1271623,0.0743222,-0.0528401
34,-0.18055466,-0.13843465,"('mean', 'honorable')",-0.15289779,-0.04851777,4.665542,4.7708764,1.4440298,1.5279746,0.0839448
35,0.432597,0.44248343,"('corrupt', 'incorrupt')",-0.061635353,-0.08439761,0.08257421,-0.114002585,0.1511786,0.0813611,-0.0698175
36,-0.7956049,-0.81604624,"('hostile', 'amicable')",0.17189753,0.14117953,0.6250044,0.45294374,0.0004324,-0.0739743,-0.0744067
37,-0.43575475,-0.3984753,"('fake', 'genuine')",-0.07478638,-0.050271392,-0.21086933,-0.18158917,-0.2404702,-0.210112,0.0303582
38,-0.34379083,-0.40487772,"('untruthful', 'truthful')",-0.5656206,-0.58951956,0.44792035,0.45029113,-0.1538304,-0.1813687,-0.0275383
39,-0.004512988,0.034432873,"('exploitative', 'cooperative')",-0.5907914,-0.5468011,-0.16953377,-0.13526684,-0.2549461,-0.2158783,0.0390678
40,-0.049265526,-0.09165679,"('stingy', 'generous')",-0.07807579,-0.11676155,-1.6485072,-1.7609783,-0.5919495,-0.6564656,-0.0645161
41,0.22732455,0.18666895,"('unforgiving', 'forgiving')",-0.6644117,-0.7482057,0.5052437,0.43708843,0.0227188,-0.0414828,-0.0642016
42,0.65583485,0.67031026,"('unreliable', 'reliable')",-0.18717265,-0.10440056,-2.455245,-2.4452386,-0.6621943,-0.626443,0.0357513
43,-0.4561825,-0.44831657,"('irresponsible', 'responsible')",-0.9543185,-0.9271405,0.17017417,0.25802872,-0.4134423,-0.3724761,0.0409662
44,0.2360946,0.29900935,"('prejudiced', 'unprejudiced')",-0.7989352,-0.68882346,-1.8626387,-1.8029152,-0.8084931,-0.7309097,0.0775834
45,-0.26396388,-0.28125203,"('incompetent', 'competent')",0.20338947,0.14928716,0.19669232,0.20692171,0.0453726,0.0249856,-0.020387
46,-0.37928343,-0.43750033,"('uncompetitive', 'competitive')",-0.21878302,-0.25304273,-0.38187546,-0.3075608,-0.3266473,-0.3327013,-0.006054
47,-0.053388186,0.009310152,"('stupid', 'smart')",0.39528507,0.4550544,4.507614,4.5996113,1.6165037,1.6879919,0.0714882
48,-0.8961333,-0.94860506,"('unintelligent', 'intelligent')",-0.537533,-0.6340221,-0.09406261,-0.10481805,-0.5092429,-0.5624818,-0.0532389
49,-0.86793566,-0.7672081,"('unable', 'able')",-0.2506448,-0.16445546,-0.64338416,-0.62393564,-0.5873215,-0.5185331,0.0687884
50,-0.40475965,-0.43474758,"('clumsy', 'skillful')",-0.027579777,-0.034486234,-0.6515252,-0.77940685,-0.3612882,-0.4162136,-0.0549254
51,-0.55925804,-0.66719246,"('uneducated', 'educated')",-0.044651657,-0.17271881,0.15059602,0.0797748,-0.1511046,-0.2533788,-0.1022742
52,0.0944777,0.028612796,"('irrational', 'rational')",-0.4435929,-0.4768019,-0.12933482,-0.29505366,-0.1594833,-0.2477476,-0.0882643
53,-0.58553094,-0.6054185,"('uncreative', 'creative')",0.11878097,0.09005646,0.43690765,0.35229066,-0.0099474,-0.0543571,-0.0444097
54,-0.4739902,-0.51396394,"('incapable', 'capable')",-0.13964985,-0.11195325,0.5644053,0.55483913,-0.0164116,-0.0236927,-0.0072811
55,-0.5489368,-0.5678619,"('incompetent', 'clever')",-0.8386843,-0.85166794,0.016941443,0.104526065,-0.4568932,-0.4383346,0.0185586
56,0.71245325,0.68268985,"('impractical', 'practical')",1.1432184,1.0985215,0.7292343,0.77217066,0.8616353,0.8511273,-0.010508
57,-0.49417776,-0.53753555,"('unimaginative', 'imaginative')",0.42258775,0.30689886,-0.7941897,-0.8071139,-0.2885932,-0.3459169,-0.0573237
58,-0.16939369,-0.1672434,"('undiscriminating', 'discriminating')",0.18206403,0.19675124,0.6654367,0.67345923,0.2260357,0.2343223,0.0082866
59,0.20335221,0.21448994,"('foolish', 'wise')",0.67463124,0.69479007,0.17461391,0.10869356,0.3508658,0.3393245,-0.0115413
60,-0.4812173,-0.5187875,"('inefficient', 'efficient')",-0.09182373,-0.12891594,-0.6795759,-0.5184151,-0.417539,-0.3887062,0.0288328
61,-0.3027651,-0.34574583,"('illogical', 'logical')",-1.1203032,-1.2163471,0.062249232,-0.048351943,-0.4536064,-0.5368149,-0.0832085
