,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.7700317,2.586546,"('unsociable', 'sociable')",0.2810728,0.14005847,0.27968392,0.16677853,-0.4778137,-0.6032219,0.7132437,0.5725403,-0.1407034
1,-1.1342965,-1.150864,"('unfriendly', 'friendly')",-0.032456547,-0.12975031,0.3683673,0.33216518,1.9065976,1.779436,0.277053,0.2077467,-0.0693063
2,1.4493554,1.5103015,"('unlikable', 'likable')",0.92907625,1.0477926,1.6036172,1.7079493,1.0925868,1.2405173,1.2686589,1.3766401,0.1079812
3,1.496885,1.5133395,"('repellent', 'pleasant')",-1.0172856,-0.8872116,-0.42930236,-0.38000378,-0.06461186,-0.050522562,-0.0035787,0.0489004,0.0524791
4,-2.342704,-2.3044739,"('disliked', 'liked')",-0.010111354,-0.024843302,0.18040535,0.101196416,-5.8415375,-5.9475274,-2.0034869,-2.0439119,-0.040425
5,-2.8450608,-2.7144072,"('distant', 'outgoing')",0.27208108,0.39379436,0.3057698,0.32758582,-0.11191164,-0.019478157,-0.5947804,-0.5031263,0.0916541
6,-3.7077317,-3.5464494,"('distant', 'open')",-0.25939217,-0.1119158,-0.71221924,-0.69875866,0.1497952,0.20057935,-1.132387,-1.0391362,0.0932508
7,2.0812886,2.0853167,"('insensitive', 'sensitive')",0.16613814,0.15595764,-0.14011063,-0.12089773,0.7173091,0.67127675,0.7061563,0.6979133,-0.008243
8,-1.6639335,-1.6283972,"('unaffectionate', 'affectionate')",0.42149827,0.4966812,-0.7362193,-0.684343,0.5328455,0.54324615,-0.3614523,-0.3182032,0.0432491
9,-0.12764068,-0.10614373,"('unaffectionate', 'caring')",0.52356976,0.5620783,0.22568753,0.23722425,1.2047272,1.1880007,0.4565859,0.4702899,0.013704
10,2.891246,2.7730315,"('unsympathetic', 'sympathetic')",-0.416647,-0.47019628,-0.925513,-0.9352128,-0.47622582,-0.6093556,0.2682151,0.1895667,-0.0786484
11,1.3711344,1.3013883,"('unhelpful', 'helpful')",-1.3019054,-1.3715029,0.25607774,0.24272339,1.9829335,1.9137717,0.57706,0.5215951,-0.0554649
12,1.9949008,2.1402,"('unsupportive', 'supportive')",1.2601435,1.391414,1.0471555,1.1849787,-1.4300847,-1.3528045,0.7180288,0.840947,0.1229182
13,1.9218438,1.8300731,"('impolite', 'polite')",0.7467128,0.6407622,0.36804575,0.39165276,-0.14033343,-0.20112213,0.7240673,0.6653415,-0.0587258
14,3.1694636,3.034564,"('antisocial', 'social')",0.21756104,0.20584023,1.4302441,1.3905768,-0.4174255,-0.48783964,1.0999608,1.0357853,-0.0641755
15,0.13348305,0.07659276,"('boring', 'funny')",-0.10999302,-0.21973787,-0.4866208,-0.5386213,0.50977683,0.4802929,0.0116615,-0.0503684,-0.0620299
16,-1.9792569,-1.8702844,"('unpopular', 'popular')",-1.6372577,-1.5281287,-0.49021274,-0.44817185,0.4505619,0.43356144,-0.9140414,-0.8532559,0.0607855
17,-0.56204605,-0.50089866,"('nasty', 'nice')",-0.8232651,-0.6605361,-1.7069801,-1.5865682,-0.5491765,-0.47031483,-0.910367,-0.8045794,0.1057876
18,-0.13282079,-0.07526828,"('disagreeable', 'welcoming')",1.0480274,1.1765453,0.5151571,0.60694027,-0.3657038,-0.36607614,0.266165,0.3355353,0.0693703
19,-1.906714,-1.7680528,"('inhospitable', 'hospitable')",-0.51238185,-0.4262218,-0.5769832,-0.5559855,-0.19624585,-0.095857754,-0.7980812,-0.7115295,0.0865517
20,0.9318992,0.9014654,"('rough', 'thoughtful')",-0.36518252,-0.29399803,-0.009885237,-0.0074785873,0.84930366,0.7731631,0.3515338,0.343288,-0.0082458
21,3.004189,2.9359012,"('immoral', 'moral')",0.24512756,0.12923804,0.3675133,0.37322384,-0.6115134,-0.6518668,0.7513291,0.696624,-0.0547051
22,1.8617628,1.7901592,"('untrustworthy', 'trustworthy')",0.17087823,0.07779901,0.62860847,0.5260349,-0.7895133,-0.88598967,0.467934,0.3770009,-0.0909331
23,2.3485787,2.1852696,"('insincere', 'sincere')",0.2316805,0.1275378,0.8514109,0.81165785,5.6692615,5.5166664,2.2752328,2.1602829,-0.1149499
24,1.0954758,1.028824,"('dishonest', 'honest')",0.08088369,0.047142364,0.5013664,0.5369765,0.734327,0.650826,0.6030132,0.5659422,-0.037071
25,-1.3364955,-1.2642792,"('egoistic', 'altruistic')",0.6590553,0.65562767,0.4733889,0.5085522,1.3202901,1.3401017,0.2790597,0.3100006,0.0309409
26,0.18162411,0.1467478,"('hardhearted', 'benevolent')",1.4696388,1.3993138,1.919938,1.8690913,1.8645895,1.7842245,1.3589475,1.2998444,-0.0591031
27,-0.7267442,-0.647101,"('hardhearted', 'softhearted')",-0.40463737,-0.28214857,-0.44761136,-0.36939538,0.95133644,0.903849,-0.1569141,-0.098699,0.0582151
28,0.20929778,0.044755716,"('disloyal', 'loyal')",0.03439851,-0.086106755,0.2882625,0.12028546,0.9889338,0.7725356,0.3802232,0.2128675,-0.1673557
29,-0.8872213,-0.9002758,"('unfair', 'fair')",-0.6395074,-0.6053271,-0.20609374,-0.27461255,-0.67188656,-0.8131759,-0.6011772,-0.6483479,-0.0471707
30,2.0363214,1.9271379,"('intolerant', 'tolerant')",0.5435213,0.52321106,0.6383879,0.62137353,1.271913,1.1637931,1.1225359,1.0588789,-0.063657
31,-3.197362,-2.9957187,"('evil', 'good')",-0.58219564,-0.43109748,-0.10587919,-0.052732065,-1.0199472,-0.9913363,-1.226346,-1.1177211,0.1086249
32,1.3779119,1.2919321,"('unkind', 'kind')",0.73332256,0.7246608,0.69307303,0.63507295,1.1052693,0.9601077,0.9773942,0.9029434,-0.0744508
