,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.4650139,1.3265636,"('unsociable', 'sociable')",0.21321493,0.037477516,-0.16711983,-0.3169177,0.503703,0.3490411,-0.1546619
1,-0.022675747,-0.117341064,"('unfriendly', 'friendly')",-0.51682067,-0.60570544,1.074221,0.90992624,0.1782415,0.0622933,-0.1159482
2,0.5849601,0.63649076,"('unlikable', 'likable')",0.7334106,0.7491064,0.41232017,0.47056192,0.5768969,0.6187197,0.0418228
3,-0.7104312,-0.6512009,"('repellent', 'pleasant')",-0.6984936,-0.6217561,0.56300884,0.58867735,-0.281972,-0.2280932,0.0538788
4,-0.96356845,-1.1118138,"('disliked', 'liked')",0.14721775,0.09694649,-6.2214985,-6.2908473,-2.3459498,-2.4352382,-0.0892884
5,-0.54762,-0.54142094,"('distant', 'outgoing')",0.17964527,0.26084146,-0.6855483,-0.63404673,-0.3511744,-0.3048754,0.046299
6,-0.92623353,-0.9318061,"('distant', 'open')",-0.3251565,-0.21059859,-0.749946,-0.75388956,-0.667112,-0.6320981,0.0350139
7,0.5591482,0.54269356,"('insensitive', 'sensitive')",-0.18754461,-0.23049505,0.14975204,0.12107285,0.1737852,0.1444238,-0.0293614
8,-0.2855271,-0.37635422,"('unaffectionate', 'affectionate')",-0.19464923,-0.20464543,0.67451596,0.6190571,0.0647799,0.0126858,-0.0520941
9,0.38900888,0.38680148,"('unaffectionate', 'caring')",-0.39645404,-0.40191782,1.1263893,1.0886079,0.3729814,0.3578305,-0.0151509
10,0.14232332,0.026030935,"('unsympathetic', 'sympathetic')",-1.079841,-1.1843759,-0.35346967,-0.4793626,-0.4303291,-0.5459025,-0.1155734
11,0.2874562,0.30188692,"('unhelpful', 'helpful')",-0.43646353,-0.4952025,1.8089345,1.8016458,0.553309,0.53611,-0.017199
12,0.9384523,1.0299749,"('unsupportive', 'supportive')",0.17712125,0.15646973,-1.7037414,-1.6889597,-0.196056,-0.167505,0.028551
13,1.9877719,2.0147035,"('impolite', 'polite')",0.20389163,0.12534319,-0.66090375,-0.68577087,0.5102533,0.4847586,-0.0254947
14,1.368619,1.329253,"('antisocial', 'social')",0.051311515,-0.06644194,-0.033759467,-0.07988497,0.462057,0.3943087,-0.0677483
15,0.110926434,0.0012729205,"('boring', 'funny')",-0.027150994,-0.057071112,-0.32396105,-0.26146823,-0.0800619,-0.1057555,-0.0256936
16,-1.9632295,-1.9899129,"('unpopular', 'popular')",-0.6646728,-0.6019991,0.28558767,0.20731384,-0.7807716,-0.7948661,-0.0140945
17,-0.75167924,-0.7673217,"('nasty', 'nice')",-0.20542419,-0.20814225,-0.5513197,-0.49829,-0.5028077,-0.4912513,0.0115564
18,-0.6829748,-0.7602509,"('disagreeable', 'welcoming')",-0.23043343,-0.24795836,-0.7408353,-0.8424132,-0.5514145,-0.6168741,-0.0654596
19,-0.990725,-0.9739028,"('inhospitable', 'hospitable')",-0.3325731,-0.29285264,-0.79693246,-0.75130326,-0.7067436,-0.6726863,0.0340573
20,0.5151912,0.46175325,"('rough', 'thoughtful')",0.23579507,0.21914358,1.0644276,1.0501667,0.605138,0.5770212,-0.0281168
21,1.1656036,1.1477515,"('immoral', 'moral')",-0.31042704,-0.4571442,-0.595829,-0.6519161,0.0864492,0.0128971,-0.0735521
22,0.23029952,0.19346114,"('untrustworthy', 'trustworthy')",-0.041283287,-0.12592229,-0.8264198,-0.8929712,-0.2124678,-0.2751441,-0.0626763
23,-0.09125936,-0.15270674,"('insincere', 'sincere')",-1.1340948,-1.2796019,4.96137,4.854793,1.2453386,1.1408281,-0.1045105
24,0.7042975,0.7183758,"('dishonest', 'honest')",-1.3796896,-1.4747158,0.3319255,0.28255412,-0.1144889,-0.1579286,-0.0434397
25,-0.13878402,-0.11857906,"('egoistic', 'altruistic')",0.20579611,0.21601367,1.2163295,1.2579904,0.4277805,0.4518083,0.0240278
26,0.6506237,0.44118986,"('hardhearted', 'benevolent')",0.5461628,0.45193723,2.130516,2.0363228,1.1091008,0.9764833,-0.1326175
27,0.3042234,0.26887915,"('hardhearted', 'softhearted')",-0.2758671,-0.21627001,1.0060457,0.9250002,0.3448007,0.3258698,-0.0189309
28,-0.034318384,-0.16103238,"('disloyal', 'loyal')",-1.0995437,-1.2573432,0.8179043,0.6766442,-0.1053192,-0.2472438,-0.1419246
29,-1.3187144,-1.3294984,"('unfair', 'fair')",-0.18322031,-0.18793863,-0.37026045,-0.4663556,-0.624065,-0.6612642,-0.0371992
30,0.970271,1.0220199,"('intolerant', 'tolerant')",-0.077056214,-0.18988383,0.8654351,0.7640185,0.5862166,0.5320515,-0.0541651
31,-2.357421,-2.2794251,"('evil', 'good')",-0.35615396,-0.19919819,-0.9244794,-0.8900159,-1.2126848,-1.1228797,0.0898051
32,-0.3442176,-0.40495527,"('unkind', 'kind')",-1.0058817,-1.1688745,0.29157153,0.11541553,-0.3528426,-0.4861381,-0.1332955
33,0.13272227,0.06589077,"('wrong', 'right')",0.90646505,0.8577771,-0.6977802,-0.6631299,0.1138024,0.086846,-0.0269564
34,-0.6602621,-0.52769804,"('mean', 'honorable')",-0.57690847,-0.53938293,5.2204742,5.2720137,1.3277678,1.4016442,0.0738764
35,-1.7112457,-1.6621883,"('corrupt', 'incorrupt')",1.058734,1.1396451,-0.515969,-0.46581703,-0.3894935,-0.3294534,0.0600401
36,-1.2853103,-1.324528,"('hostile', 'amicable')",0.17566374,0.18890008,0.025394306,-0.08092349,-0.3614174,-0.4055171,-0.0440997
37,0.88512427,0.8797647,"('fake', 'genuine')",0.084484465,0.02796664,-0.1896252,-0.17468904,0.2599945,0.2443474,-0.0156471
38,-0.36188722,-0.23861174,"('untruthful', 'truthful')",-0.23928785,-0.21228686,-0.091114074,-0.07047574,-0.230763,-0.1737914,0.0569716
39,1.8737515,1.967375,"('exploitative', 'cooperative')",0.8608849,0.84680635,0.5164318,0.5689287,1.0836894,1.1277033,0.0440139
40,-0.56743175,-0.66989315,"('stingy', 'generous')",-0.09184288,-0.10675049,-1.5769087,-1.6904073,-0.7453945,-0.8223503,-0.0769558
41,-0.39641696,-0.5274362,"('unforgiving', 'forgiving')",0.013028258,-0.0728902,-0.018114142,-0.14901158,-0.1338343,-0.2497793,-0.115945
42,0.3598586,0.3498456,"('unreliable', 'reliable')",0.05524917,0.08339103,-3.3397658,-3.3718834,-0.974886,-0.9795489,-0.0046629
43,0.7857553,0.9050673,"('irresponsible', 'responsible')",-0.68148184,-0.6861677,0.15390441,0.20433766,0.0860593,0.1410791,0.0550198
44,-0.79983634,-0.85867006,"('prejudiced', 'unprejudiced')",-0.49384335,-0.4762619,-1.6542312,-1.6158222,-0.9826369,-0.9835847,-0.0009478
45,0.53499085,0.46241853,"('incompetent', 'competent')",-0.4049724,-0.54270375,-0.34644312,-0.43871582,-0.0721416,-0.1730003,-0.1008587
46,1.4401131,1.4418583,"('uncompetitive', 'competitive')",-0.2636337,-0.3414988,-0.45319414,-0.494356,0.2410951,0.2020011,-0.039094
47,-0.29548752,-0.20499036,"('stupid', 'smart')",-0.45567116,-0.45739,4.3754053,4.377223,1.2080822,1.2382809,0.0301987
48,0.86625564,0.8262312,"('unintelligent', 'intelligent')",-0.046517346,-0.12998353,0.66738296,0.5978684,0.4957071,0.431372,-0.0643351
49,-0.40692294,-0.4400245,"('unable', 'able')",-0.26607132,-0.27973914,-0.19200301,-0.14576289,-0.2883324,-0.2885089,-0.0001765
50,-0.6067254,-0.5846082,"('clumsy', 'skillful')",0.21176979,0.22391728,-0.13253248,-0.24605387,-0.1758294,-0.2022483,-0.0264189
51,0.69149035,0.6275589,"('uneducated', 'educated')",-0.266716,-0.37107372,0.119286686,-0.04220365,0.1813537,0.0714272,-0.1099265
52,-1.6651936,-1.7902843,"('irrational', 'rational')",-0.797985,-0.843332,0.28995502,0.2170705,-0.7244078,-0.8055152,-0.0811074
53,-0.10736488,-0.1269202,"('uncreative', 'creative')",-0.30582815,-0.31372988,0.56415135,0.4965123,0.0503194,0.0186207,-0.0316987
54,0.31646216,0.31707293,"('incapable', 'capable')",-0.26526633,-0.24444066,0.47510836,0.5296518,0.1754347,0.2007614,0.0253267
55,2.407428,2.388699,"('incompetent', 'clever')",-0.052588463,-0.20366192,0.18720688,0.14498708,0.8473488,0.7766747,-0.0706741
56,1.7938958,1.8136877,"('impractical', 'practical')",0.035620898,-0.06691705,-0.7526418,-0.75634867,0.3589583,0.3301407,-0.0288176
57,0.4148419,0.40718824,"('unimaginative', 'imaginative')",-0.6341765,-0.7112928,-2.6380289,-2.6883166,-0.9524545,-0.9974737,-0.0450192
58,0.2704922,0.2781672,"('undiscriminating', 'discriminating')",-0.029383948,-0.033229414,0.4967224,0.47446856,0.2459435,0.2398021,-0.0061414
59,-0.53211194,-0.4079845,"('foolish', 'wise')",0.26041397,0.32876843,-0.11483507,-0.054053728,-0.1288443,-0.0444233,0.084421
60,2.4671004,2.5390973,"('inefficient', 'efficient')",-0.23862205,-0.34493357,-0.11840258,-0.045988344,0.7033587,0.7160585,0.0126998
61,0.48944813,0.39854598,"('illogical', 'logical')",-0.32427186,-0.49719617,0.67134273,0.5003692,0.2788397,0.1339063,-0.1449334
62,1.6888721,1.7018816,"('incompetent', 'brilliant')",-0.12904952,-0.14639099,0.08907476,0.15958218,0.5496324,0.5716909,0.0220585
63,0.91582537,0.9694669,"('unperceptive', 'insightful')",0.39724886,0.3767726,0.61790234,0.58100504,0.6436589,0.6424149,-0.001244
64,0.2689158,0.30646914,"('shy', 'confident')",-0.18970552,-0.2710822,-5.6948094,-5.6788936,-1.8718664,-1.8811688,-0.0093024
65,0.73610955,0.6536132,"('insecure', 'secure')",-0.5520882,-0.70510316,-0.35695255,-0.3785901,-0.0576437,-0.14336,-0.0857163
66,-0.32383782,-0.35003018,"('inactive', 'active')",0.1587192,0.24711508,0.4243385,0.47922188,0.0864066,0.1254356,0.039029
67,1.0611496,1.0932187,"('doubtful', 'determined')",1.0621972,1.085941,-0.5182762,-0.4974604,0.5350235,0.5605664,0.0255429
68,0.5165678,0.61872566,"('dependent', 'independent')",0.879625,0.8661071,-0.66618156,-0.6610827,0.2433371,0.2745834,0.0312463
69,-1.1031113,-1.058322,"('lazy', 'industrious')",1.7117951,1.7713737,-0.35422626,-0.25846457,0.0848192,0.1515291,0.0667099
70,0.5673823,0.61300355,"('lethargic', 'energetic')",-0.39985403,-0.36114562,-0.093597166,-0.1230478,0.0246437,0.0429367,0.018293
71,0.43722576,0.5060215,"('diffident', 'self-confident')",0.8904654,0.86234975,0.52608716,0.50457746,0.6179261,0.6243162,0.0063901
