,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
14,0.29328632,0.3313674,"('antisocial', 'social')",1.452419,1.5333381,-0.420011,-0.4730632,0.4418981,0.4638807,0.0219826
15,0.7547583,0.6425513,"('boring', 'funny')",-0.28318113,-0.375528,0.61604077,0.5899855,0.3625393,0.2856696,-0.0768697
16,-1.2010374,-1.103466,"('unpopular', 'popular')",-1.5456136,-1.5265774,0.18862936,0.2769826,-0.8526739,-0.7843537,0.0683202
17,0.23287259,0.36268783,"('nasty', 'nice')",-0.09938047,-0.052105498,-0.3352156,-0.2649898,-0.0672412,0.0151975,0.0824387
18,-0.38658243,-0.39488193,"('disagreeable', 'welcoming')",-0.17105353,-0.116050266,-0.205504,-0.21398142,-0.25438,-0.2416379,0.0127421
19,0.27310452,0.2912913,"('inhospitable', 'hospitable')",-0.9330747,-0.997106,0.16136616,0.19863084,-0.1662013,-0.1690613,-0.00286
20,-0.09763777,0.010362996,"('rough', 'thoughtful')",-0.22310905,-0.13781321,0.6786842,0.65006566,0.1193124,0.1742051,0.0548927
21,-0.28624895,-0.32436177,"('immoral', 'moral')",1.7229893,1.7641133,-0.49706104,-0.46998432,0.3132265,0.3232557,0.0100292
22,-0.27567396,-0.21778603,"('untrustworthy', 'trustworthy')",0.93090934,1.0184689,-0.9077767,-0.8979078,-0.0841804,-0.0324083,0.0517721
23,0.95762753,0.90498835,"('insincere', 'sincere')",1.3721775,1.4819626,5.889987,5.983644,2.7399305,2.7901983,0.0502678
24,0.9575649,0.8435387,"('dishonest', 'honest')",0.6239381,0.6322008,0.7708552,0.74347126,0.7841194,0.7397369,-0.0443825
25,-0.08624297,-0.18907547,"('egoistic', 'altruistic')",-0.12889057,-0.1885495,1.7349037,1.6553262,0.50659,0.4259004,-0.0806896
26,0.90117645,0.6866691,"('hardhearted', 'benevolent')",0.060404252,-0.098863825,1.7736287,1.6214306,0.9117365,0.736412,-0.1753245
27,0.6630377,0.61028427,"('hardhearted', 'softhearted')",0.033724137,0.042443454,1.6226383,1.5261447,0.7731334,0.7262909,-0.0468425
28,0.81779397,0.63359183,"('disloyal', 'loyal')",-0.1963794,-0.22209816,0.93912274,0.90094674,0.5201791,0.4374801,-0.082699
29,0.16563082,0.13405034,"('unfair', 'fair')",-0.40920052,-0.34633756,-0.14060478,-0.33828187,-0.1280582,-0.183523,-0.0554648
30,0.5741681,0.55980694,"('intolerant', 'tolerant')",1.429422,1.4055299,1.2521744,1.2315719,1.0852548,1.0656362,-0.0196186
31,-0.30281666,-0.22918977,"('evil', 'good')",-2.245109,-2.2001388,-0.7907011,-0.85348165,-1.1128756,-1.0942701,0.0186055
32,0.23592858,0.17461613,"('unkind', 'kind')",1.3189442,1.3014901,1.1630118,1.032174,0.9059615,0.8360934,-0.0698681
33,0.9710293,0.86823565,"('wrong', 'right')",-0.12884107,-0.29371193,-0.07886611,-0.17043264,0.2544407,0.134697,-0.1197437
34,-0.91327155,-0.7966775,"('mean', 'honorable')",0.94475037,1.0401205,5.7133174,5.8799047,1.9149321,2.0411159,0.1261838
35,-0.33116361,-0.42481095,"('corrupt', 'incorrupt')",-1.7452893,-1.8288913,-0.39914548,-0.57914805,-0.8251994,-0.9442834,-0.119084
36,-0.8064402,-0.9208934,"('hostile', 'amicable')",-1.8372704,-2.0139997,-0.17001575,-0.40040886,-0.9379088,-1.1117673,-0.1738585
37,0.18045087,0.09697491,"('fake', 'genuine')",-0.3009554,-0.32860196,0.45871198,0.40746433,0.1127358,0.0586124,-0.0541234
38,0.7061815,0.6734159,"('untruthful', 'truthful')",0.43806368,0.49509767,0.21854039,0.29959664,0.4542619,0.4893701,0.0351082
39,1.4059291,1.4763443,"('exploitative', 'cooperative')",1.8630502,1.873665,0.27497235,0.29660222,1.1813172,1.2155372,0.03422
40,0.48386192,0.43909663,"('stingy', 'generous')",-0.22602028,-0.13930142,-1.3476987,-1.3994774,-0.3632857,-0.3665607,-0.003275
41,0.83098674,0.7611309,"('unforgiving', 'forgiving')",0.7708374,0.76525915,0.077319875,-0.045839183,0.5597147,0.493517,-0.0661977
42,0.58305174,0.6040189,"('unreliable', 'reliable')",0.12577266,0.21580182,-3.2126212,-3.0974793,-0.8345989,-0.7592195,0.0753794
43,0.38156086,0.35821015,"('irresponsible', 'responsible')",1.0712212,1.1911387,0.7409776,0.7272566,0.7312532,0.7588685,0.0276153
44,-1.0742415,-0.9907642,"('prejudiced', 'unprejudiced')",-0.43484902,-0.5102945,-1.5880722,-1.6443213,-1.0323876,-1.04846,-0.0160724
45,-0.65579927,-0.53114897,"('incompetent', 'competent')",0.5541692,0.6954815,-0.0006782338,0.023974054,-0.0341028,0.0627689,0.0968717
46,0.19441324,0.1685274,"('uncompetitive', 'competitive')",1.2710913,1.3460923,-0.74781036,-0.7712744,0.2392314,0.2477818,0.0085504
47,-0.41531038,-0.32687727,"('stupid', 'smart')",0.01675162,0.08996321,5.1295934,5.2418213,1.5770116,1.6683024,0.0912908
48,-0.79835856,-0.87025887,"('unintelligent', 'intelligent')",0.294171,0.357929,0.6736452,0.6096578,0.0564859,0.0324426,-0.0240433
49,0.063871086,0.17735392,"('unable', 'able')",-0.15826185,-0.062743045,-0.104276694,0.0665085,-0.0662225,0.0603731,0.1265956
50,-0.6517077,-0.6002052,"('clumsy', 'skillful')",-0.85189414,-0.8000788,0.03515119,0.07503437,-0.4894835,-0.4417499,0.0477336
51,0.014499079,0.015118305,"('uneducated', 'educated')",0.3461114,0.30558226,0.60462666,0.4901636,0.3217457,0.2702881,-0.0514576
52,-0.03337098,-0.16317546,"('irrational', 'rational')",-1.2330817,-1.4727433,0.41123724,0.26000655,-0.2850718,-0.4586374,-0.1735656
53,-0.339909,-0.48186642,"('uncreative', 'creative')",-1.2295579,-1.2617656,0.8930711,0.834368,-0.2254652,-0.303088,-0.0776228
54,0.8847298,0.8273145,"('incapable', 'capable')",-0.6512344,-0.72931993,1.2530631,1.2917637,0.4955195,0.4632527,-0.0322668
55,0.13002308,0.18606393,"('incompetent', 'clever')",1.2900177,1.4490306,-0.028606378,-0.00995509,0.4638115,0.5417132,0.0779017
56,1.041058,1.0699316,"('impractical', 'practical')",1.9446359,2.036981,-0.28288132,-0.14065321,0.9009376,0.9887532,0.0878156
57,-0.5808985,-0.7319154,"('unimaginative', 'imaginative')",-0.89260906,-0.9208127,-2.4969876,-2.5451272,-1.3234984,-1.399285,-0.0757866
58,0.14548236,0.062135886,"('undiscriminating', 'discriminating')",-0.22965245,-0.2703078,0.4178728,0.39734048,0.1112342,0.0630562,-0.048178
59,0.40500966,0.3917247,"('foolish', 'wise')",-0.4133728,-0.46167547,0.6025159,0.61949193,0.1980509,0.1831804,-0.0148705
60,-0.1774276,-0.059903983,"('inefficient', 'efficient')",2.795858,2.964313,0.2326605,0.32044312,0.9503636,1.0749507,0.1245871
61,0.483923,0.39328948,"('illogical', 'logical')",0.03877178,-0.06933973,0.560201,0.36780918,0.3609653,0.2305863,-0.130379
62,0.67830485,0.8329096,"('incompetent', 'brilliant')",1.1972609,1.4158224,0.3025125,0.579122,0.7260261,0.9426181,0.216592
63,0.29515287,0.3548722,"('unperceptive', 'insightful')",1.0392225,1.1709146,1.1453773,1.2675004,0.8265842,0.9310958,0.1045116
64,0.21876197,0.21339098,"('shy', 'confident')",0.07860337,0.06276002,-6.3768177,-6.439159,-2.0264842,-2.0543359,-0.0278517
65,-0.67122525,-0.7169135,"('insecure', 'secure')",1.250461,1.2694583,-0.4555323,-0.47605455,0.0412345,0.0254967,-0.0157378
66,-0.99830455,-1.0684944,"('inactive', 'active')",-1.3439422,-1.4264984,0.41207066,0.30914167,-0.643392,-0.728617,-0.085225
67,0.7753742,0.6735465,"('doubtful', 'determined')",0.061657697,-0.03261215,-0.75152284,-0.8315099,0.028503,-0.0635252,-0.0920282
68,-1.3830733,-1.279858,"('dependent', 'independent')",-0.41923472,-0.32214215,-0.6448578,-0.65575856,-0.815722,-0.7525862,0.0631358
69,-1.1624999,-1.0348562,"('lazy', 'industrious')",-0.6355206,-0.6879299,-0.35683748,-0.39387318,-0.718286,-0.7055531,0.0127329
70,-0.081649005,-0.0038399696,"('lethargic', 'energetic')",0.752316,0.83959717,0.3803547,0.44920397,0.3503406,0.4283204,0.0779798
71,0.95117426,1.0279168,"('diffident', 'self-confident')",1.466005,1.5450534,0.7447007,0.7486719,1.0539599,1.107214,0.0532541
72,0.20239559,0.1120366,"('unambitious', 'ambitious')",-0.20459531,-0.12015806,-0.96483064,-0.92286724,-0.3223434,-0.3103296,0.0120138
73,1.5481085,1.6056571,"('helpless', 'self-reliant')",0.07407234,0.052296147,-2.6905458,-2.625723,-0.3561217,-0.3225899,0.0335318
74,1.0184572,0.99447536,"('undedicated', 'dedicated')",0.5121904,0.5413152,0.15034214,0.13203776,0.5603299,0.5559428,-0.0043871
75,-0.84390855,-0.8110094,"('meek', 'impulsive')",-1.7418522,-1.7871442,-0.87034327,-0.80666214,-1.1520346,-1.1349386,0.017096
76,0.031893015,0.02849903,"('anxious', 'daring')",0.6208607,0.6979173,-0.04717596,-0.011642413,0.2018593,0.238258,0.0363987
77,-0.4321341,-0.38622332,"('unmotivated', 'motivated')",0.301375,0.38556245,-1.08941,-1.0095326,-0.406723,-0.3367312,0.0699918
78,-0.73654306,-0.6755405,"('nonresilient', 'resilient')",0.05153755,0.20123138,0.38362807,0.44657376,-0.1004591,-0.0092451,0.091214
79,-0.43239316,-0.53044295,"('wavering', 'unwavering')",-1.6430503,-1.7332953,-0.10656524,-0.05651196,-0.7273362,-0.7734167,-0.0460805
80,0.74339414,0.82070446,"('dominated', 'dominating')",0.9549507,1.0220745,-1.3819835,-1.2944045,0.1054538,0.1827915,0.0773377
81,-0.36723492,-0.46607026,"('submissive', 'aggressive')",0.49291688,0.52680176,-0.78037345,-0.75580996,-0.2182305,-0.2316928,-0.0134623
82,-1.463872,-1.4290162,"('poor', 'rich')",-0.26015422,-0.21078019,5.8335295,6.0349593,1.3698344,1.4650544,0.09522
83,0.93060976,0.81422544,"('powerless', 'powerful')",0.06736341,-0.046356946,-1.0456717,-1.1032704,-0.0158995,-0.1118006,-0.0959011
84,1.0788442,0.9366906,"('inferior', 'superior')",0.29844788,0.24756154,0.55097115,0.50255996,0.6427544,0.5622707,-0.0804837
85,-0.028154254,-0.046134688,"('insignificant', 'prestigious')",-1.2279959,-1.3596084,0.36779007,0.30927163,-0.29612,-0.3654905,-0.0693705
86,-0.9678853,-1.1025249,"('uninfluential', 'influential')",-0.18385682,-0.24331917,0.25738376,0.09526087,-0.2981194,-0.4168611,-0.1187417
87,0.5123048,0.5098653,"('unsuccessful', 'successful')",0.9960285,0.97725666,0.88364327,0.9856803,0.7973255,0.8242674,0.0269419
88,-0.5730787,-0.6689981,"('low', 'eminent')",-0.5123825,-0.56418276,0.065591075,0.10680744,-0.3399567,-0.3754578,-0.0355011
