,foot_male,foot_female,tuple,locker_male,locker_female,inc_male,inc_female,average_male,average_female,female-male
18,-1.845675,-1.7612308,"('disagreeable', 'welcoming')",-1.0037444,-0.91519517,-0.398556,-0.45675784,-1.0826584,-1.0443946,0.0382638
19,-0.6409854,-0.66693616,"('inhospitable', 'hospitable')",-1.629391,-1.5980732,-0.21577267,-0.20580888,-0.8287164,-0.8236061,0.0051103
20,-0.8415627,-0.7662859,"('rough', 'thoughtful')",-0.87868005,-0.81391937,0.87637705,0.83687466,-0.2812886,-0.2477768,0.0335118
21,-0.09448202,0.03660219,"('immoral', 'moral')",1.5503619,1.6057218,-0.313483,-0.25772887,0.3807989,0.4615317,0.0807328
22,-0.5360185,-0.49116904,"('untrustworthy', 'trustworthy')",0.72747797,0.649529,-0.38499793,-0.3522313,-0.0645128,-0.0646238,-0.000111
23,-0.50561625,-0.4340811,"('insincere', 'sincere')",1.001505,1.0323212,6.733919,6.6971693,2.409936,2.4318031,0.0218671
24,-0.03767283,-0.028425086,"('dishonest', 'honest')",0.4385509,0.43204558,1.4121927,1.4561671,0.6043569,0.6199292,0.0155723
25,-0.919001,-0.852525,"('egoistic', 'altruistic')",-1.4098119,-1.3571169,0.9438434,0.933737,-0.4616565,-0.4253016,0.0363549
26,0.135492,0.04152578,"('hardhearted', 'benevolent')",-0.88957,-0.8801021,1.2329245,1.11253,0.1596155,0.0913179,-0.0682976
27,-0.79624003,-0.7542288,"('hardhearted', 'softhearted')",-0.5295609,-0.4118272,1.589539,1.5526983,0.0879127,0.1288808,0.0409681
28,-0.28344432,-0.290737,"('disloyal', 'loyal')",-0.5161515,-0.5317651,0.9471051,0.8793921,0.0491698,0.0189633,-0.0302065
29,0.4036959,0.36873725,"('unfair', 'fair')",0.11362566,0.13189408,-0.53479457,-0.7397107,-0.0058243,-0.0796931,-0.0738688
30,0.67139566,0.6990612,"('intolerant', 'tolerant')",2.219214,2.2567182,1.7466972,1.6780946,1.5457691,1.5446246,-0.0011445
31,-1.4807235,-1.4510566,"('evil', 'good')",-2.3113112,-2.3019218,-1.2889761,-1.3406274,-1.6936703,-1.6978687,-0.0041984
32,-0.24176756,-0.21110192,"('unkind', 'kind')",0.96735,0.97972286,1.5698639,1.4823064,0.7651488,0.7503091,-0.0148397
33,1.022358,0.94335604,"('wrong', 'right')",-0.2341773,-0.26266253,-0.6196205,-0.6614108,0.0561867,0.0064276,-0.0497591
34,-0.38669693,-0.21809307,"('mean', 'honorable')",1.3262883,1.430544,6.2925477,6.3541913,2.410713,2.5222141,0.1115011
35,0.11701307,-0.022694431,"('corrupt', 'incorrupt')",-2.1659365,-2.1819446,-0.72643125,-0.79078645,-0.9251183,-0.9984752,-0.0733569
36,-0.4462245,-0.36155072,"('hostile', 'amicable')",-2.588633,-2.5885398,-0.22833331,-0.20878498,-1.0877302,-1.0529586,0.0347716
37,-0.0037589148,-0.018815134,"('fake', 'genuine')",-0.28560227,-0.26992813,0.5291513,0.4720396,0.07993,0.0610988,-0.0188312
38,0.28841448,0.2789319,"('untruthful', 'truthful')",0.64209366,0.6405208,0.48246345,0.5536388,0.4709905,0.4910305,0.02004
39,0.8518858,0.842378,"('exploitative', 'cooperative')",0.4230057,0.4942877,0.055754583,0.022536337,0.4435487,0.4530674,0.0095187
40,-1.1828666,-1.083381,"('stingy', 'generous')",-0.66729057,-0.5191611,-1.6753032,-1.683419,-1.1751534,-1.0953204,0.079833
41,-0.35818115,-0.27606583,"('unforgiving', 'forgiving')",0.45261052,0.42514285,0.30192706,0.25712928,0.1321188,0.1354021,0.0032833
42,0.29039,0.33360672,"('unreliable', 'reliable')",0.54917955,0.60847175,-2.8897324,-2.751964,-0.6833876,-0.6032952,0.0800924
43,0.35016686,0.36881855,"('irresponsible', 'responsible')",1.3344519,1.2858456,1.3722918,1.2925315,1.0189702,0.9823985,-0.0365717
44,-0.40856144,-0.44946927,"('prejudiced', 'unprejudiced')",-0.9193143,-0.97662437,-1.7039438,-1.7687173,-1.0106065,-1.064937,-0.0543305
45,0.2391538,0.41206336,"('incompetent', 'competent')",0.74346435,0.70328236,0.31321022,0.2779012,0.4319428,0.4644156,0.0324728
46,-0.9439139,-0.83439136,"('uncompetitive', 'competitive')",1.4655503,1.4377913,-0.47177187,-0.49836576,0.0166215,0.0350114,0.0183899
47,0.6399793,0.6699345,"('stupid', 'smart')",1.8768151,1.8417143,6.330656,6.461327,2.9491501,2.9909919,0.0418418
48,-0.72608006,-0.6704446,"('unintelligent', 'intelligent')",0.11828678,0.16154587,1.0702153,1.025113,0.1541407,0.1720714,0.0179307
49,-0.08439538,-0.02708483,"('unable', 'able')",0.48028085,0.64323795,-0.014836118,0.09957527,0.1270164,0.2385761,0.1115597
50,-0.51556313,-0.42551073,"('clumsy', 'skillful')",-0.68287694,-0.56398284,-0.0361342,0.1118072,-0.4115248,-0.2925621,0.1189627
51,-0.04062242,-0.12739009,"('uneducated', 'educated')",0.19489221,0.08455713,0.82047033,0.74996316,0.3249134,0.2357101,-0.0892033
52,-0.8385843,-0.93978935,"('irrational', 'rational')",-2.5866818,-2.5999799,-0.6684695,-0.6386732,-1.3645786,-1.3928142,-0.0282356
53,-1.2810928,-1.237728,"('uncreative', 'creative')",-1.4323976,-1.3218201,0.898921,0.9234487,-0.6048565,-0.5453665,0.05949
54,0.17567836,0.13361393,"('incapable', 'capable')",-0.87166506,-0.833116,1.0252153,1.0930177,0.1097429,0.1311719,0.021429
55,-1.0155607,-0.8668165,"('incompetent', 'clever')",1.6508399,1.6472303,0.40902674,0.35948172,0.348102,0.3799651,0.0318631
56,2.009337,1.9927448,"('impractical', 'practical')",2.5049307,2.4688509,0.5895588,0.6043636,1.7012755,1.688653,-0.0126225
57,-0.75158876,-0.719024,"('unimaginative', 'imaginative')",-1.1450291,-1.1334538,-2.696587,-2.6612225,-1.5310683,-1.5045668,0.0265015
58,-0.8372868,-0.9428571,"('undiscriminating', 'discriminating')",0.35495687,0.35524574,0.29629344,0.24669738,-0.0620122,-0.113638,-0.0516258
59,0.16213712,0.14526677,"('foolish', 'wise')",-1.1750656,-1.1221715,0.09800974,0.23482262,-0.3049729,-0.2473607,0.0576122
60,0.41974264,0.5218875,"('inefficient', 'efficient')",3.2863708,3.2583604,0.8189418,0.79487187,1.5083516,1.52504,0.0166884
61,0.56318843,0.4474307,"('illogical', 'logical')",0.47602,0.35967916,0.17536628,0.03536929,0.4048582,0.2808264,-0.1240318
62,-0.42203602,-0.23085895,"('incompetent', 'brilliant')",0.7529475,0.8074393,0.8987193,1.0510318,0.4098769,0.5425374,0.1326605
63,-0.6747426,-0.5492452,"('unperceptive', 'insightful')",0.5870588,0.608224,1.5754272,1.6598963,0.4959145,0.5729584,0.0770439
64,-0.0032952577,-0.07824744,"('shy', 'confident')",0.6973132,0.66252196,-6.6013136,-6.4985924,-1.9690986,-1.9714394,-0.0023408
65,-0.8446713,-0.88842446,"('insecure', 'secure')",1.497532,1.4331799,0.2203717,0.18700406,0.2910775,0.2439198,-0.0471577
66,-0.89071035,-1.0064753,"('inactive', 'active')",-2.4351566,-2.5093477,0.258969,0.15634574,-1.0222993,-1.1198257,-0.0975264
67,1.6480647,1.4928689,"('doubtful', 'determined')",1.017368,0.9869285,-0.53332853,-0.5972102,0.7107014,0.6275291,-0.0831723
68,-0.912474,-0.9806864,"('dependent', 'independent')",0.19030029,0.21274303,-0.37170815,-0.3926664,-0.3646273,-0.3868699,-0.0222426
69,0.24159184,0.26910624,"('lazy', 'industrious')",-0.59767336,-0.58155245,-0.6767637,-0.67055017,-0.3442818,-0.3276654,0.0166164
70,-0.023946084,0.10648093,"('lethargic', 'energetic')",1.2099613,1.3122633,1.2320111,1.2428629,0.8060088,0.8872024,0.0811936
71,1.2097982,1.1420431,"('diffident', 'self-confident')",0.83596754,0.82295316,0.5141359,0.52029675,0.8533006,0.828431,-0.0248696
72,-0.6722106,-0.71924764,"('unambitious', 'ambitious')",-0.82912755,-0.8387351,-0.47292534,-0.38029245,-0.6580878,-0.6460917,0.0119961
73,1.9323157,1.8353325,"('helpless', 'self-reliant')",0.49047023,0.4878868,-3.474986,-3.3645024,-0.3507334,-0.3470944,0.003639
74,0.8730831,0.85959095,"('undedicated', 'dedicated')",0.5289053,0.49651197,-0.09106231,-0.1151487,0.4369754,0.4136514,-0.023324
75,-0.57124865,-0.54834527,"('meek', 'impulsive')",-1.7309899,-1.7710845,-0.5592067,-0.43160203,-0.9538151,-0.9170106,0.0368045
76,-0.60982805,-0.6263136,"('anxious', 'daring')",0.53200454,0.5427058,0.39488167,0.35062432,0.105686,0.0890055,-0.0166805
77,-1.1323943,-1.0205173,"('unmotivated', 'motivated')",-0.20389672,-0.16422078,-0.8442345,-0.7519083,-0.7268418,-0.6455488,0.081293
78,-0.78074497,-0.6415843,"('nonresilient', 'resilient')",-0.43545124,-0.3589523,0.35933977,0.38037068,-0.2856188,-0.206722,0.0788968
79,-0.11289003,-0.19600892,"('wavering', 'unwavering')",-2.5007095,-2.5414212,-0.15351619,-0.1125453,-0.9223719,-0.9499918,-0.0276199
80,0.5391266,0.4109127,"('dominated', 'dominating')",0.7957151,0.7563236,-1.1009452,-1.091686,0.0779655,0.0251834,-0.0527821
81,0.5720897,0.5402709,"('submissive', 'aggressive')",1.4298444,1.311385,-0.2190733,-0.17296949,0.5942869,0.5595622,-0.0347247
82,-1.0897795,-0.955076,"('poor', 'rich')",0.21170613,0.28425917,6.6580853,6.7333703,1.9266707,2.0208511,0.0941804
83,-0.012421839,-0.17315745,"('powerless', 'powerful')",0.2561283,0.13967828,-1.0906402,-1.2154619,-0.2823112,-0.4163137,-0.1340025
84,0.71853656,0.6160777,"('inferior', 'superior')",-0.0197021,0.018767266,0.60677916,0.53887945,0.4352045,0.3912415,-0.043963
85,-0.052820638,-0.090832606,"('insignificant', 'prestigious')",-1.6685992,-1.6026227,-0.3244185,-0.37367955,-0.6819461,-0.689045,-0.0070989
86,-0.7601709,-0.7448513,"('uninfluential', 'influential')",-0.27182057,-0.31932428,0.3756673,0.3319494,-0.2187747,-0.2440754,-0.0253007
87,0.13387233,0.044733137,"('unsuccessful', 'successful')",0.09482485,-0.04001529,0.40428162,0.4580765,0.2109929,0.1542648,-0.0567281
88,-1.0611724,-1.1047457,"('low', 'eminent')",-1.0008228,-1.0354403,0.24140944,0.27486542,-0.6068619,-0.6217736,-0.0149117
