,cardinal_male,cardinal_female,tuple,health_male,health_female,inc_male,inc_female,average_male,average_female,female-male
0,0.21329468,0.24123566,"('unsociable', 'sociable')",0.46983606,0.41616425,-0.5009921,-0.6239837,0.0607129,0.0111387,-0.0495742
1,-0.5352124,-0.52187943,"('unfriendly', 'friendly')",0.61036414,0.6108674,1.7527847,1.712708,0.6093121,0.6005653,-0.0087468
2,0.7416654,0.80703324,"('unlikable', 'likable')",1.4433513,1.4794459,0.43812564,0.5232163,0.8743807,0.9365652,0.0621845
3,-0.7696306,-0.5430722,"('repellent', 'pleasant')",-1.0168061,-0.8171505,-0.010104047,0.03667628,-0.598847,-0.4411821,0.1576649
4,-0.9545879,-0.99244714,"('disliked', 'liked')",0.4267321,0.4354653,-6.476054,-6.4768453,-2.3346367,-2.3446089,-0.0099722
5,-0.871093,-0.9562435,"('distant', 'outgoing')",-0.20757623,-0.16409183,-0.27886808,-0.26922956,-0.4525124,-0.4631883,-0.0106759
6,-1.3075835,-1.3510692,"('distant', 'open')",-0.19942974,-0.12938473,0.40796846,0.39337146,-0.3663483,-0.3623608,0.0039875
7,0.7909426,0.897127,"('insensitive', 'sensitive')",0.044109598,0.17131299,0.66062474,0.67831844,0.498559,0.5822528,0.0836938
8,-0.6934813,-0.7656747,"('unaffectionate', 'affectionate')",-0.46127647,-0.522808,0.676123,0.62923133,-0.1595449,-0.2197504,-0.0602055
9,0.037432015,0.053451672,"('unaffectionate', 'caring')",0.6797682,0.67493826,1.0907544,1.08807,0.6026515,0.6054866,0.0028351
10,0.6623412,0.83588594,"('unsympathetic', 'sympathetic')",0.21897128,0.37678978,-0.4151922,-0.42551622,0.1553734,0.2623865,0.1070131
11,0.5312508,0.67211884,"('unhelpful', 'helpful')",0.26730004,0.31339186,1.4791867,1.5551716,0.7592459,0.8468941,0.0876482
12,1.3657334,1.602227,"('unsupportive', 'supportive')",2.0671198,2.2667615,-1.8102716,-1.7306749,0.5408605,0.7127713,0.1719108
13,0.35315597,0.4031987,"('impolite', 'polite')",0.6611978,0.6345445,-0.6000511,-0.6550098,0.1381009,0.1275778,-0.0105231
14,0.1313627,0.20658112,"('antisocial', 'social')",0.26124138,0.24559753,-0.6352127,-0.70446235,-0.0808695,-0.0840946,-0.0032251
15,-0.043513454,-0.23952335,"('boring', 'funny')",0.3864864,0.19858088,0.55383825,0.48589557,0.2989371,0.1483177,-0.1506194
16,-1.9711269,-1.9643133,"('unpopular', 'popular')",-0.50527817,-0.44671884,0.3168292,0.28499764,-0.7198586,-0.7086782,0.0111804
17,-0.71594465,-0.6917552,"('nasty', 'nice')",-0.25534233,-0.10056798,-0.15012994,-0.06368151,-0.3738056,-0.2853349,0.0884707
18,1.1972313,1.1817547,"('disagreeable', 'welcoming')",-0.33374056,-0.269532,-0.21666718,-0.21144767,0.2156078,0.2335917,0.0179839
19,-0.3518285,-0.2920195,"('inhospitable', 'hospitable')",0.2640612,0.34861332,0.025253646,0.14552225,-0.0208379,0.067372,0.0882099
20,0.32232022,0.3769937,"('rough', 'thoughtful')",-0.13432214,-0.09182756,1.1422497,1.0638173,0.4434159,0.4496611,0.0062452
21,2.54018,2.5632083,"('immoral', 'moral')",1.7079031,1.7384734,-0.5114844,-0.4770483,1.2455329,1.2748777,0.0293448
22,0.68220073,0.6901429,"('untrustworthy', 'trustworthy')",0.40944692,0.4320433,-0.85968536,-0.8927787,0.0773208,0.0764692,-0.0008516
23,1.2836268,1.3808049,"('insincere', 'sincere')",0.4002112,0.44612458,5.864643,5.7762203,2.5161603,2.5343833,0.018223
24,0.7958699,0.7519513,"('dishonest', 'honest')",0.57945263,0.55005884,0.8339038,0.7378626,0.7364088,0.6799575,-0.0564513
25,-0.6189762,-0.7017504,"('egoistic', 'altruistic')",-0.0724573,-0.11829251,1.7253559,1.6651069,0.3446408,0.281688,-0.0629528
26,1.3229077,1.2353425,"('hardhearted', 'benevolent')",1.4661602,1.4652036,1.8962239,1.9124755,1.5617639,1.537674,-0.0240899
27,0.46572116,0.42624685,"('hardhearted', 'softhearted')",0.8832929,0.8657174,1.7340492,1.6147057,1.0276877,0.96889,-0.0587977
28,0.2639051,0.22129562,"('disloyal', 'loyal')",-0.15970384,-0.22892445,0.90381354,0.8019858,0.3360049,0.2647856,-0.0712193
