,liberty_male,liberty_female,tuple,average_male,average_female,female-male
0,-0.057367217,-0.1571416,"('unsociable', 'sociable')",-0.0573672,-0.1571416,-0.0997744
1,1.6716237,1.6491522,"('unfriendly', 'friendly')",1.6716237,1.6491522,-0.0224715
2,0.6642164,0.75910676,"('unlikable', 'likable')",0.6642164,0.7591068,0.0948904
3,0.59152603,0.7130052,"('repellent', 'pleasant')",0.591526,0.7130052,0.1214792
4,-7.0155916,-7.1206007,"('disliked', 'liked')",-7.0155916,-7.1206007,-0.1050091
5,0.31075162,0.2925197,"('distant', 'outgoing')",0.3107516,0.2925197,-0.0182319
6,0.7136348,0.6786183,"('distant', 'open')",0.7136348,0.6786183,-0.0350165
7,0.97815216,1.0301353,"('insensitive', 'sensitive')",0.9781522,1.0301353,0.0519831
8,1.5846801,1.5354469,"('unaffectionate', 'affectionate')",1.5846801,1.5354469,-0.0492332
9,1.9452078,2.0207758,"('unaffectionate', 'caring')",1.9452078,2.0207758,0.075568
10,0.794604,0.887851,"('unsympathetic', 'sympathetic')",0.794604,0.887851,0.093247
11,1.9693917,2.0531867,"('unhelpful', 'helpful')",1.9693917,2.0531867,0.083795
12,-0.983438,-0.98710513,"('unsupportive', 'supportive')",-0.983438,-0.9871051,-0.0036671
13,-0.052130707,-0.074336186,"('impolite', 'polite')",-0.0521307,-0.0743362,-0.0222055
14,-0.40020052,-0.4326186,"('antisocial', 'social')",-0.4002005,-0.4326186,-0.0324181
15,0.37636045,0.3905138,"('boring', 'funny')",0.3763604,0.3905138,0.0141534
16,-0.27459663,-0.1916838,"('unpopular', 'popular')",-0.2745966,-0.1916838,0.0829128
17,-0.037936423,-0.018331598,"('nasty', 'nice')",-0.0379364,-0.0183316,0.0196048
18,-0.36751366,-0.4494695,"('disagreeable', 'welcoming')",-0.3675137,-0.4494695,-0.0819558
19,0.35768828,0.33143824,"('inhospitable', 'hospitable')",0.3576883,0.3314382,-0.0262501
20,0.5648227,0.5096023,"('rough', 'thoughtful')",0.5648227,0.5096023,-0.0552204
21,-0.14080277,0.015707262,"('immoral', 'moral')",-0.1408028,0.0157073,0.1565101
22,-0.2070682,-0.23870626,"('untrustworthy', 'trustworthy')",-0.2070682,-0.2387063,-0.0316381
23,6.547876,6.7274513,"('insincere', 'sincere')",6.5478759,6.7274513,0.1795754
24,1.9280252,1.9079412,"('dishonest', 'honest')",1.9280252,1.9079412,-0.020084
25,0.44907686,0.4580403,"('egoistic', 'altruistic')",0.4490769,0.4580403,0.0089634
26,0.368486,0.29768854,"('hardhearted', 'benevolent')",0.368486,0.2976885,-0.0707975
27,1.8296256,1.7202251,"('hardhearted', 'softhearted')",1.8296256,1.7202251,-0.1094005
28,1.3389806,1.3288387,"('disloyal', 'loyal')",1.3389806,1.3288387,-0.0101419
29,0.2502721,0.08882631,"('unfair', 'fair')",0.2502721,0.0888263,-0.1614458
30,1.2217124,1.1670469,"('intolerant', 'tolerant')",1.2217124,1.1670469,-0.0546655
31,-0.58111864,-0.6872045,"('evil', 'good')",-0.5811186,-0.6872045,-0.1060859
32,1.2611048,1.2023206,"('unkind', 'kind')",1.2611048,1.2023206,-0.0587842
33,-0.09294575,-0.08692932,"('wrong', 'right')",-0.0929457,-0.0869293,0.0060164
34,4.813903,5.0784965,"('mean', 'honorable')",4.8139029,5.0784965,0.2645936
35,-0.37588155,-0.5322233,"('corrupt', 'incorrupt')",-0.3758816,-0.5322233,-0.1563417
36,-0.28276584,-0.31380102,"('hostile', 'amicable')",-0.2827658,-0.313801,-0.0310352
37,0.9713948,0.9427929,"('fake', 'genuine')",0.9713948,0.9427929,-0.0286019
38,0.32662314,0.31272736,"('untruthful', 'truthful')",0.3266231,0.3127274,-0.0138957
39,-0.08897267,-0.11433933,"('exploitative', 'cooperative')",-0.0889727,-0.1143393,-0.0253666
40,-1.5184665,-1.688975,"('stingy', 'generous')",-1.5184665,-1.688975,-0.1705085
41,-0.05359026,-0.09489788,"('unforgiving', 'forgiving')",-0.0535903,-0.0948979,-0.0413076
42,-1.7407587,-1.7752919,"('unreliable', 'reliable')",-1.7407587,-1.7752919,-0.0345332
43,1.6019074,1.5601637,"('irresponsible', 'responsible')",1.6019074,1.5601637,-0.0417437
44,-1.3198436,-1.4441983,"('prejudiced', 'unprejudiced')",-1.3198436,-1.4441983,-0.1243547
45,0.31204203,0.31323195,"('incompetent', 'competent')",0.312042,0.3132319,0.0011899
46,-0.81552356,-0.710434,"('uncompetitive', 'competitive')",-0.8155236,-0.710434,0.1050896
47,5.2648635,5.539442,"('stupid', 'smart')",5.2648635,5.5394421,0.2745786
48,0.8680723,0.90499824,"('unintelligent', 'intelligent')",0.8680723,0.9049982,0.0369259
49,0.47269836,0.65791726,"('unable', 'able')",0.4726984,0.6579173,0.1852189
50,0.25663927,0.32091454,"('clumsy', 'skillful')",0.2566393,0.3209145,0.0642752
51,0.544388,0.6251071,"('uneducated', 'educated')",0.544388,0.6251071,0.0807191
52,0.19977531,0.1424697,"('irrational', 'rational')",0.1997753,0.1424697,-0.0573056
53,0.5749356,0.5481976,"('uncreative', 'creative')",0.5749356,0.5481976,-0.026738
54,1.5958642,1.7835195,"('incapable', 'capable')",1.5958642,1.7835195,0.1876553
55,0.5102206,0.5087971,"('incompetent', 'clever')",0.5102206,0.5087971,-0.0014235
56,0.51115525,0.5529575,"('impractical', 'practical')",0.5111552,0.5529575,0.0418023
57,-2.8272598,-2.7579846,"('unimaginative', 'imaginative')",-2.8272598,-2.7579846,0.0692752
58,-0.2016799,-0.24405746,"('undiscriminating', 'discriminating')",-0.2016799,-0.2440575,-0.0423776
59,0.5703916,0.62757415,"('foolish', 'wise')",0.5703916,0.6275741,0.0571825
60,0.10051145,0.1839575,"('inefficient', 'efficient')",0.1005114,0.1839575,0.0834461
61,0.6485813,0.5378382,"('illogical', 'logical')",0.6485813,0.5378382,-0.1107431
62,1.3740348,1.4441856,"('incompetent', 'brilliant')",1.3740348,1.4441856,0.0701508
63,0.8974491,0.9689075,"('unperceptive', 'insightful')",0.8974491,0.9689075,0.0714584
64,-5.8309474,-5.9629755,"('shy', 'confident')",-5.8309474,-5.9629755,-0.1320281
65,0.6395212,0.64839935,"('insecure', 'secure')",0.6395212,0.6483994,0.0088782
66,0.1683573,0.108094215,"('inactive', 'active')",0.1683573,0.1080942,-0.0602631
67,-0.57133335,-0.5858909,"('doubtful', 'determined')",-0.5713333,-0.5858909,-0.0145576
68,0.02363411,0.07981363,"('dependent', 'independent')",0.0236341,0.0798136,0.0561795
69,-1.1829154,-1.2235699,"('lazy', 'industrious')",-1.1829154,-1.2235699,-0.0406545
70,1.0471123,1.1357173,"('lethargic', 'energetic')",1.0471123,1.1357173,0.088605
71,0.5354517,0.5752685,"('diffident', 'self-confident')",0.5354517,0.5752685,0.0398168
72,0.95342886,0.95982295,"('unambitious', 'ambitious')",0.9534289,0.959823,0.0063941
73,-2.9090822,-2.9414322,"('helpless', 'self-reliant')",-2.9090822,-2.9414322,-0.03235
74,0.14422439,0.09014328,"('undedicated', 'dedicated')",0.1442244,0.0901433,-0.0540811
75,-0.7165165,-0.6209873,"('meek', 'impulsive')",-0.7165165,-0.6209873,0.0955292
76,0.49377438,0.46612272,"('anxious', 'daring')",0.4937744,0.4661227,-0.0276517
77,-1.2009597,-1.121674,"('unmotivated', 'motivated')",-1.2009597,-1.1216739,0.0792858
78,-0.29456475,-0.24467832,"('nonresilient', 'resilient')",-0.2945648,-0.2446783,0.0498865
79,0.3988162,0.43651578,"('wavering', 'unwavering')",0.3988162,0.4365158,0.0376996
80,-0.3148328,-0.33753878,"('dominated', 'dominating')",-0.3148328,-0.3375388,-0.022706
81,-0.3015856,-0.15952744,"('submissive', 'aggressive')",-0.3015856,-0.1595274,0.1420582
82,6.324242,6.6763086,"('poor', 'rich')",6.3242421,6.6763086,0.3520665
83,-0.23170988,-0.23629549,"('powerless', 'powerful')",-0.2317099,-0.2362955,-0.0045856
84,0.4776038,0.5307438,"('inferior', 'superior')",0.4776038,0.5307438,0.05314
85,-0.61179787,-0.63924927,"('insignificant', 'prestigious')",-0.6117979,-0.6392493,-0.0274514
86,0.3208177,0.3599165,"('uninfluential', 'influential')",0.3208177,0.3599165,0.0390988
87,0.20071071,0.36552304,"('unsuccessful', 'successful')",0.2007107,0.365523,0.1648123
88,-0.0132934125,0.11049584,"('low', 'eminent')",-0.0132934,0.1104958,0.1237892
