,microsoft_male,microsoft_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.7161268,-0.84731436,"('unsociable', 'sociable')",0.05320143,-0.07127976,-0.3314627,-0.4592971,-0.1278344
1,1.6201355,1.5908351,"('unfriendly', 'friendly')",0.58021635,0.4637505,1.100176,1.0272928,-0.0728832
2,0.95526993,1.0264423,"('unlikable', 'likable')",1.032687,1.1146734,0.9939784,1.0705578,0.0765794
3,-0.7515295,-0.7152385,"('repellent', 'pleasant')",1.1674931,1.0752989,0.2079818,0.1800302,-0.0279516
4,-1.1216358,-1.0457356,"('disliked', 'liked')",-5.3803315,-5.581957,-3.2509837,-3.3138461,-0.0628624
5,1.210028,1.3191279,"('distant', 'outgoing')",-1.1768873,-1.0212473,0.0165704,0.1489403,0.1323699
6,1.3304694,1.4623911,"('distant', 'open')",-1.4550202,-1.2968252,-0.0622754,0.082783,0.1450584
7,0.14979376,0.122811876,"('insensitive', 'sensitive')",0.1716124,0.1458996,0.1607031,0.1343557,-0.0263474
8,1.4259994,1.3316221,"('unaffectionate', 'affectionate')",-0.46049535,-0.44891876,0.482752,0.4413517,-0.0414003
9,1.8936843,1.8371813,"('unaffectionate', 'caring')",0.26220047,0.31478244,1.0779424,1.0759819,-0.0019605
10,-0.21809934,-0.29313916,"('unsympathetic', 'sympathetic')",-0.06119681,-0.15400536,-0.1396481,-0.2235723,-0.0839242
11,0.78833085,0.73228556,"('unhelpful', 'helpful')",2.6691003,2.7310138,1.7287155,1.7316496,0.0029341
12,0.95332026,1.0914375,"('unsupportive', 'supportive')",-1.9065495,-1.7948413,-0.4766146,-0.3517019,0.1249127
13,-0.2053358,-0.23428592,"('impolite', 'polite')",-0.503246,-0.48522127,-0.3542909,-0.3597536,-0.0054627
14,-0.71485424,-0.7412859,"('antisocial', 'social')",0.32542703,0.19948925,-0.1947136,-0.2708983,-0.0761847
15,0.0048565865,-0.08523742,"('boring', 'funny')",-0.29245773,-0.26685393,-0.1438006,-0.1760457,-0.0322451
16,-0.11598932,-0.10317427,"('unpopular', 'popular')",0.58066285,0.4210734,0.2323368,0.1589496,-0.0733872
17,0.014610508,0.048321728,"('nasty', 'nice')",-0.39869636,-0.31673595,-0.1920429,-0.1342071,0.0578358
18,0.29629055,0.34290865,"('disagreeable', 'welcoming')",-1.0146109,-0.9862481,-0.3591602,-0.3216697,0.0374905
19,-0.12688631,-0.09862232,"('inhospitable', 'hospitable')",-0.96337783,-0.9115124,-0.545132,-0.5050673,0.0400647
20,0.71936107,0.6797859,"('rough', 'thoughtful')",0.9905306,0.9620761,0.8549458,0.820931,-0.0340148
21,0.424101,0.3752737,"('immoral', 'moral')",-0.033444785,-0.13254501,0.1953281,0.1213643,-0.0739638
22,0.4076176,0.3606942,"('untrustworthy', 'trustworthy')",-0.40709347,-0.48154917,0.0002621,-0.0604275,-0.0606896
23,1.8529334,1.763068,"('insincere', 'sincere')",5.310928,5.318123,3.5819306,3.5405955,-0.0413351
24,1.3561909,1.3450304,"('dishonest', 'honest')",0.7998803,0.8664722,1.0780356,1.1057513,0.0277157
25,1.2043251,1.1460168,"('egoistic', 'altruistic')",0.73071456,0.6503109,0.9675198,0.8981639,-0.0693559
26,1.9082688,1.8400433,"('hardhearted', 'benevolent')",1.2929118,1.2062056,1.6005902,1.5231245,-0.0774657
27,-0.68437797,-0.72757334,"('hardhearted', 'softhearted')",-0.5810782,-0.5604915,-0.6327281,-0.6440324,-0.0113043
28,0.35913378,0.1997371,"('disloyal', 'loyal')",1.1819696,0.97758037,0.7705517,0.5886588,-0.1818929
29,-0.56064916,-0.56017,"('unfair', 'fair')",-0.5817358,-0.6558678,-0.5711925,-0.6080189,-0.0368264
