,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,2.657811,2.4888926,"('unsociable', 'sociable')",0.5213769,0.36289448,0.6593337,0.51920456,-0.43262967,-0.6169809,0.851473,0.6885027,-0.1629703
1,-0.94496953,-1.0113527,"('unfriendly', 'friendly')",-0.11509452,-0.22769752,0.39893073,0.31934807,1.730187,1.5877404,0.2672634,0.1670096,-0.1002538
2,1.5247438,1.5793198,"('unlikable', 'likable')",0.9123465,1.036086,1.61884,1.7445701,1.1719879,1.3689923,1.3069795,1.432242,0.1252625
3,1.4396954,1.4934623,"('repellent', 'pleasant')",-0.860909,-0.70015186,-0.3315308,-0.26525283,0.040904168,0.082104,0.0720399,0.1525404,0.0805005
4,-2.2064672,-2.1946661,"('disliked', 'liked')",-0.13512927,-0.13856839,0.012659455,-0.029638225,-5.672562,-5.7221627,-2.0003748,-2.0212588,-0.020884
5,-2.5993316,-2.5210776,"('distant', 'outgoing')",0.054057796,0.19072711,0.23866057,0.27847695,0.05129996,0.19457895,-0.5638283,-0.4643236,0.0995047
6,-3.434562,-3.3112254,"('distant', 'open')",-0.4628108,-0.2749399,-0.7480764,-0.72641253,0.16006328,0.2895102,-1.1213465,-1.005767,0.1155795
7,2.0560539,2.1318085,"('insensitive', 'sensitive')",0.25006193,0.2660524,-0.022057049,0.005064577,0.52895945,0.48918605,0.7032546,0.7230279,0.0197733
8,-1.5085169,-1.499318,"('unaffectionate', 'affectionate')",0.35088903,0.44280204,-0.77771914,-0.7311018,0.34500962,0.41311896,-0.3975843,-0.3436247,0.0539596
9,0.09740952,0.108720034,"('unaffectionate', 'caring')",0.57968307,0.6409332,0.44148052,0.46110773,1.1413931,1.1483427,0.5649915,0.5897759,0.0247844
10,2.9640598,2.8856082,"('unsympathetic', 'sympathetic')",0.062030453,0.0049826056,-0.49739176,-0.52772534,-0.34701386,-0.5206944,0.5454212,0.4605428,-0.0848784
11,1.5476809,1.5329937,"('unhelpful', 'helpful')",-1.0026585,-1.0620958,0.7126648,0.71762764,2.264404,2.2222273,0.8805228,0.8526882,-0.0278346
12,2.096898,2.2614448,"('unsupportive', 'supportive')",1.3742257,1.5289066,1.3181503,1.4539354,-1.4471803,-1.3526118,0.8355235,0.9729187,0.1373952
13,1.8975904,1.8510638,"('impolite', 'polite')",1.0033131,0.901279,0.6227669,0.6470798,0.017803766,-0.053464063,0.8853685,0.8364896,-0.0488789
14,3.1074305,3.0142403,"('antisocial', 'social')",0.37445864,0.39083478,1.6537579,1.6045984,-0.3844115,-0.45978668,1.1878089,1.1374717,-0.0503372
15,0.22866914,0.1795794,"('boring', 'funny')",-0.25439462,-0.3721146,-0.41281688,-0.42265776,0.55678,0.537278,0.0295594,-0.0194787,-0.0490381
