,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
26,1.3375521,1.014192,"('hardhearted', 'benevolent')",0.39011976,0.14388417,2.0111969,1.891202,1.2462896,1.0164261,-0.2298635
27,0.74710053,0.6791133,"('hardhearted', 'softhearted')",-0.032591023,-0.046931624,1.5006288,1.3831882,0.7383795,0.67179,-0.0665895
28,0.8060052,0.5811381,"('disloyal', 'loyal')",-0.22027168,-0.29554743,0.94921225,0.8187388,0.5116486,0.3681098,-0.1435388
29,0.050128788,0.02140157,"('unfair', 'fair')",-0.4052513,-0.38768914,-0.1156708,-0.28974834,-0.1569311,-0.2186786,-0.0617475
30,0.49192628,0.5314703,"('intolerant', 'tolerant')",1.3867507,1.3498204,1.0623091,1.0759599,0.9803287,0.9857502,0.0054215
31,-0.15961045,-0.12847236,"('evil', 'good')",-2.149613,-2.0335643,-0.7605315,-0.8461581,-1.0232516,-1.0027316,0.02052
32,-0.09123559,-0.08528137,"('unkind', 'kind')",1.2217841,1.2127273,0.86785775,0.7432568,0.6661354,0.6235676,-0.0425678
33,0.9274204,0.85657054,"('wrong', 'right')",0.04193399,-0.10169606,-0.0057366937,-0.09333428,0.3212059,0.2205134,-0.1006925
34,-1.11569,-0.9711712,"('mean', 'honorable')",0.5713367,0.7507051,5.4627075,5.7274585,1.6394513,1.8356641,0.1962128
35,-0.055197857,-0.17864802,"('corrupt', 'incorrupt')",-1.5845644,-1.6755085,-0.1370546,-0.34846097,-0.5922723,-0.7342058,-0.1419335
36,-0.47038203,-0.6095491,"('hostile', 'amicable')",-1.729394,-1.8338126,0.03250274,-0.152454,-0.7224244,-0.8652719,-0.1428475
37,0.1690752,0.14578642,"('fake', 'genuine')",-0.23575428,-0.24050131,0.6115177,0.5424458,0.1816129,0.1492436,-0.0323693
38,0.3997592,0.36310196,"('untruthful', 'truthful')",0.37459815,0.44581693,-0.20486486,-0.12769537,0.1898308,0.2270745,0.0372437
39,1.179287,1.3322146,"('exploitative', 'cooperative')",1.684157,1.7685579,0.35037267,0.37530196,1.0712722,1.1586914,0.0874192
40,0.61395407,0.5455812,"('stingy', 'generous')",-0.34076047,-0.31020695,-1.5526992,-1.6365666,-0.4265019,-0.4670641,-0.0405622
41,0.8624627,0.7666491,"('unforgiving', 'forgiving')",0.9545034,0.9347404,-0.048526682,-0.15603296,0.5894798,0.5151189,-0.0743609
42,0.5117811,0.6323731,"('unreliable', 'reliable')",0.14828894,0.28950974,-3.0898015,-3.0274382,-0.8099105,-0.7018518,0.1080587
43,0.33117464,0.3393174,"('irresponsible', 'responsible')",1.1060666,1.1766273,0.6276621,0.6543496,0.6883011,0.7234314,0.0351303
44,-1.0788188,-0.8824096,"('prejudiced', 'unprejudiced')",-0.45631766,-0.41735986,-1.4362246,-1.4397805,-0.9904537,-0.9131833,0.0772704
45,-0.56210726,-0.5528154,"('incompetent', 'competent')",0.753421,0.78148276,-0.07416509,-0.10763041,0.0390496,0.0403457,0.0012961
46,0.11247194,0.054500252,"('uncompetitive', 'competitive')",1.1275133,1.1163983,-1.0396594,-1.0823824,0.0667753,0.0295054,-0.0372699
47,-0.39658955,-0.3684209,"('stupid', 'smart')",0.16131036,0.1883796,5.0606093,5.2356863,1.6084434,1.685215,0.0767716
48,-0.9956713,-1.0153289,"('unintelligent', 'intelligent')",0.16278554,0.24325767,0.39800295,0.43368104,-0.1449609,-0.1127967,0.0321642
49,-0.0627345,0.09548179,"('unable', 'able')",-0.3413005,-0.18582633,-0.46771434,-0.28532505,-0.2905831,-0.1252232,0.1653599
50,-0.45750937,-0.39311653,"('clumsy', 'skillful')",-0.7807205,-0.7396637,-0.07504184,-0.056131765,-0.4377573,-0.396304,0.0414533
51,-0.27039617,-0.29532072,"('uneducated', 'educated')",0.22163087,0.11878792,0.32875198,0.26114947,0.0933289,0.0282056,-0.0651233
52,0.12423529,0.023002364,"('irrational', 'rational')",-1.1724889,-1.3293388,0.4423605,0.34234715,-0.2019644,-0.3213298,-0.1193654
53,-0.32538292,-0.464467,"('uncreative', 'creative')",-1.2833956,-1.343224,0.7925395,0.74844015,-0.2720797,-0.3530837,-0.081004
54,0.92139655,0.8508388,"('incapable', 'capable')",-0.57521594,-0.6927082,1.2583148,1.2711357,0.5348318,0.4764221,-0.0584097
55,0.038471125,0.09873034,"('incompetent', 'clever')",1.2577423,1.3608599,-0.20063007,-0.16691446,0.3651944,0.4308919,0.0656975
56,0.7240603,0.76464254,"('impractical', 'practical')",1.7879081,1.8487958,-0.46247265,-0.3521659,0.6831652,0.7537575,0.0705923
57,-0.4862233,-0.6664984,"('unimaginative', 'imaginative')",-0.7532456,-0.85270125,-2.463127,-2.556573,-1.2341986,-1.3585908,-0.1243922
58,0.17873389,0.07032587,"('undiscriminating', 'discriminating')",-0.17485376,-0.27962977,0.4182635,0.35420448,0.1407145,0.0483002,-0.0924143
59,0.4392941,0.46504432,"('foolish', 'wise')",-0.28052068,-0.3185532,0.4516525,0.5067139,0.2034753,0.217735,0.0142597
60,-0.50517213,-0.2956031,"('inefficient', 'efficient')",2.388752,2.5744874,-0.1672165,0.02293836,0.5721211,0.7672742,0.1951531
61,0.29883713,0.21129179,"('illogical', 'logical')",0.060731515,-0.07227337,0.32310846,0.15766159,0.227559,0.0988933,-0.1286657
62,0.54368436,0.6617269,"('incompetent', 'brilliant')",1.244593,1.4187045,-0.001636833,0.23307684,0.5955468,0.7711694,0.1756226
63,0.089209795,0.12519881,"('unperceptive', 'insightful')",0.98185515,1.0945477,0.7023928,0.8162696,0.5911526,0.6786721,0.0875195
64,-0.015201502,0.10452631,"('shy', 'confident')",-0.08883071,-0.055962924,-6.54394,-6.597828,-2.2159907,-2.1830881,0.0329026
65,-0.71535444,-0.73382705,"('insecure', 'secure')",1.1905274,1.1415168,-0.52295053,-0.5265188,-0.0159258,-0.0396097,-0.0236839
66,-0.9113021,-1.0315259,"('inactive', 'active')",-1.2379625,-1.4042559,0.44555017,0.3344775,-0.5679048,-0.7004348,-0.13253
67,0.8787379,0.85987794,"('doubtful', 'determined')",0.06939337,0.03568492,-0.7736512,-0.7423399,0.05816,0.0510743,-0.0070857
68,-1.7711209,-1.6798569,"('dependent', 'independent')",-0.6894074,-0.61749464,-0.97875184,-0.9630037,-1.1464268,-1.0867851,0.0596417
69,-1.1777252,-1.00929,"('lazy', 'industrious')",-0.6221852,-0.60728943,-0.33635867,-0.37332973,-0.7120897,-0.6633031,0.0487866
70,-0.114590384,-0.08344294,"('lethargic', 'energetic')",0.8902902,0.8798402,0.5813936,0.5615493,0.4523644,0.4526489,0.0002845
71,0.66535443,0.7149784,"('diffident', 'self-confident')",1.4270275,1.479334,0.64102465,0.6482828,0.9111355,0.9475317,0.0363962
72,0.26579285,0.1674568,"('unambitious', 'ambitious')",-0.27413785,-0.2536671,-0.80981296,-0.76647884,-0.2727193,-0.2842297,-0.0115104
73,1.3720412,1.4933339,"('helpless', 'self-reliant')",0.061240956,0.08549848,-2.5827494,-2.5949614,-0.3831557,-0.3387097,0.044446
74,0.89501023,0.86920375,"('undedicated', 'dedicated')",0.40468252,0.3699606,0.082636856,0.056108475,0.4607765,0.4317576,-0.0290189
75,-0.52246386,-0.53501284,"('meek', 'impulsive')",-1.5074161,-1.5320022,-0.64543045,-0.62968075,-0.8917702,-0.8988986,-0.0071284
76,-0.11605838,-0.029070681,"('anxious', 'daring')",0.5800832,0.67009956,-0.14580472,-0.04563314,0.1060734,0.1984652,0.0923918
77,-0.59932065,-0.5404021,"('unmotivated', 'motivated')",-0.010956224,0.08725341,-1.2096107,-1.1181693,-0.6066292,-0.5237727,0.0828565
78,-0.8283112,-0.8172729,"('nonresilient', 'resilient')",-0.13712603,-0.013398904,0.08099088,0.1517865,-0.2948155,-0.2262951,0.0685204
79,-0.38561094,-0.46461472,"('wavering', 'unwavering')",-1.4733058,-1.5585902,-0.0070798676,0.036449146,-0.6219989,-0.6622519,-0.040253
80,0.56559,0.5709837,"('dominated', 'dominating')",1.0945162,1.0233935,-1.3907881,-1.4037238,0.0897727,0.0635511,-0.0262216
81,-0.53880715,-0.6573885,"('submissive', 'aggressive')",0.4804318,0.46537426,-0.9488215,-0.9206976,-0.3357323,-0.370904,-0.0351717
82,-1.4869893,-1.4860629,"('poor', 'rich')",-0.33775792,-0.3207461,5.736963,5.948336,1.3040719,1.3805091,0.0764372
83,0.96232253,0.8806614,"('powerless', 'powerful')",0.13216022,0.009244651,-1.0046746,-1.1060567,0.0299361,-0.0720502,-0.1019863
84,1.0767214,0.987213,"('inferior', 'superior')",0.13630038,0.096602,0.47607946,0.43920028,0.5630337,0.5076718,-0.0553619
85,-0.08936508,-0.020650625,"('insignificant', 'prestigious')",-1.2102491,-1.2411761,0.39313456,0.39987192,-0.3021599,-0.2873183,0.0148416
86,-1.1695892,-1.3714496,"('uninfluential', 'influential')",-0.21028003,-0.36167383,0.18274724,0.017465893,-0.3990407,-0.5718858,-0.1728451
87,0.31838188,0.2696473,"('unsuccessful', 'successful')",1.0992658,1.0062355,0.72797185,0.76519877,0.7152065,0.6803605,-0.034846
88,-0.659716,-0.70226693,"('low', 'eminent')",-0.56815946,-0.57704836,-0.034515902,0.0017207507,-0.4207971,-0.4258648,-0.0050677
