,raytheon_male,raytheon_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.954727,-2.1206722,"('unsociable', 'sociable')",-0.2947268,-0.5219536,-0.15277481,-0.34325317,-0.8007429,-0.995293,-0.1945501
1,-0.3454285,-0.5720424,"('unfriendly', 'friendly')",-0.114506535,-0.33831388,1.0753412,1.0155742,0.2051354,0.0350726,-0.1700628
2,0.9458224,0.959213,"('unlikable', 'likable')",0.56024474,0.5298027,1.1234144,1.0935416,0.8764939,0.8608524,-0.0156415
3,-1.222859,-1.1633545,"('repellent', 'pleasant')",0.16192454,0.15432213,0.80287075,0.6845791,-0.0860213,-0.1081511,-0.0221298
4,0.7748666,0.6744123,"('disliked', 'liked')",-0.56894714,-0.6074088,-6.2027326,-6.3848314,-1.9989378,-2.1059427,-0.1070049
5,0.12745924,0.14041059,"('distant', 'outgoing')",-1.0957725,-0.9585206,-0.9712093,-0.66773117,-0.6465075,-0.4952804,0.1512271
6,-0.039037146,-0.017238423,"('distant', 'open')",-1.6437902,-1.5820752,-0.94598377,-0.68334,-0.8762704,-0.7608845,0.1153859
7,-1.14839,-1.2058789,"('insensitive', 'sensitive')",0.36760804,0.42940912,0.1680581,0.13049142,-0.2042413,-0.2153261,-0.0110848
8,0.11875043,-0.15264113,"('unaffectionate', 'affectionate')",0.37583515,0.18231755,0.3892213,0.4820272,0.2946023,0.1705679,-0.1240344
9,-0.5201986,-0.7130819,"('unaffectionate', 'caring')",0.39828983,0.30191436,1.046363,1.1933541,0.3081514,0.2607289,-0.0474225
10,-3.1458743,-3.2761145,"('unsympathetic', 'sympathetic')",-0.59152144,-0.67427,-0.39228132,-0.48345137,-1.3765591,-1.4779453,-0.1013862
11,-1.6038718,-1.6718167,"('unhelpful', 'helpful')",1.0128331,1.0248638,2.0477264,2.0666926,0.4855626,0.4732466,-0.012316
12,-0.61358815,-0.61494833,"('unsupportive', 'supportive')",0.42075068,0.5654859,-2.0678165,-1.9693266,-0.7535513,-0.6729297,0.0806216
13,-2.037476,-2.1188416,"('impolite', 'polite')",-0.5617379,-0.6691487,-0.6241548,-0.6369442,-1.0744563,-1.1416448,-0.0671885
14,-1.2745818,-1.2882503,"('antisocial', 'social')",0.8637664,0.90681785,0.036537487,-0.19202374,-0.1247593,-0.1911521,-0.0663928
