,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
43,0.030774485,-0.017855555,"('irresponsible', 'responsible')",1.432256,1.4558742,0.78469795,0.78115493,0.7492428,0.7397246,-0.0095182
44,0.20430246,0.16480237,"('prejudiced', 'unprejudiced')",0.10892476,0.100880116,-1.2472066,-1.2349409,-0.3113264,-0.3230861,-0.0117597
45,-0.43786883,-0.36606893,"('incompetent', 'competent')",0.21072732,0.30741084,-0.26448435,-0.276368,-0.1638753,-0.1116754,0.0521999
46,-0.7065097,-0.8121466,"('uncompetitive', 'competitive')",1.5867921,1.6048169,-0.08163749,-0.15887126,0.266215,0.2112664,-0.0549486
47,-0.2641507,-0.28061858,"('stupid', 'smart')",1.2234303,1.2188606,5.2357335,5.3207355,2.0650043,2.0863258,0.0213215
48,-0.9194682,-1.025473,"('unintelligent', 'intelligent')",-0.6474414,-0.64681137,0.3717501,0.28082693,-0.3983865,-0.4638191,-0.0654326
49,0.018337797,0.09704182,"('unable', 'able')",0.54885644,0.6557366,0.16183531,0.3430269,0.2430098,0.3652685,0.1222587
50,1.0558945,1.1015136,"('clumsy', 'skillful')",0.16954778,0.23996033,0.39322573,0.3934024,0.539556,0.5782921,0.0387361
51,-0.2533852,-0.5169742,"('uneducated', 'educated')",0.025176434,-0.2022036,0.7740759,0.6188499,0.1819557,-0.0334427,-0.2153984
52,-0.2946937,-0.24298681,"('irrational', 'rational')",-1.2168723,-1.2142962,-0.24845937,-0.28900012,-0.5866751,-0.5820944,0.0045807
53,-1.098897,-1.0117993,"('uncreative', 'creative')",0.5452226,0.6709273,0.706558,0.70626664,0.0509612,0.1217982,0.070837
54,0.015688084,-0.103268236,"('incapable', 'capable')",0.84016573,0.818808,1.256742,1.3136243,0.7041986,0.676388,-0.0278106
55,0.41356185,0.24904533,"('incompetent', 'clever')",0.8094697,0.7682313,0.23850861,0.19582501,0.48718,0.4043672,-0.0828128
56,1.0048034,0.83137506,"('impractical', 'practical')",2.0975118,1.9631763,0.26341277,0.25063148,1.1219093,1.015061,-0.1068483
57,-1.1417972,-1.2180828,"('unimaginative', 'imaginative')",-0.5757914,-0.57970953,-2.2750502,-2.3362253,-1.3308796,-1.3780058,-0.0471262
58,-0.24089165,-0.1662924,"('undiscriminating', 'discriminating')",0.2943385,0.37898523,0.016516756,-0.0038590208,0.0233212,0.0696113,0.0462901
59,0.9128335,0.91174716,"('foolish', 'wise')",-0.092060655,-0.11564182,0.295681,0.3357632,0.3721513,0.3772895,0.0051382
60,-0.2216748,-0.38950565,"('inefficient', 'efficient')",1.9496247,1.8772494,0.19300818,0.2072176,0.6403193,0.5649871,-0.0753322
61,-0.30681166,-0.42830458,"('illogical', 'logical')",-0.16362944,-0.29426745,0.12092313,-0.011874907,-0.116506,-0.2448156,-0.1283096
62,0.26432618,0.22029205,"('incompetent', 'brilliant')",1.1918815,1.2775915,0.27130407,0.44179937,0.5758373,0.646561,0.0707237
63,0.0362163,0.013166332,"('unperceptive', 'insightful')",0.7701107,0.837607,1.3568826,1.4541892,0.7210699,0.7683209,0.047251
64,-0.7911918,-0.96458304,"('shy', 'confident')",-0.060024094,-0.20763904,-6.094393,-6.121961,-2.3152029,-2.4313944,-0.1161915
65,-0.39207077,-0.8340145,"('insecure', 'secure')",0.7219605,0.38121036,-0.1361558,-0.24367356,0.064578,-0.2321592,-0.2967372
66,-1.5214967,-1.4368021,"('inactive', 'active')",-0.8092437,-0.78307873,0.6026111,0.6076378,-0.5760431,-0.5374143,0.0386288
67,0.45143136,0.35200483,"('doubtful', 'determined')",0.21373889,0.12787177,-0.2974478,-0.30311725,0.1225742,0.0589198,-0.0636544
68,-0.39622155,-0.45668226,"('dependent', 'independent')",-0.3517221,-0.50420654,-0.30446294,-0.29584706,-0.3508022,-0.4189119,-0.0681097
69,0.38700095,0.70004976,"('lazy', 'industrious')",0.068355545,0.20425121,-0.81973124,-0.6906275,-0.1214583,0.0712245,0.1926828
70,-0.55535734,-0.6106676,"('lethargic', 'energetic')",0.6718007,0.7006958,0.88408244,0.8840425,0.3335086,0.3246902,-0.0088184
71,0.14600033,0.2182079,"('diffident', 'self-confident')",2.2445939,2.2856116,0.5451366,0.55177295,0.978577,1.0185308,0.0399538
72,-0.8128399,-0.91036445,"('unambitious', 'ambitious')",-0.87625784,-0.8791965,-1.1072885,-1.0964923,-0.9321287,-0.9620178,-0.0298891
73,1.5063311,1.5370896,"('helpless', 'self-reliant')",1.1494873,1.1790823,-2.803277,-2.6862156,-0.0491529,0.0099854,0.0591383
74,0.55904573,0.7175368,"('undedicated', 'dedicated')",0.739773,0.8362125,0.2865094,0.32016328,0.5284427,0.6246375,0.0961948
75,-0.063802324,0.13463166,"('meek', 'impulsive')",-1.4166515,-1.2869544,-0.6951194,-0.57146734,-0.7251911,-0.5745967,0.1505944
76,0.33391833,0.17264292,"('anxious', 'daring')",1.1522968,1.0795584,0.55054504,0.4789859,0.67892,0.5770624,-0.1018576
77,-0.726551,-0.7299774,"('unmotivated', 'motivated')",0.20763746,0.2904469,-1.2261556,-1.1549025,-0.5816897,-0.5314777,0.050212
78,-0.66413903,-0.51838255,"('nonresilient', 'resilient')",0.82000715,1.005932,0.38548672,0.50490415,0.1804516,0.3308179,0.1503663
79,-0.3462105,-0.15017344,"('wavering', 'unwavering')",-1.4509846,-1.3309305,-0.16402355,-0.08623958,-0.6537395,-0.5224478,0.1312917
80,-0.065828,-0.37796137,"('dominated', 'dominating')",0.9056715,0.7434069,-1.1248273,-1.1551034,-0.0949946,-0.2632193,-0.1682247
81,-0.7160092,-1.2786605,"('submissive', 'aggressive')",0.4031216,0.044575915,-0.60525256,-0.76178586,-0.3060467,-0.6652902,-0.3592435
82,-0.44130373,-0.5085972,"('poor', 'rich')",0.84650177,0.84835154,6.1399612,6.1557074,2.1817198,2.1651538,-0.016566
83,-0.3787479,-0.43661562,"('powerless', 'powerful')",0.53246444,0.56531256,-0.6964851,-0.7569429,-0.1809229,-0.2094153,-0.0284924
84,0.16422378,-0.0031386968,"('inferior', 'superior')",0.2725411,0.16562141,0.8077935,0.77771163,0.4148528,0.3133981,-0.1014547
85,0.35945606,0.664523,"('insignificant', 'prestigious')",-0.21274564,-0.074237764,0.59785664,0.66309357,0.248189,0.417793,0.169604
86,-1.3740425,-1.4723693,"('uninfluential', 'influential')",-0.00033918768,-0.059283536,0.11106705,-0.068495154,-0.4211049,-0.5333827,-0.1122778
87,0.30362782,0.008408206,"('unsuccessful', 'successful')",1.962112,1.8193928,0.9689601,0.96179575,1.0782332,0.9298656,-0.1483676
88,-0.6235379,-0.81217235,"('low', 'eminent')",0.60610956,0.46192038,0.2949838,0.18857823,0.0925185,-0.0538912,-0.1464097
