,corteva_male,corteva_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1156933,-1.1328089,"('unsociable', 'sociable')",-0.42159212,-0.5144396,-0.7686427,-0.8236243,-0.0549816
1,-1.5599504,-1.6963868,"('unfriendly', 'friendly')",1.7116264,1.6030728,0.075838,-0.046657,-0.122495
2,1.0635263,1.1148661,"('unlikable', 'likable')",0.4249746,0.5823294,0.7442504,0.8485978,0.1043474
3,0.08389941,0.3596642,"('repellent', 'pleasant')",0.3297389,0.4178558,0.2068191,0.38876,0.1819409
4,-0.07391526,-0.14252728,"('disliked', 'liked')",-6.5528207,-6.574599,-3.3133681,-3.3585629,-0.0451948
5,-1.0358638,-1.2343388,"('distant', 'outgoing')",-0.05735676,-0.09680322,-0.5466102,-0.665571,-0.1189608
6,-1.4983379,-1.6575443,"('distant', 'open')",0.2982917,0.26923093,-0.6000231,-0.6941566,-0.0941335
7,-0.54440844,-0.36635855,"('insensitive', 'sensitive')",0.5053521,0.6165211,-0.0195282,0.1250813,0.1446095
8,-0.77696896,-0.9368169,"('unaffectionate', 'affectionate')",1.0173398,0.8956336,0.1201854,-0.0205916,-0.140777
9,-1.0261072,-1.1509892,"('unaffectionate', 'caring')",1.0766147,0.9955592,0.0252538,-0.077715,-0.1029688
10,-0.66315657,-0.56030405,"('unsympathetic', 'sympathetic')",-0.5316652,-0.5074408,-0.5974109,-0.5338724,0.0635385
11,-0.48198354,-0.46861076,"('unhelpful', 'helpful')",1.3263384,1.4168634,0.4221774,0.4741263,0.0519489
12,-0.40401056,-0.32954642,"('unsupportive', 'supportive')",-1.7564701,-1.700834,-1.0802404,-1.0151902,0.0650502
13,-0.056723468,-0.0830014,"('impolite', 'polite')",-0.7192769,-0.6520751,-0.3880002,-0.3675382,0.020462
14,0.4241825,0.58932126,"('antisocial', 'social')",-0.2234555,-0.21388738,0.1003635,0.1877169,0.0873534
15,0.24506232,-0.002976874,"('boring', 'funny')",0.6871381,0.66632235,0.4661002,0.3316727,-0.1344275
16,-0.689309,-0.7014618,"('unpopular', 'popular')",0.12247396,0.18451327,-0.2834175,-0.2584743,0.0249432
17,-0.2723162,-0.24036916,"('nasty', 'nice')",-0.24512225,-0.20329645,-0.2587192,-0.2218328,0.0368864
18,-0.016820274,0.080147535,"('disagreeable', 'welcoming')",-0.39785412,-0.41099328,-0.2073372,-0.1654229,0.0419143
19,-0.80229115,-0.8896643,"('inhospitable', 'hospitable')",0.06685603,0.15568869,-0.3677176,-0.3669878,0.0007298
20,0.1787453,0.21546333,"('rough', 'thoughtful')",1.2043422,1.1123377,0.6915438,0.6639005,-0.0276433
21,0.56378967,0.6215258,"('immoral', 'moral')",-0.5296073,-0.44878972,0.0170912,0.0863681,0.0692769
22,0.70438266,0.8138593,"('untrustworthy', 'trustworthy')",-0.7910481,-0.80296934,-0.0433327,0.005445,0.0487777
23,-0.75729275,-0.6704257,"('insincere', 'sincere')",5.3477936,5.287965,2.2952504,2.3087695,0.0135191
24,-0.4828653,-0.51316684,"('dishonest', 'honest')",0.7989197,0.72391546,0.1580272,0.1053743,-0.0526529
25,0.3495029,0.18077923,"('egoistic', 'altruistic')",1.7829009,1.6749113,1.0662019,0.9278452,-0.1383567
26,-0.13602397,-0.2507917,"('hardhearted', 'benevolent')",1.8767557,1.7737257,0.8703659,0.761467,-0.1088989
27,-0.019771986,-0.10006132,"('hardhearted', 'softhearted')",1.4976088,1.4050113,0.7389184,0.652475,-0.0864434
28,-0.6653319,-0.8339297,"('disloyal', 'loyal')",0.8477475,0.67548245,0.0912078,-0.0792236,-0.1704314
29,-0.52277386,-0.64750206,"('unfair', 'fair')",-0.10057782,-0.2743992,-0.3116758,-0.4609506,-0.1492748
30,0.7757623,0.86934495,"('intolerant', 'tolerant')",1.4225314,1.4613985,1.0991468,1.1653717,0.0662249
31,-1.185122,-1.0896198,"('evil', 'good')",-0.8119137,-0.88909703,-0.9985179,-0.9893584,0.0091595
32,0.25926182,0.08315485,"('unkind', 'kind')",0.7990709,0.6361621,0.5291663,0.3596585,-0.1695078
33,0.15118617,0.066062026,"('wrong', 'right')",-0.14956698,-0.22355145,0.0008096,-0.0787447,-0.0795543
34,-0.47756362,-0.39511073,"('mean', 'honorable')",5.6554575,5.7661915,2.5889468,2.6855404,0.0965936
35,0.17374921,-0.15246743,"('corrupt', 'incorrupt')",0.11779302,-0.117899895,0.1457711,-0.1351837,-0.2809548
36,-0.49491927,-0.6549406,"('hostile', 'amicable')",0.34600714,0.13238373,-0.0744561,-0.2612785,-0.1868224
