,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.9068232,-2.00623,"('unsociable', 'sociable')",0.082091026,-0.08518608,-0.60808796,-0.75917286,-0.81094,-0.9501963,-0.1392563
1,-2.0135412,-2.2727082,"('unfriendly', 'friendly')",0.6022929,0.29192954,1.8593175,1.6869563,0.1493564,-0.0979408,-0.2472972
2,0.46044615,0.4499004,"('unlikable', 'likable')",1.2766093,1.226465,0.6117777,0.69529855,0.7829444,0.7905547,0.0076103
3,-0.49176726,-0.49375454,"('repellent', 'pleasant')",-0.14061734,-0.09644256,0.23677513,0.23665598,-0.1318698,-0.117847,0.0140228
4,-0.07782207,-0.21792373,"('disliked', 'liked')",0.34679288,0.20294563,-5.6768007,-5.863511,-1.8026099,-1.9594963,-0.1568864
5,-0.66452414,-0.7382457,"('distant', 'outgoing')",-0.14525375,-0.24783844,-0.058653064,-0.09413553,-0.289477,-0.3600732,-0.0705962
6,-0.69345325,-0.80169946,"('distant', 'open')",-0.7106847,-0.87471485,0.30982074,0.26467878,-0.3647724,-0.4705785,-0.1058061
7,-0.66742754,-0.6923755,"('insensitive', 'sensitive')",0.77126193,0.76610804,0.9637173,0.93607616,0.3558505,0.3366029,-0.0192476
8,-1.7072421,-1.8351892,"('unaffectionate', 'affectionate')",-0.48192275,-0.69163716,0.9034851,0.7801465,-0.4285599,-0.5822266,-0.1536667
9,-1.9802682,-2.1539667,"('unaffectionate', 'caring')",0.55145067,0.37714303,1.1039784,1.0247594,-0.1082797,-0.2506881,-0.1424084
10,-1.8072379,-1.8643787,"('unsympathetic', 'sympathetic')",-0.56139815,-0.6093412,-0.6601227,-0.6835979,-1.0095863,-1.0524392,-0.0428529
11,-0.9822626,-0.92398894,"('unhelpful', 'helpful')",0.5201162,0.59824014,1.3094571,1.4898105,0.2824369,0.3880206,0.1055837
12,-0.97654164,-1.0744908,"('unsupportive', 'supportive')",0.87995124,0.8119344,-1.3802503,-1.4726552,-0.4922802,-0.5784039,-0.0861237
13,-1.2797325,-1.2121898,"('impolite', 'polite')",-0.14233063,-0.061225463,-0.6281723,-0.58631206,-0.6834118,-0.6199091,0.0635027
14,-0.9810103,-0.8678076,"('antisocial', 'social')",0.8285371,0.89813995,-0.54481375,-0.5715656,-0.232429,-0.1804111,0.0520179
15,0.09152067,0.01258683,"('boring', 'funny')",-0.0015895106,-0.11786105,0.6544912,0.6159361,0.2481408,0.1702206,-0.0779202
16,-0.32654375,-0.3855951,"('unpopular', 'popular')",-0.4122845,-0.5247018,0.27354687,0.26917076,-0.1550938,-0.2137087,-0.0586149
17,-0.22201762,-0.17114088,"('nasty', 'nice')",-0.9324133,-0.8531268,-0.49216992,-0.40794623,-0.5488669,-0.4774046,0.0714623
18,-0.88880515,-0.95289475,"('disagreeable', 'welcoming')",-0.7886772,-0.8604245,-0.4053701,-0.44576898,-0.6942841,-0.7530294,-0.0587453
19,-1.4215298,-1.4818588,"('inhospitable', 'hospitable')",-1.1071446,-1.2265301,0.054669254,0.06662681,-0.8246684,-0.8805873,-0.0559189
20,-0.34610575,-0.34573326,"('rough', 'thoughtful')",-0.026775574,-0.0014010761,0.726749,0.6717287,0.1179559,0.1081981,-0.0097578
21,-0.37743533,-0.40759313,"('immoral', 'moral')",1.1696469,1.1721218,-0.72566533,-0.6642505,0.0221821,0.033426,0.0112439
22,-0.7219324,-0.7274072,"('untrustworthy', 'trustworthy')",-0.5175937,-0.6459658,-0.65197563,-0.7108603,-0.6305006,-0.6947444,-0.0642438
23,-1.4521081,-1.5316519,"('insincere', 'sincere')",0.3290145,0.24932541,5.1132045,5.1874824,1.330037,1.3017186,-0.0283184
24,-0.9560389,-0.95392525,"('dishonest', 'honest')",0.6350296,0.6071141,0.5932064,0.58265424,0.0907324,0.0786144,-0.012118
25,-0.5045145,-0.56337696,"('egoistic', 'altruistic')",1.0032308,0.9230763,1.9123638,1.7939615,0.8036934,0.7178869,-0.0858065
26,-0.6549839,-0.8181713,"('hardhearted', 'benevolent')",0.78518593,0.66041607,1.6262132,1.5368574,0.5854717,0.4597007,-0.125771
27,-0.43715015,-0.5109513,"('hardhearted', 'softhearted')",0.28361022,0.25065887,1.6055657,1.4719362,0.4840086,0.4038813,-0.0801273
28,-1.2805364,-1.3818628,"('disloyal', 'loyal')",0.18933474,0.039267685,0.6505866,0.5900831,-0.1468717,-0.2508373,-0.1039656
29,-0.7522739,-0.813599,"('unfair', 'fair')",-0.6941754,-0.7659276,-0.32422173,-0.47740805,-0.5902237,-0.6856449,-0.0954212
30,-0.83771855,-0.84193724,"('intolerant', 'tolerant')",1.0223979,0.9736253,1.0315592,0.99964714,0.4054128,0.3771118,-0.028301
31,-0.5390341,-0.5897497,"('evil', 'good')",-1.1380681,-1.2503659,-0.6422452,-0.7952764,-0.7731158,-0.878464,-0.1053482
32,-0.18920359,-0.27933732,"('unkind', 'kind')",0.40661752,0.31173524,0.74770856,0.6034406,0.3217075,0.2119462,-0.1097613
33,0.041001085,-0.040128,"('wrong', 'right')",1.0779605,0.9471142,-0.06588883,-0.20738918,0.3510242,0.233199,-0.1178252
34,-0.28733146,-0.18011336,"('mean', 'honorable')",0.3566361,0.41076612,5.2379117,5.507858,1.7690721,1.9128369,0.1437648
35,1.0550735,0.9861973,"('corrupt', 'incorrupt')",-0.75304806,-0.8425323,0.003637027,-0.19504294,0.1018875,-0.017126,-0.1190135
36,0.14528157,-0.060973346,"('hostile', 'amicable')",-0.73529196,-1.0297362,0.28531682,-0.01605028,-0.1015645,-0.3689199,-0.2673554
37,0.39583492,0.38854334,"('fake', 'genuine')",0.27906272,0.18199936,0.37718242,0.3773171,0.3506934,0.3159533,-0.0347401
38,-1.3435408,-1.3879315,"('untruthful', 'truthful')",0.34373558,0.27130666,-0.25949952,-0.18292405,-0.4197683,-0.433183,-0.0134147
39,0.15293723,0.24095176,"('exploitative', 'cooperative')",0.28779262,0.43000224,0.2552369,0.27121782,0.2319889,0.3140573,0.0820684
40,0.12267765,0.004620079,"('stingy', 'generous')",0.39935303,0.26598012,-1.0000063,-1.2232478,-0.1593252,-0.3175492,-0.158224
41,-1.0116245,-1.1135991,"('unforgiving', 'forgiving')",-0.35387322,-0.5392526,0.17988652,0.048776537,-0.3952037,-0.5346917,-0.139488
42,-0.022515722,0.0380693,"('unreliable', 'reliable')",-0.2628581,-0.20843937,-2.983126,-2.9206893,-1.0895,-1.0303531,0.0591469
43,-1.2614943,-1.263407,"('irresponsible', 'responsible')",0.97897744,1.0400366,0.29574472,0.35028362,0.0044093,0.0423044,0.0378951
44,0.7744506,0.81917745,"('prejudiced', 'unprejudiced')",-0.36355782,-0.26291293,-1.3543419,-1.3444316,-0.314483,-0.2627224,0.0517606
45,-1.4224436,-1.4883206,"('incompetent', 'competent')",-0.31071907,-0.417646,-0.2210321,-0.23640335,-0.6513983,-0.7141232,-0.0627249
46,-1.2377342,-1.2525259,"('uncompetitive', 'competitive')",0.14137907,0.19365045,-0.8672074,-0.9183176,-0.6545208,-0.6590644,-0.0045436
47,-0.5316688,-0.41759175,"('stupid', 'smart')",0.972582,1.0575695,4.9876156,5.211738,1.8095096,1.950572,0.1410624
48,-0.5326172,-0.6111242,"('unintelligent', 'intelligent')",1.2006226,1.1269015,0.4147594,0.4376564,0.3609216,0.3178112,-0.0431104
49,-0.07540697,-0.02837728,"('unable', 'able')",0.10479895,0.21115708,-0.42354056,-0.25255573,-0.1313829,-0.0232586,0.1081243
50,0.8396706,0.7969671,"('clumsy', 'skillful')",0.011083797,-0.07619596,0.11317925,0.09540065,0.3213112,0.2720573,-0.0492539
51,-1.042454,-1.0865997,"('uneducated', 'educated')",0.17291972,0.014998991,0.4099676,0.3483276,-0.1531889,-0.241091,-0.0879021
52,0.21772367,0.025753876,"('irrational', 'rational')",-0.02664531,-0.26392,0.5371642,0.36826798,0.2427475,0.0433673,-0.1993802
53,-1.8528085,-1.9495225,"('uncreative', 'creative')",0.63838184,0.5061524,0.67081535,0.5975132,-0.1812038,-0.2819523,-0.1007485
54,-0.82059366,-0.8384632,"('incapable', 'capable')",-0.3649985,-0.42410296,0.95352876,0.9916371,-0.0773545,-0.0903097,-0.0129552
55,-1.1931514,-1.1530693,"('incompetent', 'clever')",-0.011392076,-0.021644179,-0.0677539,-0.026998214,-0.4240991,-0.4005706,0.0235285
56,-0.8168581,-0.779241,"('impractical', 'practical')",0.7738605,0.82812166,-0.6414718,-0.52649695,-0.2281565,-0.1592054,0.0689511
57,-1.2001065,-1.2909193,"('unimaginative', 'imaginative')",0.7328278,0.61457205,-1.9313109,-2.0377622,-0.7995299,-0.9047031,-0.1051732
58,-0.59923816,-0.67410696,"('undiscriminating', 'discriminating')",0.91075176,0.839661,0.18222499,0.09596105,0.1645795,0.0871717,-0.0774078
59,0.24942271,0.21125656,"('foolish', 'wise')",0.85493934,0.8142358,0.50979775,0.52198726,0.5380533,0.5158265,-0.0222268
60,-0.53603524,-0.4339016,"('inefficient', 'efficient')",1.9766308,2.1656,-0.44043916,-0.2442898,0.3333855,0.4958029,0.1624174
61,-0.38832006,-0.45070592,"('illogical', 'logical')",1.0967947,1.0010467,0.095398135,-0.06867592,0.2679576,0.1605549,-0.1074027
62,-0.5860871,-0.5204024,"('incompetent', 'brilliant')",0.65951484,0.79465646,0.041806392,0.26153988,0.0384114,0.178598,0.1401866
63,-1.012406,-1.0310918,"('unperceptive', 'insightful')",0.7215952,0.6931199,0.7699622,0.7955971,0.1597171,0.1525417,-0.0071754
64,0.25824732,0.27713448,"('shy', 'confident')",0.7411798,0.7449368,-6.1331534,-6.241015,-1.711242,-1.7396479,-0.0284059
65,-0.33657902,-0.26967096,"('insecure', 'secure')",0.6219981,0.6228821,-0.62732404,-0.5427755,-0.1139683,-0.0631881,0.0507802
66,-0.014110073,-0.04751455,"('inactive', 'active')",-1.0153576,-1.0750185,0.7824804,0.6695794,-0.0823291,-0.1509846,-0.0686555
67,-0.17651118,-0.06805776,"('doubtful', 'determined')",-0.5719727,-0.47194058,-0.89630145,-0.7791331,-0.5482618,-0.4397105,0.1085513
68,-0.07352255,-0.02175355,"('dependent', 'independent')",-0.26224312,-0.22985527,-0.62044144,-0.6342563,-0.3187357,-0.2952884,0.0234473
69,1.5334883,1.5535688,"('lazy', 'industrious')",0.44640726,0.43174404,-0.41424325,-0.4774747,0.5218841,0.5026127,-0.0192714
70,-0.5744882,-0.57294255,"('lethargic', 'energetic')",0.30279619,0.34926316,0.66600657,0.70376265,0.1314382,0.1600278,0.0285896
71,-0.7402628,-0.7639127,"('diffident', 'self-confident')",1.3090564,1.3214048,0.4999715,0.4578301,0.3562551,0.3384407,-0.0178144
72,-0.9134736,-0.8793584,"('unambitious', 'ambitious')",0.792165,0.8266551,-0.7897804,-0.7164689,-0.3036963,-0.2563907,0.0473056
73,1.0989538,1.1057352,"('helpless', 'self-reliant')",1.1309719,1.0917902,-2.5118976,-2.5950682,-0.0939906,-0.1325142,-0.0385236
74,-0.5034436,-0.5910639,"('undedicated', 'dedicated')",0.21860619,0.17661089,0.2092262,0.12584454,-0.0252037,-0.0962028,-0.0709991
75,0.33577782,0.34505635,"('meek', 'impulsive')",-0.5205295,-0.53594095,-0.17353605,-0.083004504,-0.1194293,-0.0912964,0.0281329
76,-0.21790724,-0.103571326,"('anxious', 'daring')",-0.07106204,0.04454114,-0.08236726,0.04787379,-0.1237788,-0.0037188,0.12006
77,-1.0398939,-1.0935948,"('unmotivated', 'motivated')",0.4444163,0.41956788,-1.2188051,-1.131791,-0.6047609,-0.6019393,0.0028216
78,-0.73181826,-0.85410297,"('nonresilient', 'resilient')",0.4366898,0.42175835,0.031679943,0.03874132,-0.0878162,-0.1312011,-0.0433849
79,-0.050634425,-0.14232455,"('wavering', 'unwavering')",-0.68882406,-0.8478474,0.09027506,0.13083407,-0.2163945,-0.286446,-0.0700515
80,1.0690746,1.1836901,"('dominated', 'dominating')",0.47892547,0.6764465,-0.8491011,-0.7751867,0.2329663,0.3616499,0.1286836
81,-0.022559159,0.11269182,"('submissive', 'aggressive')",1.422783,1.5119385,-0.62905705,-0.51318103,0.2570556,0.3704831,0.1134275
82,-0.53873193,-0.5355984,"('poor', 'rich')",-0.25328645,-0.32057357,5.394639,5.6140966,1.5342069,1.5859749,0.051768
83,-0.5466434,-0.5551194,"('powerless', 'powerful')",0.8733455,0.89719665,-1.3138831,-1.3692914,-0.3290603,-0.3424047,-0.0133444
84,-0.29052946,-0.28858563,"('inferior', 'superior')",-0.019772217,-0.04400314,0.70542425,0.6421615,0.1317075,0.1031909,-0.0285166
85,-0.25888255,-0.4345964,"('insignificant', 'prestigious')",0.22296646,0.00890936,0.9405982,0.84771883,0.3015607,0.1406773,-0.1608834
86,-1.4835207,-1.6364367,"('uninfluential', 'influential')",0.8369932,0.60054415,0.083590075,-0.10615945,-0.1876458,-0.380684,-0.1930382
87,0.2964825,0.26204526,"('unsuccessful', 'successful')",0.58816475,0.55474925,0.84371275,0.9042627,0.57612,0.5736857,-0.0024343
88,-0.05315519,-0.16176316,"('low', 'eminent')",0.02109905,-0.10805683,0.258436,0.24349776,0.07546,-0.0087741,-0.0842341
